Date,LowRangeSpC,FullRangeSpC,Temp
2022-12-12 13:00,544.1,541.1,75.24
2022-12-12 14:00,545.8,542.6,75.61
2022-12-12 15:00,546.9,543.7,75.81
2022-12-12 16:00,545.6,542.2,75.49
2022-12-12 17:00,543.6,540.4,75.06
2022-12-12 18:00,540.5,537,74.5
2022-12-12 19:00,536.7,533.6,73.89
2022-12-12 20:00,534.1,530.9,73.51
2022-12-12 21:00,532.3,529,73.24
2022-12-12 22:00,531.2,527.8,73.09
2022-12-12 23:00,530.3,526.7,72.95
2022-12-13 00:00,529.2,525.9,72.82
2022-12-13 01:00,527.9,524.3,72.66
2022-12-13 02:00,526.7,523.6,72.45
2022-12-13 03:00,525.5,522.1,72.25
2022-12-13 04:00,524.4,520.9,72.09
2022-12-13 05:00,524.6,521.3,72.1
2022-12-13 06:00,525.1,521.7,72.1
2022-12-13 07:00,524.8,521.3,72.09
2022-12-13 08:00,524.9,521.3,72.09
2022-12-13 09:00,525.9,522.5,72.32
2022-12-13 10:00,528.8,525.1,72.82
2022-12-13 11:00,533.9,530.4,73.63
2022-12-13 12:00,539.8,536.5,74.61
2022-12-13 13:00,544,541.1,75.38
2022-12-13 14:00,546,543,75.7
2022-12-13 15:00,546.3,543.4,75.74
2022-12-13 16:00,543.9,541.1,75.4
2022-12-13 17:00,540.2,536.9,74.84
2022-12-13 18:00,537,533.9,74.17
2022-12-13 19:00,533.9,530.5,73.6
2022-12-13 20:00,531.3,528.2,73.17
2022-12-13 21:00,529.9,526.7,72.93
2022-12-13 22:00,529.5,526.3,72.86
2022-12-13 23:00,529.3,525.9,72.86
2022-12-14 00:00,528.5,525.1,72.77
2022-12-14 01:00,527.6,524,72.61
2022-12-14 02:00,526.5,523.2,72.48
2022-12-14 03:00,525.6,522,72.36
2022-12-14 04:00,525,521.7,72.25
2022-12-14 05:00,524.3,520.9,72.16
2022-12-14 06:00,525.3,521.7,72.23
2022-12-14 07:00,526.4,523.2,72.39
2022-12-14 08:00,528.4,525.2,72.57
2022-12-14 09:00,531.4,528.2,73
2022-12-14 10:00,535,531.6,73.62
2022-12-14 11:00,540.4,537.4,74.46
2022-12-14 12:00,547.1,543.8,75.49
2022-12-14 13:00,551.3,548,76.21
2022-12-14 14:00,553,549.9,76.46
2022-12-14 15:00,551.9,548.8,76.23
2022-12-14 16:00,548.3,545.4,75.69
2022-12-14 17:00,545.5,542.3,75.2
2022-12-14 18:00,542.8,539.7,74.75
2022-12-14 19:00,541.5,538.2,74.5
2022-12-14 20:00,541,537.8,74.35
2022-12-14 21:00,540.1,536.7,74.17
2022-12-14 22:00,539.6,535.9,74.03
2022-12-14 23:00,539.1,535.9,73.94
2022-12-15 00:00,539.3,536.3,73.94
2022-12-15 01:00,539.8,536.7,73.96
2022-12-15 02:00,540.5,537.1,74.08
2022-12-15 03:00,541.4,538.3,74.21
2022-12-15 04:00,541.7,538.2,74.35
2022-12-15 05:00,538.7,535.8,74.39
2022-12-15 06:00,532.3,529,74.37
2022-12-15 07:00,532.8,529.8,74.37
2022-12-15 08:00,532.2,529,74.35
2022-12-15 09:00,532,528.6,74.39
2022-12-15 10:00,524.9,521.8,74.43
2022-12-15 11:00,528.1,525.8,74.53
2022-12-15 12:00,531.4,528.1,74.84
2022-12-15 13:00,539.4,536.4,75.15
2022-12-15 14:00,547,543.9,75.45
2022-12-15 15:00,549.6,546.6,75.52
2022-12-15 16:00,549.2,545.9,75.4
2022-12-15 17:00,546.8,543.6,74.93
2022-12-15 18:00,543.6,540.6,74.35
2022-12-15 19:00,540.4,537.2,73.8
2022-12-15 20:00,537.9,534.5,73.36
2022-12-15 21:00,536.1,532.6,73.08
2022-12-15 22:00,534.4,531.1,72.79
2022-12-15 23:00,532.7,529.2,72.54
2022-12-16 00:00,531.3,527.6,72.36
2022-12-16 01:00,530.1,526.5,72.18
2022-12-16 02:00,528.8,525.3,72.03
2022-12-16 03:00,528.2,524.6,71.94
2022-12-16 04:00,526.9,523.4,71.78
2022-12-16 05:00,525.4,521.9,71.58
2022-12-16 06:00,523.8,520.3,71.38
2022-12-16 07:00,522,518.4,71.13
2022-12-16 08:00,520.3,516.9,70.92
2022-12-16 09:00,520.3,516.9,70.99
2022-12-16 10:00,522.8,519.1,71.44
2022-12-16 11:00,527.6,524.1,72.27
2022-12-16 12:00,533.1,529.8,73.2
2022-12-16 13:00,537.8,534.3,73.99
2022-12-16 14:00,540.6,537.7,74.59
2022-12-16 15:00,540.4,537.8,74.46
2022-12-16 16:00,537.7,534.3,73.96
2022-12-16 17:00,533.2,529.7,73.29
2022-12-16 18:00,527.4,524.4,72.48
2022-12-16 19:00,522.2,519,71.69
2022-12-16 20:00,518.1,514.8,71.13
2022-12-16 21:00,515.2,511.8,70.68
2022-12-16 22:00,513.5,509.8,70.43
2022-12-16 23:00,512.3,508.7,70.29
2022-12-17 00:00,512.1,508.3,70.29
2022-12-17 01:00,511.7,508.3,70.23
2022-12-17 02:00,511.4,507.5,70.16
2022-12-17 03:00,510.4,506.4,70.03
2022-12-17 04:00,508.9,505.6,69.8
2022-12-17 05:00,507.2,503.3,69.57
2022-12-17 06:00,505.7,501.7,69.39
2022-12-17 07:00,504.1,500.2,69.08
2022-12-17 08:00,502.3,498.3,68.86
2022-12-17 09:00,502.2,498.3,68.94
2022-12-17 10:00,506.5,502.4,69.73
2022-12-17 11:00,513,509.3,70.88
2022-12-17 12:00,519.7,516.2,71.91
2022-12-17 13:00,525.7,522.3,72.9
2022-12-17 14:00,529.3,526.1,73.54
2022-12-17 15:00,530.6,527.3,73.6
2022-12-17 16:00,529.2,525.8,73.26
2022-12-17 17:00,526.7,523.1,72.77
2022-12-17 18:00,524,520.8,72.36
2022-12-17 19:00,521.8,518.2,72
2022-12-17 20:00,519.9,516.6,71.76
2022-12-17 21:00,519.3,515.9,71.67
2022-12-17 22:00,518.8,515.1,71.53
2022-12-17 23:00,517.9,514.4,71.33
2022-12-18 00:00,517.7,514,71.22
2022-12-18 01:00,518.6,514.8,71.31
2022-12-18 02:00,519.9,516.7,71.49
2022-12-18 03:00,520.1,516.7,71.56
2022-12-18 04:00,518.8,515.6,71.33
2022-12-18 05:00,517,513.6,71.06
2022-12-18 06:00,515.8,512.1,70.84
2022-12-18 07:00,514.1,510.6,70.59
2022-12-18 08:00,511.3,507.5,70.16
2022-12-18 09:00,507.7,504.1,69.66
2022-12-18 10:00,506.1,502.1,69.58
2022-12-18 11:00,507.8,504,70.03
2022-12-18 12:00,513.1,509.3,70.99
2022-12-18 13:00,518.1,514.2,71.92
2022-12-18 14:00,520.7,517.2,72.45
2022-12-18 15:00,523,518.8,72.66
2022-12-18 16:00,521.3,517.7,72.23
2022-12-18 17:00,517.7,513.9,71.51
2022-12-18 18:00,512.4,508.1,70.72
2022-12-18 19:00,507.8,503.6,69.8
2022-12-18 20:00,502.2,498.2,69.04
2022-12-18 21:00,497.8,493.2,68.45
2022-12-18 22:00,495.3,491.3,68.05
2022-12-18 23:00,493.9,489.8,67.8
2022-12-19 00:00,490,485.8,67.73
2022-12-19 01:00,493.7,489.8,67.69
2022-12-19 02:00,494.1,490.3,67.64
2022-12-19 03:00,493,489.1,67.53
2022-12-19 04:00,492,487.9,67.35
2022-12-19 05:00,490,486,67.1
2022-12-19 06:00,488.4,484.1,66.79
2022-12-19 07:00,486.5,482.6,66.54
2022-12-19 08:00,485.2,481,66.34
2022-12-19 09:00,485,481,66.45
2022-12-19 10:00,487.6,483.6,67.01
2022-12-19 11:00,493.5,489.7,68.18
2022-12-19 12:00,502.5,498.4,69.78
2022-12-19 13:00,511.6,507.6,71.29
2022-12-19 14:00,519.4,516,72.59
2022-12-19 15:00,525.4,521.7,73.35
2022-12-19 16:00,526.8,523,73.26
2022-12-19 17:00,524.7,520.7,72.7
2022-12-19 18:00,521.3,517.7,72.07
2022-12-19 19:00,517.4,513.5,71.4
2022-12-19 20:00,514.3,510.5,70.92
2022-12-19 21:00,512.1,508.2,70.63
2022-12-19 22:00,510.9,507,70.43
2022-12-19 23:00,510.5,506.7,70.34
2022-12-20 00:00,511.4,507.8,70.41
2022-12-20 01:00,513.5,509.8,70.63
2022-12-20 02:00,514.9,510.9,70.79
2022-12-20 03:00,515.9,512.1,70.88
2022-12-20 04:00,515.6,512.1,70.84
2022-12-20 05:00,515.5,511.7,70.84
2022-12-20 06:00,515.1,511.7,70.83
2022-12-20 07:00,514.6,510.5,70.74
2022-12-20 08:00,513.7,509.8,70.63
2022-12-20 09:00,514.3,510.5,70.83
2022-12-20 10:00,515.9,512.4,71.19
2022-12-20 11:00,517.4,513.5,71.53
2022-12-20 12:00,519.5,515.7,72.03
2022-12-20 13:00,521.3,517.6,72.41
2022-12-20 14:00,522.8,518.8,72.59
2022-12-20 15:00,525.7,522.3,72.91
2022-12-20 16:00,528.8,525.4,73.17
2022-12-20 17:00,531.2,527.7,73.35
2022-12-20 18:00,531.2,528.2,73.2
2022-12-20 19:00,530,526.3,72.91
2022-12-20 20:00,527.3,524,72.54
2022-12-20 21:00,525.2,521.7,72.27
2022-12-20 22:00,519.3,515.8,71.94
2022-12-20 23:00,512.7,508.7,71.56
2022-12-21 00:00,502.2,498.4,71.08
2022-12-21 01:00,504.2,500.5,70.93
2022-12-21 02:00,508.8,504.9,70.9
2022-12-21 03:00,517.1,513.6,71.26
2022-12-21 04:00,521.5,517.9,71.65
2022-12-21 05:00,523.4,519.8,71.74
2022-12-21 06:00,523.7,519.8,71.69
2022-12-21 07:00,523.2,519.5,71.64
2022-12-21 08:00,522.5,519.1,71.51
2022-12-21 09:00,522.1,518.3,71.51
2022-12-21 10:00,521.6,517.9,71.51
2022-12-21 11:00,521.3,517.9,71.58
2022-12-21 12:00,521.7,517.8,71.74
2022-12-21 13:00,522.4,518.9,72.03
2022-12-21 14:00,524.2,520.4,72.45
2022-12-21 15:00,525.5,521.9,72.73
2022-12-21 16:00,525.8,522.3,72.68
2022-12-21 17:00,524.7,520.9,72.32
2022-12-21 18:00,523.3,519.8,72
2022-12-21 19:00,522,518.2,71.74
2022-12-21 20:00,521.8,518.7,71.6
2022-12-21 21:00,520.3,516.7,71.53
2022-12-21 22:00,519.6,515.9,71.47
2022-12-21 23:00,519.3,515.5,71.4
2022-12-22 00:00,519.3,515.6,71.35
2022-12-22 01:00,519.3,515.6,71.33
2022-12-22 02:00,519.8,516.4,71.33
2022-12-22 03:00,521,517.5,71.42
2022-12-22 04:00,522.9,519.5,71.65
2022-12-22 05:00,525,521,72
2022-12-22 06:00,526.3,522.5,72.1
2022-12-22 07:00,526.5,522.5,72.09
2022-12-22 08:00,526.4,522.9,72.14
2022-12-22 09:00,526.7,522.9,72.19
2022-12-22 10:00,527.1,523.6,72.34
2022-12-22 11:00,527.7,524,72.48
2022-12-22 12:00,528.5,525.1,72.68
2022-12-22 13:00,530,526.2,73.02
2022-12-22 14:00,532.3,528.5,73.45
2022-12-22 15:00,532.4,528.5,73.45
2022-12-22 16:00,531.9,528.6,73.27
2022-12-22 17:00,531.6,528.6,73.11
2022-12-22 18:00,530.9,527.5,72.9
2022-12-22 19:00,529.9,526.3,72.7
2022-12-22 20:00,529.6,526.3,72.68
2022-12-22 21:00,529.8,526.3,72.73
2022-12-22 22:00,530.4,526.7,72.84
2022-12-22 23:00,530.9,527.5,72.86
2022-12-23 00:00,531,527.5,72.84
2022-12-23 01:00,531.1,527.5,72.79
2022-12-23 02:00,530.7,527.5,72.73
2022-12-23 03:00,529.2,525.6,72.52
2022-12-23 04:00,529.9,526.4,72.54
2022-12-23 05:00,531.8,528.3,72.77
2022-12-23 06:00,534,530.6,73.08
2022-12-23 07:00,535.1,532.2,73.2
2022-12-23 08:00,535,531.8,73.17
2022-12-23 09:00,534.7,531,73.11
2022-12-23 10:00,533.7,530.2,73
2022-12-23 11:00,534.2,530.6,73.15
2022-12-23 12:00,533.6,530.2,73.04
2022-12-23 13:00,534.7,531.7,73.29
2022-12-23 14:00,534.1,530.6,73.24
2022-12-23 15:00,531.9,528.3,72.86
2022-12-23 16:00,526.5,523,72
2022-12-23 17:00,521.1,517.2,71.13
2022-12-23 18:00,515.7,511.9,70.3
2022-12-23 19:00,511.1,507.3,69.58
2022-12-23 20:00,506.9,503.1,68.99
2022-12-23 21:00,502.9,498.8,68.45
2022-12-23 22:00,498.8,494.6,67.82
2022-12-23 23:00,494.5,490.4,67.21
2022-12-24 00:00,491.5,488.1,66.83
2022-12-24 01:00,488.4,484.2,66.36
2022-12-24 02:00,485.9,481.9,66.02
2022-12-24 03:00,484.6,480.4,65.84
2022-12-24 04:00,484.5,480.4,65.86
2022-12-24 05:00,484.2,480.4,65.84
2022-12-24 06:00,483.9,480,65.79
2022-12-24 07:00,482.9,479.2,65.66
2022-12-24 08:00,481.2,477.3,65.44
2022-12-24 09:00,479.7,475.7,65.25
2022-12-24 10:00,479.7,475.7,65.35
2022-12-24 11:00,481.7,478,65.86
2022-12-24 12:00,486.1,482.1,66.76
2022-12-24 13:00,489.7,485.5,67.42
2022-12-24 14:00,492.8,488.9,68.11
2022-12-24 15:00,493.8,489.7,68.29
2022-12-24 16:00,490.8,487,67.77
2022-12-24 17:00,486.5,482.4,66.97
2022-12-24 18:00,482.7,478.7,66.25
2022-12-24 19:00,478.1,474.1,65.48
2022-12-24 20:00,474.8,471,64.87
2022-12-24 21:00,473.3,469.1,64.56
2022-12-24 22:00,471.9,468,64.36
2022-12-24 23:00,469.9,466.1,64
2022-12-25 00:00,468.1,464.1,63.77
2022-12-25 01:00,465.9,462.2,63.52
2022-12-25 02:00,464.4,460.7,63.32
2022-12-25 03:00,463.5,459.1,63.18
2022-12-25 04:00,465,461.1,63.27
2022-12-25 05:00,469,464.9,63.75
2022-12-25 06:00,473.8,469.6,64.44
2022-12-25 07:00,476.4,472.7,64.81
2022-12-25 08:00,477.3,473.4,64.98
2022-12-25 09:00,477.7,473.8,65.1
2022-12-25 10:00,479.5,475.7,65.44
2022-12-25 11:00,484,480.2,66.33
2022-12-25 12:00,489.7,485.5,67.44
2022-12-25 13:00,495.2,491.6,68.45
2022-12-25 14:00,498.5,494.6,69.06
2022-12-25 15:00,500,496.2,69.33
2022-12-25 16:00,497.5,493.1,68.94
2022-12-25 17:00,494.1,490.1,68.32
2022-12-25 18:00,490,486.3,67.55
2022-12-25 19:00,486.1,482.1,66.76
2022-12-25 20:00,484.5,480.2,66.29
2022-12-25 21:00,483.4,479.5,66.09
2022-12-25 22:00,482,478.4,65.91
2022-12-25 23:00,480.4,476.8,65.68
2022-12-26 00:00,478.3,474.5,65.35
2022-12-26 01:00,459.1,459,65.1
2022-12-26 02:00,460.6,459.5,64.74
2022-12-26 03:00,472.5,468.7,64.6
2022-12-26 04:00,472.4,468.7,64.51
2022-12-26 05:00,472.9,468.7,64.56
2022-12-26 06:00,476.6,472.6,64.92
2022-12-26 07:00,480.9,476.8,65.57
2022-12-26 08:00,483.7,479.9,66.07
2022-12-26 09:00,486.3,482.2,66.52
2022-12-26 10:00,489.8,486,67.12
2022-12-26 11:00,494.6,490.6,67.95
2022-12-26 12:00,500.8,497,69.08
2022-12-26 13:00,507.7,503.9,70.09
2022-12-26 14:00,510.7,506.9,70.72
2022-12-26 15:00,510.7,506.9,70.72
2022-12-26 16:00,508.3,504.7,70.32
2022-12-26 17:00,504.1,500.5,69.62
2022-12-26 18:00,496.2,493.9,68.72
2022-12-26 19:00,494.6,491,67.96
2022-12-26 20:00,492.5,488.7,67.51
2022-12-26 21:00,492,488.3,67.35
2022-12-26 22:00,491,487.6,67.23
2022-12-26 23:00,488.6,486,67.1
2022-12-27 00:00,488.8,484.9,66.88
2022-12-27 01:00,486.9,482.5,66.63
2022-12-27 02:00,484.7,480.6,66.33
2022-12-27 03:00,482.3,478.3,65.95
2022-12-27 04:00,480.8,476.8,65.73
2022-12-27 05:00,481.2,477.2,65.68
2022-12-27 06:00,482.6,478.4,65.75
2022-12-27 07:00,486.4,482.3,66.2
2022-12-27 08:00,490.9,486.9,66.88
2022-12-27 09:00,494.8,491.1,67.55
2022-12-27 10:00,500.2,496.4,68.49
2022-12-27 11:00,507.2,503.3,69.66
2022-12-27 12:00,513.2,509.7,70.9
2022-12-27 13:00,521.2,517.7,72.07
2022-12-27 14:00,523.9,520,72.54
2022-12-27 15:00,525,521.5,72.7
2022-12-27 16:00,521.8,518.1,72.16
2022-12-27 17:00,517.3,513.9,71.47
2022-12-27 18:00,512.1,508.2,70.59
2022-12-27 19:00,506.3,502.5,69.67
2022-12-27 20:00,502.8,498.6,69.04
2022-12-27 21:00,500.7,496.8,68.68
2022-12-27 22:00,500,496.4,68.52
2022-12-27 23:00,498.6,494.9,68.31
2022-12-28 00:00,496.7,492.5,68.05
2022-12-28 01:00,495,491.4,67.8
2022-12-28 02:00,492.9,489.1,67.51
2022-12-28 03:00,490.1,486.4,67.17
2022-12-28 04:00,487.8,483.7,66.85
2022-12-28 05:00,485.8,481.8,66.52
2022-12-28 06:00,485,480.6,66.34
2022-12-28 07:00,485.9,481.8,66.34
2022-12-28 08:00,488,484.2,66.54
2022-12-28 09:00,492.3,488,67.21
2022-12-28 10:00,500.8,496.8,68.63
2022-12-28 11:00,510.8,507.1,70.3
2022-12-28 12:00,521.4,517.8,71.98
2022-12-28 13:00,529.6,526.1,73.35
2022-12-28 14:00,535.3,531.8,74.26
2022-12-28 15:00,535.9,532.6,74.52
2022-12-28 16:00,533.2,529.5,73.94
2022-12-28 17:00,528.3,525,73.15
2022-12-28 18:00,522.4,518.9,72.16
2022-12-28 19:00,516.4,512.8,71.22
2022-12-28 20:00,512,508.2,70.5
2022-12-28 21:00,509.6,505.9,70.07
2022-12-28 22:00,509,505.2,69.91
2022-12-28 23:00,508.6,504.8,69.84
2022-12-29 00:00,508.3,504.4,69.8
2022-12-29 01:00,507.6,504,69.73
2022-12-29 02:00,506.5,502.5,69.58
2022-12-29 03:00,505.2,500.9,69.44
2022-12-29 04:00,503.8,499.8,69.24
2022-12-29 05:00,502.6,498.6,69.08
2022-12-29 06:00,501.3,497.1,68.95
2022-12-29 07:00,500.6,496.7,68.83
2022-12-29 08:00,500.9,496.7,68.83
2022-12-29 09:00,503.4,499.4,69.21
2022-12-29 10:00,509.6,505.5,70.21
2022-12-29 11:00,518.5,515,71.74
2022-12-29 12:00,528,524.1,73.29
2022-12-29 13:00,533.7,530.2,74.5
2022-12-29 14:00,536.7,533.2,74.97
2022-12-29 15:00,537.5,534,75
2022-12-29 16:00,537.1,533.7,74.71
2022-12-29 17:00,534.8,531.4,74.28
2022-12-29 18:00,530.4,527.3,73.54
2022-12-29 19:00,526.3,522.7,72.91
2022-12-29 20:00,522.6,518.9,72.28
2022-12-29 21:00,520.7,517,71.89
2022-12-29 22:00,520.3,516.7,71.67
2022-12-29 23:00,520.1,516.7,71.6
2022-12-30 00:00,520.2,516.7,71.6
2022-12-30 01:00,519.5,515.9,71.53
2022-12-30 02:00,518.4,514.7,71.4
2022-12-30 03:00,517.4,513.6,71.26
2022-12-30 04:00,516,512.4,71.08
2022-12-30 05:00,514.3,510.5,70.84
2022-12-30 06:00,512.4,508.2,70.63
2022-12-30 07:00,510.8,507,70.39
2022-12-30 08:00,509.4,505.5,70.21
2022-12-30 09:00,510.1,505.9,70.32
2022-12-30 10:00,514.9,511.2,71.1
2022-12-30 11:00,524.8,521.1,72.7
2022-12-30 12:00,534.7,531.4,74.34
2022-12-30 13:00,541.3,538.3,75.36
2022-12-30 14:00,542.8,539.3,75.87
2022-12-30 15:00,538.8,535.7,75.99
2022-12-30 16:00,535.4,531.8,75.56
2022-12-30 17:00,528.5,525.2,75.04
2022-12-30 18:00,535.6,531.8,74.28
2022-12-30 19:00,531.6,528,73.62
2022-12-30 20:00,528.9,525,73.17
2022-12-30 21:00,527.4,523.5,72.86
2022-12-30 22:00,526.9,523.1,72.66
2022-12-30 23:00,527.6,523.5,72.7
2022-12-31 00:00,529.7,525.9,72.95
2022-12-31 01:00,531.5,527.8,73.24
2022-12-31 02:00,532.7,528.9,73.36
2022-12-31 03:00,532.8,529.3,73.42
2022-12-31 04:00,532.7,528.9,73.44
2022-12-31 05:00,532.9,529.7,73.51
2022-12-31 06:00,532.9,529.7,73.54
2022-12-31 07:00,532.9,529.7,73.58
2022-12-31 08:00,533,529.6,73.63
2022-12-31 09:00,534.1,530.8,73.85
2022-12-31 10:00,536.1,532.3,74.19
2022-12-31 11:00,537.5,533.8,74.44
2022-12-31 12:00,537.6,534.2,74.46
2022-12-31 13:00,537.2,533.8,74.52
2022-12-31 14:00,539.2,535.7,74.8
2022-12-31 15:00,542.3,539.1,75.22
2022-12-31 16:00,544.5,541.1,75.4
2022-12-31 17:00,544,540.3,75.27
2022-12-31 18:00,541.3,538.1,74.77
2022-12-31 19:00,537.9,534.3,74.21
2022-12-31 20:00,535.1,532,73.78
2022-12-31 21:00,532.9,529.7,73.51
2022-12-31 22:00,531.2,527.8,73.26
2022-12-31 23:00,530.6,527,73.11
2023-01-01 00:00,530.6,527,73.08
2023-01-01 01:00,530.8,527.4,73.09
2023-01-01 02:00,531.9,528.6,73.2
2023-01-01 03:00,532.5,529.3,73.33
2023-01-01 04:00,533.1,529.7,73.44
2023-01-01 05:00,533.1,529.7,73.49
2023-01-01 06:00,533.2,529.7,73.53
2023-01-01 07:00,532.7,528.9,73.51
2023-01-01 08:00,532.3,528.5,73.51
2023-01-01 09:00,532.6,529.6,73.76
2023-01-01 10:00,517.4,515.5,74.19
2023-01-01 11:00,490.4,491,74.84
2023-01-01 12:00,542.1,539,75.61
