Date,LowRangeSpC,FullRangeSpC,Temp
2022-07-03 10:22,394.6,395.1,73.02
2022-07-03 10:23,394.8,395.5,72.95
2022-07-03 10:24,394.8,395.1,72.95
2022-07-03 10:25,394.5,394.8,72.91
2022-07-03 10:26,394.8,395.2,72.9
2022-07-03 10:27,394.6,395.2,72.9
2022-07-03 10:28,394.2,394.8,72.91
2022-07-03 10:29,394.9,395.2,72.9
2022-07-03 10:30,394.5,394.8,72.88
2022-07-03 10:31,394.8,395.2,72.88
2022-07-03 10:32,394.5,394.8,72.9
2022-07-03 10:33,395,395.5,72.9
2022-07-03 10:34,394.8,395.2,72.9
2022-07-03 10:35,394.7,395.2,72.9
2022-07-03 10:36,394.9,395.2,72.9
2022-07-03 10:37,394.9,395.2,72.9
2022-07-03 10:38,394.6,394.8,72.9
2022-07-03 10:39,394.7,394.8,72.9
2022-07-03 10:40,395,395.2,72.9
2022-07-03 10:41,394.9,395.2,72.9
2022-07-03 10:42,395,395.2,72.9
2022-07-03 10:43,394.1,394.4,72.9
2022-07-03 10:44,394.6,394.8,72.88
2022-07-03 10:45,394.5,394.8,72.91
2022-07-03 10:46,394.9,395.2,72.88
2022-07-03 10:47,394.7,395.1,72.91
2022-07-03 10:48,394.9,395.2,72.9
2022-07-03 10:49,394.9,395.2,72.9
2022-07-03 10:50,394.9,395.2,72.9
2022-07-03 10:51,394.8,395.2,72.9
2022-07-03 10:52,394.5,394.8,72.91
2022-07-03 10:53,395.1,395.2,72.9
2022-07-03 10:54,395.2,395.2,72.9
2022-07-03 10:55,394.6,394.8,72.9
2022-07-03 10:56,394.8,394.8,72.9
2022-07-03 10:57,394.5,395.2,72.9
2022-07-03 10:58,394.7,395.2,72.9
2022-07-03 10:59,394.8,394.8,72.9
2022-07-03 11:00,394.9,395.1,72.91
2022-07-03 11:01,394.9,395.2,72.9
2022-07-03 11:02,394.8,395.2,72.9
2022-07-03 11:03,394.9,395.2,72.9
2022-07-03 11:04,394.8,395.1,72.91
2022-07-03 11:05,394.7,395.2,72.9
2022-07-03 11:06,394.8,395.2,72.9
2022-07-03 11:07,394.3,394.8,72.9
2022-07-03 11:08,394.9,395.2,72.9
2022-07-03 11:09,394.6,394.8,72.9
2022-07-03 11:10,394.6,394.8,72.9
2022-07-03 11:11,395.1,395.5,72.91
2022-07-03 11:12,395.1,395.5,72.9
2022-07-03 11:13,394.9,395.2,72.9
2022-07-03 11:14,394.9,395.1,72.91
2022-07-03 11:15,394.7,395.2,72.9
2022-07-03 11:16,394.9,395.2,72.88
2022-07-03 11:17,394.8,395.2,72.9
2022-07-03 11:18,394.9,395.2,72.88
2022-07-03 11:19,395.3,395.5,72.9
2022-07-03 11:20,394.8,395.2,72.9
2022-07-03 11:21,395.1,395.2,72.88
2022-07-03 11:22,394.9,395.2,72.9
2022-07-03 11:23,394.8,395.1,72.91
2022-07-03 11:24,394.9,395.2,72.88
2022-07-03 11:25,394.9,395.5,72.88
2022-07-03 11:26,395,395.2,72.9
2022-07-03 11:27,394.9,395.2,72.9
2022-07-03 11:28,394.6,394.8,72.9
2022-07-03 11:29,394.8,395.2,72.9
