"Plot Title: RovingSpC_OtterFan_10172022"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondLo)","Full Range, μS/cm (LGR S/N: 10757733, SEN S/N: 10757733, LBL: CondHi)","Temp, °F (LGR S/N: 10757733, SEN S/N: 10757733, LBL: Temp)"
52,10/17/22 09:51:00 AM,488.6,467.6,73.42
53,10/17/22 09:52:00 AM,488.6,467.6,73.42
54,10/17/22 09:53:00 AM,488.6,467.6,73.42
55,10/17/22 09:54:00 AM,488.7,467.6,73.42
56,10/17/22 09:55:00 AM,488.8,467.6,73.42
57,10/17/22 09:56:00 AM,488.9,467.6,73.42
58,10/17/22 09:57:00 AM,488.9,468.0,73.42
59,10/17/22 09:58:00 AM,489.0,468.0,73.40
60,10/17/22 09:59:00 AM,489.0,468.0,73.40
61,10/17/22 10:00:00 AM,489.2,468.0,73.42
62,10/17/22 10:01:00 AM,489.3,468.0,73.45
63,10/17/22 10:02:00 AM,489.4,468.4,73.45
64,10/17/22 10:03:00 AM,489.4,468.0,73.42
65,10/17/22 10:04:00 AM,489.6,468.4,73.42
66,10/17/22 10:05:00 AM,489.6,468.4,73.42
67,10/17/22 10:06:00 AM,489.6,468.7,73.45
68,10/17/22 10:07:00 AM,489.9,468.7,73.45
69,10/17/22 10:08:00 AM,489.8,468.7,73.45
70,10/17/22 10:09:00 AM,489.9,468.7,73.45
71,10/17/22 10:10:00 AM,489.9,468.7,73.45
72,10/17/22 10:11:00 AM,489.9,468.7,73.45
73,10/17/22 10:12:00 AM,490.0,468.7,73.45
74,10/17/22 10:13:00 AM,490.1,469.1,73.45
75,10/17/22 10:14:00 AM,490.2,469.1,73.45
76,10/17/22 10:15:00 AM,490.2,469.1,73.47
77,10/17/22 10:16:00 AM,490.2,469.1,73.42
78,10/17/22 10:17:00 AM,490.2,469.1,73.45
79,10/17/22 10:18:00 AM,490.2,469.1,73.45
80,10/17/22 10:19:00 AM,490.3,469.1,73.45
81,10/17/22 10:20:00 AM,490.3,469.1,73.45
82,10/17/22 10:21:00 AM,490.5,469.1,73.47
83,10/17/22 10:22:00 AM,490.5,469.5,73.47
84,10/17/22 10:23:00 AM,490.5,469.1,73.47
85,10/17/22 10:24:00 AM,490.7,469.5,73.47
86,10/17/22 10:25:00 AM,490.6,469.5,73.47
87,10/17/22 10:26:00 AM,490.8,469.9,73.49
88,10/17/22 10:27:00 AM,490.7,469.9,73.47
89,10/17/22 10:28:00 AM,490.8,469.9,73.47
90,10/17/22 10:29:00 AM,490.9,469.9,73.47
91,10/17/22 10:30:00 AM,490.9,469.9,73.45
92,10/17/22 10:31:00 AM,490.9,469.9,73.45
93,10/17/22 10:32:00 AM,491.0,469.9,73.45
94,10/17/22 10:33:00 AM,490.9,469.9,73.45
95,10/17/22 10:34:00 AM,491.0,469.9,73.42
96,10/17/22 10:35:00 AM,491.1,469.9,73.45
97,10/17/22 10:36:00 AM,491.2,469.9,73.47
98,10/17/22 10:37:00 AM,491.2,470.2,73.45
99,10/17/22 10:38:00 AM,491.4,470.2,73.47
100,10/17/22 10:39:00 AM,491.3,470.2,73.45
101,10/17/22 10:40:00 AM,491.3,470.2,73.45
102,10/17/22 10:41:00 AM,491.3,470.2,73.45
103,10/17/22 10:42:00 AM,491.4,470.2,73.45
104,10/17/22 10:43:00 AM,491.4,470.2,73.47
105,10/17/22 10:44:00 AM,491.4,470.2,73.45
106,10/17/22 10:45:00 AM,491.4,470.2,73.45
107,10/17/22 10:46:00 AM,491.5,470.2,73.47
108,10/17/22 10:47:00 AM,491.5,470.2,73.47
109,10/17/22 10:48:00 AM,491.6,470.6,73.45
110,10/17/22 10:49:00 AM,491.5,470.6,73.45
111,10/17/22 10:50:00 AM,491.6,470.6,73.47
112,10/17/22 10:51:00 AM,491.7,470.6,73.47
113,10/17/22 10:52:00 AM,491.6,470.6,73.45
114,10/17/22 10:53:00 AM,491.6,470.6,73.45
115,10/17/22 10:54:00 AM,491.6,470.6,73.45
116,10/17/22 10:55:00 AM,491.6,470.6,73.42
117,10/17/22 10:56:00 AM,491.7,470.6,73.45
118,10/17/22 10:57:00 AM,491.8,471.0,73.45
119,10/17/22 10:58:00 AM,491.9,470.6,73.47
120,10/17/22 10:59:00 AM,491.9,470.6,73.47
121,10/17/22 11:00:00 AM,491.9,471.0,73.47
122,10/17/22 11:01:00 AM,491.9,471.0,73.49
123,10/17/22 11:02:00 AM,491.9,471.0,73.47
124,10/17/22 11:03:00 AM,492.0,471.0,73.45
125,10/17/22 11:04:00 AM,492.0,471.0,73.45
126,10/17/22 11:05:00 AM,491.9,470.6,73.42
127,10/17/22 11:06:00 AM,492.0,471.0,73.45
128,10/17/22 11:07:00 AM,492.2,471.0,73.45
129,10/17/22 11:08:00 AM,492.0,471.0,73.42
130,10/17/22 11:09:00 AM,492.1,471.0,73.42
131,10/17/22 11:10:00 AM,492.1,471.0,73.45
132,10/17/22 11:11:00 AM,492.1,471.0,73.45
133,10/17/22 11:12:00 AM,492.1,471.4,73.45
134,10/17/22 11:13:00 AM,492.3,471.0,73.42
135,10/17/22 11:14:00 AM,492.1,471.0,73.42
136,10/17/22 11:15:00 AM,492.2,471.0,73.45
137,10/17/22 11:16:00 AM,492.2,471.0,73.45
138,10/17/22 11:17:00 AM,492.2,471.4,73.45
139,10/17/22 11:18:00 AM,492.4,471.4,73.47
140,10/17/22 11:19:00 AM,492.3,471.4,73.45
141,10/17/22 11:20:00 AM,492.4,471.4,73.47
142,10/17/22 11:21:00 AM,492.5,471.4,73.47
143,10/17/22 11:22:00 AM,492.4,471.4,73.45
144,10/17/22 11:23:00 AM,492.5,471.4,73.47
145,10/17/22 11:24:00 AM,492.5,471.4,73.47
146,10/17/22 11:25:00 AM,492.5,471.4,73.47
147,10/17/22 11:26:00 AM,492.5,471.4,73.45
148,10/17/22 11:27:00 AM,492.5,471.4,73.45
149,10/17/22 11:28:00 AM,492.5,471.4,73.45
150,10/17/22 11:29:00 AM,492.5,471.8,73.47
151,10/17/22 11:30:00 AM,492.5,471.4,73.47
152,10/17/22 11:31:00 AM,492.7,472.1,73.47
153,10/17/22 11:32:00 AM,492.7,471.7,73.49
154,10/17/22 11:33:00 AM,492.8,471.7,73.49
155,10/17/22 11:34:00 AM,492.7,471.8,73.47
156,10/17/22 11:35:00 AM,492.8,471.7,73.49
157,10/17/22 11:36:00 AM,492.8,471.7,73.49
158,10/17/22 11:37:00 AM,492.8,471.7,73.49
159,10/17/22 11:38:00 AM,492.9,472.5,73.49
160,10/17/22 11:39:00 AM,492.9,472.1,73.49
161,10/17/22 11:40:00 AM,492.9,472.1,73.47
162,10/17/22 11:41:00 AM,493.1,472.5,73.49
163,10/17/22 11:42:00 AM,492.9,471.8,73.47
164,10/17/22 11:43:00 AM,493.0,472.1,73.49
165,10/17/22 11:44:00 AM,493.1,472.5,73.49
166,10/17/22 11:45:00 AM,493.0,472.1,73.49
167,10/17/22 11:46:00 AM,493.1,472.5,73.49
168,10/17/22 11:47:00 AM,492.8,471.8,73.47
169,10/17/22 11:48:00 AM,493.1,472.5,73.49
170,10/17/22 11:49:00 AM,493.2,472.1,73.49
171,10/17/22 11:50:00 AM,493.2,472.5,73.49
172,10/17/22 11:51:00 AM,493.2,472.5,73.51
173,10/17/22 11:52:00 AM,493.1,472.5,73.49
174,10/17/22 11:53:00 AM,493.0,472.5,73.49
175,10/17/22 11:54:00 AM,493.4,472.5,73.51
176,10/17/22 11:55:00 AM,493.1,472.5,73.51
177,10/17/22 11:56:00 AM,493.2,472.5,73.51
178,10/17/22 11:57:00 AM,493.4,472.5,73.51
179,10/17/22 11:58:00 AM,493.4,472.5,73.51
180,10/17/22 11:59:00 AM,493.2,472.5,73.51
181,10/17/22 12:00:00 PM,493.2,472.5,73.49
182,10/17/22 12:01:00 PM,493.2,472.5,73.49
183,10/17/22 12:02:00 PM,493.2,472.5,73.47
184,10/17/22 12:03:00 PM,493.4,472.5,73.49
185,10/17/22 12:04:00 PM,493.2,472.5,73.47
186,10/17/22 12:05:00 PM,493.4,472.9,73.49
187,10/17/22 12:06:00 PM,493.5,472.5,73.49
188,10/17/22 12:07:00 PM,493.5,472.5,73.51
189,10/17/22 12:08:00 PM,493.5,472.5,73.51
190,10/17/22 12:09:00 PM,493.4,472.5,73.49
191,10/17/22 12:10:00 PM,493.4,472.5,73.49
192,10/17/22 12:11:00 PM,493.5,472.5,73.49
193,10/17/22 12:12:00 PM,493.4,472.5,73.49
194,10/17/22 12:13:00 PM,493.5,472.5,73.49
195,10/17/22 12:14:00 PM,493.6,472.5,73.49
196,10/17/22 12:15:00 PM,493.5,472.5,73.47
197,10/17/22 12:16:00 PM,493.5,472.5,73.47
198,10/17/22 12:17:00 PM,493.6,472.9,73.49
199,10/17/22 12:18:00 PM,493.5,472.5,73.47
200,10/17/22 12:19:00 PM,493.5,472.5,73.49
201,10/17/22 12:20:00 PM,493.6,472.5,73.49
202,10/17/22 12:21:00 PM,493.7,472.5,73.49
203,10/17/22 12:22:00 PM,493.5,472.5,73.47
204,10/17/22 12:23:00 PM,493.5,472.5,73.47
205,10/17/22 12:24:00 PM,493.5,472.5,73.47
206,10/17/22 12:25:00 PM,493.6,472.9,73.47
207,10/17/22 12:26:00 PM,493.6,472.9,73.45
208,10/17/22 12:27:00 PM,493.6,472.5,73.45
209,10/17/22 12:28:00 PM,493.6,472.9,73.45
210,10/17/22 12:29:00 PM,493.6,472.5,73.45
211,10/17/22 12:30:00 PM,493.6,472.5,73.45
212,10/17/22 12:31:00 PM,493.6,472.5,73.45
213,10/17/22 12:32:00 PM,493.6,472.5,73.42
214,10/17/22 12:33:00 PM,493.6,473.3,73.45
215,10/17/22 12:34:00 PM,493.6,472.5,73.42
216,10/17/22 12:35:00 PM,493.6,472.9,73.45
217,10/17/22 12:36:00 PM,493.6,472.5,73.45
218,10/17/22 12:37:00 PM,493.6,472.5,73.42
219,10/17/22 12:38:00 PM,493.6,472.5,73.42
220,10/17/22 12:39:00 PM,493.7,472.9,73.45
221,10/17/22 12:40:00 PM,493.7,472.9,73.42
222,10/17/22 12:41:00 PM,493.7,473.3,73.45
223,10/17/22 12:42:00 PM,493.8,472.9,73.42
224,10/17/22 12:43:00 PM,493.9,472.9,73.45
225,10/17/22 12:44:00 PM,493.7,472.9,73.45
226,10/17/22 12:45:00 PM,493.8,472.9,73.45
227,10/17/22 12:46:00 PM,493.9,473.3,73.45
228,10/17/22 12:47:00 PM,493.9,473.3,73.45
229,10/17/22 12:48:00 PM,493.7,473.3,73.42
230,10/17/22 12:49:00 PM,493.7,472.9,73.45
231,10/17/22 12:50:00 PM,493.8,473.3,73.42
232,10/17/22 12:51:00 PM,493.6,473.3,73.42
233,10/17/22 12:52:00 PM,493.7,473.3,73.45
234,10/17/22 12:53:00 PM,493.7,472.9,73.42
235,10/17/22 12:54:00 PM,493.8,473.3,73.42
236,10/17/22 12:55:00 PM,493.8,473.3,73.45
237,10/17/22 12:56:00 PM,493.9,473.3,73.42
238,10/17/22 12:57:00 PM,493.9,473.3,73.45
239,10/17/22 12:58:00 PM,493.9,472.9,73.42
240,10/17/22 12:59:00 PM,493.9,473.3,73.45
241,10/17/22 01:00:00 PM,493.9,472.9,73.45
242,10/17/22 01:01:00 PM,493.9,473.3,73.45
243,10/17/22 01:02:00 PM,493.9,473.6,73.45
244,10/17/22 01:03:00 PM,493.8,473.3,73.45
245,10/17/22 01:04:00 PM,494.0,473.3,73.45
246,10/17/22 01:05:00 PM,493.9,473.6,73.45
247,10/17/22 01:06:00 PM,493.9,473.7,73.42
248,10/17/22 01:07:00 PM,493.9,473.7,73.42
249,10/17/22 01:08:00 PM,493.9,473.3,73.42
250,10/17/22 01:09:00 PM,493.9,473.3,73.45
251,10/17/22 01:10:00 PM,494.0,473.6,73.45
252,10/17/22 01:11:00 PM,493.9,473.3,73.42
253,10/17/22 01:12:00 PM,493.9,473.7,73.42
254,10/17/22 01:13:00 PM,159.8,161.0,73.74
255,10/17/22 01:14:00 PM,87.0,88.0,74.14
256,10/17/22 01:15:00 PM,203.1,204.1,74.80
257,10/17/22 01:16:00 PM,132.5,134.2,74.26
258,10/17/22 01:17:00 PM,122.6,124.7,73.85
259,10/17/22 01:18:00 PM,115.2,116.2,73.62
260,10/17/22 01:19:00 PM,106.1,107.5,73.02
261,10/17/22 01:20:00 PM,97.2,98.0,72.66
262,10/17/22 01:21:00 PM,89.3,90.7,72.46
263,10/17/22 01:22:00 PM,83.8,84.8,72.21
264,10/17/22 01:23:00 PM,78.1,79.7,71.80
265,10/17/22 01:24:00 PM,71.4,72.4,71.37
266,10/17/22 01:25:00 PM,65.9,66.6,70.95
267,10/17/22 01:26:00 PM,61.6,62.2,70.63
268,10/17/22 01:27:00 PM,57.4,57.8,70.39
269,10/17/22 01:28:00 PM,29.1,28.6,71.74
270,10/17/22 01:29:00 PM,523.9,500.1,73.38
271,10/17/22 01:30:00 PM,523.9,500.1,73.42
272,10/17/22 01:31:00 PM,523.9,500.1,73.47
273,10/17/22 01:32:00 PM,523.8,500.1,73.47
274,10/17/22 01:33:00 PM,523.9,500.5,73.49
275,10/17/22 01:34:00 PM,523.9,500.5,73.49
276,10/17/22 01:35:00 PM,523.9,500.1,73.49
277,10/17/22 01:36:00 PM,523.9,500.1,73.49
278,10/17/22 01:37:00 PM,523.9,500.1,73.49
279,10/17/22 01:38:00 PM,523.9,500.1,73.47
280,10/17/22 01:39:00 PM,523.9,500.1,73.49
281,10/17/22 01:40:00 PM,523.9,500.1,73.47
282,10/17/22 01:41:00 PM,523.9,500.1,73.47
283,10/17/22 01:42:00 PM,523.9,500.1,73.49
284,10/17/22 01:43:00 PM,523.9,500.1,73.49
285,10/17/22 01:44:00 PM,523.9,499.7,73.49
286,10/17/22 01:45:00 PM,523.9,500.1,73.49
287,10/17/22 01:46:00 PM,523.9,500.1,73.49
288,10/17/22 01:47:00 PM,523.9,500.1,73.47
289,10/17/22 01:48:00 PM,523.9,500.5,73.49
290,10/17/22 01:49:00 PM,523.9,500.1,73.49
291,10/17/22 01:50:00 PM,523.9,499.7,73.49
292,10/17/22 01:51:00 PM,523.9,500.5,73.49
293,10/17/22 01:52:00 PM,523.9,500.5,73.49
294,10/17/22 01:53:00 PM,523.9,500.1,73.49
295,10/17/22 01:54:00 PM,523.8,500.1,73.49
296,10/17/22 01:55:00 PM,523.9,500.1,73.49
297,10/17/22 01:56:00 PM,523.9,500.1,73.49
298,10/17/22 01:57:00 PM,523.8,499.7,73.47
299,10/17/22 01:58:00 PM,523.9,500.1,73.49
300,10/17/22 01:59:00 PM,523.9,499.7,73.47
301,10/17/22 02:00:00 PM,524.0,500.1,73.47
302,10/17/22 02:01:00 PM,523.8,500.1,73.49
303,10/17/22 02:02:00 PM,523.9,500.5,73.47
304,10/17/22 02:03:00 PM,523.9,500.1,73.49
305,10/17/22 02:04:00 PM,523.9,500.1,73.49
306,10/17/22 02:05:00 PM,523.9,500.1,73.47
307,10/17/22 02:06:00 PM,523.9,500.1,73.47
308,10/17/22 02:07:00 PM,523.9,500.1,73.49
309,10/17/22 02:08:00 PM,523.9,500.1,73.47
310,10/17/22 02:09:00 PM,524.0,500.5,73.49
311,10/17/22 02:10:00 PM,523.9,500.1,73.47
312,10/17/22 02:11:00 PM,523.9,500.1,73.47
313,10/17/22 02:12:00 PM,523.9,500.1,73.47
314,10/17/22 02:13:00 PM,523.9,500.5,73.49
315,10/17/22 02:14:00 PM,523.9,500.5,73.49
316,10/17/22 02:15:00 PM,523.9,500.1,73.49
317,10/17/22 02:16:00 PM,523.8,500.5,73.49
318,10/17/22 02:17:00 PM,523.9,500.5,73.49
319,10/17/22 02:18:00 PM,523.7,500.5,73.49
320,10/17/22 02:19:00 PM,523.8,500.1,73.47
321,10/17/22 02:20:00 PM,523.8,500.1,73.47
322,10/17/22 02:21:00 PM,523.7,499.7,73.47
323,10/17/22 02:22:00 PM,523.8,500.1,73.47
324,10/17/22 02:23:00 PM,523.8,500.5,73.49
325,10/17/22 02:24:00 PM,523.8,499.7,73.49
326,10/17/22 02:25:00 PM,6.0,6.8,75.04
327,10/17/22 02:26:00 PM,5.9,6.8,75.56
328,10/17/22 02:27:00 PM,5.9,6.8,76.03
