date,ID,GPP_daily_mean,ER_daily_mean,K600_daily_mean,ER_Rhat,K600_daily_Rhat
2021-05-16,IU,NA,NA,NA,NA,NA
2021-05-17,IU,NA,NA,NA,NA,NA
2021-05-18,IU,NA,NA,NA,NA,NA
2021-05-19,IU,NA,NA,NA,NA,NA
2021-05-20,IU,NA,NA,NA,NA,NA
2021-05-21,IU,NA,NA,NA,NA,NA
2021-05-22,IU,NA,NA,NA,NA,NA
2021-05-23,IU,NA,NA,NA,NA,NA
2021-05-24,IU,NA,NA,NA,NA,NA
2021-05-25,IU,NA,NA,NA,NA,NA
2021-05-26,IU,NA,NA,NA,NA,NA
2021-05-27,IU,NA,NA,NA,NA,NA
2021-05-28,IU,NA,NA,NA,NA,NA
2021-05-29,IU,NA,NA,NA,NA,NA
2021-05-30,IU,NA,NA,NA,NA,NA
2021-05-31,IU,NA,NA,NA,NA,NA
2021-06-01,IU,NA,NA,NA,NA,NA
2021-06-02,IU,NA,NA,NA,NA,NA
2021-06-03,IU,NA,NA,NA,NA,NA
2021-06-04,IU,NA,NA,NA,NA,NA
2021-06-05,IU,NA,NA,NA,NA,NA
2021-06-06,IU,NA,NA,NA,NA,NA
2021-06-07,IU,NA,NA,NA,NA,NA
2021-06-08,IU,NA,NA,NA,NA,NA
2021-06-09,IU,NA,NA,NA,NA,NA
2021-06-10,IU,NA,NA,NA,NA,NA
2021-06-11,IU,NA,NA,NA,NA,NA
2021-06-12,IU,NA,NA,NA,NA,NA
2021-06-13,IU,NA,NA,NA,NA,NA
2021-06-14,IU,NA,NA,NA,NA,NA
2021-06-15,IU,NA,NA,NA,NA,NA
2021-06-16,IU,NA,NA,NA,NA,NA
2021-06-17,IU,NA,NA,NA,NA,NA
2021-06-18,IU,NA,NA,NA,NA,NA
2021-06-19,IU,NA,NA,NA,NA,NA
2021-06-20,IU,NA,NA,NA,NA,NA
2021-06-21,IU,NA,NA,NA,NA,NA
2021-06-22,IU,NA,NA,NA,NA,NA
2021-06-23,IU,NA,NA,NA,NA,NA
2021-06-24,IU,NA,NA,NA,NA,NA
2021-06-25,IU,NA,NA,NA,NA,NA
2021-06-26,IU,NA,NA,NA,NA,NA
2021-06-27,IU,NA,NA,NA,NA,NA
2021-06-28,IU,NA,NA,NA,NA,NA
2021-06-29,IU,NA,NA,NA,NA,NA
2021-06-30,IU,NA,NA,NA,NA,NA
2021-07-01,IU,NA,NA,NA,NA,NA
2021-07-02,IU,NA,NA,NA,NA,NA
2021-07-03,IU,NA,NA,NA,NA,NA
2021-07-04,IU,NA,NA,NA,NA,NA
2021-07-05,IU,NA,NA,NA,NA,NA
2021-07-06,IU,NA,NA,NA,NA,NA
2021-07-07,IU,NA,NA,NA,NA,NA
2021-07-08,IU,NA,NA,NA,NA,NA
2021-07-09,IU,NA,NA,NA,NA,NA
2021-07-10,IU,NA,NA,NA,NA,NA
2021-07-11,IU,NA,NA,NA,NA,NA
2021-07-12,IU,NA,NA,NA,NA,NA
2021-07-13,IU,NA,NA,NA,NA,NA
2021-07-14,IU,NA,NA,NA,NA,NA
2021-07-15,IU,NA,NA,NA,NA,NA
2021-07-16,IU,NA,NA,NA,NA,NA
2021-07-17,IU,NA,NA,NA,NA,NA
2021-07-18,IU,NA,NA,NA,NA,NA
2021-07-19,IU,NA,NA,NA,NA,NA
2021-07-20,IU,NA,NA,NA,NA,NA
2021-07-21,IU,NA,NA,NA,NA,NA
2021-07-22,IU,NA,NA,NA,NA,NA
2021-07-23,IU,NA,NA,NA,NA,NA
2021-07-24,IU,NA,NA,NA,NA,NA
2021-07-25,IU,NA,NA,NA,NA,NA
2021-07-26,IU,NA,NA,NA,NA,NA
2021-07-27,IU,NA,NA,NA,NA,NA
2021-07-28,IU,NA,NA,NA,NA,NA
2021-07-29,IU,NA,NA,NA,NA,NA
2021-07-30,IU,NA,NA,NA,NA,NA
2021-07-31,IU,NA,NA,NA,NA,NA
2021-08-01,IU,NA,NA,NA,NA,NA
2021-08-02,IU,NA,NA,NA,NA,NA
2021-08-03,IU,NA,NA,NA,NA,NA
2021-08-04,IU,NA,NA,NA,NA,NA
2021-08-05,IU,NA,NA,NA,NA,NA
2021-08-06,IU,NA,NA,NA,NA,NA
2021-08-07,IU,NA,NA,NA,NA,NA
2021-08-08,IU,NA,NA,NA,NA,NA
2021-08-09,IU,NA,NA,NA,NA,NA
2021-08-10,IU,NA,NA,NA,NA,NA
2021-08-11,IU,NA,NA,NA,NA,NA
2021-08-12,IU,NA,NA,NA,NA,NA
2021-08-13,IU,NA,NA,NA,NA,NA
2021-08-14,IU,NA,NA,NA,NA,NA
2021-08-15,IU,NA,NA,NA,NA,NA
2021-08-16,IU,NA,NA,NA,NA,NA
2021-08-17,IU,NA,NA,NA,NA,NA
2021-08-18,IU,NA,NA,NA,NA,NA
2021-08-19,IU,NA,NA,NA,NA,NA
2021-08-20,IU,NA,NA,NA,NA,NA
2021-08-21,IU,NA,NA,NA,NA,NA
2021-08-22,IU,NA,NA,NA,NA,NA
2021-08-23,IU,NA,NA,NA,NA,NA
2021-08-24,IU,NA,NA,NA,NA,NA
2021-08-25,IU,NA,NA,NA,NA,NA
2021-08-26,IU,NA,NA,NA,NA,NA
2021-08-27,IU,NA,NA,NA,NA,NA
2021-08-28,IU,NA,NA,NA,NA,NA
2021-08-29,IU,NA,NA,NA,NA,NA
2021-08-30,IU,NA,NA,NA,NA,NA
2021-08-31,IU,NA,NA,NA,NA,NA
2021-09-01,IU,NA,NA,NA,NA,NA
2021-09-02,IU,NA,NA,NA,NA,NA
2021-09-03,IU,NA,NA,NA,NA,NA
2021-09-04,IU,NA,NA,NA,NA,NA
2021-09-05,IU,NA,NA,NA,NA,NA
2021-09-06,IU,NA,NA,NA,NA,NA
2021-09-07,IU,NA,NA,NA,NA,NA
2021-09-08,IU,NA,NA,NA,NA,NA
2021-09-09,IU,NA,NA,NA,NA,NA
2021-09-10,IU,NA,NA,NA,NA,NA
2021-09-11,IU,NA,NA,NA,NA,NA
2021-09-12,IU,NA,NA,NA,NA,NA
2021-09-13,IU,NA,NA,NA,NA,NA
2021-09-14,IU,NA,NA,NA,NA,NA
2021-09-15,IU,NA,NA,NA,NA,NA
2021-09-16,IU,NA,NA,NA,NA,NA
2021-09-17,IU,NA,NA,NA,NA,NA
2021-09-18,IU,NA,NA,NA,NA,NA
2021-09-19,IU,NA,NA,NA,NA,NA
2021-09-20,IU,NA,NA,NA,NA,NA
2021-09-21,IU,NA,NA,NA,NA,NA
2021-09-22,IU,NA,NA,NA,NA,NA
2021-09-23,IU,NA,NA,NA,NA,NA
2021-09-24,IU,NA,NA,NA,NA,NA
2021-09-25,IU,NA,NA,NA,NA,NA
2021-09-26,IU,NA,NA,NA,NA,NA
2021-09-27,IU,NA,NA,NA,NA,NA
2021-09-28,IU,NA,NA,NA,NA,NA
2021-09-29,IU,NA,NA,NA,NA,NA
2021-09-30,IU,NA,NA,NA,NA,NA
2021-10-01,IU,NA,NA,NA,NA,NA
2021-10-02,IU,NA,NA,NA,NA,NA
2021-10-03,IU,NA,NA,NA,NA,NA
2021-10-04,IU,NA,NA,NA,NA,NA
2021-10-05,IU,NA,NA,NA,NA,NA
2021-10-06,IU,NA,NA,NA,NA,NA
2021-10-07,IU,NA,NA,NA,NA,NA
2021-10-08,IU,NA,NA,NA,NA,NA
2021-10-09,IU,NA,NA,NA,NA,NA
2021-10-10,IU,NA,NA,NA,NA,NA
2021-10-11,IU,NA,NA,NA,NA,NA
2021-10-12,IU,NA,NA,NA,NA,NA
2021-10-13,IU,NA,NA,NA,NA,NA
2021-10-14,IU,NA,NA,NA,NA,NA
2021-10-15,IU,NA,NA,NA,NA,NA
2021-10-16,IU,NA,NA,NA,NA,NA
2021-10-17,IU,NA,NA,NA,NA,NA
2021-10-18,IU,NA,NA,NA,NA,NA
2021-10-19,IU,NA,NA,NA,NA,NA
2021-10-20,IU,NA,NA,NA,NA,NA
2021-10-21,IU,NA,NA,NA,NA,NA
2021-10-22,IU,NA,NA,NA,NA,NA
2021-10-23,IU,NA,NA,NA,NA,NA
2021-10-24,IU,NA,NA,NA,NA,NA
2021-10-25,IU,NA,NA,NA,NA,NA
2021-10-26,IU,NA,NA,NA,NA,NA
2021-10-27,IU,NA,NA,NA,NA,NA
2021-10-28,IU,NA,NA,NA,NA,NA
2021-10-29,IU,NA,NA,NA,NA,NA
2021-10-30,IU,NA,NA,NA,NA,NA
2021-10-31,IU,NA,NA,NA,NA,NA
2021-11-01,IU,NA,NA,NA,NA,NA
2021-11-02,IU,NA,NA,NA,NA,NA
2021-11-03,IU,NA,NA,NA,NA,NA
2021-11-04,IU,NA,NA,NA,NA,NA
2021-11-05,IU,NA,NA,NA,NA,NA
2021-11-06,IU,NA,NA,NA,NA,NA
2021-11-07,IU,NA,NA,NA,NA,NA
2021-11-08,IU,NA,NA,NA,NA,NA
2021-11-09,IU,NA,NA,NA,NA,NA
2021-11-10,IU,NA,NA,NA,NA,NA
2021-11-11,IU,NA,NA,NA,NA,NA
2021-11-12,IU,NA,NA,NA,NA,NA
2021-11-13,IU,NA,NA,NA,NA,NA
2021-11-14,IU,NA,NA,NA,NA,NA
2021-11-15,IU,NA,NA,NA,NA,NA
2021-11-16,IU,NA,NA,NA,NA,NA
2021-11-17,IU,NA,NA,NA,NA,NA
2021-11-18,IU,NA,NA,NA,NA,NA
2021-11-19,IU,NA,NA,NA,NA,NA
2021-11-20,IU,NA,NA,NA,NA,NA
2021-11-21,IU,NA,NA,NA,NA,NA
2021-11-22,IU,NA,NA,NA,NA,NA
2021-11-23,IU,NA,NA,NA,NA,NA
2021-11-24,IU,NA,NA,NA,NA,NA
2021-11-25,IU,NA,NA,NA,NA,NA
2021-11-26,IU,NA,NA,NA,NA,NA
2021-11-27,IU,NA,NA,NA,NA,NA
2021-11-28,IU,NA,NA,NA,NA,NA
2021-11-29,IU,NA,NA,NA,NA,NA
2021-11-30,IU,NA,NA,NA,NA,NA
2021-12-01,IU,NA,NA,NA,NA,NA
2021-12-02,IU,NA,NA,NA,NA,NA
2021-12-03,IU,NA,NA,NA,NA,NA
2021-12-04,IU,NA,NA,NA,NA,NA
2021-12-05,IU,NA,NA,NA,NA,NA
2021-12-06,IU,NA,NA,NA,NA,NA
2021-12-07,IU,NA,NA,NA,NA,NA
2021-12-08,IU,NA,NA,NA,NA,NA
2021-12-09,IU,NA,NA,NA,NA,NA
2021-12-10,IU,NA,NA,NA,NA,NA
2021-12-11,IU,NA,NA,NA,NA,NA
2021-12-12,IU,NA,NA,NA,NA,NA
2021-12-13,IU,NA,NA,NA,NA,NA
2021-12-14,IU,NA,NA,NA,NA,NA
2021-12-15,IU,NA,NA,NA,NA,NA
2021-12-16,IU,NA,NA,NA,NA,NA
2021-12-17,IU,NA,NA,NA,NA,NA
2021-12-18,IU,NA,NA,NA,NA,NA
2021-12-19,IU,NA,NA,NA,NA,NA
2021-12-20,IU,NA,NA,NA,NA,NA
2021-12-21,IU,NA,NA,NA,NA,NA
2021-12-22,IU,NA,NA,NA,NA,NA
2021-12-23,IU,NA,NA,NA,NA,NA
2021-12-24,IU,NA,NA,NA,NA,NA
2021-12-25,IU,NA,NA,NA,NA,NA
2021-12-26,IU,NA,NA,NA,NA,NA
2021-12-27,IU,NA,NA,NA,NA,NA
2021-12-28,IU,NA,NA,NA,NA,NA
2021-12-29,IU,NA,NA,NA,NA,NA
2021-12-30,IU,NA,NA,NA,NA,NA
2021-12-31,IU,NA,NA,NA,NA,NA
2022-01-01,IU,NA,NA,NA,NA,NA
2022-01-02,IU,NA,NA,NA,NA,NA
2022-01-03,IU,NA,NA,NA,NA,NA
2022-01-04,IU,NA,NA,NA,NA,NA
2022-01-05,IU,NA,NA,NA,NA,NA
2022-01-06,IU,NA,NA,NA,NA,NA
2022-01-07,IU,NA,NA,NA,NA,NA
2022-01-08,IU,NA,NA,NA,NA,NA
2022-01-09,IU,NA,NA,NA,NA,NA
2022-01-10,IU,NA,NA,NA,NA,NA
2022-01-11,IU,NA,NA,NA,NA,NA
2022-01-12,IU,NA,NA,NA,NA,NA
2022-01-13,IU,NA,NA,NA,NA,NA
2022-01-14,IU,NA,NA,NA,NA,NA
2022-01-15,IU,NA,NA,NA,NA,NA
2022-01-16,IU,NA,NA,NA,NA,NA
2022-01-17,IU,NA,NA,NA,NA,NA
2022-01-18,IU,NA,NA,NA,NA,NA
2022-01-19,IU,NA,NA,NA,NA,NA
2022-01-20,IU,NA,NA,NA,NA,NA
2022-01-21,IU,2.518905264280451,-10.083330416846097,1.0880938171108179,1.003604277783632,1.0037977354006749
2022-01-22,IU,2.69066367933043,-9.342974702479184,1.1155216247402058,1.0047730361320046,1.0004809992756987
2022-01-23,IU,NA,NA,NA,NA,NA
2022-01-24,IU,NA,NA,NA,NA,NA
2022-01-25,IU,NA,NA,NA,NA,NA
2022-01-26,IU,NA,NA,NA,NA,NA
2022-01-27,IU,NA,NA,NA,NA,NA
2022-01-28,IU,NA,NA,NA,NA,NA
2022-01-29,IU,NA,NA,NA,NA,NA
2022-01-30,IU,NA,NA,NA,NA,NA
2022-01-31,IU,NA,NA,NA,NA,NA
2022-02-01,IU,3.2888173921524997,-10.124862469432308,0.9390197055400022,0.9995476905785822,1.001336358378026
2022-02-02,IU,3.167843180871167,-9.807909282612355,0.9334080586997946,1.0002378989217375,1.0005752406027904
2022-02-03,IU,NA,NA,NA,NA,NA
2022-02-04,IU,3.2767338415242024,-9.753104114087462,0.9422403020753598,1.002191497079803,1.0047096796410977
2022-02-05,IU,3.5993068874443224,-9.282018313257442,1.034543051693073,0.9996844801847896,0.9996828904362566
2022-02-06,IU,2.728466887315393,-9.927292312387669,1.1162696516081232,1.0000305621550012,0.9998298659146987
2022-02-07,IU,2.8260812421879264,-9.762500032932646,1.125916570105303,1.0002639582136001,1.0003521263060549
2022-02-08,IU,2.6964235165582844,-9.138892260513433,1.1078534531951834,1.0006070016729776,1.0002565413979652
2022-02-09,IU,3.220396780459679,-9.015082342918873,1.0998657912613548,1.0010840902206724,1.0026702544228598
2022-02-10,IU,3.238902849440491,-9.149634635733324,1.1040549499451446,1.002545053265131,1.0031075779012044
2022-02-11,IU,3.196974610707866,-9.199480930172374,1.1055644343721212,1.0017082784134275,1.0003801301738504
2022-02-12,IU,3.357690858160511,-9.68951738393727,1.0551692844361793,1.0013366614207377,1.001509532351373
2022-02-13,IU,2.551720542903808,-8.426281142197501,1.083217874447321,0.9996402955308823,0.9993750210910058
2022-02-14,IU,3.389287884199831,-8.946677694803013,1.0917852305360953,1.0000461851638545,1.0012220480171814
2022-02-15,IU,3.537789351945338,-8.875603756778665,1.098993414112528,1.0003664539741979,0.9994878343814808
2022-02-16,IU,3.510167441873609,-9.331005231552933,1.0512622061322778,1.0009514346977466,1.0011682817746996
2022-02-17,IU,3.3596014448358855,-9.133685155638311,1.0268010131955378,1.001051253238708,1.0004809771085945
2022-02-18,IU,3.176010067520715,-9.692914783349506,1.05673282933819,1.0030747076807047,1.0039420048541863
2022-02-19,IU,3.6508369764745834,-8.443749825904055,1.1033784664781325,1.0000371820311986,1.00069132941482
2022-02-20,IU,3.453622483255824,-8.888439936853912,1.0727202205355961,1.000786926502683,1.0016000260018638
2022-02-21,IU,3.527248563462836,-8.98661704831226,1.092905316620507,1.0020840405849765,1.0010693972051279
2022-02-22,IU,3.6013042289448163,-8.818834900362088,1.067044400940077,1.0031768411680622,1.0003641797460798
2022-02-23,IU,3.7838128146762147,-9.04687210745784,1.0608110175907914,1.0009641755204097,1.001139374711297
2022-02-24,IU,3.774236380815888,-8.97667021239594,1.0539252449164451,1.0002232337673753,1.002315301782464
2022-02-25,IU,3.712928266328621,-8.575890658112336,1.0434735904536105,1.0018618193434508,1.000585366870983
2022-02-26,IU,3.8564456619541683,-9.111688095593077,1.0526771106362691,1.004011491869608,1.0041934970401944
2022-02-27,IU,3.7494422097001627,-8.675801282967992,1.0475691566706886,0.9998321538648193,1.0010118094623954
2022-02-28,IU,3.0236576087282394,-9.52849439617149,1.1494262101171413,1.005544578897103,1.0032293022844017
2022-03-01,IU,3.7507454645856497,-8.828217684965775,1.1111554429147368,1.002497091613599,1.0034552589120094
2022-03-02,IU,3.629722520771853,-8.697302184787754,1.106569946986153,1.0003494861384843,1.0018317600967712
2022-03-03,IU,3.772070979115169,-8.57173499067497,1.0636408427063155,1.0002273659428125,1.0009923105020981
2022-03-04,IU,3.7873035162023108,-8.72343966979799,1.0666351088121542,1.0017796808900117,1.0012215580835997
2022-03-05,IU,3.8047589455241977,-8.711136729140435,1.0353123429522342,1.0027532234287049,1.000731103345347
2022-03-06,IU,3.8505810036046433,-8.97731935027379,1.0372959668688606,1.004906670247966,1.0001341057238768
2022-03-07,IU,3.702446455110159,-8.920548143174763,1.075521529984538,1.0019122413877237,1.0001311825575814
2022-03-08,IU,3.445793502753845,-8.754935088005354,1.053866517423275,0.999611896692474,0.9999971530422125
2022-03-09,IU,3.867223568149944,-10.140435016033784,1.0656307663699025,1.0008845910744464,1.0008976539697032
2022-03-10,IU,2.684222561686433,-9.212002600800187,1.2092406967006852,1.0039885198586669,1.0027229978222325
2022-03-11,IU,2.859383195054409,-9.835937199547663,1.1670507152367608,1.0021554294013524,1.0002441032436522
2022-03-12,IU,3.549177998991892,-8.772736976418619,1.1277722488243294,1.0015911344546768,1.0004630009365387
2022-03-13,IU,3.6281438738552882,-9.231563440420592,1.1322829331046746,0.9998177935256644,1.0009999453484777
2022-03-14,IU,NA,NA,NA,NA,NA
2022-03-15,IU,3.472234769101059,-10.752409369748982,0.975085074598078,1.00049224340906,1.0006713972623162
2022-03-16,IU,3.769511092601985,-10.773967802695607,0.8545794615764831,0.9995803216628649,1.0011773722009105
2022-03-17,IU,4.094411001299099,-11.0489069026072,0.7911253184620239,1.001297320315165,1.0004060308060547
2022-03-18,IU,4.354703706249626,-11.251825612975846,0.7762831047041387,0.9999843263571114,1.0001301003256708
2022-03-19,IU,4.586212731479501,-11.648645492021029,0.7517065239242625,1.0032019889446562,1.0012861643396842
2022-03-20,IU,5.063951375408837,-11.055698863136708,0.7217808483648692,1.0006634576687985,1.001512337438108
2022-03-21,IU,4.357365064960436,-11.693350568685203,0.7518737913449198,1.0034072890966448,1.0022786514326003
2022-03-22,IU,5.011448265705824,-11.994036912375293,0.6914939845303256,1.0027486519563926,1.001433431657184
2022-03-23,IU,3.131334764133237,-12.90625924839395,0.6954280605460883,1.003378368351841,1.0019320138868397
2022-03-24,IU,3.1364491879554675,-11.878842499490899,0.724484259293672,1.0020355397673446,1.0032060574784276
2022-03-25,IU,4.3288609067546115,-11.270937245170403,0.6842508089202766,1.000536079909396,1.0014139451681612
2022-03-26,IU,4.046051920053309,-11.502428391616698,0.6723479686665681,1.0009357285830531,1.0009440384508652
2022-03-27,IU,4.234079730916206,-11.664832763359891,0.6342070182183198,1.0006702935074947,1.0003532203673389
2022-03-28,IU,3.1780323505301182,-11.37210208204745,0.5983985538272052,1.0016750081585333,1.001913427431585
2022-03-29,IU,2.8108740611841947,-11.281777064546116,0.5778943310514089,1.0035714514131113,1.0008538273137577
2022-03-30,IU,2.472896189469599,-11.331175176730156,0.5497783591767476,1.0001143222695072,0.9994869188910749
2022-03-31,IU,2.6353078974476687,-18.185987306503943,0.45751534409390554,1.000833472497635,1.0034071046855009
2022-04-01,IU,2.1728875737184206,-8.129671987205697,0.5810224876719134,0.9996128977414116,0.9998255037106685
2022-04-02,IU,2.8428129436138856,-17.967093142865476,0.47594461899383494,1.0017368501430497,1.0000634908784685
2022-04-03,IU,2.9550253622026803,-10.134134777002261,0.6086850545923714,1.0019041086423373,1.0012640113546596
2022-04-04,IU,3.875273492104737,-12.83052136830225,0.5279790715084937,1.0019395844168417,1.0007155974842727
2022-04-05,IU,3.5247518612477937,-12.092538867382993,0.5239308305748233,1.0029376296880006,1.0016908468045955
2022-04-06,IU,2.927550498287632,-12.002379948296253,0.5099270691014804,1.0054683993672981,1.0024289948486211
2022-04-07,IU,2.1470170977300373,-10.200699017877902,0.5190405900991717,1.0006069027798818,1.0003378316638945
2022-04-08,IU,5.1150547474810875,-10.317463586624793,0.5201144834296054,1.000893529649742,1.0019957560845327
2022-04-09,IU,4.897364694935909,-10.938590335969097,0.5440678095979556,1.0026605842716496,1.0020112153833163
2022-04-10,IU,4.570334929778011,-12.4908254136047,0.5553473955697221,1.003961287692283,1.0010771433273786
2022-04-11,IU,4.3954178265825625,-11.179328025743525,0.5581120910180722,1.0014748659783506,1.003338317199586
2022-04-12,IU,4.417737282672268,-11.323802579715506,0.5091429698610501,1.0016511946907818,1.0012369176814049
2022-04-13,IU,4.799799116540777,-10.733223416320335,0.4932610822742377,1.0013603167281953,1.001301568255957
2022-04-14,IU,3.91460131432521,-10.58550911249433,0.4806498994457762,1.0006564112845486,1.0003982773347124
2022-04-15,IU,4.7221738348037094,-10.997515317195335,0.4512355472871839,1.0012400675158224,1.0021508417372007
2022-04-16,IU,4.80771423014731,-10.389336120432858,0.4669767661385522,1.0021513426454152,1.0005184789922628
2022-04-17,IU,8.097285207787701,-17.09289202094161,0.38940828769763997,0.9995706114671477,1.0014219453949567
2022-04-18,IU,4.903673413895336,-9.068754824923094,0.5104232589266688,1.0000685823270499,1.00449210804771
2022-04-19,IU,9.53719948001227,-12.433865475367575,0.4357034307448307,1.0009950238853824,0.9999065366813518
2022-04-20,IU,7.9045437210352825,-12.38501116830404,0.4914163658424056,0.9999701937040867,1.0010832991953378
2022-04-21,IU,8.394000020333877,-12.103510365375765,0.4769802552032679,1.0001395740621983,1.0001592841291362
2022-04-22,IU,9.180085771859096,-13.227522773735535,0.4626280908886184,1.004276083412952,1.0008069837655222
2022-04-23,IU,9.105290313361575,-13.195178637166547,0.5030926597203056,1.000936637874834,0.9999637706581032
2022-04-24,IU,8.896519849756597,-13.177129205484189,0.5283476190916083,1.0064556121570338,0.9995697729625774
2022-04-25,IU,8.742508147568884,-12.980181339137978,0.5416192654741246,1.0013792678168756,1.0008143744564921
2022-04-26,IU,8.64455112716435,-12.994095909205537,0.5778724109571881,1.001083606290887,0.9999948951727994
2022-04-27,IU,9.004292920427767,-13.042328962487764,0.5849341809400295,1.0025162838003703,1.000536500625653
2022-04-28,IU,8.821651859864973,-12.11207737421938,0.6080281265562606,1.0025697437426646,1.0010165711316041
2022-04-29,IU,8.030308090263846,-12.209095919757928,0.6580147095985255,1.0026625503351716,1.000494446291063
2022-04-30,IU,7.390360860101156,-12.158370787413782,0.711571984053693,1.0035187872748181,1.000969269918666
2022-05-01,IU,7.090658146481148,-11.655817482277177,0.7270327867655013,1.004090982260834,1.0011351157885817
2022-05-02,IU,6.956812311683127,-11.946928652926143,0.7513235641682441,1.001266772200732,1.0012603852309476
2022-05-03,IU,7.606151661398497,-11.902920121896097,0.7437835017322147,1.0024864751256568,1.002530813732999
2022-05-04,IU,6.480797645780849,-11.087720898289819,0.803565759666975,0.9993597818021878,1.0012885031326915
2022-05-05,IU,6.4915132778277025,-11.111289719373168,0.8162439015916785,1.0045544468024057,1.0002848317162416
2022-05-06,IU,6.94718590163031,-11.41136254756715,0.7783410258631535,1.001501386690023,1.0038432147148766
2022-05-07,IU,6.658121759612241,-11.22006256625113,0.8107495317102628,1.00096354577971,1.002840267918847
2022-05-08,IU,6.0313885867675054,-10.602702002784826,0.8567999318482623,1.0006794338698577,1.0000193273221984
2022-05-09,IU,5.7760789910735495,-10.26242553861893,0.879900116818049,1.00054264641728,1.0012172395735712
2022-05-10,IU,5.776995839842539,-10.452640489667672,0.8979763105554432,0.99987100150644,0.9997547091939002
2022-05-11,IU,5.778105515600777,-10.466072074941344,0.9166521402083418,1.0004137365595647,0.9999672082737975
2022-05-12,IU,5.704022336992114,-10.730063930741679,0.9171671179184507,1.0001196874573324,1.0006570569493276
2022-05-13,IU,5.565981101860821,-10.754009022194875,0.941166136019576,1.0042573247989415,1.0035151454473108
2022-05-14,IU,5.659090787150824,-10.666746304586594,0.9270507150485726,1.0024386705293205,1.0022787922273413
2022-05-15,IU,5.837120288878281,-11.036237950341768,0.893613424892744,1.003366751707497,0.9996984675646433
2022-05-16,IU,5.413937032421234,-10.28420249678904,0.953414676676391,1.0003632173985042,1.0013495143017903
2022-05-17,IU,5.725065615285129,-10.835835774633889,0.9491170078248818,1.0000368247241915,0.999692629135349
2022-05-18,IU,6.012332639268684,-10.341185820442213,0.9007962072037408,1.0001126262694324,1.0011478223369634
2022-05-19,IU,5.862940909553249,-10.140082339768695,0.9166476992328051,1.0032125515189159,1.003832136879041
2022-05-20,IU,5.392543997408138,-9.894879010193383,0.9496840253720544,1.0021867557679232,1.0009682790229595
2022-05-21,IU,6.030042465606878,-10.578141322605015,0.9020379953654054,1.0011772876965874,1.0026751440461439
2022-05-22,IU,5.8777705741148845,-10.087153664964424,0.9414344524350755,1.0046744246063508,1.0012248786080045
2022-05-23,IU,6.0114347487809185,-9.987354363495431,0.9121471306762244,1.0021457210342557,1.0018083963376638
2022-05-24,IU,5.645322233975981,-10.2270756866538,0.9192992169508796,1.0023766689131763,1.0006280753770689
2022-05-25,IU,5.810099815041454,-9.984833460983939,0.9242171707774322,1.0021381692986704,1.0039151591568702
2022-05-26,IU,6.061712701145681,-10.303926042567051,0.9066938866570364,1.0023062469971662,1.000447889516574
2022-05-27,IU,4.983213486182098,-9.654473336276736,0.9556488343653622,1.0011413153960576,1.0011471936604235
2022-05-28,IU,5.163106550972449,-9.979168421665522,0.9728030564895291,1.0022407837625822,1.0031494241881886
