"Plot Title: GilchristBlue_SpC"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757734, SEN S/N: 10757734)","Full Range, μS/cm (LGR S/N: 10757734, SEN S/N: 10757734)","Temp, °F (LGR S/N: 10757734, SEN S/N: 10757734)"
1,05/18/23 10:00:00 AM,397.6,398.8,76.53
2,05/18/23 11:00:00 AM,398.5,399.9,76.60
3,05/18/23 12:00:00 PM,391.4,392.7,75.52
4,05/18/23 01:00:00 PM,394.4,395.8,75.99
5,05/18/23 02:00:00 PM,396.4,397.6,76.42
6,05/18/23 03:00:00 PM,397.4,398.4,76.48
7,05/18/23 04:00:00 PM,396.5,398.1,76.17
8,05/18/23 05:00:00 PM,395.3,396.6,75.81
9,05/18/23 06:00:00 PM,394.1,395.9,75.40
10,05/18/23 07:00:00 PM,393.1,394.8,75.20
11,05/18/23 08:00:00 PM,392.1,393.7,74.91
12,05/18/23 09:00:00 PM,391.3,392.9,74.77
13,05/18/23 10:00:00 PM,390.7,392.2,74.62
14,05/18/23 11:00:00 PM,390.4,391.8,74.59
15,05/19/23 12:00:00 AM,389.9,391.4,74.52
16,05/19/23 01:00:00 AM,390.0,391.4,74.50
17,05/19/23 02:00:00 AM,389.8,391.4,74.46
18,05/19/23 03:00:00 AM,389.5,391.0,74.43
19,05/19/23 04:00:00 AM,389.3,390.7,74.34
20,05/19/23 05:00:00 AM,389.3,390.7,74.30
21,05/19/23 06:00:00 AM,389.1,390.7,74.35
22,05/19/23 07:00:00 AM,389.6,391.0,74.46
23,05/19/23 08:00:00 AM,390.5,392.1,74.70
24,05/19/23 09:00:00 AM,391.7,392.8,75.02
25,05/19/23 10:00:00 AM,395.5,396.9,76.05
26,05/19/23 11:00:00 AM,400.8,402.1,77.13
27,05/19/23 12:00:00 PM,400.8,402.1,77.14
28,05/19/23 01:00:00 PM,406.5,408.0,78.62
29,05/19/23 02:00:00 PM,403.4,405.1,77.74
30,05/19/23 03:00:00 PM,400.4,401.8,76.96
31,05/19/23 04:00:00 PM,397.5,399.2,76.21
32,05/19/23 05:00:00 PM,395.9,397.4,75.85
33,05/19/23 06:00:00 PM,394.7,395.8,75.60
34,05/19/23 07:00:00 PM,393.4,394.8,75.22
35,05/19/23 08:00:00 PM,392.1,394.0,74.95
36,05/19/23 09:00:00 PM,391.4,392.9,74.80
37,05/19/23 10:00:00 PM,391.5,392.9,74.80
38,05/19/23 11:00:00 PM,391.0,392.5,74.68
39,05/20/23 12:00:00 AM,390.4,391.8,74.59
40,05/20/23 01:00:00 AM,389.8,391.4,74.50
41,05/20/23 02:00:00 AM,389.6,390.6,74.37
42,05/20/23 03:00:00 AM,389.1,390.7,74.30
43,05/20/23 04:00:00 AM,389.2,390.7,74.34
44,05/20/23 05:00:00 AM,389.2,390.7,74.28
45,05/20/23 06:00:00 AM,388.2,389.5,74.12
46,05/20/23 07:00:00 AM,388.5,389.9,74.26
47,05/20/23 08:00:00 AM,390.8,392.1,74.80
48,05/20/23 09:00:00 AM,395.7,396.9,75.94
49,05/20/23 10:00:00 AM,402.8,404.0,77.43
50,05/20/23 11:00:00 AM,405.3,406.6,78.10
51,05/20/23 12:00:00 PM,407.9,409.6,78.78
52,05/20/23 01:00:00 PM,406.5,408.1,78.35
53,05/20/23 02:00:00 PM,404.0,405.5,77.74
54,05/20/23 03:00:00 PM,402.2,403.3,77.25
55,05/20/23 04:00:00 PM,399.5,401.1,76.55
56,05/20/23 05:00:00 PM,397.1,398.1,75.96
57,05/20/23 06:00:00 PM,395.4,397.0,75.60
58,05/20/23 07:00:00 PM,393.8,395.1,75.25
59,05/20/23 08:00:00 PM,392.3,394.0,74.95
60,05/20/23 09:00:00 PM,391.7,393.3,74.82
61,05/20/23 10:00:00 PM,391.3,392.5,74.73
62,05/20/23 11:00:00 PM,391.0,392.5,74.68
63,05/21/23 12:00:00 AM,390.4,391.8,74.61
64,05/21/23 01:00:00 AM,390.1,391.4,74.52
65,05/21/23 02:00:00 AM,389.6,391.0,74.43
66,05/21/23 03:00:00 AM,389.4,391.0,74.37
67,05/21/23 04:00:00 AM,389.1,390.7,74.34
68,05/21/23 05:00:00 AM,388.9,390.3,74.26
69,05/21/23 06:00:00 AM,388.9,390.3,74.25
70,05/21/23 07:00:00 AM,389.3,391.0,74.37
71,05/21/23 08:00:00 AM,391.6,393.2,74.98
72,05/21/23 09:00:00 AM,396.6,398.0,76.21
73,05/21/23 10:00:00 AM,400.5,401.8,77.07
74,05/21/23 11:00:00 AM,407.8,409.6,78.64
75,05/21/23 12:00:00 PM,411.9,413.7,79.66
76,05/21/23 01:00:00 PM,410.2,411.8,79.16
77,05/21/23 02:00:00 PM,405.9,407.8,78.19
78,05/21/23 03:00:00 PM,403.1,404.8,77.43
79,05/21/23 04:00:00 PM,400.4,401.8,76.86
80,05/21/23 05:00:00 PM,398.0,399.6,76.28
81,05/21/23 06:00:00 PM,388.4,390.3,75.67
82,05/21/23 07:00:00 PM,391.9,393.6,75.29
83,05/21/23 08:00:00 PM,391.8,393.6,75.04
84,05/21/23 09:00:00 PM,391.8,393.7,74.89
85,05/21/23 10:00:00 PM,391.0,392.5,74.71
86,05/21/23 11:00:00 PM,390.5,392.5,74.62
87,05/22/23 12:00:00 AM,390.4,392.2,74.55
88,05/22/23 01:00:00 AM,390.1,391.4,74.52
89,05/22/23 02:00:00 AM,389.8,391.8,74.44
90,05/22/23 03:00:00 AM,390.0,391.8,74.44
91,05/22/23 04:00:00 AM,389.6,391.8,74.44
92,05/22/23 05:00:00 AM,390.3,392.2,74.52
93,05/22/23 06:00:00 AM,390.5,392.2,74.55
94,05/22/23 07:00:00 AM,391.1,392.9,74.77
95,05/22/23 08:00:00 AM,391.9,393.6,74.95
96,05/22/23 09:00:00 AM,395.0,396.6,75.85
97,05/22/23 10:00:00 AM,398.7,400.7,76.69
98,05/22/23 11:00:00 AM,403.4,405.1,77.76
99,05/22/23 12:00:00 PM,402.8,404.4,77.52
100,05/22/23 01:00:00 PM,399.8,401.1,76.73
101,05/22/23 02:00:00 PM,397.2,398.4,76.33
102,05/22/23 03:00:00 PM,396.6,398.4,76.33
103,05/22/23 04:00:00 PM,397.5,399.2,76.10
104,05/22/23 05:00:00 PM,396.0,398.2,75.74
105,05/22/23 06:00:00 PM,394.3,395.9,75.34
