date,GPP_daily_mean,ER_daily_mean,K600_daily_mean,GPP_Rhat,ER_Rhat,K600_daily_Rhat
2024-06-17,8.372094094429654,-15.152925414913678,1.0813562981220972,1.0068657567748187,1.00573201953139,1.1106024876716623
2024-06-18,NA,NA,NA,NA,NA,NA
2024-06-19,7.59068057412003,-14.584312050390654,1.0884433204296817,1.0027570098605967,1.0003849345011477,1.0516032492180158
2024-06-20,7.587963595140014,-14.91921729142937,1.0914258840292506,1.0028288958720297,1.0020510484956613,1.0355203896481513
2024-06-21,6.755594293272388,-13.529635953310125,1.1018299308768083,0.9999673253783301,1.0000908694810973,1.014315021480028
2024-06-22,6.643574462773124,-13.545994168220806,1.0931590932468418,1.0003925443609467,1.000135968683323,1.023968755210332
2024-06-23,6.293453211053246,-13.101370294123514,1.0944717386374014,1.0040616546259682,1.0025768645994884,1.0173932173111957
2024-06-24,NA,NA,NA,NA,NA,NA
2024-06-25,7.214332591124317,-14.069818235565386,1.086558589926979,1.000163000147246,1.0001987314245935,1.1051103795964514
2024-06-26,6.580981696917847,-13.947139842773993,1.1028071643115451,1.0021943335002816,1.0028871046512082,1.021049961067407
2024-06-27,5.165070166523484,-11.723170415173064,1.1038084925897869,1.0048379939755936,1.003113144625967,1.0177301034394108
2024-06-28,4.655072758412694,-12.093488553666445,1.100860178351455,1.0014969505714053,1.0014327731551533,1.0036866649447254
2024-06-29,5.417991804807792,-12.011054410901577,1.096668546913154,1.002288957353543,0.999795991836512,1.0503081914888366
2024-06-30,4.966786707104858,-11.46752746017833,1.103122748150844,1.0096313274719557,1.0028087509665902,1.0019666979835051
2024-07-01,5.3715083429231445,-12.03548048498528,1.096332276475785,1.0005355151529314,1.0024083675275768,1.0534101630868051
2024-07-02,4.986183720691007,-11.42183420064859,1.1011916215385806,1.0020953936504073,1.0020472617618361,1.0087337079905843
2024-07-03,4.425222896419284,-11.187949708638047,1.1052822486723106,1.001334570360412,1.0017063098020915,1.000959829357309
2024-07-04,4.539468591880575,-10.702488425757132,1.1056855149621287,1.0031988047498166,1.001920194902258,1.0086043019387592
2024-07-05,4.1771452660347235,-10.507591862034747,1.1050117642676356,1.0007453392726542,1.0007856807546855,1.0077627324825622
2024-07-06,3.772541992463271,-10.011189447499696,1.105113674755985,1.0067280039917337,1.0070307051486942,1.0014446801749883
2024-07-07,4.646674555652922,-11.822051568349556,1.106075855670958,1.0034556100242797,1.0035105274903222,1.0042134516770507
2024-07-08,5.3145956383662565,-11.970460075245196,1.0983373108183045,1.0031783185171153,1.0019586546773516,1.0394302262880177
2024-07-09,4.285265221859177,-10.120572826071012,1.1112191366377464,1.0049722564850136,1.0003398021210002,1.0750130643783822
2024-07-10,5.025988683776336,-11.541696291285746,1.0965159596362093,1.0020722508234599,1.0050676009595354,1.0694065387504423
2024-07-11,4.200985769666039,-9.712440328533477,1.0935915699989804,1.0011910523437662,0.9996511553582521,1.0610069681026706
2024-07-12,3.6010551451594366,-9.433964812731926,1.099418968633967,1.0014112570874956,1.0006215598946022,1.0312287041327097
2024-07-13,4.058383569081013,-10.15554346206479,1.0984897591302567,1.0005985535020225,1.0009483091457818,1.0175665827976397
2024-07-14,3.883686554273264,-10.272763734315618,1.103811528463802,1.0008836717389766,1.0006467391847664,1.0086174727041393
2024-07-15,4.164819271054843,-10.531031200532203,1.1032779233523975,1.00409476372953,1.0047448789090854,1.0068739046163324
2024-07-16,3.3516327781061213,-9.21826772601049,1.1028945996389445,1.00116642346329,1.0033168075611807,1.003458595312561
2024-07-17,2.9807466006508614,-9.274961622331766,1.1046087955795487,0.9997345265187652,1.000514443303905,1.003384200090534
2024-07-18,3.52589692384389,-10.255678561842151,1.1026530905630627,1.0009884950818637,0.9996065433233376,1.0195635565233256
2024-07-19,3.834250493581624,-9.776384796140055,1.1129482637496881,1.0017839958646806,1.0009890383744886,1.0683784556799731
2024-07-20,3.3961688135653025,-9.675158483299676,1.1024127153599932,1.0016698439850624,1.0023472593239027,1.0015318037715044
2024-07-21,3.8042934693737553,-9.563641641315208,1.1024931671023352,1.0034483385777881,1.0014079856468812,1.0048934945970547
2024-07-22,3.760465265183168,-10.226869798903751,1.1103975375463149,1.0021019670100448,1.0027893581531875,1.0142654001305338
2024-07-23,3.585532256253903,-9.532458603599862,1.1016032860003804,1.0070216434319552,1.0049814443288227,1.0132701844951024
2024-07-24,4.029205085236032,-11.251501604998564,1.1043222636830339,1.000697724717368,1.001029268597704,1.0008964972745666
2024-07-25,3.3686612070806397,-9.527348077845271,1.1201783601045185,1.0019527722396846,1.0072938277710823,1.212017686638925
