"Plot Title: AllenMill_stage"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21248108, SEN S/N: 21248108)","Temp, °F (LGR S/N: 21248108, SEN S/N: 21248108)"
1,05/29/23 01:00:00 PM,15.2815,72.372
2,05/29/23 02:00:00 PM,15.2678,72.718
3,05/29/23 03:00:00 PM,15.2626,72.891
4,05/29/23 04:00:00 PM,15.2586,72.718
5,05/29/23 05:00:00 PM,15.2484,72.545
6,05/29/23 06:00:00 PM,15.2568,72.372
7,05/29/23 07:00:00 PM,15.2636,72.199
8,05/29/23 08:00:00 PM,15.2673,72.028
9,05/29/23 09:00:00 PM,15.2694,71.856
10,05/29/23 10:00:00 PM,15.2741,71.856
11,05/29/23 11:00:00 PM,15.2686,71.683
12,05/30/23 12:00:00 AM,15.2623,71.683
13,05/30/23 01:00:00 AM,15.2538,71.512
14,05/30/23 02:00:00 AM,15.2523,71.512
15,05/30/23 03:00:00 AM,15.2498,71.339
16,05/30/23 04:00:00 AM,15.2545,71.339
17,05/30/23 05:00:00 AM,15.2551,71.168
18,05/30/23 06:00:00 AM,15.2658,71.168
19,05/30/23 07:00:00 AM,15.2633,70.995
20,05/30/23 08:00:00 AM,15.2710,70.995
21,05/30/23 09:00:00 AM,15.2704,71.168
22,05/30/23 10:00:00 AM,15.2683,71.339
23,05/30/23 11:00:00 AM,15.2623,71.683
24,05/30/23 12:00:00 PM,15.2581,72.028
25,05/30/23 01:00:00 PM,15.2469,72.545
26,05/30/23 02:00:00 PM,15.2349,72.891
27,05/30/23 03:00:00 PM,15.2306,73.234
28,05/30/23 04:00:00 PM,15.2266,73.062
29,05/30/23 05:00:00 PM,15.2242,72.891
30,05/30/23 06:00:00 PM,15.2217,72.718
31,05/30/23 07:00:00 PM,15.2269,72.545
32,05/30/23 08:00:00 PM,15.2297,72.199
33,05/30/23 09:00:00 PM,15.2319,72.028
34,05/30/23 10:00:00 PM,15.2403,71.856
35,05/30/23 11:00:00 PM,15.2387,71.856
36,05/31/23 12:00:00 AM,15.2362,71.683
37,05/31/23 01:00:00 AM,15.2230,71.512
38,05/31/23 02:00:00 AM,15.2230,71.512
39,05/31/23 03:00:00 AM,15.2191,71.339
40,05/31/23 04:00:00 AM,15.2206,71.339
41,05/31/23 05:00:00 AM,15.2206,71.339
42,05/31/23 06:00:00 AM,15.2298,71.339
43,05/31/23 07:00:00 AM,15.2313,71.339
44,05/31/23 08:00:00 AM,15.2375,71.339
45,05/31/23 09:00:00 AM,15.2329,71.339
46,05/31/23 10:00:00 AM,15.2323,71.512
47,05/31/23 11:00:00 AM,15.2332,71.683
48,05/31/23 12:00:00 PM,15.2249,71.856
49,05/31/23 01:00:00 PM,15.2118,72.028
50,05/31/23 02:00:00 PM,15.2052,72.199
51,05/31/23 03:00:00 PM,15.2097,72.199
52,05/31/23 04:00:00 PM,15.2020,72.199
53,05/31/23 05:00:00 PM,15.2082,72.199
54,05/31/23 06:00:00 PM,15.2027,72.028
55,05/31/23 07:00:00 PM,15.2042,72.028
56,05/31/23 08:00:00 PM,15.2002,71.856
57,05/31/23 09:00:00 PM,15.2008,71.683
58,05/31/23 10:00:00 PM,15.2039,71.683
59,05/31/23 11:00:00 PM,15.2024,71.683
60,06/01/23 12:00:00 AM,15.1937,71.512
61,06/01/23 01:00:00 AM,15.1876,71.512
62,06/01/23 02:00:00 AM,15.1723,71.512
63,06/01/23 03:00:00 AM,15.1605,71.339
64,06/01/23 04:00:00 AM,15.1637,71.339
65,06/01/23 05:00:00 AM,15.1621,71.339
66,06/01/23 06:00:00 AM,15.1667,71.339
67,06/01/23 07:00:00 AM,15.1728,71.339
68,06/01/23 08:00:00 AM,15.1698,71.339
69,06/01/23 09:00:00 AM,15.1667,71.339
70,06/01/23 10:00:00 AM,15.1692,71.512
71,06/01/23 11:00:00 AM,15.1640,71.683
72,06/01/23 12:00:00 PM,15.1586,71.856
73,06/01/23 01:00:00 PM,15.1473,72.028
74,06/01/23 02:00:00 PM,15.1328,72.199
75,06/01/23 03:00:00 PM,15.1199,72.372
76,06/01/23 04:00:00 PM,15.1224,72.545
77,06/01/23 05:00:00 PM,15.1153,72.372
78,06/01/23 06:00:00 PM,15.1128,72.199
79,06/01/23 07:00:00 PM,15.1134,72.028
80,06/01/23 08:00:00 PM,15.1103,72.028
81,06/01/23 09:00:00 PM,15.1171,71.856
82,06/01/23 10:00:00 PM,15.1202,71.856
83,06/01/23 11:00:00 PM,15.1193,71.683
84,06/02/23 12:00:00 AM,15.1100,71.683
85,06/02/23 01:00:00 AM,15.1031,71.512
86,06/02/23 02:00:00 AM,15.0899,71.339
87,06/02/23 03:00:00 AM,15.0822,71.339
88,06/02/23 04:00:00 AM,15.0828,71.168
89,06/02/23 05:00:00 AM,15.0767,71.168
90,06/02/23 06:00:00 AM,15.0833,70.995
91,06/02/23 07:00:00 AM,15.0865,70.995
92,06/02/23 08:00:00 AM,15.0910,70.995
93,06/02/23 09:00:00 AM,15.0819,70.995
94,06/02/23 10:00:00 AM,15.0773,70.995
95,06/02/23 11:00:00 AM,15.0643,71.168
96,06/02/23 12:00:00 PM,15.0622,71.339
97,06/02/23 01:00:00 PM,15.0461,71.512
98,06/02/23 02:00:00 PM,15.0362,71.683
99,06/02/23 03:00:00 PM,15.0217,71.856
100,06/02/23 04:00:00 PM,15.0104,72.028
101,06/02/23 05:00:00 PM,15.0042,72.028
102,06/02/23 06:00:00 PM,15.0027,72.028
103,06/02/23 07:00:00 PM,15.0104,72.028
104,06/02/23 08:00:00 PM,15.0134,72.028
105,06/02/23 09:00:00 PM,15.0249,71.856
106,06/02/23 10:00:00 PM,15.0271,71.683
107,06/02/23 11:00:00 PM,15.0224,71.683
108,06/03/23 12:00:00 AM,15.0153,71.512
109,06/03/23 01:00:00 AM,15.0076,71.512
110,06/03/23 02:00:00 AM,15.0007,71.339
111,06/03/23 03:00:00 AM,14.9975,71.339
112,06/03/23 04:00:00 AM,14.9936,71.168
113,06/03/23 05:00:00 AM,14.9850,70.995
114,06/03/23 06:00:00 AM,14.9897,70.995
115,06/03/23 07:00:00 AM,14.9949,70.824
116,06/03/23 08:00:00 AM,14.9949,70.824
117,06/03/23 09:00:00 AM,14.9957,70.995
118,06/03/23 10:00:00 AM,14.9889,71.168
119,06/03/23 11:00:00 AM,14.9889,71.168
120,06/03/23 12:00:00 PM,14.9807,71.339
121,06/03/23 01:00:00 PM,14.9738,71.512
122,06/03/23 02:00:00 PM,14.9609,71.683
123,06/03/23 03:00:00 PM,14.9654,71.683
124,06/03/23 04:00:00 PM,14.9679,71.856
125,06/03/23 05:00:00 PM,14.9602,71.856
126,06/03/23 06:00:00 PM,14.9572,71.856
127,06/03/23 07:00:00 PM,14.9633,71.856
128,06/03/23 08:00:00 PM,14.9633,71.856
129,06/03/23 09:00:00 PM,14.9731,71.683
130,06/03/23 10:00:00 PM,14.9753,71.512
131,06/03/23 11:00:00 PM,14.9708,71.512
132,06/04/23 12:00:00 AM,14.9714,71.339
133,06/04/23 01:00:00 AM,14.9760,71.339
