Date,ER,GPPavg,K600_1d,GPP_Rhat,ER_Rhat,K600_daily_Rhat,ID
2022-05-15T00:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T01:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T02:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T03:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T04:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T05:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T06:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T07:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T08:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T09:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T10:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T11:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T12:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T13:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T14:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T15:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T16:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T17:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T18:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T19:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T20:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
2022-05-15T21:00:00Z,-36.36971290586363,9.081891761016983,11.036072452088336,1,1,1,AM
