Date,DO,depth,Temp,velocity_m.s,VentDO,VentTemp_F,velocity_m.s_abs,Q_m.s,Mouth_Temp_C,Mouth_DO_sat,mouth_deficit,Vent_Temp_C,Vent_DO_sat,vent_deficit,DO_deficit,velocity_m.h_abs,velocity_m.h,Q_m.h,U.H,deltaDO,deltaDO_rate,K600_1d,K600_avg,K_reaeration,not,season,hour,Month,day,year,set,time.x,time.y,ER,GPP,GPPavg
2023-01-04T00:00:00Z,5.35,1.104299411311714,71.28,-0.13067677041156844,4.81268595,73.41263023441472,0.13067677041156844,3.061324981948731,21.82,8.774108123305163,3.424108123305164,23.01,8.576594412299574,3.7639084622995744,3.594008292802369,470.4363734816464,-470.4363734816464,11020.769935015433,0.11833454683847687,0.53731405,19.140757818746938,5.301680015223246,5.308908031722839,21.04163232985819,-1.900874511111251,winter,0,1,4,2023,winter,ER,ER,-3.193065862704623,1.292191351593372,12.68959163731023
2023-01-04T01:00:00Z,5.4,1.108888044679226,70.88,-0.13246633742489816,4.81268595,73.41263023441472,0.13246633742489816,3.1161433792873066,21.6,8.811516481156673,3.4115164811566725,23.01,8.576594412299574,3.7639084622995744,3.5877124717281235,476.8788147296334,-476.8788147296334,11218.116165434303,0.11945871186952639,0.5873140500000007,21.296553141498578,5.31404583056479,5.308933181316491,21.14124831008147,0.1553048314171086,winter,1,1,4,2023,winter,ER,ER,-3.193065862704623,3.3483706941217317,12.68959163731023
2023-01-04T02:00:00Z,5.48,1.1050029271857529,70.74,-0.13095114160244364,4.81268595,73.41263023441472,0.13095114160244364,3.069706965165774,21.52,8.825190480753239,3.3451904807532387,23.01,8.576594412299574,3.7639084622995744,3.5545494715264065,471.4241097687971,-471.4241097687971,11050.945074596786,0.11850750652394473,0.6673140500000008,23.83684016024961,5.303582571763392,5.308959557874436,20.831345706419203,3.0054944538304085,winter,2,1,4,2023,winter,ER,ER,-3.193065862704623,6.198560316535032,12.68959163731023
2023-01-04T03:00:00Z,5.42,1.1016034493789646,70.88,-0.12962534525779623,4.81268595,73.41263023441472,0.12962534525779623,3.0292799860567414,21.6,8.811516481156673,3.391516481156673,23.01,8.576594412299574,3.7639084622995744,3.5777124717281237,466.65124292806644,-466.65124292806644,10905.407949804268,0.11766969804867013,0.6073140500000003,21.407908501408762,5.294366678535371,5.3089861084757555,20.866265957157065,0.5416425442516974,winter,3,1,4,2023,winter,ER,ER,-3.193065862704623,3.7347084069563206,12.68959163731023
2023-01-04T04:00:00Z,5.35,1.104897043581985,71.46,-0.13090984699697417,4.81268595,73.41263023441472,0.13090984699697417,3.068444899954959,21.92,8.757198265151638,3.4071982651516386,23.01,8.576594412299574,3.7639084622995744,3.5855533637256065,471.275449189107,-471.275449189107,11046.401639837852,0.11848148907392789,0.53731405,19.185274695279205,5.303296379813206,5.309013691714662,21.009895909436313,-1.8246212141571085,winter,4,1,4,2023,winter,ER,ER,-3.193065862704623,1.3684446485475146,12.68959163731023
2023-01-04T05:00:00Z,5.24,1.0970708123032464,71.92,-0.12785761679826613,4.81268595,73.41263023441472,0.12785761679826613,2.9756748073666994,22.18,8.713504582301143,3.4735045823011426,23.01,8.576594412299574,3.7639084622995744,3.6187065223003585,460.28742047375806,-460.28742047375806,10712.429306520118,0.1165445433096842,0.42731405000000056,14.796334355752329,5.281989976406527,5.309043465048997,20.969380325798763,-6.173045970046434,winter,5,1,4,2023,winter,AM,ER,-3.193065862704623,0,12.68959163731023
2023-01-04T06:00:00Z,5.26,1.103438088195326,71.96,-0.1303408543961772,4.81268595,73.41263023441472,0.1303408543961772,3.051073968329355,22.2,8.710159690212024,3.4501596902120237,23.01,8.576594412299574,3.7639084622995744,3.607034076255799,469.2270758262379,-469.2270758262379,10983.866285985678,0.11812248987104458,0.44731405000000013,15.88132640653554,5.299347388581491,5.309073492031183,21.092138077324744,-5.210811670789203,winter,6,1,4,2023,winter,AM,ER,-3.193065862704623,0,12.68959163731023
2023-01-04T07:00:00Z,5.27,1.09949697441006,71.92,-0.1288038200199234,4.81268595,73.41263023441472,0.1288038200199234,3.004325501871004,22.18,8.713504582301143,3.443504582301143,23.01,8.576594412299574,3.7639084622995744,3.603706522300359,463.69375207172425,-463.69375207172425,10815.571806735614,0.11714795312559516,0.4573140499999999,15.987590816247364,5.288627484381546,5.309103261976878,20.95494050105717,-4.967349684809806,winter,7,1,4,2023,winter,AM,ER,-3.193065862704623,0,12.68959163731023
2023-01-04T08:00:00Z,5.39,1.1018712128782937,71.92,-0.12972977302253458,4.81268595,73.41263023441472,0.12972977302253458,3.03245732242448,22.18,8.713504582301143,3.323504582301143,23.01,8.576594412299574,3.7639084622995744,3.5437065223003588,467.0271828811245,-467.0271828811245,10916.846360728128,0.1177358764856522,0.57731405,20.371749174908256,5.295094641342175,5.309134125697245,20.675799486008778,-0.3040503111005215,winter,8,1,4,2023,winter,AM,ER,-3.193065862704623,2.8890155516041016,12.68959163731023
2023-01-04T09:00:00Z,5.89,1.1034360518687192,72.54,-0.13034006022880051,4.81268595,73.41263023441472,0.13034006022880051,3.051049747589158,22.52,8.656952049126414,2.766952049126414,23.01,8.576594412299574,3.7639084622995744,3.265430255712994,469.22421682368184,-469.22421682368184,10983.779091320968,0.11812198813702315,1.07731405,38.24838555905613,5.299341869507255,5.309166447513367,19.094554014294804,19.153831544761328,winter,9,1,4,2023,winter,AM,ER,-3.193065862704623,22.346897407465953,12.68959163731023
2023-01-04T10:00:00Z,6.06,1.0981459389537762,72.93,-0.12827691619197273,4.81268595,73.41263023441472,0.12827691619197273,2.988359025233904,22.74,8.620707611048259,2.560707611048259,23.01,8.576594412299574,3.7639084622995744,3.1623080366739167,461.79689829110185,-461.79689829110185,10758.092490842053,0.11681226660473243,1.24731405,43.37406072633202,5.284934932652057,5.309199293040941,18.352865265707244,25.021195460624774,winter,10,1,4,2023,winter,AM,ER,-3.193065862704623,28.214261323329396,12.68959163731023
2023-01-04T11:00:00Z,6.39,1.098415738779711,73.62,-0.12838213812408733,4.81268595,73.41263023441472,0.12838213812408733,2.9915450939983907,23.12,8.558737590829866,2.168737590829866,23.01,8.576594412299574,3.7639084622995744,2.9663230265647202,462.1756972467144,-462.1756972467144,10769.562338394207,0.1168793687048894,1.57731405,54.90794896984872,5.285673055753783,5.30923361222146,17.22207541242144,37.68587355742728,winter,11,1,4,2023,winter,AM,ER,-3.193065862704623,40.8789394201319,12.68959163731023
2023-01-04T12:00:00Z,6.65,1.1071073658280504,74.44,-0.13177187267293966,4.81268595,73.41263023441472,0.13177187267293966,3.0948290193182504,23.58,8.48477563625904,1.8347756362590388,23.01,8.576594412299574,3.7639084622995744,2.7993420492793066,474.37874162258277,-474.37874162258277,11141.384469545701,0.11902357146217896,1.8373140500000007,66.16701647966889,5.309259286083968,5.30926751433803,16.454308793859262,49.712707685809626,winter,12,1,4,2023,winter,AM,ER,-3.193065862704623,52.90577354851425,12.68959163731023
2023-01-04T13:00:00Z,6.36,1.0977183318854915,74.34,-0.1281101494353417,4.81268595,73.41263023441472,0.1281101494353417,2.983311876500468,23.52,8.494358263902857,2.1343582639028567,23.01,8.576594412299574,3.7639084622995744,2.9491333631012155,461.19653796723014,-461.19653796723014,10739.922755401683,0.11670584858985987,1.5473140500000007,53.715376231034966,5.283764334488459,5.309302384975218,17.105224097773398,36.610152133261565,winter,13,1,4,2023,winter,AM,ER,-3.193065862704623,39.803217995966186,12.68959163731023
2023-01-04T14:00:00Z,6.26,1.0984218477595302,74.05,-0.1283845206262168,4.81268595,73.41263023441472,0.1283845206262168,2.9916172489455457,23.36,8.520006255139773,2.260006255139773,23.01,8.576594412299574,3.7639084622995744,3.0119573587196737,462.1842742543805,-462.1842742543805,10769.822096203965,0.1168808876918143,1.4473140500000001,50.383728442898686,5.285689764609957,5.30933868266463,17.48717478745526,32.89655365544343,winter,14,1,4,2023,winter,AM,ER,-3.193065862704623,36.08961951814805,12.68959163731023
2023-01-04T15:00:00Z,6.45,1.1108306034259616,72.1,-0.1332239353361251,4.81268595,73.41263023441472,0.1332239353361251,3.1394552472611146,22.28,8.696803060271515,2.2468030602715148,23.01,8.576594412299574,3.7639084622995744,3.0053557612855446,479.60616721005033,-479.60616721005033,11302.038890140013,0.11993181941984968,1.6373140500000005,59.81467963640102,5.319250013618347,5.30937584392998,17.75800315291317,42.05667648348785,winter,15,1,4,2023,winter,AM,ER,-3.193065862704623,45.24974234619247,12.68959163731023
2023-01-04T16:00:00Z,5.79,1.1106687235304005,72.18,-0.13316080217685622,4.81268595,73.41263023441472,0.13316080217685622,3.137510206712272,22.32,8.690138474029585,2.9001384740295846,23.01,8.576594412299574,3.7639084622995744,3.3320234681645795,479.3788878366824,-479.3788878366824,11295.03674416418,0.11989245699976842,0.9773140500000004,35.6813095733871,5.318817026997452,5.309413598974341,19.68374110546073,15.997568467926367,winter,16,1,4,2023,winter,AM,ER,-3.193065862704623,19.190634330630992,12.68959163731023
2023-01-04T17:00:00Z,5.32,1.1208691932773722,72.07,-0.1371389853781752,4.81268595,73.41263023441472,0.1371389853781752,3.260919420127327,22.26,8.700138781900085,3.3801387819000848,23.01,8.576594412299574,3.7639084622995744,3.5720236220998296,493.7003473614307,-493.7003473614307,11739.309912458377,0.12235057061135461,0.5073140500000006,19.25034216378474,5.3458562767249,5.309451465802875,21.403585590781105,-2.153243426996365,winter,17,1,4,2023,winter,AM,ER,-3.193065862704623,1.039822435708258,12.68959163731023
