Date,CO2
2023-04-12T07:53:00Z,23370
2023-04-12T07:53:30Z,23268
2023-04-12T07:54:00Z,22902
2023-04-12T07:54:30Z,22242
2023-04-12T07:55:00Z,21768
2023-04-12T07:55:30Z,21174
2023-04-12T07:56:00Z,20640
2023-04-12T07:56:30Z,20328
2023-04-12T07:57:00Z,20028
2023-04-12T07:57:30Z,19746
2023-04-12T07:58:00Z,19314
2023-04-12T07:58:30Z,18978
2023-04-12T07:59:00Z,18792
2023-04-12T07:59:30Z,18420
2023-04-12T08:00:00Z,18072
2023-04-12T08:00:30Z,17778
2023-04-12T08:01:00Z,17604
2023-04-12T08:01:30Z,17538
2023-04-12T08:02:00Z,17082
2023-04-12T08:02:30Z,16746
2023-04-12T08:03:00Z,16674
2023-04-12T08:03:30Z,16536
2023-04-12T08:04:00Z,16242
2023-04-12T08:04:30Z,15888
