Date,CO2
2023-02-15T09:34:30Z,16248
2023-02-15T09:35:00Z,16182
2023-02-15T09:35:30Z,16104
2023-02-15T09:36:00Z,15984
2023-02-15T09:36:30Z,15834
2023-02-15T09:37:00Z,15666
2023-02-15T09:37:30Z,15450
2023-02-15T09:38:00Z,15192
2023-02-15T09:38:30Z,14766
2023-02-15T09:39:00Z,14376
2023-02-15T09:39:30Z,14154
2023-02-15T09:40:00Z,13956
2023-02-15T09:40:30Z,13638
2023-02-15T09:41:00Z,13404
2023-02-15T09:41:30Z,13278
2023-02-15T09:42:00Z,13170
2023-02-15T09:42:30Z,13002
2023-02-15T09:43:00Z,12798
2023-02-15T09:43:30Z,12642
2023-02-15T09:44:00Z,12450
2023-02-15T09:44:30Z,12168
2023-02-15T09:45:00Z,12000
2023-02-15T09:45:30Z,11814
2023-02-15T09:46:00Z,11640
