Date,CO2
2022-12-05T09:46:00Z,19572
2022-12-05T09:46:30Z,19542
2022-12-05T09:47:00Z,19488
2022-12-05T09:47:30Z,19428
2022-12-05T09:48:00Z,19320
2022-12-05T09:48:30Z,19224
2022-12-05T09:49:00Z,19086
2022-12-05T09:49:30Z,18912
2022-12-05T09:50:00Z,18876
2022-12-05T09:50:30Z,18786
2022-12-05T09:51:00Z,18660
2022-12-05T09:51:30Z,18546
2022-12-05T09:52:00Z,18426
2022-12-05T09:52:30Z,18342
2022-12-05T09:53:00Z,18222
2022-12-05T09:53:30Z,18108
2022-12-05T09:54:00Z,18012
2022-12-05T09:54:30Z,17934
2022-12-05T09:55:00Z,17814
2022-12-05T09:55:30Z,17700
