Date,FullRangeSpC,Temp
2023-04-21 05:00,318.5,70.97
2023-04-21 06:00,318.1,70.88
2023-04-21 07:00,317.7,70.86
2023-04-21 08:00,318.1,70.95
2023-04-21 09:00,318.4,71.38
2023-04-21 10:00,317.1,72.03
2023-04-21 11:00,312.3,72.79
2023-04-21 12:00,318.4,73.58
2023-04-21 13:00,324.5,73.99
2023-04-21 14:00,325.2,74.43
2023-04-21 15:00,327.8,75
2023-04-21 16:00,330,75.58
2023-04-21 17:00,331.8,75.81
2023-04-21 18:00,333,75.85
2023-04-21 19:00,332.7,75.49
2023-04-21 20:00,330.9,74.89
2023-04-21 21:00,329.1,74.17
2023-04-21 22:00,326.5,73.51
2023-04-21 23:00,324.3,72.84
2023-04-22 00:00,323.2,72.34
2023-04-22 01:00,321.4,72.01
2023-04-22 02:00,320.6,71.85
2023-04-22 03:00,320.3,71.71
2023-04-22 04:00,319.5,71.62
2023-04-22 05:00,319.1,71.53
2023-04-22 06:00,319.1,71.49
2023-04-22 07:00,319.1,71.49
2023-04-22 08:00,319.5,71.55
2023-04-22 09:00,319.8,71.94
2023-04-22 10:00,320.5,72.73
2023-04-22 11:00,323.4,73.36
2023-04-22 12:00,324.5,73.94
2023-04-22 13:00,327.1,74.17
2023-04-22 14:00,328.2,74.68
2023-04-22 15:00,330.4,75.4
2023-04-22 16:00,331.5,75.83
2023-04-22 17:00,332.2,75.97
2023-04-22 18:00,331.9,75.76
2023-04-22 19:00,331.2,75.34
2023-04-22 20:00,329.3,74.77
2023-04-22 21:00,327.9,74.19
2023-04-22 22:00,326.8,73.71
2023-04-22 23:00,325.4,73.2
2023-04-23 00:00,323.9,72.66
2023-04-23 01:00,323.2,72.34
2023-04-23 02:00,322.1,72.09
2023-04-23 03:00,321,71.8
2023-04-23 04:00,319.9,71.55
2023-04-23 05:00,318.8,71.29
2023-04-23 06:00,318,71.1
2023-04-23 07:00,317.7,70.95
2023-04-23 08:00,316.9,70.93
2023-04-23 09:00,318,71.2
2023-04-23 10:00,319.8,71.91
2023-04-23 11:00,322.8,72.63
2023-04-23 12:00,323.5,73.04
2023-04-23 13:00,325.3,73.62
2023-04-23 14:00,327.1,74.26
2023-04-23 15:00,328.9,74.98
2023-04-23 16:00,330,75.42
2023-04-23 17:00,330.4,75.52
2023-04-23 18:00,331.1,75.56
2023-04-23 19:00,331.2,75.34
2023-04-23 20:00,330.1,74.79
2023-04-23 21:00,328.3,74.12
2023-04-23 22:00,326.1,73.42
2023-04-23 23:00,323.9,72.75
2023-04-24 00:00,322.9,72.25
2023-04-24 01:00,321.8,71.92
2023-04-24 02:00,321,71.69
2023-04-24 03:00,319.9,71.55
2023-04-24 04:00,319.5,71.44
2023-04-24 05:00,319.5,71.37
2023-04-24 06:00,319.2,71.35
2023-04-24 07:00,319.2,71.33
2023-04-24 08:00,319.1,71.42
2023-04-24 09:00,319.1,71.55
2023-04-24 10:00,319.8,71.92
2023-04-24 11:00,320.9,72.16
2023-04-24 12:00,321.7,72.46
2023-04-24 13:00,322,72.59
2023-04-24 14:00,322,72.86
2023-04-24 15:00,322.7,73.18
2023-04-24 16:00,323.1,73.29
2023-04-24 17:00,323,73.33
2023-04-24 18:00,323.5,73.2
2023-04-24 19:00,323.5,73.08
2023-04-24 20:00,323.1,72.95
2023-04-24 21:00,323.2,72.77
2023-04-24 22:00,323.2,72.59
2023-04-24 23:00,323.2,72.43
2023-04-25 00:00,322.5,72.28
2023-04-25 01:00,322.5,72.16
2023-04-25 02:00,321.7,72.01
2023-04-25 03:00,321.8,71.94
2023-04-25 04:00,321.4,71.87
2023-04-25 05:00,321,71.78
2023-04-25 06:00,320.3,71.67
2023-04-25 07:00,319.5,71.6
2023-04-25 08:00,319.9,71.67
2023-04-25 09:00,321,72.09
2023-04-25 10:00,323.5,72.88
2023-04-25 11:00,324.2,73.33
2023-04-25 12:00,324.6,73.49
2023-04-25 13:00,324.5,73.62
2023-04-25 14:00,326,74.12
2023-04-25 15:00,326.7,74.43
2023-04-25 16:00,327.8,74.82
2023-04-25 17:00,328.6,74.86
2023-04-25 18:00,328.6,74.84
2023-04-25 19:00,329.4,74.61
2023-04-25 20:00,327.5,74.07
2023-04-25 21:00,326.5,73.69
2023-04-25 22:00,325.4,73.29
2023-04-25 23:00,324.3,72.84
2023-04-26 00:00,323.2,72.45
2023-04-26 01:00,322.5,72.19
2023-04-26 02:00,322.1,72.03
2023-04-26 03:00,321.4,71.94
2023-04-26 04:00,321.4,71.91
2023-04-26 05:00,320.6,71.83
2023-04-26 06:00,320.6,71.76
2023-04-26 07:00,320.6,71.74
2023-04-26 08:00,320.6,71.85
2023-04-26 09:00,321.3,72.27
2023-04-26 10:00,323.9,73.04
2023-04-26 10:47,,
2023-04-26 10:47,,
