Date,LowRangeSpC,FullRangeSpC,Temp
2022-07-20 14:00,388.4,379.4,73.54
2022-07-20 15:00,388.3,378.3,73.51
2022-07-20 16:00,387.1,377.3,73.2
2022-07-20 17:00,386.3,376.2,72.95
2022-07-20 18:00,386.4,376.2,72.93
2022-07-20 19:00,386.1,376.3,72.81
2022-07-20 20:00,385.2,375.2,72.61
2022-07-20 21:00,384.6,374.5,72.43
2022-07-20 22:00,384.1,373.8,72.3
2022-07-20 23:00,383.9,373.8,72.27
2022-07-21 00:00,383.7,373.5,72.25
2022-07-21 01:00,383.6,373.5,72.23
2022-07-21 02:00,383.5,373.1,72.21
2022-07-21 03:00,383.3,373.1,72.18
2022-07-21 04:00,383.3,372.7,72.16
2022-07-21 05:00,383.4,372.7,72.16
2022-07-21 06:00,383.3,372.7,72.16
2022-07-21 07:00,383.3,372.7,72.18
2022-07-21 08:00,383.7,373.5,72.27
2022-07-21 09:00,385.2,374.8,72.61
2022-07-21 10:00,386.7,376.2,72.93
2022-07-21 11:00,388.7,378.3,73.44
2022-07-21 12:00,391.3,380.8,74.05
2022-07-21 13:00,393.8,383.9,74.66
2022-07-21 14:00,392.3,382.5,74.34
2022-07-21 15:00,386.8,376.6,73.15
2022-07-21 16:00,385.5,375.2,72.77
2022-07-21 17:00,385.3,374.8,72.66
2022-07-21 18:00,385.5,374.8,72.72
2022-07-21 19:00,385.8,375.2,72.77
2022-07-21 20:00,385.5,375.2,72.68
2022-07-21 21:00,385.1,374.5,72.52
2022-07-21 22:00,384.5,373.8,72.41
2022-07-21 23:00,384.3,373.8,72.36
2022-07-22 00:00,384.2,373.8,72.36
2022-07-22 01:00,384,373.4,72.3
2022-07-22 02:00,383.9,373.1,72.28
2022-07-22 03:00,383.9,373.1,72.25
2022-07-22 04:00,383.7,373.5,72.23
2022-07-22 05:00,383.7,372.7,72.23
2022-07-22 06:00,383.7,373.1,72.25
2022-07-22 07:00,383.9,373.1,72.28
2022-07-22 08:00,384.2,373.4,72.37
2022-07-22 09:00,385.4,374.5,72.64
2022-07-22 10:00,386.9,376.2,73
2022-07-22 11:00,388.5,378,73.42
2022-07-22 12:00,392.1,381.8,74.21
2022-07-22 13:00,395.9,386,75.09
2022-07-22 14:00,397.9,388.2,75.54
2022-07-22 15:00,396.2,386.4,75.13
2022-07-22 16:00,393,382.5,74.39
2022-07-22 17:00,391.2,380.4,73.96
2022-07-22 18:00,388.5,377.6,73.29
2022-07-22 19:00,386.4,375.5,72.81
2022-07-22 20:00,385.6,374.8,72.64
2022-07-22 21:00,385.3,374.5,72.55
2022-07-22 22:00,384.7,373.8,72.43
2022-07-22 23:00,384.5,373.4,72.41
2022-07-23 00:00,384.3,373.4,72.36
2022-07-23 01:00,384.1,373.1,72.3
2022-07-23 02:00,383.9,373.1,72.27
2022-07-23 03:00,383.6,372.7,72.23
