depth,ID,day,mnth,yr,Date,DO,Temp,CO2,pH,SpC,min,light,velocity_m.s,VentDO,VentTemp_F,Q_m.s,Mouth_Temp_C,Mouth_DO_sat,mouth_deficit,Vent_Temp_C,Vent_DO_sat,vent_deficit,mean.DO.deficit,mean.DO.sat,DO.sat.def,velocity_m.h,Q_m.h,u.h,deltaDO,deltaDO_rate,K600_1d,K_reaeration,rearation,not,hour,Month,year,time.x,time.y,ER,GPP,GPPavg,u_md,L_max,L_min,demars
0.7429490475357508,AM,19,5,2022,2022-05-19T00:00:00Z,4.47,71.49,1268.6918591693995,NA,NA,0,0,0.32487640994776523,4.756666666666667,71.902242756,4.827332386750526,21.94,8.753823296428832,4.2838232964288325,22.17,8.715177890227249,3.958511223560582,4.121167259994707,8.73450059332804,0.4718263186269303,1169.5550758119548,17378.396592301895,0.4372795294984642,-0.28666666666666707,-6.498009160599848,12.393433733352682,37.94642969404737,17.904124227578002,-24.40213338817785,0,5,2022,ER,ER,-23.46981854342397,0,9.993209701836006,28069.321819486915,6794.5629330993115,905.9417244132416,two
0.7429490475357508,AM,19,5,2022,2022-05-19T01:00:00Z,4.48,71.46,1275.1633887857113,NA,401.3,0,0,0.32487640994776523,4.756666666666667,71.902242756,4.827332386750526,21.92,8.757198265151638,4.277198265151638,22.17,8.715177890227249,3.958511223560582,4.11785474435611,8.736188077689444,0.4713560087920182,1169.5550758119548,17378.396592301895,0.4372795294984642,-0.2766666666666664,-6.271334422439374,12.393433733352682,37.91592907762963,17.87190099967273,-24.143235422112102,1,5,2022,ER,ER,-23.46981854342397,0,9.993209701836006,28069.321819486915,6794.5629330993115,905.9417244132416,two
0.7429490475357508,AM,19,5,2022,2022-05-19T02:00:00Z,4.49,71.42,1258.814552495357,NA,401,0,0,0.32487640994776523,4.756666666666667,71.902242756,4.827332386750526,21.9,8.760575564843709,4.270575564843709,22.17,8.715177890227249,3.958511223560582,4.114543394202146,8.737876727535479,0.4708859511872118,1169.5550758119548,17378.396592301895,0.4372795294984642,-0.2666666666666666,-6.044659684278919,12.393433733352682,37.88543919263284,17.83972107036819,-23.884380754647108,2,5,2022,ER,ER,-23.46981854342397,0,9.993209701836006,28069.321819486915,6794.5629330993115,905.9417244132416,two
0.7429490475357508,AM,19,5,2022,2022-05-19T03:00:00Z,4.5,71.38,1255.74899751057,NA,400.6,0,0,0.32487640994776523,4.756666666666667,71.902242756,4.827332386750526,21.88,8.763955198005053,4.263955198005053,22.17,8.715177890227249,3.958511223560582,4.111233210782817,8.739566544116151,0.4704161459301062,1169.5550758119548,17378.396592301895,0.4372795294984642,-0.2566666666666668,-5.8179849461184645,12.393433733352682,37.85496005056664,17.807584411325696,-23.62556935744416,3,5,2022,ER,ER,-23.46981854342397,0,9.993209701836006,28069.321819486915,6794.5629330993115,905.9417244132416,two
0.7429490475357508,AM,19,5,2022,2022-05-19T04:00:00Z,4.5,71.38,1262.2205271268815,NA,401,0,0,0.32487640994776523,4.756666666666667,71.902242756,4.827332386750526,21.88,8.763955198005053,4.263955198005053,22.17,8.715177890227249,3.958511223560582,4.111233210782817,8.739566544116151,0.4704161459301062,1169.5550758119548,17378.396592301895,0.4372795294984642,-0.2566666666666668,-5.8179849461184645,12.393433733352682,37.85496005056664,17.807584411325696,-23.62556935744416,4,5,2022,ER,ER,-23.46981854342397,0,9.993209701836006,28069.321819486915,6794.5629330993115,905.9417244132416,two
0.7429490475357508,AM,19,5,2022,2022-05-19T05:00:00Z,4.5,71.38,1246.5529252775912,NA,400.6,0,0,0.32487640994776523,4.756666666666667,71.902242756,4.827332386750526,21.88,8.763955198005053,4.263955198005053,22.17,8.715177890227249,3.958511223560582,4.111233210782817,8.739566544116151,0.4704161459301062,1169.5550758119548,17378.396592301895,0.4372795294984642,-0.2566666666666668,-5.8179849461184645,12.393433733352682,37.85496005056664,17.807584411325696,-23.62556935744416,5,5,2022,ER,ER,-23.46981854342397,0,9.993209701836006,28069.321819486915,6794.5629330993115,905.9417244132416,two
0.7429490475357508,AM,19,5,2022,2022-05-19T06:00:00Z,4.54,71.38,1262.2205271268815,NA,400.6,0,415.798728391608,0.32487640994776523,4.756666666666667,71.902242756,4.827332386750526,21.88,8.763955198005053,4.223955198005053,22.17,8.715177890227249,3.958511223560582,4.091233210782818,8.739566544116151,0.4681277029164805,1169.5550758119548,17378.396592301895,0.4372795294984642,-0.21666666666666679,-4.911285993476625,12.393433733352682,37.6708062548088,17.63474799907543,-22.546033992552054,6,5,2022,AM,ER,-23.46981854342397,0.9237845508719147,9.993209701836006,28069.321819486915,6794.5629330993115,905.9417244132416,two
0.7429490475357508,AM,19,5,2022,2022-05-19T07:00:00Z,4.65,71.38,1233.2696439720237,NA,401,0,906.1083981637015,0.32487640994776523,4.756666666666667,71.902242756,4.827332386750526,21.88,8.763955198005053,4.113955198005053,22.17,8.715177890227249,3.958511223560582,4.036233210782818,8.739566544116151,0.4618344846290097,1169.5550758119548,17378.396592301895,0.4372795294984642,-0.10666666666666647,-2.417863873711563,12.393433733352682,37.164383316474755,17.163793815519085,-19.58165768923065,7,5,2022,AM,ER,-23.46981854342397,3.8881608541933197,9.993209701836006,28069.321819486915,6794.5629330993115,905.9417244132416,two
0.7429490475357508,AM,19,5,2022,2022-05-19T08:00:00Z,4.88,71.6,1230.5447062077685,NA,402.1,0,1360.9285644723032,0.32487640994776523,4.756666666666667,71.902242756,4.827332386750526,22,8.743712351159378,3.8637123511593776,22.17,8.715177890227249,3.958511223560582,3.91111178735998,8.729445120693313,0.44803670030396503,1169.5550758119548,17378.396592301895,0.4372795294984642,0.12333333333333307,2.7956551039789947,12.393433733352682,36.012304063777805,16.134833883078077,-13.339178779099083,8,5,2022,AM,ER,-23.46981854342397,10.130639764324886,9.993209701836006,28069.321819486915,6794.5629330993115,905.9417244132416,two
0.7429490475357508,AM,19,5,2022,2022-05-19T09:00:00Z,5.11,72,1206.0216493460307,NA,403.5,0,1749.2657022310866,0.32487640994776523,4.756666666666667,71.902242756,4.827332386750526,22.22,8.706817094417758,3.5968170944177578,22.17,8.715177890227249,3.958511223560582,3.77766415898917,8.710997492322504,0.4336660827096598,1169.5550758119548,17378.396592301895,0.4372795294984642,0.3533333333333335,8.009174081669572,12.393433733352682,34.78355969880951,15.084450077280314,-7.075275995610742,9,5,2022,AM,ER,-23.46981854342397,16.394542547813227,9.993209701836006,28069.321819486915,6794.5629330993115,905.9417244132416,two
