Date,LowRangeSpC,FullRangeSpC,Temp
2023-01-18 15:00,389.1,389.9,74.39
2023-01-18 16:00,389,389.5,74.26
2023-01-18 17:00,388,388.8,74.03
2023-01-18 18:00,387.2,387.6,73.78
2023-01-18 19:00,386.9,387.7,73.6
2023-01-18 20:00,385.7,386.6,73.4
2023-01-18 21:00,384.9,385.4,73.26
2023-01-18 22:00,385.2,385.4,73.29
2023-01-18 23:00,384.7,385.4,73.17
2023-01-19 00:00,384.5,385.4,73.15
2023-01-19 01:00,385,385.4,73.2
2023-01-19 02:00,384.6,385.4,73.13
2023-01-19 03:00,384.3,385.5,73.11
2023-01-19 04:00,385.3,386.2,73.2
2023-01-19 05:00,384.7,385.4,73.15
2023-01-19 06:00,384.5,385.1,73.08
2023-01-19 07:00,385,385.8,73.17
2023-01-19 08:00,385.1,385.8,73.17
2023-01-19 09:00,385.2,385.4,73.31
2023-01-19 10:00,387.2,387.6,73.78
2023-01-19 11:00,389.9,390.6,74.44
2023-01-19 12:00,391.1,392.1,74.73
2023-01-19 13:00,391.3,392.5,74.79
2023-01-19 14:00,391.8,392.9,74.88
2023-01-19 15:00,390.6,391.4,74.59
2023-01-19 16:00,389.6,390.3,74.26
2023-01-19 17:00,388.9,389.5,74.07
2023-01-19 18:00,388.8,389.6,73.99
2023-01-19 19:00,388.2,389.2,73.92
2023-01-19 20:00,388.3,388.8,73.85
2023-01-19 21:00,388,388.8,73.81
2023-01-19 22:00,388.1,388.8,73.81
2023-01-19 23:00,388,388.8,73.78
2023-01-20 00:00,387.6,388.5,73.69
2023-01-20 01:00,387.1,387.7,73.6
2023-01-20 02:00,387.1,387.7,73.58
2023-01-20 03:00,386.8,387.3,73.54
2023-01-20 04:00,386.8,387.7,73.51
2023-01-20 05:00,386.9,387.3,73.47
2023-01-20 06:00,385.5,386.2,73.24
2023-01-20 07:00,385.1,385.8,73.17
2023-01-20 08:00,385,385.4,73.15
2023-01-20 09:00,385.2,386.2,73.22
