Date,LowRangeSpC,FullRangeSpC,Temp
2022-08-29 16:00,373.3,319.9,74.82
2022-08-29 17:00,373,323.5,74.73
2022-08-29 18:00,372.2,322.4,74.5
2022-08-29 19:00,371.5,322.5,74.3
2022-08-29 20:00,371.2,323.2,74.16
2022-08-29 21:00,371.6,323.6,74.01
2022-08-29 22:00,371.4,324,74.05
2022-08-29 23:00,371.6,324.3,73.99
2022-08-30 00:00,372.4,325.4,73.94
2022-08-30 01:00,371.9,325.4,73.94
2022-08-30 02:00,372,324.7,73.94
2022-08-30 03:00,371.9,325.1,73.92
2022-08-30 04:00,371.8,324.7,73.92
2022-08-30 05:00,372,325.1,73.9
2022-08-30 06:00,372,325.1,73.89
2022-08-30 07:00,371.7,324.7,73.9
2022-08-30 08:00,372.5,324.7,73.96
2022-08-30 09:00,373.2,325.7,74.48
2022-08-30 10:00,374.6,326.7,74.64
2022-08-30 11:00,377.2,329.1,75.24
2022-08-30 12:00,378.6,330.1,75.52
2022-08-30 13:00,379.6,330.4,75.74
2022-08-30 14:00,378.5,328.7,75.31
2022-08-30 15:00,377.2,327,74.91
2022-08-30 16:00,376.4,325.6,74.66
2022-08-30 17:00,376.8,325.6,74.66
2022-08-30 18:00,376.8,325.3,74.52
2022-08-30 19:00,376.7,325.3,74.35
2022-08-30 20:00,376.7,325,74.19
2022-08-30 21:00,376.6,324.7,74.14
2022-08-30 22:00,376.8,324.7,74.08
2022-08-30 23:00,376.7,324.7,74.05
2022-08-31 00:00,377.2,325,74.05
2022-08-31 01:00,377.1,324.7,74.01
2022-08-31 02:00,377.2,324.7,73.99
2022-08-31 03:00,377.4,325,73.94
2022-08-31 04:00,377.5,325,73.96
2022-08-31 05:00,377.6,325,73.94
2022-08-31 06:00,377.5,325.1,73.92
2022-08-31 07:00,377.7,325,73.94
2022-08-31 08:00,378.1,325.4,74.03
2022-08-31 09:00,379.3,326.8,74.26
2022-08-31 10:00,381.5,328.9,74.66
2022-08-31 11:00,382.6,330.2,74.89
2022-08-31 12:00,383.2,330.6,75.06
2022-08-31 13:00,383.4,330.9,75.11
2022-08-31 14:00,384,331.6,75.27
2022-08-31 15:00,382.5,329.9,74.88
2022-08-31 16:00,370.2,318.9,74.52
2022-08-31 17:00,353.8,304.9,74.3
2022-08-31 18:00,692.7,641.4,74.3
2022-08-31 19:00,384.7,331.1,74.19
2022-08-31 20:00,389.6,335.8,74.12
2022-08-31 21:00,431.5,372,74.05
2022-08-31 22:00,482.3,417.3,74.07
2022-08-31 23:00,482.8,417.3,74.01
2022-09-01 00:00,494,427,74.03
2022-09-01 01:00,511.1,444.7,74.01
2022-09-01 02:00,504.8,439.7,73.99
2022-09-01 03:00,481.2,420.6,73.96
2022-09-01 04:00,477.6,421.7,73.96
2022-09-01 05:00,380.6,327.9,73.94
2022-09-01 06:00,379.5,327.2,73.94
2022-09-01 07:00,380.4,328.3,73.92
2022-09-01 08:00,381.3,329,74.03
2022-09-01 09:00,382,330.4,74.12
2022-09-01 10:00,382.8,331.1,74.26
2022-09-01 11:00,384.4,333.2,74.57
2022-09-01 12:00,385.6,334.2,74.82
2022-09-01 13:00,387.1,335.9,75.15
2022-09-01 14:00,385.6,334.5,75.15
2022-09-01 15:00,384.9,333.4,74.98
2022-09-01 16:00,384,332.8,74.8
2022-09-01 17:00,383.4,331.7,74.62
2022-09-01 18:00,382.3,330.3,74.41
2022-09-01 19:00,381.5,329.3,74.23
2022-09-01 20:00,381,328.6,74.08
2022-09-01 21:00,380.8,328.6,74.05
2022-09-01 22:00,380.6,328.3,74.01
2022-09-01 23:00,380.6,327.9,73.96
2022-09-02 00:00,380.3,327.9,73.94
2022-09-02 01:00,380.3,327.6,73.9
2022-09-02 02:00,380.2,327.6,73.89
2022-09-02 03:00,380.1,327.6,73.83
2022-09-02 04:00,380.2,327.2,73.83
2022-09-02 05:00,379.9,326.9,73.8
2022-09-02 06:00,379.9,327.2,73.8
2022-09-02 07:00,380.2,327.6,73.8
2022-09-02 08:00,380.4,327.9,73.89
2022-09-02 09:00,381.6,328.6,74.19
2022-09-02 10:00,382.6,330.4,74.3
2022-09-02 11:00,385.2,333.1,74.88
2022-09-02 12:00,386,334.2,75.02
2022-09-02 13:00,386.9,334.8,75.24
2022-09-02 14:00,386.4,334.5,75.13
2022-09-02 15:00,385.7,333.5,74.93
2022-09-02 16:00,384.9,332.4,74.75
2022-09-02 17:00,383.9,331.4,74.52
2022-09-02 18:00,383,330,74.26
2022-09-02 19:00,382.4,329.7,74.19
2022-09-02 20:00,382,328.6,74.05
2022-09-02 21:00,382,328.6,74.01
2022-09-02 22:00,381.7,328.3,73.96
2022-09-02 23:00,381.5,328.3,73.96
2022-09-03 00:00,381.3,328.3,73.92
2022-09-03 01:00,380.5,327.6,73.9
2022-09-03 02:00,380.5,327.2,73.89
2022-09-03 03:00,380.2,326.9,73.89
