Date,CO2
2023-05-03T08:06:30Z,23148
2023-05-03T08:07:00Z,23124
2023-05-03T08:07:30Z,23076
2023-05-03T08:08:00Z,23034
2023-05-03T08:08:30Z,23004
2023-05-03T08:09:00Z,22968
2023-05-03T08:09:30Z,22908
2023-05-03T08:10:00Z,22884
2023-05-03T08:10:30Z,22860
2023-05-03T08:11:00Z,22758
2023-05-03T08:11:30Z,22692
2023-05-03T08:12:00Z,22674
2023-05-03T08:12:30Z,22644
2023-05-03T08:13:00Z,22632
2023-05-03T08:13:30Z,22536
2023-05-03T08:14:00Z,22536
2023-05-03T08:14:30Z,22518
2023-05-03T08:15:00Z,22482
2023-05-03T08:15:30Z,22332
2023-05-03T08:16:00Z,22212
2023-05-03T08:16:30Z,22122
2023-05-03T08:17:00Z,22104
2023-05-03T08:17:30Z,22074
