Date,CO2
2023-02-22T09:04:00Z,24666
2023-02-22T09:04:30Z,24486
2023-02-22T09:05:00Z,24336
2023-02-22T09:05:30Z,24186
2023-02-22T09:06:00Z,24090
2023-02-22T09:06:30Z,23898
2023-02-22T09:07:00Z,23676
2023-02-22T09:07:30Z,23550
2023-02-22T09:08:00Z,23460
2023-02-22T09:08:30Z,23268
2023-02-22T09:09:00Z,23118
2023-02-22T09:09:30Z,22998
2023-02-22T09:10:00Z,22848
2023-02-22T09:10:30Z,22536
2023-02-22T09:11:00Z,22380
2023-02-22T09:11:30Z,22188
2023-02-22T09:12:00Z,21972
2023-02-22T09:12:30Z,21786
2023-02-22T09:13:00Z,21690
2023-02-22T09:13:30Z,21606
2023-02-22T09:14:00Z,21456
2023-02-22T09:14:30Z,21342
