"Plot Title: Ichetucknee"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21248119, SEN S/N: 21248119)","Temp, °F (LGR S/N: 21248119, SEN S/N: 21248119)"
1,08/07/23 11:00:00 AM,16.3024,72.891
2,08/07/23 12:00:00 PM,16.2972,72.891
3,08/07/23 01:00:00 PM,16.2919,72.891
4,08/07/23 02:00:00 PM,16.2818,73.062
5,08/07/23 03:00:00 PM,16.2766,73.062
6,08/07/23 04:00:00 PM,16.2699,73.234
7,08/07/23 05:00:00 PM,16.2738,73.407
8,08/07/23 06:00:00 PM,16.2808,73.407
9,08/07/23 07:00:00 PM,16.2864,73.580
10,08/07/23 08:00:00 PM,16.2917,73.580
11,08/07/23 09:00:00 PM,16.2991,73.753
12,08/07/23 10:00:00 PM,16.3025,73.753
13,08/07/23 11:00:00 PM,16.2991,73.753
14,08/08/23 12:00:00 AM,16.2902,73.753
15,08/08/23 01:00:00 AM,16.2917,73.580
16,08/08/23 02:00:00 AM,16.2951,73.580
17,08/08/23 03:00:00 AM,16.2947,73.407
18,08/08/23 04:00:00 AM,16.2962,73.234
19,08/08/23 05:00:00 AM,16.3080,73.062
20,08/08/23 06:00:00 AM,16.3202,73.062
21,08/08/23 07:00:00 AM,16.3217,72.891
22,08/08/23 08:00:00 AM,16.3199,72.891
23,08/08/23 09:00:00 AM,16.3266,72.718
24,08/08/23 10:00:00 AM,16.3249,72.718
25,08/08/23 11:00:00 AM,16.3143,72.718
26,08/08/23 12:00:00 PM,16.3076,72.891
27,08/08/23 01:00:00 PM,16.3024,72.891
28,08/08/23 02:00:00 PM,16.3028,73.062
29,08/08/23 03:00:00 PM,16.2996,73.234
30,08/08/23 04:00:00 PM,16.2874,73.234
31,08/08/23 05:00:00 PM,16.2825,73.407
32,08/08/23 06:00:00 PM,16.3004,73.580
33,08/08/23 07:00:00 PM,16.3078,73.753
34,08/08/23 08:00:00 PM,16.2973,73.753
35,08/08/23 09:00:00 PM,16.2885,73.753
36,08/08/23 10:00:00 PM,16.3028,73.926
37,08/08/23 11:00:00 PM,16.3078,73.753
38,08/09/23 12:00:00 AM,16.2973,73.753
39,08/09/23 01:00:00 AM,16.2954,73.753
40,08/09/23 02:00:00 AM,16.2934,73.580
41,08/09/23 03:00:00 AM,16.2917,73.580
42,08/09/23 04:00:00 AM,16.2877,73.407
43,08/09/23 05:00:00 AM,16.3014,73.234
