"Plot Title: GilBlue_stage"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21248114, SEN S/N: 21248114)","Temp, °F (LGR S/N: 21248114, SEN S/N: 21248114)"
1,12/28/23 11:00:00 AM,16.5088,70.824
2,12/28/23 12:00:00 PM,16.4985,70.824
3,12/28/23 01:00:00 PM,16.4770,70.995
4,12/28/23 02:00:00 PM,16.4595,70.995
5,12/28/23 03:00:00 PM,16.4496,71.168
6,12/28/23 04:00:00 PM,16.4540,71.168
7,12/28/23 05:00:00 PM,16.4525,71.168
8,12/28/23 06:00:00 PM,16.4612,71.168
9,12/28/23 07:00:00 PM,16.4598,71.168
10,12/28/23 08:00:00 PM,16.4624,70.995
11,12/28/23 09:00:00 PM,16.4595,70.995
12,12/28/23 10:00:00 PM,16.4619,70.824
13,12/28/23 11:00:00 PM,16.4664,70.824
14,12/29/23 12:00:00 AM,16.4576,70.824
15,12/29/23 01:00:00 AM,16.4503,70.824
16,12/29/23 02:00:00 AM,16.4484,70.651
17,12/29/23 03:00:00 AM,16.4542,70.651
18,12/29/23 04:00:00 AM,16.4602,70.651
19,12/29/23 05:00:00 AM,16.4612,70.480
20,12/29/23 06:00:00 AM,16.4641,70.480
21,12/29/23 07:00:00 AM,16.4744,70.480
22,12/29/23 08:00:00 AM,16.4843,70.308
23,12/29/23 09:00:00 AM,16.4915,70.308
24,12/29/23 10:00:00 AM,16.4930,70.308
25,12/29/23 11:00:00 AM,16.4872,70.308
26,12/29/23 12:00:00 PM,16.4744,70.480
27,12/29/23 01:00:00 PM,16.4513,70.651
28,12/29/23 02:00:00 PM,16.4415,70.824
29,12/29/23 03:00:00 PM,16.4371,70.824
30,12/29/23 04:00:00 PM,16.4357,70.824
31,12/29/23 05:00:00 PM,16.4313,70.824
32,12/29/23 06:00:00 PM,16.4357,70.824
33,12/29/23 07:00:00 PM,16.4455,70.651
34,12/29/23 08:00:00 PM,16.4525,70.480
35,12/29/23 09:00:00 PM,16.4554,70.480
36,12/29/23 10:00:00 PM,16.4535,70.308
37,12/29/23 11:00:00 PM,16.4682,70.308
38,12/30/23 12:00:00 AM,16.4634,70.137
39,12/30/23 01:00:00 AM,16.4503,70.137
40,12/30/23 02:00:00 AM,16.4532,70.137
41,12/30/23 03:00:00 AM,16.4429,70.137
42,12/30/23 04:00:00 AM,16.4426,69.964
43,12/30/23 05:00:00 AM,16.4280,69.964
44,12/30/23 06:00:00 AM,16.4338,69.964
45,12/30/23 07:00:00 AM,16.4455,69.964
46,12/30/23 08:00:00 AM,16.4484,69.964
47,12/30/23 09:00:00 AM,16.4542,69.964
48,12/30/23 10:00:00 AM,16.4513,69.964
49,12/30/23 11:00:00 AM,16.4489,70.137
50,12/30/23 12:00:00 PM,16.4316,70.308
51,12/30/23 01:00:00 PM,16.4178,70.651
52,12/30/23 02:00:00 PM,16.4020,70.824
53,12/30/23 03:00:00 PM,16.3952,70.995
54,12/30/23 04:00:00 PM,16.3967,70.995
55,12/30/23 05:00:00 PM,16.4054,70.995
56,12/30/23 06:00:00 PM,16.4109,70.824
57,12/30/23 07:00:00 PM,16.4210,70.824
58,12/30/23 08:00:00 PM,16.4222,70.651
59,12/30/23 09:00:00 PM,16.4236,70.651
60,12/30/23 10:00:00 PM,16.4262,70.480
61,12/30/23 11:00:00 PM,16.4306,70.480
62,12/31/23 12:00:00 AM,16.4273,70.308
63,12/31/23 01:00:00 AM,16.4200,70.308
64,12/31/23 02:00:00 AM,16.4181,70.137
65,12/31/23 03:00:00 AM,16.4181,70.137
66,12/31/23 04:00:00 AM,16.4181,70.137
67,12/31/23 05:00:00 AM,16.4167,70.137
68,12/31/23 06:00:00 AM,16.4133,69.964
69,12/31/23 07:00:00 AM,16.4251,69.964
70,12/31/23 08:00:00 AM,16.4280,69.964
71,12/31/23 09:00:00 AM,16.4338,69.964
72,12/31/23 10:00:00 AM,16.4386,70.137
73,12/31/23 11:00:00 AM,16.4342,70.137
74,12/31/23 12:00:00 PM,16.4189,70.480
75,12/31/23 01:00:00 PM,16.3945,70.651
76,12/31/23 02:00:00 PM,16.3864,70.995
77,12/31/23 03:00:00 PM,16.3853,71.168
78,12/31/23 04:00:00 PM,16.3751,71.168
79,12/31/23 05:00:00 PM,16.3751,71.168
80,12/31/23 06:00:00 PM,16.3762,70.995
81,12/31/23 07:00:00 PM,16.3777,70.995
82,12/31/23 08:00:00 PM,16.3832,70.824
83,12/31/23 09:00:00 PM,16.3861,70.824
84,12/31/23 10:00:00 PM,16.3856,70.651
