Date,ER,GPPavg,K600_1d,NEP,ID
2022-07-06T13:00:00Z,-3.749647829323708,16.32009484523399,11.065515607942466,12.57044701591028,LF
2022-07-06T14:00:00Z,-3.749647829323708,16.32009484523399,11.06618117126769,12.57044701591028,LF
2022-07-06T15:00:00Z,-3.749647829323708,16.32009484523399,11.066830206430051,12.57044701591028,LF
2022-07-06T16:00:00Z,-3.749647829323708,16.32009484523399,11.067462383410891,12.57044701591028,LF
2022-07-06T17:00:00Z,-3.749647829323708,16.32009484523399,11.068077376228633,12.57044701591028,LF
2022-07-06T18:00:00Z,-3.749647829323708,16.32009484523399,11.068672094084896,12.57044701591028,LF
2022-07-06T19:00:00Z,-3.749647829323708,16.32009484523399,11.069248892361424,12.57044701591028,LF
2022-07-06T20:00:00Z,-3.749647829323708,16.32009484523399,11.06980745550428,12.57044701591028,LF
2022-07-06T21:00:00Z,-3.749647829323708,16.32009484523399,11.070347472681917,12.57044701591028,LF
2022-07-06T22:00:00Z,-3.749647829323708,16.32009484523399,11.070868637968832,12.57044701591028,LF
2022-07-06T23:00:00Z,-3.749647829323708,16.32009484523399,11.071370650527694,12.57044701591028,LF
2022-07-08T00:00:00Z,-18.966439758001588,8.938577399972926,11.164251845911348,-10.027862358028662,LF
2022-07-08T01:00:00Z,-18.966439758001588,8.938577399972926,11.164164427539651,-10.027862358028662,LF
2022-07-08T02:00:00Z,-18.966439758001588,8.938577399972926,11.164051363287152,-10.027862358028662,LF
2022-07-08T03:00:00Z,-18.966439758001588,8.938577399972926,11.163912550649195,-10.027862358028662,LF
2022-07-08T04:00:00Z,-18.966439758001588,8.938577399972926,11.163747896437464,-10.027862358028662,LF
2022-07-08T05:00:00Z,-18.966439758001588,8.938577399972926,11.163557316845957,-10.027862358028662,LF
2022-07-08T06:00:00Z,-18.966439758001588,8.938577399972926,11.163340737510987,-10.027862358028662,LF
2022-07-08T07:00:00Z,-18.966439758001588,8.938577399972926,11.163095026182855,-10.027862358028662,LF
2022-07-08T08:00:00Z,-18.966439758001588,8.938577399972926,11.1628232973025,-10.027862358028662,LF
2022-07-08T09:00:00Z,-18.966439758001588,8.938577399972926,11.162525502271295,-10.027862358028662,LF
2022-07-08T10:00:00Z,-18.966439758001588,8.938577399972926,11.16220160217671,-10.027862358028662,LF
2022-07-08T11:00:00Z,-18.966439758001588,8.938577399972926,11.161851567820072,-10.027862358028662,LF
2022-07-08T12:00:00Z,-18.966439758001588,8.938577399972926,11.161475379737986,-10.027862358028662,LF
2022-07-08T13:00:00Z,-18.966439758001588,8.938577399972926,11.161073028217343,-10.027862358028662,LF
2022-07-08T14:00:00Z,-18.966439758001588,8.938577399972926,11.16064451330388,-10.027862358028662,LF
2022-07-08T15:00:00Z,-18.966439758001588,8.938577399972926,11.160189844804275,-10.027862358028662,LF
2022-07-08T16:00:00Z,-18.966439758001588,8.938577399972926,11.159709042281843,-10.027862358028662,LF
2022-07-08T17:00:00Z,-18.966439758001588,8.938577399972926,11.159202135045676,-10.027862358028662,LF
2022-07-08T18:00:00Z,-18.966439758001588,8.938577399972926,11.15867261006514,-10.027862358028662,LF
