Date,GPP_1,GPP_2,GPP,ER_1,ER_2,ER,ID,day,SpC,DO,pH,depth,Temp
2022-07-07T00:00:00Z,2.0331505456905266,15.560476636991998,8.796813591341262,-7.820930690518169,-21.29047214996561,-14.555701420241888,AM,2022-07-07,387.90869565217395,4.92,NA,0.6069268598106516,71.74
2022-07-08T00:00:00Z,1.7431494496857085,14.545946123510555,8.144547786598132,-7.493027107857406,-21.55113512431946,-14.522081116088433,AM,2022-07-08,385.97391304347826,4.93,NA,0.5842564951898028,71.74
2022-07-09T00:00:00Z,1.6295604986404308,14.097162569468985,7.863361534054707,-7.938534476541364,-21.17408962429496,-14.556312050418162,AM,2022-07-09,385.68260869565216,4.95,NA,0.6182620421210832,71.82
2022-07-10T00:00:00Z,1.52771774841572,11.932172465374675,6.729945106895197,-8.321015091622627,-21.38821843334954,-14.854616762486083,AM,2022-07-10,383.9304347826087,4.95,NA,0.6409324067419284,71.71
2022-07-11T00:00:00Z,1.4765542622869432,13.628248562762868,7.5524014125249055,-8.546079227151946,-21.841283249782748,-15.193681238467347,AM,2022-07-11,382.9086956521739,4.89,NA,0.686273135983626,71.67
2022-07-12T00:00:00Z,1.9182910402363225,14.474109554071903,8.196200297154112,-9.472024174793344,-24.588012804337264,-17.030018489565304,AM,2022-07-12,384.8478260869565,4.64,NA,0.6976083182940522,71.89
2022-07-13T00:00:00Z,2.6005429544449483,15.80335255068428,9.201947752564614,-10.870779756278743,-21.993373080868466,-16.432076418573605,AM,2022-07-13,387.67391304347825,4.85,NA,0.7769545944670266,71.67
2022-07-14T00:00:00Z,2.7788895590317733,16.304177125217244,9.54153334212451,-11.553095675510766,-21.40652640854546,-16.479811042028114,AM,2022-07-14,386.9347826086956,4.88,NA,0.8336305060191513,71.64
2022-07-15T00:00:00Z,3.460625208965777,2.811941089503344,3.1362831492345604,-12.754934247342865,-6.705636804498118,-9.730285525920491,AM,2022-07-15,386.1565217391304,4.87,NA,0.9016415998816978,71.67
2022-07-16T00:00:00Z,4.1608635949558606,3.1363344053340443,3.6485990001449524,-14.153791281894398,-7.436761562806067,-10.795276422350232,AM,2022-07-16,385.40434782608696,4.87,NA,1.003658240675521,71.53
2022-07-17T00:00:00Z,4.403818428236142,3.4381289868278144,3.920973707531978,-15.886783607810656,-8.392729759592767,-12.139756683701712,AM,2022-07-17,385.39565217391305,4.77,NA,1.196356339952744,71.49
2022-07-18T00:00:00Z,4.206646509255023,3.4916412576957043,3.8491438834753637,-16.282364160243194,-9.251657384142636,-12.767010772192915,AM,2022-07-18,377.46521739130435,4.65,NA,1.3323785276778397,71.56
2022-07-19T00:00:00Z,5.322646251404512,4.295257045998055,4.808951648701283,-18.384160144922156,-10.55849872134891,-14.471329433135534,AM,2022-07-19,385.16521739130434,4.48,NA,1.5250766269550624,71.67
2022-07-20T00:00:00Z,5.571065314461457,4.689433318938499,5.130249316699977,-18.83909668747425,-11.27140312927902,-15.055249908376634,AM,2022-07-20,385.3,4.17,NA,1.6951043616114363,71.67
2022-07-21T00:00:00Z,3.285185659550595,3.285185659550595,3.285185659550595,-15.179331433077651,-15.179331433077651,-15.179331433077651,AM,2022-07-21,385.81304347826085,4.03,NA,1.8084561847156824,71.6
2022-07-22T00:00:00Z,6.947083738466318,4.244143122731556,5.595613430598937,-21.205640600210938,-11.80507408601097,-16.505357343110955,AM,2022-07-22,387.52608695652174,3.78,NA,1.8764672785782297,71.67
2022-07-23T00:00:00Z,7.429713249722704,4.000785679337229,5.7152494645299665,-20.255802136319723,-11.334009160146326,-15.794905648233025,AM,2022-07-23,387.52608695652174,3.65,NA,1.8764672785782297,71.71
2022-07-24T00:00:00Z,8.153577694715079,4.685276392194233,6.419427043454656,-21.797493441704216,-13.097750568291492,-17.447622004997854,AM,2022-07-24,387.6217391304348,3.63,NA,1.865132096267807,71.71
2022-07-25T00:00:00Z,5.5215364931726585,3.851441302041452,4.686488897607055,-17.552829066379022,-13.879389506091451,-15.716109286235238,AM,2022-07-25,386.3434782608696,3.56,NA,1.8537969139573844,71.64
2022-07-26T00:00:00Z,8.100094011565613,5.076706408674709,6.588400210120161,-21.648402073870287,-14.617554044557137,-18.132978059213713,AM,2022-07-26,387.75217391304346,3.59,NA,1.8537969139573809,71.64
2022-07-27T00:00:00Z,7.662979679990072,7.156608853297763,7.409794266643917,-20.24583954202317,-13.573151682490176,-16.909495612256674,AM,2022-07-27,387.5086956521739,3.27,NA,1.8424617316469585,71.71
2022-07-28T00:00:00Z,8.075567984126884,7.282482976669367,7.679025480398126,-21.650388060459026,-13.589490788548616,-17.61993942450382,AM,2022-07-28,388.9217391304348,3.43,NA,1.7971210024052562,71.74
2022-07-29T00:00:00Z,7.137964812778569,6.521077093865836,6.829520953322202,-20.12961831867368,-12.8977809425322,-16.51369963060294,AM,2022-07-29,388.25652173913045,3.47,NA,1.7291099085427089,71.78
2022-07-30T00:00:00Z,7.532761410654429,6.636044899351288,7.0844031550028586,-21.75440565711512,-12.913589227669306,-17.333997442392214,AM,2022-07-30,388.9173913043478,3.66,NA,1.6497636323697351,71.67
2022-07-31T00:00:00Z,6.827081259216745,6.005216576411282,6.416148917814013,-20.476121492989595,-12.226790504339634,-16.351455998664616,AM,2022-07-31,389.1913043478261,3.78,NA,1.570417356196761,71.71
2022-08-01T00:00:00Z,4.974630461610719,4.256725595412971,4.615678028511844,-17.830704406249367,-10.362001127318216,-14.096352766783792,AM,2022-08-01,388.6434782608696,3.9,NA,1.4910710800237874,71.64
2022-08-02T00:00:00Z,5.509877696293575,4.945939982390165,5.22790883934187,-18.12925969905286,-10.642029309520412,-14.385644504286635,AM,2022-08-02,389.1434782608696,4.04,7.8512,1.4117248038508174,71.67
2022-08-03T00:00:00Z,5.673431003974473,4.5326261430828,5.103028573528636,-18.34328877107296,-9.84801806962612,-14.095653420349539,AM,2022-08-03,389.03478260869565,4.15,7.870601,1.3097081630569898,71.67
2022-08-04T00:00:00Z,4.176421157885926,3.540229095258189,3.8583251265720575,-15.84736616172679,-8.594769064592748,-12.221067613159768,AM,2022-08-04,389.0652173913044,4.25,7.870601,1.2190267045735892,71.71
2022-08-05T00:00:00Z,4.19118521766158,3.4750867348136483,3.8331359762376143,-15.41116621963522,-8.379557761584582,-11.895361990609901,AM,2022-08-05,389.97391304347826,4.38,7.9094,1.13968042840062,71.67
2022-08-06T00:00:00Z,2.7208539090294326,2.2059835617336323,2.4634187353815324,-12.74914816130566,-7.007243793344107,-9.878195977324884,AM,2022-08-06,387.55652173913046,4.53,7.928801,1.0603341522276457,71.67
2022-08-07T00:00:00Z,4.085196604454581,3.3324051054120187,3.7088008549333003,-14.84499853901144,-7.786185518512643,-11.315592028762042,AM,2022-08-07,387.67826086956524,4.57,7.928801,1.0376637876067978,71.6
2022-08-08T00:00:00Z,3.9530667571327567,3.225471126021599,3.5892689415771777,-14.641012423554814,-7.792846521494282,-11.216929472524548,AM,2022-08-08,386.95217391304345,4.56,7.9094,1.0376637876067978,71.6
2022-08-09T00:00:00Z,3.328284436595967,2.6683300781928616,2.9983072573944143,-13.873646074850262,-7.090364516695516,-10.48200529577289,AM,2022-08-09,386.10434782608695,4.57,7.928801,1.0263286052963707,71.46
2022-08-10T00:00:00Z,3.305792334328844,2.744781184089978,3.0252867592094113,-14.18338826463953,-7.523224484998584,-10.853306374819057,AM,2022-08-10,384.5173913043478,4.58,7.928801,1.0603341522276457,71.56
2022-08-11T00:00:00Z,4.934728802220679,4.395396657584549,4.665062729902614,-15.731299358878443,-9.050775191241764,-12.391037275060103,AM,2022-08-11,384,4.58,7.928801,1.0716693345380683,71.64
2022-08-12T00:00:00Z,5.108417045798937,3.87306406148891,4.490740553643923,-17.234284289913234,-8.996660681832722,-13.115472485872978,AM,2022-08-12,385.05652173913046,4.55,7.9482,1.173685975331896,71.49
2022-08-13T00:00:00Z,4.1269332207809555,3.3663082598384197,3.7466207403096874,-16.111174553688784,-8.775494246472173,-12.443334400080477,AM,2022-08-13,381.89130434782606,4.32,7.9482,1.2076915222631666,71.6
2022-08-14T00:00:00Z,5.188363185455425,3.854014930356792,4.521189057906108,-17.396916268723515,-8.780248459781612,-13.088582364252563,AM,2022-08-14,384.5782608695652,4.43,7.9094,1.2303618868840165,71.64
2022-08-15T00:00:00Z,5.319821580491261,4.1588427196714886,4.739332150081375,-17.093448860240752,-8.98807749778711,-13.040763179013931,AM,2022-08-15,383.94347826086954,4.49,7.928801,1.162350793021469,71.42
2022-08-16T00:00:00Z,4.252029154442244,3.2827670472792065,3.767398100860725,-15.169082986826846,-8.067132372297289,-11.618107679562067,AM,2022-08-16,383.33478260869566,4.56,7.928801,1.13968042840062,71.53
2022-08-17T00:00:00Z,4.536797924073972,3.3053960906723368,3.921097007373154,-15.830970673873257,-7.999951515945762,-11.91546109490951,AM,2022-08-17,382.1347826086957,4.53,7.9482,1.1510156107110427,71.64
2022-08-18T00:00:00Z,3.7572920534601857,2.905213583287411,3.331252818373798,-14.47214142528895,-7.398021625699295,-10.935081525494123,AM,2022-08-18,382.4913043478261,4.55,7.987,1.0830045168484954,71.56
2022-08-19T00:00:00Z,3.626701655919838,3.028342587814865,3.327522121867352,-14.368040177452151,-7.526693905965819,-10.947367041708985,AM,2022-08-19,382.04782608695655,4.58,7.987,1.0489989699172195,71.56
2022-08-20T00:00:00Z,3.854916419510682,3.0162902390701216,3.4356033292904016,-14.082275075738607,-7.292647527040093,-10.68746130138935,AM,2022-08-20,382.4173913043478,4.65,7.967601,1.0149934229859443,71.6
2022-08-21T00:00:00Z,4.53052669855328,3.3155675924098245,3.9230471454815525,-14.713523189379943,-7.420676071427365,-11.067099630403654,AM,2022-08-21,383.5086956521739,4.65,7.987,0.9923230583650984,71.67
2022-08-22T00:00:00Z,4.360665940162658,3.4333166985452954,3.896991319353977,-14.521270887087558,-7.511392635375069,-11.016331761231314,AM,2022-08-22,337.69545454545454,4.61,8.025801,0.9583175114338234,71.6
2022-08-23T00:00:00Z,4.400333735463838,3.3320875753955317,3.866210655429685,-14.734167204130417,-7.480705702712544,-11.10743645342148,AM,2022-08-23,244.22222222222223,4.58,7.987,0.9696526937442496,71.67
2022-08-24T00:00:00Z,5.13962007744874,3.7268194221038233,4.433219749776281,-16.037023538874838,-7.976136346980512,-12.006579942927676,AM,2022-08-24,383.6217391304348,4.6,8.0064,1.014993422985948,71.53
2022-08-25T00:00:00Z,4.211869163412527,3.309976116336578,3.7609226398745523,-14.879862145709534,-7.795049047562579,-11.337455596636056,AM,2022-08-25,380.45652173913044,4.59,8.025801,1.0716693345380683,71.6
2022-08-26T00:00:00Z,3.985106969841163,2.9481520072505742,3.466629488545869,-14.234951059146416,-7.147308021802949,-10.691129540474684,AM,2022-08-26,383.12608695652176,4.56,8.025801,0.9583175114338234,71.6
2022-08-27T00:00:00Z,4.827922593175705,3.349465908266965,4.0886942507213355,-15.662615638257986,-7.807927381167924,-11.735271509712955,AM,2022-08-27,381.9304347826087,4.57,8.0452,1.0263286052963707,71.56
2022-08-28T00:00:00Z,5.453117443110885,4.024161151675402,4.738639297393144,-16.536029437930683,-9.222096635078442,-12.879063036504562,AM,2022-08-28,382.9826086956522,4.51,8.025801,1.1510156107110427,71.56
2022-08-29T00:00:00Z,5.0696384201636615,4.665791484409854,4.867714952286757,-14.686641906511982,-13.682229781142391,-14.184435843827186,AM,2022-08-29,381.775,4.31,7.987,1.547746991575912,71.64
2022-08-30T00:00:00Z,14.069819344766085,13.21716456006067,13.643491952413378,-24.829097115748667,-19.872030502556587,-22.350563809152625,AM,2022-08-30,NA,2.28,NA,1.8197913670261088,72.18
2022-08-31T00:00:00Z,7.9453195174922815,5.754098626832496,6.849709072162389,-27.519945013365,-13.86607153844098,-20.69300827590299,AM,2022-08-31,NA,1.19,NA,2.046495013234603,71.85
2022-09-01T00:00:00Z,10.59870037880878,9.54510349969116,10.07190193924997,-23.77993717549892,-17.642070495396702,-20.711003835447812,AM,2022-09-01,NA,2.03,NA,2.329874570995224,71.71
2022-09-02T00:00:00Z,13.566055497437285,12.643686806161138,13.104871151799212,-24.657756357873076,-21.106755561482444,-22.88225595967776,AM,2022-09-02,NA,2.26,NA,2.397885664857771,72.03
2022-09-03T00:00:00Z,12.73841823493674,11.700043985720924,12.219231110328831,-28.103075505679826,-19.59498522260007,-23.84903036413995,AM,2022-09-03,NA,1.59,NA,2.4658967587203184,72.25
2022-09-04T00:00:00Z,4.516296836992758,4.366293424001633,4.4412951304971955,-17.320669235244218,-13.353642513164347,-15.337155874204282,AM,2022-09-04,NA,1.69,NA,2.329874570995224,72.39
2022-09-05T00:00:00Z,3.0604813827621253,3.0232173007386915,3.0418493417504084,-11.905712710700309,-12.007637772280123,-11.956675241490217,AM,2022-09-05,NA,2.2,NA,2.2505282948222503,72.21
2022-09-06T00:00:00Z,0.7429775441023533,0.8800660472887374,0.8115217956955454,-11.59154181583336,-11.420292739099189,-11.505917277466274,AM,2022-09-06,NA,2.8,NA,2.261863477132673,72.72
2022-09-07T00:00:00Z,0,0,0,-11.503204608049446,-10.266659577851184,-10.884932092950315,AM,2022-09-07,NA,2.65,NA,2.2165227478909735,72.9
2022-09-08T00:00:00Z,0,0,0,-9.457953839348438,-9.361418868797813,-9.409686354073125,AM,2022-09-08,NA,3.01,NA,2.2165227478909735,72.68
2022-09-09T00:00:00Z,0.5083656158766521,0.54699541919132,0.527680517533986,-10.82669094885416,-10.650134431210038,-10.7384126900321,AM,2022-09-09,NA,1.33,NA,2.182517200959703,72.43
2022-09-10T00:00:00Z,0,0,0,-9.21455760264605,-9.161591387456252,-9.18807449505115,AM,2022-09-10,NA,1.74,NA,2.114506107097151,72.5
2022-09-11T00:00:00Z,3.386579244112119,3.499153001816042,3.4428661229640807,-12.080035036985072,-11.491843471563636,-11.785939254274354,AM,2022-09-11,NA,2.67,NA,2.0691653778554526,72.18
2022-09-12T00:00:00Z,0,0,0,-9.636123534025105,-8.973411552693738,-9.304767543359421,AM,2022-09-12,397.4,2.21,NA,2.0805005601658753,72.5
2022-09-13T00:00:00Z,0,0,0,-11.259182649154557,-9.881770849275624,-10.57047674921509,AM,2022-09-13,NA,2.15,7.928801,2.125841289407573,72.21
2022-09-14T00:00:00Z,0,0,0,-9.250713576374306,-8.795338350310946,-9.023025963342626,AM,2022-09-14,NA,0.16,7.967601,2.205187565580551,72.54
2022-09-15T00:00:00Z,0,0,0,-10.091026203498195,-9.435486754081415,-9.763256478789806,AM,2022-09-15,NA,0.26,7.967601,2.1938523832701256,73.26
2022-09-16T00:00:00Z,0,0,0,-9.278941874821223,-8.8498924320763,-9.064417153448762,AM,2022-09-16,NA,1.74,7.987,2.1598468363388497,73.08
2022-09-17T00:00:00Z,0,0,0,-11.229385157407805,-9.644754008742757,-10.437069583075282,AM,2022-09-17,NA,1.52,7.987,2.0805005601658753,72.97
2022-09-18T00:00:00Z,0,0,0,-10.888143388504442,-10.888143388504442,-10.888143388504442,AM,2022-09-18,NA,2.44,7.967601,2.0011542839929017,72.86
2022-09-19T00:00:00Z,0,0.7354763943970787,0.36773819719853934,-11.497656674951555,-13.963279000937138,-12.730467837944346,AM,2022-09-19,NA,2.77,7.967601,1.944478372440777,72.18
2022-09-20T00:00:00Z,0,1.441663226722045,0.7208316133610225,-11.622818919977872,-26.65511979222262,-19.138969356100247,AM,2022-09-20,NA,2.31,7.9482,1.865132096267807,72.14
2022-09-21T00:00:00Z,1.8231188746682383,1.8903051330020344,1.8567120038351363,-13.054279912263492,-10.988627889439076,-12.021453900851284,AM,2022-09-21,NA,2.14,7.9482,1.7971210024052595,71.92
2022-09-22T00:00:00Z,3.1157170582290252,3.236250267972735,3.1759836631008804,-13.602636784743636,-13.73953151369137,-13.671084149217503,AM,2022-09-22,NA,1.78,7.967601,1.7291099085427089,71.89
2022-09-23T00:00:00Z,0.03335619860068444,0.14438171013169365,0.08886895436618905,-11.640675519426848,-10.968974714122211,-11.30482511677453,AM,2022-09-23,NA,0.44,7.967601,1.6497636323697351,71.85
2022-09-24T00:00:00Z,0,0,0,-12.941759713056951,-9.732222857207647,-11.3369912851323,AM,2022-09-24,NA,0.03,7.987,1.5930877208176095,71.6
2022-09-25T00:00:00Z,0,0,0,-11.460628567625816,-8.341719368365334,-9.901173967995575,AM,2022-09-25,NA,1.69,8.0064,1.5137414446446398,71.35
2022-09-26T00:00:00Z,11.422664050565828,11.90871871563432,11.665691383100075,-12.852104236882823,-14.467687844777837,-13.65989604083033,AM,2022-09-26,389.77777777777777,2.85,8.0064,1.4570655330925115,71.31
2022-09-27T00:00:00Z,10.234752867643587,9.393257808943826,9.814005338293708,-24.007679322865854,-14.714167142608972,-19.360923232737413,AM,2022-09-27,399.97391304347826,2.89,NA,1.411724803850813,71.6
2022-09-28T00:00:00Z,5.047629257160926,4.78148869462939,4.914558975895158,-18.14968691782911,-10.694533329314204,-14.422110123571658,AM,2022-09-28,396.0478260869565,3.56,NA,1.3550488922986883,70.74
2022-09-29T00:00:00Z,6.935830430869048,6.011870128646432,6.47385027975774,-21.005061483043228,-11.690407657173417,-16.347734570108322,AM,2022-09-29,396.6565217391304,3.78,NA,1.2757026161257183,70.34
2022-09-30T00:00:00Z,7.08484394164115,6.40664841715,6.745746179395575,-20.614813366732935,-11.87231703147997,-16.243565199106452,AM,2022-09-30,399.4130434782609,3.73,NA,1.2076915222631666,70.63
2022-10-01T00:00:00Z,5.980385801965632,5.06950392335951,5.52494486266257,-19.590723170022063,-10.479821068269136,-15.0352721191456,AM,2022-10-01,398.7173913043478,3.71,NA,1.207691522263171,70.77
2022-10-02T00:00:00Z,5.050581160723383,4.174638804546973,4.612609982635178,-18.07054466753611,-9.651076728550995,-13.860810698043554,AM,2022-10-02,397.5,3.96,NA,1.162350793021469,70.66
2022-10-03T00:00:00Z,4.848219422449302,4.569963823721414,4.709091623085358,-17.02948499466913,-10.00365054362044,-13.516567769144785,AM,2022-10-03,396.61739130434785,4.07,NA,1.105674881469349,70.74
2022-10-04T00:00:00Z,4.750139460658951,3.949606190300092,4.349872825479522,-16.710594520534034,-8.1747016707492,-12.442648095641617,AM,2022-10-04,396.03478260869565,4.08,NA,1.0489989699172195,70.52
2022-10-05T00:00:00Z,4.346867210283784,3.6061826247431337,3.9765249175134585,-15.931521523001493,-8.75900055845309,-12.34526104072729,AM,2022-10-05,395.5608695652174,4.44,NA,1.0263286052963707,70.16
2022-10-06T00:00:00Z,4.929917277550119,4.223564160873088,4.576740719211603,-16.70232980024062,-9.073078070471563,-12.887703935356091,AM,2022-10-06,397.1217391304348,4.02,NA,0.9923230583650948,70.34
2022-10-07T00:00:00Z,3.838488966213899,3.1978422215772593,3.518165593895579,-14.511331332886032,-7.517497304544896,-11.014414318715463,AM,2022-10-07,396.32608695652175,4.46,NA,0.9469823291233972,70.56
2022-10-08T00:00:00Z,3.9263060975785393,3.3818478755206978,3.6540769865496188,-14.258129890443266,-7.64926691840943,-10.953698404426348,AM,2022-10-08,396.53913043478263,4.53,NA,0.9129767821921247,70.48
2022-10-09T00:00:00Z,4.00704043877924,3.2411899607455537,3.624115199762397,-13.85581275907156,-7.034245690177257,-10.445029224624408,AM,2022-10-09,395.8782608695652,4.48,NA,0.8789712352608499,70.63
2022-10-10T00:00:00Z,3.351927655544126,3.351927655544126,3.351927655544126,-12.48625045032954,-12.48625045032954,-12.48625045032954,AM,2022-10-10,394.1913043478261,4.68,NA,0.8563008706400002,70.34
2022-10-11T00:00:00Z,3.3030806785443536,17.951472424551696,10.627276551548025,-12.379034333962716,-27.541801951745647,-19.96041814285418,AM,2022-10-11,395.60434782608695,4.76,8.2004,0.7939896076265269,70.56
2022-10-12T00:00:00Z,3.680798278137072,21.70538761899176,12.693092948564416,-12.45997867354097,-30.611217316765465,-21.535597995153218,AM,2022-10-12,398.0782608695652,4.6,8.181001,0.7755991111726268,71.31
2022-10-13T00:00:00Z,3.2949760939411106,20.235901620512458,11.765438857226783,-11.77794622857946,-30.588946640879755,-21.183446434729607,AM,2022-10-13,398.9173913043478,4.52,8.181001,0.7687746824013921,71.56
2022-10-14T00:00:00Z,2.968566200025121,18.951565682939535,10.960065941482327,-11.060703759461482,-25.970829889352512,-18.515766824406995,AM,2022-10-14,395.5173913043478,4.62,8.2004,0.7547941044894674,71.17
2022-10-15T00:00:00Z,2.764665625740077,17.917151260909147,10.340908443324611,-10.502470307414182,-22.65102681395506,-16.57674856068462,AM,2022-10-15,395.4260869565217,4.9,8.2198,0.7461973932409104,70.23
2022-10-16T00:00:00Z,2.783548343398792,17.992574461453987,10.38806140242639,-10.083956403822,-22.57450024477718,-16.329228324299592,AM,2022-10-16,394.88260869565215,4.93,8.2198,0.6968679002308483,70.48
2022-10-17T00:00:00Z,3.1190596095366083,19.725417631151803,11.422238620344206,-10.359416208803134,-21.77208859470848,-16.06575240175581,AM,2022-10-17,302.3363636363636,4.9,8.2198,0.6930993632524558,70.63
2022-10-18T00:00:00Z,2.727148920914418,18.575139289510627,10.651144105212524,-9.534692496907171,-20.3367418238458,-14.935717160376484,AM,2022-10-18,84.64285714285714,4.75,8.375001,0.6818667127988849,71.28
2022-10-19T00:00:00Z,2.5001867406023712,16.224839662519642,9.362513201561006,-9.078955283132194,-13.710307102067592,-11.394631192599892,AM,2022-10-19,NA,5.18,NA,0.6765490191785649,69.33
2022-10-20T00:00:00Z,2.3035034100217664,15.6653089289258,8.984406169473782,-8.710179322498849,-13.057482405358906,-10.883830863928878,AM,2022-10-20,NA,5.32,NA,0.6702022317400023,68.83
2022-10-21T00:00:00Z,2.3660447548067074,16.03889025522131,9.20246750501401,-8.751736824564235,-13.416323120461504,-11.08402997251287,AM,2022-10-21,NA,5.28,NA,0.6620670438989995,68.97
2022-10-22T00:00:00Z,2.328244022037598,15.93576086810061,9.132002445069105,-8.68494102854409,-14.14684463869318,-11.415892833618635,AM,2022-10-22,NA,5.27,NA,0.6586913097541872,69.08
2022-10-23T00:00:00Z,2.399769582299008,16.1602948393165,9.280032210807754,-8.897110594119109,-14.32576961792181,-11.61144010602046,AM,2022-10-23,NA,5.26,NA,0.6561732955697894,69.26
2022-10-24T00:00:00Z,2.43855053597279,16.44590278339469,9.44222665968374,-8.847239047843459,-15.878340398890924,-12.362789723367191,AM,2022-10-24,391.15,5.19,NA,0.6559484728747546,69.84
2022-10-25T00:00:00Z,2.6264612160421934,17.26527585390558,9.945868534973888,-9.385616115214296,-18.149715842226012,-13.767665978720153,AM,2022-10-25,390.2391304347826,5.11,8.3556,0.663687464162896,70.3
2022-10-26T00:00:00Z,2.516187429597711,18.42863795895796,10.472412694277835,-9.033365033664737,-20.237154933989373,-14.635259983827055,AM,2022-10-26,378.95652173913044,4.97,8.336201,0.6617158118851452,70.88
2022-10-27T00:00:00Z,2.4425314300584064,15.853410460997804,9.147970945528105,-9.203529490469254,-17.485755464119247,-13.34464247729425,AM,2022-10-27,388.7608695652174,5.1,8.336201,0.6635143934454295,70.27
2022-10-28T00:00:00Z,2.733070093551804,16.636500165008584,9.684785129280193,-9.55332933000111,-19.864366373555885,-14.708847851778497,AM,2022-10-28,390.795652173913,5.01,8.3168,0.6665634977997095,70.88
2022-10-29T00:00:00Z,2.295096347313562,14.157734085764208,8.226415216538886,-9.23550018978847,-19.382929377105704,-14.309214783447086,AM,2022-10-29,389.8652173913043,5.01,8.2974,0.6614757174533457,70.88
2022-10-30T00:00:00Z,2.5560955201098516,15.291627502959622,8.923861511534737,-9.385328804405727,-19.43213894114793,-14.408733872776828,AM,2022-10-30,389.8391304347826,5.02,8.2974,0.6624683310307828,71.02
2022-10-31T00:00:00Z,2.4890509518828963,16.537720599003205,9.51338577544305,-9.437056087168234,-20.34416763735989,-14.890611862264063,AM,2022-10-31,393.5739130434783,4.99,8.278001,0.6703006451162187,70.95
2022-11-01T00:00:00Z,2.282362005307406,15.99682987187435,9.139595938590878,-9.008091108737416,-19.17897932232956,-14.093535215533489,AM,2022-11-01,390.18695652173915,4.93,8.278001,0.6684537052976478,71.35
