Date,LowRangeSpC,FullRangeSpC,Temp
2022-06-17 08:10,3.2,4.2,81.86
2022-06-17 08:11,7,4.2,82.04
2022-06-17 08:12,3.2,4.2,82.24
2022-06-17 08:13,7,4.2,82.36
2022-06-17 08:14,5.6,4.2,82.53
2022-06-17 08:15,7,4.2,82.72
2022-06-17 08:16,3.2,4.2,82.89
2022-06-17 08:17,3.2,4.2,83.07
2022-06-17 08:18,7,4.2,83.23
2022-06-17 08:19,7,4.2,83.46
2022-06-17 08:20,7,4.2,83.7
2022-06-17 08:21,5.6,4.2,83.91
2022-06-17 08:22,7,4.2,84.18
2022-06-17 08:23,7,4.2,84.45
2022-06-17 08:24,7,38.1,84.74
2022-06-17 08:25,7,4.2,84.99
2022-06-17 08:26,3.2,4.2,85.17
2022-06-17 08:27,5.6,4.2,85.37
2022-06-17 08:28,3.2,4.2,85.53
2022-06-17 08:29,7,4.2,85.71
2022-06-17 08:30,5.6,4.2,85.87
2022-06-17 08:31,3.2,4.2,86
2022-06-17 08:32,5.6,4.2,86.13
2022-06-17 08:33,7,4.2,86.29
2022-06-17 08:34,3.2,38.1,86.43
2022-06-17 08:35,3.2,4.2,86.56
2022-06-17 08:36,2.3,4.2,86.68
2022-06-17 08:37,3.2,4.2,86.77
2022-06-17 08:38,3.2,4.2,86.88
2022-06-17 08:39,3.2,4.2,86.97
2022-06-17 08:40,3.2,4.2,87.08
2022-06-17 08:41,3.2,4.2,87.17
2022-06-17 08:42,3.2,4.1,93.52
2022-06-17 08:43,3.2,4.1,90.41
2022-06-17 08:44,3.2,4.2,89.98
2022-06-17 08:45,3.2,4.2,89.13
2022-06-17 08:46,386,387.6,75.54
2022-06-17 08:47,383.4,384.7,74.75
2022-06-17 08:48,383.9,384.7,74.64
2022-06-17 08:49,382.8,383.6,74.48
2022-06-17 08:50,383.1,383.6,74.43
2022-06-17 08:51,382.5,383.2,74.39
2022-06-17 08:52,382.4,382.4,74.32
2022-06-17 08:53,382.2,382.5,74.28
2022-06-17 08:54,382.2,382.5,74.28
2022-06-17 08:55,382.1,382.1,74.28
2022-06-17 08:56,381.9,382.1,74.28
2022-06-17 08:57,381.9,382.1,74.26
2022-06-17 08:58,381.9,382.1,74.26
2022-06-17 08:59,381.8,382.1,74.26
2022-06-17 09:00,381.9,382.1,74.26
2022-06-17 09:01,381.8,382.1,74.26
2022-06-17 09:02,381.9,382.1,74.26
2022-06-17 09:03,381.8,382.1,74.26
2022-06-17 09:04,381.7,381.7,74.26
2022-06-17 09:05,381.8,381.7,74.26
2022-06-17 09:06,381.8,381.7,74.26
2022-06-17 09:07,381.7,381.7,74.26
2022-06-17 09:08,381.6,381.7,74.26
2022-06-17 09:09,381.7,381.7,74.26
2022-06-17 09:10,381.8,381.7,74.26
2022-06-17 09:11,381.8,381.7,74.26
2022-06-17 09:12,381.7,381.7,74.26
2022-06-17 09:13,381.7,381.3,74.26
2022-06-17 09:14,381.7,381.7,74.26
2022-06-17 09:15,381.7,381.7,74.26
2022-06-17 09:16,381.8,381.7,74.28
2022-06-17 09:17,381.7,381.7,74.26
2022-06-17 09:18,381.7,381.3,74.26
2022-06-17 09:19,381.6,381.7,74.26
2022-06-17 09:20,381.7,381.3,74.26
2022-06-17 09:21,381.7,381.7,74.26
2022-06-17 09:22,381.6,381.7,74.26
2022-06-17 09:23,381.6,381.7,74.26
2022-06-17 09:24,381.6,381.3,74.26
2022-06-17 09:25,381.7,381.7,74.26
2022-06-17 09:26,381.7,381.7,74.28
2022-06-17 09:27,381.7,381.7,74.28
2022-06-17 09:28,381.6,381.3,74.28
2022-06-17 09:29,381.6,381.3,74.26
2022-06-17 09:30,381.6,381.7,74.26
2022-06-17 09:31,381.6,381.7,74.28
2022-06-17 09:32,381.6,381.3,74.28
2022-06-17 09:33,381.6,381.7,74.28
2022-06-17 09:34,381.6,381.7,74.28
2022-06-17 09:35,381.7,381.7,74.28
2022-06-17 09:36,381.6,381.3,74.28
2022-06-17 09:37,381.6,381.3,74.28
2022-06-17 09:38,381.6,381.3,74.26
2022-06-17 09:39,381.6,381.3,74.28
2022-06-17 09:40,381.6,381.3,74.28
2022-06-17 09:41,381.6,381.7,74.28
2022-06-17 09:42,381.6,381.7,74.28
2022-06-17 09:43,381.6,381.3,74.28
2022-06-17 09:44,381.7,381.7,74.32
2022-06-17 09:45,381.7,381.3,74.32
2022-06-17 09:46,381.7,381.7,74.34
