Date,CO2
2023-05-18T08:15:30Z,24084
2023-05-18T08:16:00Z,24024
2023-05-18T08:16:30Z,23856
2023-05-18T08:17:00Z,23598
2023-05-18T08:17:30Z,23340
2023-05-18T08:18:00Z,23130
2023-05-18T08:18:30Z,22908
2023-05-18T08:19:00Z,22710
2023-05-18T08:19:30Z,22602
2023-05-18T08:20:00Z,22488
2023-05-18T08:20:30Z,22386
2023-05-18T08:21:00Z,22326
2023-05-18T08:21:30Z,22182
2023-05-18T08:22:00Z,22008
2023-05-18T08:22:30Z,21888
2023-05-18T08:23:00Z,21702
2023-05-18T08:23:30Z,21576
2023-05-18T08:24:00Z,21360
2023-05-18T08:24:30Z,21276
2023-05-18T08:25:00Z,21096
2023-05-18T08:25:30Z,21006
2023-05-18T08:26:00Z,20910
2023-05-18T08:26:30Z,20706
2023-05-18T08:27:00Z,20562
2023-05-18T08:27:30Z,20364
2023-05-18T08:28:00Z,20154
2023-05-18T08:28:30Z,19932
2023-05-18T08:29:00Z,19710
2023-05-18T08:29:30Z,19512
2023-05-18T08:30:00Z,19308
2023-05-18T08:30:30Z,19086
2023-05-18T08:31:00Z,18858
2023-05-18T08:31:30Z,18696
2023-05-18T08:32:00Z,18414
2023-05-18T08:32:30Z,18090
2023-05-18T08:33:00Z,17952
2023-05-18T08:33:30Z,17616
2023-05-18T08:34:00Z,17286
2023-05-18T08:34:30Z,16782
2023-05-18T08:35:00Z,16662
2023-05-18T08:35:30Z,16548
2023-05-18T08:36:00Z,16476
