Date,CO2
2023-05-29T09:03:30Z,23496
2023-05-29T09:04:00Z,23424
2023-05-29T09:04:30Z,23316
2023-05-29T09:05:00Z,23016
2023-05-29T09:05:30Z,22836
2023-05-29T09:06:00Z,22494
2023-05-29T09:06:30Z,22236
2023-05-29T09:07:00Z,21942
2023-05-29T09:07:30Z,21684
2023-05-29T09:08:00Z,21474
2023-05-29T09:08:30Z,21402
2023-05-29T09:09:00Z,21330
2023-05-29T09:09:30Z,21174
2023-05-29T09:10:00Z,21000
2023-05-29T09:10:30Z,20814
2023-05-29T09:11:00Z,20598
2023-05-29T09:11:30Z,20400
2023-05-29T09:12:00Z,20310
2023-05-29T09:12:30Z,20256
2023-05-29T09:13:00Z,20256
2023-05-29T09:13:30Z,20154
