Date,CO2
2023-03-29T08:26:30Z,22506
2023-03-29T08:27:00Z,22476
2023-03-29T08:27:30Z,22404
2023-03-29T08:28:00Z,22350
2023-03-29T08:28:30Z,22236
2023-03-29T08:29:00Z,22128
2023-03-29T08:29:30Z,22026
2023-03-29T08:30:00Z,22014
2023-03-29T08:30:30Z,21888
2023-03-29T08:31:00Z,21858
2023-03-29T08:31:30Z,21828
2023-03-29T08:32:00Z,21768
2023-03-29T08:32:30Z,21732
2023-03-29T08:33:00Z,21648
2023-03-29T08:33:30Z,21618
2023-03-29T08:34:00Z,21582
2023-03-29T08:34:30Z,21546
2023-03-29T08:35:00Z,21462
2023-03-29T08:35:30Z,21318
2023-03-29T08:36:00Z,21204
2023-03-29T08:36:30Z,21168
2023-03-29T08:37:00Z,21090
2023-03-29T08:37:30Z,21066
2023-03-29T08:38:00Z,21024
2023-03-29T08:38:30Z,20916
2023-03-29T08:39:00Z,20766
