Date,CO2
2023-01-03T10:13:30Z,10704
2023-01-03T10:14:00Z,10686
2023-01-03T10:14:30Z,10656
2023-01-03T10:15:00Z,10620
2023-01-03T10:15:30Z,10596
2023-01-03T10:16:00Z,10560
2023-01-03T10:16:30Z,10536
2023-01-03T10:17:00Z,10500
2023-01-03T10:17:30Z,10494
2023-01-03T10:18:00Z,10470
2023-01-03T10:18:30Z,10392
2023-01-03T10:19:00Z,10362
2023-01-03T10:19:30Z,10338
2023-01-03T10:20:00Z,10302
2023-01-03T10:20:30Z,10290
2023-01-03T10:21:00Z,10260
2023-01-03T10:21:30Z,10248
2023-01-03T10:22:00Z,10236
2023-01-03T10:22:30Z,10188
2023-01-03T10:23:00Z,10182
2023-01-03T10:23:30Z,10158
2023-01-03T10:24:00Z,10140
2023-01-03T10:24:30Z,10080
2023-01-03T10:25:00Z,10062
2023-01-03T10:25:30Z,10032
