h0,ER0,GPP0,h,GPP,ER,year,season,ID,num,IF,GPP_reduce,ER_reduce
1.3773333333333324,-8.603865095062655,2.742141606735816,3.3000000000000007,6.480377519252407,-12.792326138811514,2023,Spring,IU,1,h,-136.32541453490083,32.74198139024301
1.3773333333333324,-8.603865095062655,2.742141606735816,7.560000000000002,3.665303643853751,-16.13605613131694,2024,Spring,IU,1,h,-33.665731735015925,46.679256535528346
1.3773333333333324,-8.603865095062655,2.742141606735816,5.490000000000002,0.7935059288663303,-11.46669268536959,2024,Summer,IU,1,h,71.06254735652028,24.966463032183906
0.8648013234799445,-7.429788229539299,2.0974443318525164,1.9404841128803827,14.198274156545677,-14.932809035507763,2023,Spring,ID,2,h,-576.9321092782185,50.24520696760746
0.8878034970105231,-9.141438209533135,3.8458088553605245,1.6110168905063074,12.622650719949295,-15.914788705154386,2023,Summer,ID,2,h,-228.2183591198265,42.56010319148969
0.8878034970105231,-9.141438209533135,3.8458088553605245,1.125895862286212,10.728472131510326,-22.22982782241361,2023,Summer,ID,2,h,-178.96529793872423,58.87760228031942
0.8878034970105231,-9.141438209533135,3.8458088553605245,1.2841438982296653,10.08171901233406,-19.000152139613437,2023,Fall,ID,2,h,-162.14820838746422,51.88755257136
1.0190715399406667,-10.546626692915822,2.9195370666630227,2.456735902269684,3.217727245483966,-9.23272643443511,2024,Winter,ID,2,h,-10.213611679257406,-14.230902083054108
1.0190715399406667,-10.546626692915822,2.9195370666630227,3.6111682956276647,3.8646831472183094,-11.829868402721857,2024,Spring,ID,2,h,-32.37314885799931,10.847472398854263
1.0190715399406667,-10.546626692915822,2.9195370666630227,3.0585972848742946,9.175595474906565,-14.519678617992358,2024,Summer,ID,2,h,-214.28254772576332,27.36322221452786
0.4997555069207578,-19.884441086871153,6.992215348441422,0.7816162047152408,5.281090309730244,-30.072646875609017,2022,Fall,LF,3,h,24.47185839453001,33.87864670136901
0.23765987416103895,-10.852323913108197,6.003244607276062,0.8901612550790529,8.279547650336946,-29.65963393707669,2023,Winter,LF,3,h,-37.917879279847355,63.41045902275278
0.3670460973879939,-12.359522975606305,5.804615445646944,0.7402767624020896,5.296917031304583,-26.4368851217785,2023,Summer,LF,3,h,8.746460796521848,53.24894397099518
0.26453879227780763,-12.660632865829948,2.6486303816093426,1.162181584893748,4.68894366135874,-18.308301813768445,2024,Winter,LF,3,h,-77.0327673470874,30.847584911951063
0.26453879227780763,-12.660632865829948,2.6486303816093426,1.898896989593486,1.8364185582914005,-13.074399191931343,2024,Spring,LF,3,rev,30.66535175906392,3.1647062325949493
0.26453879227780763,-12.660632865829948,2.6486303816093426,1.5399634464751966,1.1480777534801279,-13.731495944974723,2024,Spring,LF,3,rev,56.65390831987131,7.798590069399369
0.5295605313640236,-19.511620168863463,5.307391451418734,0.6420889686431615,1.687689629133027,-21.591211088432537,2022,Fall,GB,4,h,68.20114655982488,9.631654801815227
0.4242988177884784,-15.803343581345024,5.85028176728365,0.5472849784306297,1.9679466165320458,-21.622042110797594,2023,Summer,GB,4,h,66.36150710659214,26.910957344527763
0.5090238729493707,-19.320330264532352,3.61061893818978,0.8661712723050163,1.537070623739191,-20.95444880977331,2024,Winter,GB,4,rev,57.42916519155532,7.7984324955319035
0.7595739815910421,-10.514578400127657,3.5077155280162953,1.3148811480092757,5.362118309505758,-15.039343649557916,2022,Summer,AM,6,bo,-52.86639599700309,30.086188299602192
0.7595739815910421,-10.514578400127657,3.5077155280162953,1.9043106281513644,2.7986373342722453,-14.064924034616942,2022,Fall,AM,6,bo,20.21481468724039,25.24255108489093
0.7459717628185317,-10.625851629324144,3.832297487608226,2.0411521137357864,0.7408067762422844,-10.543837603647976,2023,Winter,AM,6,rev,80.66938230558324,-0.7778384755071865
0.7304050555726491,-9.423538533443857,4.273010340756128,1.5786952237671228,0.42613812784010713,-10.21649348993186,2023,Summer,AM,6,bo,90.02721515144519,7.761517758215608
1.0978168643924853,-20.54235337567254,8.738136279166453,1.243659353046358,3.3404908262812048,-9.194557937010453,2023,Summer,AM,6,bo,61.771129225283026,-123.4186082289427
0.8651872539285295,-14.764874641120775,11.503939934709884,2.1958649113013466,2.4914159966283975,-10.904589648663974,2024,Winter,AM,6,rev,78.34293284936881,-35.40055258227679
0.8651872539285295,-14.764874641120775,11.503939934709884,3.959429276856354,0.009413259942177498,-11.504892277789024,2024,Spring,AM,6,bo,99.91817359969191,-28.335618314526666
0.8651872539285295,-14.764874641120775,11.503939934709884,3.1435511102919453,0.017813535307680168,-11.49089082645495,2024,Summer,AM,6,bo,99.84515274411393,-28.491993041377462
0.9299932029032939,-13.45692619061259,8.338831910412935,0.9533284809688719,0.8068708605614334,-13.31644753541534,2022,Fall,OS,5,bo,90.32393422448207,-1.0549259089080998
0.7434680377059392,-11.022109989128758,6.085733540798363,0.9614545870508778,0.07434494203653642,-13.039054039895243,2023,Spring,OS,5,rev,98.77837336225564,15.468484482043676
0.728197164463301,-11.482499956844391,6.768794567373056,0.5563017896865036,1.268193872251093,-13.368395404694411,2023,Fall,OS,5,bo,81.2641104759769,14.107118997899882
0.7289802281676327,-11.231819025531832,1.1614438898525075,1.267251818746102,0.11675605030174421,-11.358007255052003,2024,Winter,OS,5,rev,89.94733612860358,1.1110067698190895
0.7289802281676327,-11.231819025531832,1.1614438898525075,2.090952723654084,0,-13.67071797807355,2024,Spring,OS,5,bo,100,17.84031355524608
0.7289802281676327,-11.231819025531832,1.1614438898525075,1.7083806431306212,0,-13.559054785040031,2024,Summer,OS,5,bo,100,17.16370201613082
