Date,CO2,ID
2023-03-29T09:29:30Z,18732,AM
2023-03-29T09:30:00Z,18696,AM
2023-03-29T09:30:30Z,18666,AM
2023-03-29T09:31:00Z,18606,AM
2023-03-29T09:31:30Z,18498,AM
2023-03-29T09:32:00Z,18366,AM
2023-03-29T09:32:30Z,18348,AM
2023-03-29T09:33:00Z,18336,AM
2023-03-29T09:33:30Z,18306,AM
2023-03-29T09:34:00Z,18270,AM
2023-03-29T09:34:30Z,18246,AM
2023-03-29T09:35:00Z,18228,AM
2023-03-29T09:35:30Z,18198,AM
2023-03-29T09:36:00Z,18186,AM
2023-03-29T09:36:30Z,18108,AM
2023-03-29T09:37:00Z,18090,AM
2023-03-29T09:37:30Z,18054,AM
2023-03-29T09:38:00Z,17994,AM
2023-03-29T09:38:30Z,17946,AM
2023-03-29T09:39:00Z,17910,AM
2023-03-29T09:39:30Z,17802,AM
2023-03-29T09:40:00Z,17766,AM
2023-03-29T09:40:30Z,17736,AM
2023-03-29T09:41:00Z,17748,AM
2023-03-29T09:41:30Z,17700,AM
2023-03-29T09:42:00Z,17646,AM
2023-03-29T09:42:30Z,17598,AM
2023-03-29T09:43:00Z,17556,AM
2023-03-29T09:43:30Z,17484,AM
2023-03-29T09:44:00Z,17460,AM
2023-03-29T09:44:30Z,17472,AM
2023-03-29T09:45:00Z,17448,AM
2023-03-29T09:45:30Z,17412,AM
2023-03-29T09:46:00Z,17376,AM
2023-03-29T09:46:30Z,17346,AM
2023-03-29T09:47:00Z,17334,AM
2023-03-29T09:47:30Z,17304,AM
2023-03-29T09:48:00Z,17232,AM
2023-03-29T09:48:30Z,17130,AM
2023-03-29T09:49:00Z,17106,AM
2023-03-29T09:49:30Z,17028,AM
2023-03-29T09:50:00Z,16998,AM
2023-03-29T09:50:30Z,16950,AM
2023-03-29T09:51:00Z,16914,AM
2023-03-29T09:51:30Z,16872,AM
2023-03-29T09:52:00Z,16830,AM
2023-03-29T09:52:30Z,16722,AM
2023-03-29T09:53:00Z,16656,AM
2023-03-29T09:53:30Z,16578,AM
2023-03-29T09:54:00Z,16494,AM
2023-03-29T09:54:30Z,16416,AM
2023-03-29T09:55:00Z,16362,AM
2023-03-29T09:55:30Z,16338,AM
2023-03-29T09:56:00Z,16296,AM
2023-03-29T09:56:30Z,16236,AM
2023-03-29T09:57:00Z,16206,AM
2023-03-29T09:57:30Z,16098,AM
2023-03-29T09:58:00Z,16038,AM
2023-03-29T09:58:30Z,15972,AM
2023-04-12T08:13:00Z,22224,AM
2023-04-12T08:13:30Z,22194,AM
2023-04-12T08:14:00Z,22188,AM
2023-04-12T08:14:30Z,22158,AM
2023-04-12T08:15:00Z,22080,AM
2023-04-12T08:15:30Z,22032,AM
2023-04-12T08:16:00Z,21894,AM
2023-04-12T08:16:30Z,21726,AM
2023-04-12T08:17:00Z,21666,AM
2023-04-12T08:17:30Z,21600,AM
2023-04-12T08:18:00Z,21540,AM
2023-04-12T08:18:30Z,21456,AM
2023-04-12T08:19:00Z,21300,AM
2023-04-12T08:19:30Z,21210,AM
2023-04-12T08:20:00Z,21150,AM
2023-04-12T08:20:30Z,21018,AM
2023-04-12T08:21:00Z,20910,AM
2023-04-12T08:21:30Z,20718,AM
2023-04-12T08:22:00Z,20592,AM
2023-04-12T08:22:30Z,20406,AM
2023-04-12T08:23:00Z,20352,AM
2023-04-12T08:23:30Z,20262,AM
2023-04-12T08:24:00Z,20214,AM
2023-04-12T08:24:30Z,20064,AM
2023-04-12T08:25:00Z,20034,AM
2023-04-12T08:25:30Z,19944,AM
2023-04-12T08:26:00Z,19710,AM
2023-04-12T08:26:30Z,19548,AM
2023-04-12T08:27:00Z,19506,AM
2023-04-12T08:27:30Z,19410,AM
2023-04-12T08:28:00Z,19164,AM
2023-04-12T08:28:30Z,18876,AM
2023-04-12T08:29:00Z,18816,AM
2023-04-12T08:42:30Z,22974,AM
2023-04-12T08:43:00Z,22962,AM
2023-04-12T08:43:30Z,22950,AM
2023-04-12T08:44:00Z,22914,AM
2023-04-12T08:44:30Z,22884,AM
2023-04-12T08:45:00Z,22806,AM
2023-04-12T08:45:30Z,22794,AM
2023-04-12T08:46:00Z,22776,AM
2023-04-12T08:46:30Z,22614,AM
2023-04-12T08:47:00Z,22524,AM
2023-04-12T08:47:30Z,22422,AM
2023-04-12T08:48:00Z,22416,AM
2023-04-12T08:48:30Z,22380,AM
2023-04-12T08:49:00Z,22326,AM
2023-04-12T08:49:30Z,22284,AM
2023-04-12T08:50:00Z,22260,AM
2023-04-12T08:50:30Z,22230,AM
2023-04-12T08:51:00Z,22170,AM
2023-04-12T08:51:30Z,22140,AM
2023-04-12T08:52:00Z,22092,AM
2023-04-12T08:52:30Z,22014,AM
2023-04-12T08:53:00Z,21924,AM
2023-04-12T08:53:30Z,21882,AM
2023-04-12T08:54:00Z,21834,AM
2023-04-12T08:54:30Z,21756,AM
2023-04-12T08:55:00Z,21726,AM
2023-04-12T08:55:30Z,21702,AM
2023-04-12T08:56:00Z,21672,AM
2023-04-12T08:56:30Z,21636,AM
2023-04-12T08:57:00Z,21618,AM
2023-04-12T08:57:30Z,21600,AM
2023-04-12T08:58:00Z,21534,AM
2023-04-12T08:58:30Z,21510,AM
2023-04-12T08:59:00Z,21468,AM
2023-04-12T08:59:30Z,21420,AM
2023-04-12T09:00:00Z,21384,AM
2023-04-12T09:00:30Z,21294,AM
2023-04-12T09:01:00Z,21258,AM
2023-04-12T09:01:30Z,21192,AM
2023-04-12T09:02:00Z,21144,AM
2023-04-12T09:02:30Z,21036,AM
2023-04-12T09:03:00Z,20892,AM
2023-04-12T09:03:30Z,20880,AM
2023-04-12T09:04:00Z,20778,AM
2023-04-12T09:04:30Z,20664,AM
2023-04-12T09:05:00Z,20646,AM
2023-04-12T09:05:30Z,20592,AM
2023-04-12T09:06:00Z,20580,AM
2023-04-12T09:06:30Z,20562,AM
2023-04-12T09:07:00Z,20550,AM
2023-04-12T09:07:30Z,20544,AM
2023-04-12T09:08:00Z,20544,AM
2023-04-12T09:08:30Z,20496,AM
2023-04-12T09:09:00Z,20472,AM
2023-04-12T09:09:30Z,20394,AM
2023-04-12T09:10:00Z,20376,AM
2023-04-12T09:10:30Z,20310,AM
2023-04-12T09:11:00Z,20268,AM
2023-04-12T09:11:30Z,20226,AM
2023-04-12T09:12:00Z,20178,AM
2023-04-12T09:12:30Z,20148,AM
2023-04-12T09:13:00Z,20088,AM
2023-04-12T09:13:30Z,20058,AM
2023-04-12T09:14:00Z,19998,AM
2023-04-12T09:14:30Z,19986,AM
2023-04-12T09:15:00Z,19926,AM
2023-04-12T09:15:30Z,19890,AM
2023-04-12T09:16:00Z,19884,AM
2023-04-12T09:16:30Z,19836,AM
2023-04-12T09:17:00Z,19812,AM
2023-04-12T09:17:30Z,19776,AM
2023-04-12T09:18:00Z,19674,AM
2023-04-12T09:18:30Z,19686,AM
2023-04-12T09:19:00Z,19638,AM
2023-04-12T09:19:30Z,19596,AM
2023-04-12T09:20:00Z,19542,AM
2023-04-12T09:20:30Z,19464,AM
2023-04-12T09:21:00Z,19440,AM
2023-04-12T09:21:30Z,19422,AM
2023-04-12T09:22:00Z,19392,AM
2023-04-12T09:22:30Z,19320,AM
2023-04-12T09:23:00Z,19284,AM
2023-04-12T09:23:30Z,19248,AM
2023-04-12T09:24:00Z,19260,AM
2023-04-12T09:24:30Z,19182,AM
2023-04-12T09:25:00Z,19170,AM
2023-04-12T09:25:30Z,19140,AM
2023-04-12T09:26:00Z,19104,AM
2023-04-12T09:26:30Z,19038,AM
2023-04-12T09:27:00Z,19014,AM
2023-04-12T09:27:30Z,18984,AM
2023-04-12T09:28:00Z,18954,AM
2023-04-12T09:28:30Z,18906,AM
2023-04-12T09:29:00Z,18882,AM
2023-04-12T09:29:30Z,18888,AM
2023-04-12T09:30:00Z,18822,AM
2023-04-26T08:56:30Z,24588,AM
2023-04-26T08:57:00Z,24552,AM
2023-04-26T08:57:30Z,24510,AM
2023-04-26T08:58:00Z,24414,AM
2023-04-26T08:58:30Z,24330,AM
2023-04-26T08:59:00Z,24096,AM
2023-04-26T08:59:30Z,23946,AM
2023-04-26T09:00:00Z,23790,AM
2023-04-26T09:00:30Z,23556,AM
2023-04-26T09:01:00Z,23460,AM
2023-04-26T09:01:30Z,23352,AM
2023-04-26T09:02:00Z,23268,AM
2023-04-26T09:02:30Z,23130,AM
2023-04-26T09:03:00Z,23052,AM
2023-04-26T09:03:30Z,22986,AM
2023-04-26T09:04:00Z,22914,AM
2023-04-26T09:04:30Z,22752,AM
2023-04-26T09:05:00Z,22734,AM
2023-04-26T09:05:30Z,22614,AM
2023-04-26T09:06:00Z,22458,AM
2023-04-26T09:06:30Z,22314,AM
2023-04-26T09:07:00Z,22092,AM
2023-04-26T09:07:30Z,21948,AM
2023-04-26T09:08:00Z,21822,AM
2023-04-26T09:08:30Z,21714,AM
2023-04-26T09:09:00Z,21606,AM
2023-04-26T09:09:30Z,21516,AM
2023-04-26T09:10:00Z,21420,AM
2023-04-26T09:10:30Z,21270,AM
2023-04-26T09:11:00Z,21210,AM
2023-04-26T09:11:30Z,21084,AM
2023-04-26T09:12:00Z,21024,AM
2023-04-26T09:12:30Z,20838,AM
2023-04-26T09:13:00Z,20706,AM
2023-04-26T09:13:30Z,20526,AM
2023-04-26T09:14:00Z,20256,AM
2023-04-26T09:14:30Z,20040,AM
2023-04-26T09:15:00Z,19878,AM
2023-04-26T09:15:30Z,19770,AM
2023-04-26T09:16:00Z,19752,AM
2023-04-26T09:16:30Z,19698,AM
2023-04-26T09:17:00Z,19686,AM
2023-04-26T09:17:30Z,19668,AM
2023-04-26T09:18:00Z,19626,AM
2023-04-26T09:18:30Z,19608,AM
2023-04-26T09:19:00Z,19584,AM
2023-04-26T09:19:30Z,19542,AM
2023-04-26T09:20:00Z,19506,AM
2023-04-26T09:20:30Z,19452,AM
2023-04-26T09:21:00Z,19362,AM
2023-04-26T09:21:30Z,19296,AM
2023-04-26T09:22:00Z,19188,AM
2023-04-26T09:22:30Z,19020,AM
2023-04-26T09:23:00Z,18930,AM
2023-04-26T09:23:30Z,18822,AM
2023-04-26T09:24:00Z,18780,AM
2023-04-26T09:24:30Z,18708,AM
2023-04-26T09:25:00Z,18606,AM
2023-04-26T09:25:30Z,18474,AM
2023-04-26T09:26:00Z,18396,AM
2023-04-26T09:26:30Z,18228,AM
2023-04-26T09:27:00Z,18054,AM
2023-04-26T09:27:30Z,17784,AM
2023-04-26T09:28:00Z,17616,AM
2023-04-26T09:28:30Z,17478,AM
2023-05-04T07:55:00Z,23946,AM
2023-05-04T07:55:30Z,23844,AM
2023-05-04T07:56:00Z,23574,AM
2023-05-04T07:56:30Z,23304,AM
2023-05-04T07:57:00Z,23166,AM
2023-05-04T07:57:30Z,22872,AM
2023-05-04T07:58:00Z,22536,AM
2023-05-04T07:58:30Z,22332,AM
2023-05-04T07:59:00Z,22050,AM
2023-05-04T07:59:30Z,21774,AM
2023-05-04T08:00:00Z,21510,AM
2023-05-04T08:00:30Z,21168,AM
2023-05-04T08:01:00Z,20868,AM
2023-05-04T08:01:30Z,20682,AM
2023-05-04T08:02:00Z,20550,AM
2023-05-04T08:02:30Z,20184,AM
2023-05-04T08:03:00Z,19902,AM
2023-05-04T08:03:30Z,19554,AM
2023-05-04T08:04:00Z,19218,AM
2023-05-04T08:04:30Z,18738,AM
2023-05-04T08:05:00Z,18468,AM
2023-05-04T08:05:30Z,18234,AM
2023-05-04T08:06:00Z,18108,AM
2023-05-04T08:06:30Z,17904,AM
2023-05-04T08:07:00Z,17676,AM
2023-05-04T08:07:30Z,17148,AM
2023-05-04T08:08:00Z,16818,AM
2023-05-04T08:08:30Z,16530,AM
2023-05-04T08:09:00Z,16194,AM
2023-05-04T08:09:30Z,16014,AM
2023-05-04T08:10:00Z,15618,AM
2023-05-04T08:10:30Z,15330,AM
2023-05-04T08:11:00Z,15096,AM
2023-05-04T08:11:30Z,14892,AM
2023-05-04T08:12:00Z,14718,AM
2023-05-04T08:12:30Z,14430,AM
2023-05-04T08:13:00Z,14184,AM
2023-05-04T08:13:30Z,13950,AM
2023-05-04T08:14:00Z,13488,AM
2023-05-04T08:14:30Z,13140,AM
2023-05-04T08:15:00Z,12906,AM
2023-05-04T08:15:30Z,12804,AM
2023-05-04T08:16:00Z,12684,AM
2023-05-04T08:16:30Z,12486,AM
2023-05-18T08:15:30Z,24084,AM
2023-05-18T08:16:00Z,24024,AM
2023-05-18T08:16:30Z,23856,AM
2023-05-18T08:17:00Z,23598,AM
2023-05-18T08:17:30Z,23340,AM
2023-05-18T08:18:00Z,23130,AM
2023-05-18T08:18:30Z,22908,AM
