date,GPP,ER,K600,ID
2022-10-14,3.698004116854057,-9.498597214191193,1.4375842231497555,OS
2022-10-15,4.718797588654893,-9.836665685929539,1.437215646065193,OS
2022-10-16,5.118357748780927,-10.65193847424755,1.4353635724858338,OS
2022-10-17,4.544222972274779,-10.683043634317077,1.4354979258597593,OS
2022-10-18,5.6296726315705605,-8.57320457373342,1.4369682397089172,OS
2022-10-19,4.586182344152192,-8.062905682320997,1.4370931700855796,OS
2022-10-20,4.6103254992492095,-8.124157772879773,1.4371642702265364,OS
2022-10-21,4.544463101775079,-8.044148446940232,1.435233509707167,OS
2022-10-22,4.3122310348675015,-7.965731341762393,1.4387347923865055,OS
2022-10-23,4.826204825721447,-9.268954768195343,1.437416430123798,OS
2022-10-24,4.987508896476517,-9.859049655910228,1.4367637206747577,OS
2022-10-25,4.192218593532293,-9.34263414679754,1.4334744000751005,OS
2022-10-26,2.62271621141958,-8.384225993614043,1.4346417098577315,OS
2022-10-27,4.328967318548297,-9.188853751170516,1.4345434033750912,OS
2022-10-28,6.193565861350173,-10.855652329193873,1.4382429376050594,OS
2022-10-29,4.892131790490508,-9.900327676728937,1.4354354290152893,OS
2022-10-30,4.664838780501962,-9.716914372229494,1.4358822975477132,OS
2022-10-31,4.17415092402625,-9.05808880109468,1.4369119746650052,OS
2022-11-01,5.013713678060285,-9.42302642833269,1.4395819834842345,OS
2022-11-02,4.770535443601104,-9.626414452069156,1.4384662655304885,OS
2022-11-03,4.646861456982627,-8.485251115259798,1.4379289237086932,OS
2022-11-04,4.3033982115405145,-8.953547260510224,1.437976803147538,OS
2022-12-13,4.225418712800468,-8.064586648998068,1.4374860742034727,OS
2022-12-14,5.291151165507458,-10.765405723039969,1.4380248507492188,OS
2022-12-15,2.8160916107334595,-6.8166302869337825,1.4370285987883888,OS
2022-12-16,3.8293238830282195,-7.069820806639952,1.437267667648528,OS
2022-12-17,3.148149557160556,-7.285742120788087,1.439329943671961,OS
2022-12-18,3.1519527371720932,-5.838006591366258,1.4391447178290813,OS
2022-12-19,2.4835715273305485,-6.684164124265645,1.4375953405541062,OS
2023-01-05,6.93340073805418,-9.014172079080616,1.440194565714439,OS
2023-01-06,4.748778692300128,-6.847466152072476,1.4399005380951317,OS
2023-01-07,4.450389909603913,-7.1093308720546435,1.4403072471888385,OS
2023-01-08,5.557523754982958,-8.858881775632755,1.4416562009184866,OS
2023-01-09,6.431196750582512,-8.682906067503803,1.4380630848980878,OS
2023-01-10,5.573866867853941,-7.895367378599086,1.4419851452532166,OS
2023-01-11,4.4710903469169905,-8.149402157532027,1.4383982711556929,OS
2023-01-12,4.401500011375453,-7.124272418565713,1.4382987128958649,OS
2023-01-13,4.549844802553801,-7.787694322405633,1.4377128866471782,OS
2023-01-14,2.603910516741329,-4.907761986278766,1.4370859334566877,OS
2023-01-15,1.75488067174124,-6.379878912093078,1.4365516733744303,OS
2023-01-16,3.549613233429912,-6.783371728727722,1.4365909455444896,OS
2023-01-17,5.056207395474409,-8.367374401728073,1.4360080642915147,OS
2023-01-19,5.280708860836291,-8.752508610490198,1.436264378969598,OS
2023-01-20,5.262801018663064,-8.329589659523183,1.438484283244015,OS
2023-01-21,3.708718298357805,-8.346826197325493,1.437718476693034,OS
2023-01-22,4.900909580095895,-9.046385695946727,1.437541946389879,OS
2023-01-23,5.263106363098455,-8.16153483784679,1.4401636120448975,OS
2023-01-24,4.2810679211787965,-8.76906282235209,1.4389556517433602,OS
2023-01-25,4.789350718900649,-9.524013594939962,1.4379432242894188,OS
2023-01-26,6.6903867062657625,-7.8721749199668185,1.4408004090888618,OS
2023-01-27,3.1307232594445944,-6.238115269421738,1.438116913717151,OS
2023-01-28,4.554447657378522,-8.912452016153743,1.43978767395658,OS
2023-01-29,6.896290814957259,-10.803463352688071,1.4379054515671925,OS
2023-01-30,6.777770503082093,-9.70584259388342,1.4329585689611428,OS
2023-01-31,7.718961779268725,-10.57051891821808,1.4319227604676037,OS
2023-02-01,5.873293821629177,-5.772591324401095,1.4357686593313232,OS
2023-02-02,6.819480531949317,-9.481369725192208,1.4320820533212077,OS
2023-02-03,2.4453513877598447,-8.708712682944828,1.4356511156704304,OS
2023-02-04,9.698027927715957,-11.340241568610894,1.4350487744127431,OS
2023-02-05,6.134983881807011,-6.1607123755799975,1.4355635855348192,OS
2023-02-06,3.766484265516114,-7.09550194684792,1.4357724125831932,OS
2023-02-07,3.9570578065242796,-6.58632787328377,1.4343679876389768,OS
2023-02-08,3.669752245507133,-6.425823968561329,1.4367708820925496,OS
2023-02-09,1.9880051857710532,-3.9638134624454766,1.4369892375262758,OS
2023-02-10,2.830084128677449,-6.785995107734304,1.4352801727265299,OS
2023-02-11,1.3837088450326258,-6.4582246079144054,1.4383541328179497,OS
2023-02-12,2.6606364480835576,-8.661495250169857,1.437839335554398,OS
2023-02-13,1.4785503144703833,-6.046195014891056,1.4356264610787572,OS
2023-02-14,2.274841720232271,-7.873017805048157,1.4348384882603002,OS
2023-02-15,1.2152455678579996,-3.097542777753417,1.4400492156747111,OS
2023-03-26,4.467866154042287,-10.175840019780402,1.4328585931427456,OS
2023-03-30,4.7359339976891315,-8.480392347260478,1.4317076009263074,OS
2023-03-31,4.117159025163293,-10.330574145711527,1.4338590932303987,OS
2023-04-01,3.3438479261990537,-9.013936586224492,1.4374061147416537,OS
2023-04-02,3.1856066757142627,-8.188232521807405,1.4368061156020022,OS
2023-04-03,2.533220902036501,-9.402475089266094,1.435106058561065,OS
2023-04-04,2.941065151417161,-9.825060477248607,1.4355968844968425,OS
2023-04-05,2.6350838143685884,-8.907659730312602,1.435308054922077,OS
2023-04-06,3.2095096109643304,-9.56602085310746,1.4354279346890984,OS
2023-04-07,3.402504148332257,-10.386141851838488,1.4344681007031583,OS
2023-04-08,3.2050771723826657,-12.08672078932222,1.4324776964976893,OS
2023-04-09,4.296890608968798,-10.688858484717665,1.431374975762791,OS
2023-04-10,5.740029064681094,-10.94528328115107,1.4339133496870446,OS
2023-04-11,6.623362684599185,-10.43151691155823,1.4339824959201593,OS
2023-04-12,5.689165435952996,-10.039446485852586,1.4317656317509029,OS
2023-04-13,4.491018152760978,-11.206201366074621,1.4375640451957445,OS
2023-04-14,2.200888425834386,-8.188769468553941,1.4355007613416377,OS
2023-04-15,3.2078242237286942,-8.220929081503325,1.4342119849232888,OS
2023-04-16,2.660755369540129,-8.317485544644464,1.432118563717864,OS
2023-04-17,8.76133658265447,-14.63132931798835,1.42607041205446,OS
2023-04-18,8.469788954899238,-12.640509571606684,1.432653161551531,OS
2023-04-19,5.355655117663449,-11.355765774067148,1.4315806040783943,OS
2023-04-20,3.96089748270212,-7.450345581393991,1.4359330420477832,OS
2023-04-21,6.248902783825462,-9.570420010074077,1.4335061740757744,OS
2023-04-22,5.424465315582231,-9.100057139942697,1.4359889182966363,OS
2023-04-23,10.85859001616495,-13.344664420552217,1.4348789529377481,OS
2023-04-24,7.852367598402843,-11.822022106108847,1.435429597988229,OS
2023-04-25,10.567263150298329,-12.216302443396408,1.4368729396386344,OS
2023-04-26,10.000261752207942,-13.427905062911142,1.4379503799304618,OS
2023-04-27,11.616318690236891,-14.099519610246023,1.4383915170499788,OS
2023-04-28,12.446416552828229,-15.164853386999365,1.4341161122938821,OS
2023-04-29,5.119251085297335,-6.333661001434941,1.4408103659222729,OS
2023-04-30,3.6900664351498995,-10.085808363936982,1.4336741652526241,OS
2023-05-01,12.640154747025308,-14.69861073895633,1.437709530123936,OS
2023-05-02,10.789586818018387,-12.705405532109445,1.4388805274346614,OS
2023-05-03,10.687724506597686,-12.571632084136054,1.4379003985641294,OS
2023-05-04,12.275891353381356,-13.178914605892409,1.438169127744413,OS
2023-05-05,12.258329786321726,-13.602097441624048,1.4368745556409563,OS
2023-05-06,11.656464496361805,-13.040210507326227,1.436281703158708,OS
2023-05-07,9.685750580039995,-11.617863834202408,1.439102768885691,OS
2023-05-08,8.966141075615575,-10.663894821131453,1.4392797930559489,OS
2023-05-09,10.433637900260077,-12.454651527746963,1.4365515007778422,OS
2023-05-10,9.757893163087788,-12.346375883318258,1.4375570733108678,OS
2023-05-11,8.915386097388968,-12.077748181445761,1.437002992270154,OS
2023-05-12,9.541774695899914,-12.420627469531132,1.4405752860373118,OS
2023-05-13,8.817570111653266,-12.098560871884118,1.438872784733693,OS
2023-05-14,8.101202326547241,-11.695517734099678,1.4380879045376525,OS
2023-05-15,7.805034223074673,-10.663288501273255,1.437500128795621,OS
2023-05-16,8.398377246224616,-11.8577821705458,1.4358225095341317,OS
2023-05-17,9.834616737285494,-12.233563739917741,1.4374339939481786,OS
2023-05-18,7.724734049388446,-10.732802052243153,1.436688999336107,OS
2023-05-19,9.16751389166147,-11.574235376198638,1.435859184211905,OS
2023-05-20,8.468568318571297,-11.114893555457863,1.4375348385757685,OS
2023-05-21,3.693398016422208,-8.20594162283258,1.436982585314861,OS
2023-05-22,7.169160004760964,-10.364909912286484,1.4357958550058703,OS
2023-05-23,7.147552066765747,-10.627311770937775,1.4377814429325786,OS
2023-05-24,7.86240596064547,-10.608390654290398,1.437373172877451,OS
2023-05-25,8.381283168822065,-10.85347869426818,1.4362430816540042,OS
2023-05-26,3.271214049248242,-7.232473557230018,1.4366953737130783,OS
2023-05-27,6.8059433717551165,-10.444904300893844,1.4391625383807274,OS
2023-05-28,7.104174925589218,-10.269104310270405,1.4385660287108337,OS
2023-05-29,7.8853110023000745,-11.649980027571287,1.437408492043864,OS
2023-05-30,10.11443483415244,-12.731421544012617,1.4365428416486437,OS
2023-05-31,6.46258408670271,-9.843203456519767,1.4351034231677524,OS
2023-06-01,7.138111252211929,-10.415763703088215,1.4375615131844177,OS
2023-06-02,10.702790879805294,-12.122687916933305,1.4374138277119672,OS
2023-06-03,3.0345268218811206,-8.028597740202292,1.4365905365342118,OS
2023-06-04,6.3404625322280666,-9.076540837436806,1.4391844330175438,OS
2023-06-05,10.315290286191559,-11.489709125217546,1.4341054647157245,OS
2023-06-06,10.019502653689491,-12.185352435655867,1.4396363838848765,OS
2023-06-07,7.273439610208811,-9.78258170712263,1.4382380363745368,OS
2023-06-08,12.315764396102383,-14.059594862028176,1.4337198540632798,OS
2023-06-09,7.4856053344964515,-11.005825499191854,1.438707073506669,OS
2023-06-10,8.562530327059994,-11.677326765862722,1.4400799942862588,OS
2023-06-11,10.277622476715171,-13.111605009594989,1.4394666855260247,OS
2023-07-11,2.143858006604751,-11.552233575078365,1.433366711986003,OS
2023-07-12,1.5478465995398,-10.173171524672464,1.4314810262822588,OS
2023-07-13,1.4012154916558335,-11.764885106724547,1.4340646168940328,OS
2023-07-14,1.3614186956938221,-13.818023463300113,1.4301220115406503,OS
2023-07-15,1.8047411931528403,-10.651084295137633,1.4350477483808595,OS
2023-07-16,1.6594106381121905,-16.57181260253389,1.4295107010285506,OS
2023-07-17,1.5121827494584534,-12.58387152173819,1.4313139815624816,OS
2023-07-18,1.2687588534872631,-11.170893681562609,1.432322338698046,OS
2023-07-19,1.6860374764298247,-10.041758711554166,1.4340655870891938,OS
2023-07-20,2.498179756731599,-11.070287181050077,1.4341204712941,OS
2023-07-21,5.197973532193076,-15.61087637092962,1.435230703986545,OS
2023-07-22,1.9344225103260995,-14.77477049713503,1.4311473649262583,OS
2023-07-23,1.813129853438577,-14.0539783098425,1.4318642693292685,OS
2023-07-24,8.651516776027455,-12.797312681638397,1.4267737764718251,OS
2023-07-25,6.079392585686646,-12.23124752424955,1.4330285927888233,OS
2023-07-26,6.978475465513439,-13.091666763597987,1.4347232133090835,OS
2023-07-27,5.212366286502313,-11.475329066551145,1.4357694140012136,OS
2023-07-28,4.999903898011587,-11.814322051953088,1.4353896072990984,OS
2023-07-29,5.702491221503147,-12.160221182122962,1.432956239985253,OS
2023-07-30,1.369931796998755,-12.797905203936006,1.4331737896354306,OS
2023-07-31,5.819116351335143,-10.446574127551392,1.4356393221532309,OS
2023-08-01,5.117881620718294,-11.162427181844471,1.4333269329389855,OS
2023-08-02,5.268948533112833,-11.136879477082978,1.4340952218717509,OS
2023-08-03,5.408529996149861,-10.297811404185444,1.4320836732390585,OS
2023-08-04,3.7729547689624536,-10.39430053467085,1.4334448994400724,OS
2023-08-05,2.8277480008673903,-11.042461957387744,1.4328492393366326,OS
2023-08-06,3.208427711915617,-10.0144567713471,1.4318255184547515,OS
2023-08-07,2.392414507800132,-10.334555250037555,1.4351344071535597,OS
2023-08-08,1.8134040403772218,-10.31807923267412,1.434802952416901,OS
2023-08-09,1.7665768870034988,-10.210318269098073,1.4348300240907712,OS
2023-08-10,1.6444602889179076,-10.850405658868661,1.4339779538421702,OS
2023-08-11,1.3148253340770204,-10.626799309926971,1.4333772906545765,OS
2023-08-12,1.6169524631959615,-10.621405936557814,1.435998055958536,OS
2023-08-13,1.984964695009438,-10.718701187583832,1.4342474829738936,OS
2023-08-14,4.053071906197182,-12.248499692156596,1.432865277361268,OS
2023-08-15,2.306935104255612,-10.215290893367989,1.4348779534836913,OS
2023-08-16,4.860667824743003,-10.575448263878302,1.4344882446391198,OS
2023-08-17,3.924296273838702,-12.134139772612517,1.4341854470747868,OS
2023-08-18,5.072161859108036,-11.795269208181905,1.4319225373674755,OS
2023-08-19,5.719392655710808,-12.946933176277025,1.4329500363222991,OS
2023-08-20,6.443030360862272,-13.618647841721373,1.4314846771553844,OS
2023-08-21,7.663254596826844,-13.235352362403148,1.4297939968418942,OS
2023-08-22,6.52683712393808,-13.180072519736214,1.428360673435558,OS
2023-08-23,7.0416355341775105,-13.137956607815388,1.4313624339168556,OS
2023-08-24,6.330840230179036,-12.488482077247879,1.432383145331054,OS
2023-08-25,6.000227442641361,-12.028517060912126,1.4332963866451107,OS
2023-08-26,5.7010301464000035,-11.629238759734433,1.4329113853880557,OS
2023-08-27,4.050745429345824,-10.691649905242294,1.4333693625122645,OS
2023-08-28,3.4568756461570027,-9.705049791764727,1.4357665013348608,OS
2023-08-29,1.982439446310595,-13.957201349030049,1.4334383363109955,OS
2023-08-31,1.8825900810242695,-13.363159143607415,1.4335337946247064,OS
2023-09-01,3.2377013898884837,-14.26288272514173,1.4321077564208262,OS
2023-09-02,4.423992905384556,-15.059569904371827,1.4293623442725105,OS
2023-09-03,1.7777505575312682,-14.27195491628767,1.4313785802663064,OS
2023-09-04,1.7330322078317502,-15.241339380981046,1.4320321605645774,OS
2023-09-05,1.6581614948722012,-16.081163653718892,1.4297108681232882,OS
2023-09-06,1.7026403024824115,-16.640352229015534,1.4282467429604715,OS
2023-09-07,1.6205855428597515,-16.802711947392424,1.4268905704501729,OS
2023-09-08,1.6347856736078112,-16.955331750876976,1.4257495354568308,OS
2023-09-09,1.6334356697945192,-17.07145044183315,1.429131596096977,OS
2023-09-10,1.5843428499156633,-17.0898775029012,1.4251582524894677,OS
2023-09-11,1.5967008136059975,-16.99005562221329,1.4266338838441435,OS
2023-09-12,1.6302480352381203,-17.10783761804089,1.4283422628887614,OS
2023-09-13,1.6299756963450396,-16.776343024856512,1.425907262208652,OS
2023-09-14,1.6361600897407933,-16.686191339661274,1.4276917236585287,OS
2023-09-28,4.587016221733845,-11.06468222322546,1.4343963961797759,OS
2023-09-29,5.087240342650266,-11.19195360990591,1.4374954974338243,OS
2023-09-30,3.903760946388815,-9.95952233662776,1.4334662713009518,OS
2023-10-01,3.298773670416291,-8.840053294828426,1.4368054637936172,OS
2023-10-02,4.042872639764978,-9.940723051194766,1.4369840742241118,OS
2023-10-03,5.648971777202152,-12.02684471129505,1.432994303164686,OS
2023-10-04,5.641866035891878,-14.13146279299364,1.4323355460804352,OS
2023-10-05,5.8272570518458,-13.035404356652723,1.4299916027942787,OS
2023-10-06,1.7394137145938617,-13.930924574716656,1.431300749626987,OS
2023-10-07,1.7146650491047066,-12.600922543380939,1.4332500730244733,OS
2023-10-08,1.7233963548502962,-11.70432024774582,1.4340991381639658,OS
2023-10-09,1.7492826847627374,-12.012544750476712,1.4333641853558776,OS
2023-10-12,1.9903013718762386,-12.330414701498043,1.434157263421819,OS
2023-10-13,2.4500784827613984,-12.050179533093186,1.433334043367387,OS
2023-10-14,5.140448585866043,-13.70493589046525,1.4344583697420887,OS
2023-10-15,1.202263347454339,-8.840102950870365,1.433062457503912,OS
2023-10-16,5.1519867929451,-11.276006909714951,1.4378248613738702,OS
2023-10-17,5.3371338813046245,-11.8320290746551,1.434261253492721,OS
2023-10-18,1.8205416923593465,-8.710858770426542,1.4350265840661338,OS
2023-10-19,1.9075013257936233,-14.580612767974795,1.4324280891774872,OS
2023-10-20,1.5840036914141835,-13.515204635145741,1.4311029038963545,OS
2023-10-21,1.5480827759501916,-13.448369295235919,1.4329746225720175,OS
2023-10-22,1.6322490325441608,-12.902256846909276,1.4334462652740227,OS
2023-10-23,1.5921701584212105,-12.865925645288927,1.4342007358184237,OS
2023-10-24,1.5991641630354503,-12.673065871463336,1.43358061504529,OS
2023-10-25,6.566765888972367,-11.022879440710403,1.436288321355959,OS
2023-10-26,3.773400934744873,-9.217727687042624,1.437253416833114,OS
2023-10-27,4.831942378760932,-12.362461011473062,1.4348155010328603,OS
2023-10-28,4.812116862296588,-13.954057469739963,1.434647974886848,OS
2023-10-29,6.495783566742061,-16.082369784326985,1.4312556061674833,OS
2023-10-30,3.1150866144063305,-9.31979531495004,1.438478295365235,OS
2023-10-31,3.1003245956487717,-9.284778048795552,1.4359336790741803,OS
2023-11-01,3.6206640959422667,-8.780447471394991,1.4370748036161196,OS
2023-11-02,4.410550507712095,-13.827301696063365,1.4359732085837393,OS
2023-11-03,1.6533360084010702,-11.011592826357603,1.4355891509087808,OS
2023-11-04,1.6448648357355344,-11.020715349045284,1.4334543102893063,OS
2023-11-05,2.8183478756747435,-9.376193579397393,1.4349836283468245,OS
2023-11-06,3.648890660912994,-11.784435762340982,1.4332024814467048,OS
2023-11-07,6.068803112739535,-13.544047292382652,1.4339810322397264,OS
2023-11-08,1.6134311509113188,-11.132584548382852,1.4364411265345067,OS
2023-11-09,4.9884331806358775,-9.391739536435917,1.4332749395925202,OS
2023-11-10,3.8024510440280115,-12.785352812472102,1.435685924256703,OS
2023-11-11,3.38164338640505,-8.809473269053704,1.4366885707842634,OS
2023-11-12,3.7626670010293513,-8.556444489779876,1.4362724279636803,OS
2023-11-13,2.2364453101373236,-6.745672899529815,1.437861185045542,OS
2023-11-14,2.575820676743921,-8.508796028210893,1.4359625904035758,OS
2023-11-15,1.5466484743633249,-8.306565524992042,1.4364682641919841,OS
2023-11-16,3.3074174647703214,-9.619128440364483,1.4370785403563555,OS
2023-11-17,1.464182407398232,-8.64238160064179,1.437032591137196,OS
2023-11-18,4.464125428663453,-9.670557313819302,1.4370363944790954,OS
2023-11-19,3.4990047149786254,-10.303910329617237,1.435899865983691,OS
2023-11-20,2.855446187837934,-13.321660983864518,1.4357332501994025,OS
2023-11-21,1.5130477862705765,-9.735701920432229,1.4348982314309269,OS
2023-11-22,1.6329536657457404,-9.587774047720721,1.4334259791612145,OS
2023-11-23,1.2750952359020655,-10.387831285024264,1.4332767459538611,OS
2023-11-24,2.3505631010352728,-6.795120949672739,1.4380601284536578,OS
2023-11-25,2.1088515286130884,-10.299816240464144,1.4367379740742838,OS
2023-11-26,1.5678111038090017,-10.678079847034507,1.4331469323183306,OS
2023-11-27,5.079187692862909,-11.611295224593444,1.434375102339842,OS
2023-11-28,3.52084874252359,-7.91097988897457,1.4381115378086724,OS
2023-11-29,1.912673558541752,-12.67180210797092,1.4354111745166884,OS
2023-11-30,1.44831507937525,-10.146322643310757,1.4359879781772855,OS
2023-12-01,4.406705424759137,-11.079155688237206,1.4375086373179544,OS
2023-12-02,1.6021538528695722,-11.081704407224619,1.4344830505348758,OS
2023-12-03,1.5374146092733092,-11.333689312090595,1.4360966050950863,OS
2023-12-04,1.6204068190994982,-11.134497930660078,1.434782212598576,OS
2023-12-05,1.625592909663145,-11.020764690421565,1.4335013123635685,OS
2023-12-06,1.627292883254032,-11.052389111589438,1.4340820393188074,OS
2023-12-07,7.546394844923689,-6.9914605922856365,1.4365555475568048,OS
2023-12-08,3.755377386148158,-8.91698174112489,1.4357864930690425,OS
2023-12-09,0.5639985883390627,-18.049819380210803,1.4309175705808228,OS
2023-12-10,1.52159782428389,-14.193245605471692,1.4288591029557658,OS
2023-12-11,1.645146584605188,-15.044847163539602,1.4316230050139098,OS
2023-12-17,1.435892621082456,-14.823257613944318,1.4326206768697631,OS
2023-12-18,8.023089063813423,-9.893190449355137,1.4304410487120807,OS
2023-12-19,2.346194033650269,-10.556499182818747,1.4345619486305636,OS
2024-06-24,2.910617212119465,-16.326172844274808,1.4294276980194012,OS
