Date,CO2
2023-01-18T10:04:00Z,21330
2023-01-18T10:04:30Z,21324
2023-01-18T10:05:00Z,21312
2023-01-18T10:05:30Z,21228
2023-01-18T10:06:00Z,21156
2023-01-18T10:06:30Z,21030
2023-01-18T10:07:00Z,20946
2023-01-18T10:07:30Z,20838
2023-01-18T10:08:00Z,20772
2023-01-18T10:08:30Z,20718
2023-01-18T10:09:00Z,20592
2023-01-18T10:09:30Z,20496
2023-01-18T10:10:00Z,20406
2023-01-18T10:10:30Z,20352
2023-01-18T10:11:00Z,20280
2023-01-18T10:11:30Z,20208
2023-01-18T10:12:00Z,20148
2023-01-18T10:12:30Z,20064
2023-01-18T10:13:00Z,19914
2023-01-18T10:13:30Z,19842
2023-01-18T10:14:00Z,19782
2023-01-18T10:14:30Z,19740
2023-01-18T10:15:00Z,19566
2023-01-18T10:15:30Z,19500
2023-01-18T10:16:00Z,19392
2023-01-18T10:16:30Z,19320
