Date,CO2
2022-11-07T08:34:00Z,15990
2022-11-07T08:34:30Z,15888
2022-11-07T08:35:00Z,15678
2022-11-07T08:35:30Z,15462
2022-11-07T08:36:00Z,15390
2022-11-07T08:36:30Z,15156
2022-11-07T08:37:00Z,14814
2022-11-07T08:37:30Z,14598
2022-11-07T08:38:00Z,14262
2022-11-07T08:38:30Z,13998
2022-11-07T08:39:00Z,13704
2022-11-07T08:39:30Z,13494
2022-11-07T08:40:00Z,13326
2022-11-07T08:40:30Z,13038
2022-11-07T08:41:00Z,12552
2022-11-07T08:41:30Z,12186
2022-11-07T08:42:00Z,12066
2022-11-07T08:42:30Z,12006
2022-11-07T08:43:00Z,11916
2022-11-07T08:43:30Z,11532
2022-11-07T08:44:00Z,11202
2022-11-07T08:44:30Z,11106
2022-11-07T08:45:00Z,11016
2022-11-07T08:45:30Z,10812
2022-11-07T08:46:00Z,10656
2022-11-07T08:46:30Z,11088
