Date,CO2
2023-04-12T07:35:00Z,18822
2023-04-12T07:35:30Z,18708
2023-04-12T07:36:00Z,18492
2023-04-12T07:36:30Z,18288
2023-04-12T07:37:00Z,17964
2023-04-12T07:37:30Z,17712
2023-04-12T07:38:00Z,17406
2023-04-12T07:38:30Z,17190
2023-04-12T07:39:00Z,16938
2023-04-12T07:39:30Z,16758
2023-04-12T07:40:00Z,16554
2023-04-12T07:40:30Z,16452
2023-04-12T07:41:00Z,16356
2023-04-12T07:41:30Z,16194
2023-04-12T07:42:00Z,15990
2023-04-12T07:42:30Z,15810
2023-04-12T07:43:00Z,15624
2023-04-12T07:43:30Z,15480
2023-04-12T07:44:00Z,15342
2023-04-12T07:44:30Z,15234
2023-04-12T07:45:00Z,15042
2023-04-12T07:45:30Z,14994
2023-04-12T07:46:00Z,14832
2023-04-12T07:46:30Z,14706
2023-04-12T07:47:00Z,14640
2023-04-12T07:47:30Z,14616
2023-04-12T07:48:00Z,14424
2023-04-12T07:48:30Z,14250
2023-04-12T07:49:00Z,14190
