Date,CO2
2023-03-15T07:56:00Z,22194
2023-03-15T07:56:30Z,22122
2023-03-15T07:57:00Z,22044
2023-03-15T07:57:30Z,21978
2023-03-15T07:58:00Z,21858
2023-03-15T07:58:30Z,21768
2023-03-15T07:59:00Z,21564
2023-03-15T07:59:30Z,21450
2023-03-15T08:00:00Z,21306
2023-03-15T08:00:30Z,21198
2023-03-15T08:01:00Z,21162
2023-03-15T08:01:30Z,21072
2023-03-15T08:02:00Z,20940
2023-03-15T08:02:30Z,20742
2023-03-15T08:03:00Z,20592
2023-03-15T08:03:30Z,20556
2023-03-15T08:04:00Z,20418
2023-03-15T08:04:30Z,20280
2023-03-15T08:05:00Z,20214
2023-03-15T08:05:30Z,20130
2023-03-15T08:06:00Z,19986
2023-03-15T08:06:30Z,19938
2023-03-15T08:07:00Z,19818
2023-03-15T08:07:30Z,19710
2023-03-15T08:08:00Z,19680
