Date,DO,Temp
2023-04-12 12:00,6.8,71.38
2023-04-12 13:00,7.25,71.6
2023-04-12 14:00,7.6,71.89
2023-04-12 15:00,7.88,72.21
2023-04-12 16:00,7.95,72.43
2023-04-12 17:00,7.79,72.54
2023-04-12 18:00,7.41,72.43
2023-04-12 19:00,6.97,72.14
2023-04-12 20:00,6.46,71.74
2023-04-12 21:00,5.97,71.38
2023-04-12 22:00,5.56,70.99
2023-04-12 23:00,5.18,70.7
2023-04-13 00:00,4.9,70.48
2023-04-13 01:00,4.71,70.34
2023-04-13 02:00,4.62,70.27
2023-04-13 03:00,4.6,70.27
2023-04-13 04:00,4.58,70.3
2023-04-13 05:00,4.57,70.3
2023-04-13 06:00,4.57,70.34
2023-04-13 07:00,4.6,70.45
2023-04-13 08:00,4.81,70.56
2023-04-13 09:00,5.21,70.81
2023-04-13 10:00,5.64,71.17
2023-04-13 11:00,6.15,71.82
2023-04-13 12:00,6.51,72.18
2023-04-13 13:00,6.86,72.32
2023-04-13 14:00,7.27,72.75
2023-04-13 15:00,7.6,73.26
2023-04-13 16:00,7.74,73.58
2023-04-13 17:00,7.64,73.65
2023-04-13 18:00,7.33,73.51
2023-04-13 19:00,6.95,73.4
2023-04-13 20:00,6.47,73.29
2023-04-13 21:00,5.99,72.93
2023-04-13 22:00,5.59,72.36
2023-04-13 23:00,5.21,71.74
2023-04-14 00:00,4.85,71.2
2023-04-14 01:00,4.63,70.81
2023-04-14 02:00,4.53,70.56
2023-04-14 03:00,4.52,70.41
2023-04-14 04:00,4.55,70.3
2023-04-14 05:00,4.56,70.23
2023-04-14 06:00,4.56,70.2
2023-04-14 07:00,4.61,70.23
2023-04-14 08:00,4.8,70.34
2023-04-14 09:00,5.17,70.56
2023-04-14 10:00,5.67,71.06
2023-04-14 11:00,6.09,71.64
2023-04-14 12:00,6.32,72
2023-04-14 13:00,6.8,72.54
2023-04-14 14:00,7.28,73.04
2023-04-14 15:00,7.66,73.58
2023-04-14 16:00,7.76,73.9
2023-04-14 17:00,7.59,73.94
2023-04-14 18:00,7.26,73.9
2023-04-14 19:00,6.85,73.8
2023-04-14 20:00,6.41,73.33
2023-04-14 21:00,5.93,72.64
2023-04-14 22:00,5.53,72
2023-04-14 23:00,5.19,71.35
2023-04-15 00:00,4.88,70.77
2023-04-15 01:00,4.67,70.38
2023-04-15 02:00,4.61,70.12
2023-04-15 03:00,4.63,69.98
2023-04-15 04:00,4.66,69.84
2023-04-15 05:00,4.67,69.73
2023-04-15 06:00,4.69,69.66
2023-04-15 07:00,4.76,69.58
2023-04-15 08:00,4.96,69.62
2023-04-15 09:00,5.25,69.91
2023-04-15 10:00,5.72,70.63
2023-04-15 11:00,6.22,71.46
2023-04-15 12:00,6.65,72.18
2023-04-15 13:00,7.04,72.72
2023-04-15 14:00,7.39,73.4
2023-04-15 15:00,7.72,74.12
2023-04-15 16:00,7.78,74.62
2023-04-15 17:00,7.56,74.88
2023-04-15 18:00,7.28,74.88
2023-04-15 19:00,6.81,74.66
2023-04-15 20:00,6.27,74.19
