Date,CO2
2023-06-12T08:08:30Z,18408
2023-06-12T08:09:00Z,18348
2023-06-12T08:09:30Z,18318
2023-06-12T08:10:00Z,18282
2023-06-12T08:10:30Z,18192
2023-06-12T08:11:00Z,18090
2023-06-12T08:11:30Z,18024
2023-06-12T08:12:00Z,18006
2023-06-12T08:12:30Z,18000
2023-06-12T08:13:00Z,17946
2023-06-12T08:13:30Z,17874
2023-06-12T08:14:00Z,17844
2023-06-12T08:14:30Z,17838
2023-06-12T08:15:00Z,17832
2023-06-12T08:15:30Z,17820
2023-06-12T08:16:00Z,17796
2023-06-12T08:16:30Z,17754
2023-06-12T08:17:00Z,17664
2023-06-12T08:17:30Z,17586
2023-06-12T08:18:00Z,17478
2023-06-12T08:18:30Z,17400
2023-06-12T08:19:00Z,17364
2023-06-12T08:19:30Z,17346
2023-06-12T08:20:00Z,17298
2023-06-12T08:20:30Z,17268
2023-06-12T08:21:00Z,17268
2023-06-12T08:21:30Z,17256
2023-06-12T08:22:00Z,17166
2023-06-12T08:22:30Z,17118
2023-06-12T08:23:00Z,17118
2023-06-12T08:23:30Z,17052
2023-06-12T08:24:00Z,17010
2023-06-12T08:24:30Z,16884
2023-06-12T08:25:00Z,16752
2023-06-12T08:25:30Z,16734
2023-06-12T08:26:00Z,16668
2023-06-12T08:26:30Z,16602
2023-06-12T08:27:00Z,16548
2023-06-12T08:27:30Z,16500
