Date,CO2
2023-01-11T09:16:00Z,18636
2023-01-11T09:16:30Z,18648
2023-01-11T09:17:00Z,18522
2023-01-11T09:17:30Z,18312
2023-01-11T09:18:00Z,18120
2023-01-11T09:18:30Z,17880
2023-01-11T09:19:00Z,17646
2023-01-11T09:19:30Z,17400
2023-01-11T09:20:00Z,17232
2023-01-11T09:20:30Z,17052
2023-01-11T09:21:00Z,16758
2023-01-11T09:21:30Z,16554
2023-01-11T09:22:00Z,16326
2023-01-11T09:22:30Z,16110
2023-01-11T09:23:00Z,15852
2023-01-11T09:23:30Z,15684
2023-01-11T09:24:00Z,15456
2023-01-11T09:24:30Z,15258
2023-01-11T09:25:00Z,15012
2023-01-11T09:25:30Z,14886
2023-01-11T09:26:00Z,14682
2023-01-11T09:26:30Z,14526
2023-01-11T09:27:00Z,14346
2023-01-11T09:27:30Z,14136
2023-01-11T09:28:00Z,13950
2023-01-11T09:28:30Z,13770
