Date,CO2
2023-01-04T09:58:00Z,22074
2023-01-04T09:58:30Z,22008
2023-01-04T09:59:00Z,21942
2023-01-04T09:59:30Z,21888
2023-01-04T10:00:00Z,21846
2023-01-04T10:00:30Z,21738
2023-01-04T10:01:00Z,21660
2023-01-04T10:01:30Z,21444
2023-01-04T10:02:00Z,21360
2023-01-04T10:02:30Z,21312
2023-01-04T10:03:00Z,21192
2023-01-04T10:03:30Z,21126
2023-01-04T10:04:00Z,21048
2023-01-04T10:04:30Z,20970
2023-01-04T10:05:00Z,20892
2023-01-04T10:05:30Z,20736
2023-01-04T10:06:00Z,20676
2023-01-04T10:06:30Z,20652
2023-01-04T10:07:00Z,20556
2023-01-04T10:07:30Z,20532
2023-01-04T10:08:00Z,20454
2023-01-04T10:08:30Z,20442
2023-01-04T10:09:00Z,20358
2023-01-04T10:09:30Z,20358
2023-01-04T10:10:00Z,20346
2023-01-04T10:10:30Z,20262
2023-01-04T10:11:00Z,20190
2023-01-04T10:11:30Z,20118
