Date,CO2
2022-11-14T09:38:00Z,18492
2022-11-14T09:38:30Z,18444
2022-11-14T09:39:00Z,18342
2022-11-14T09:39:30Z,18036
2022-11-14T09:40:00Z,17766
2022-11-14T09:40:30Z,17622
2022-11-14T09:41:00Z,17316
2022-11-14T09:41:30Z,17100
2022-11-14T09:42:00Z,16914
2022-11-14T09:42:30Z,16686
2022-11-14T09:43:00Z,16470
2022-11-14T09:43:30Z,16320
2022-11-14T09:44:00Z,16026
2022-11-14T09:44:30Z,15786
2022-11-14T09:45:00Z,15624
2022-11-14T09:45:30Z,15564
2022-11-14T09:46:00Z,15246
2022-11-14T09:46:30Z,14730
2022-11-14T09:47:00Z,14478
2022-11-14T09:47:30Z,14322
2022-11-14T09:48:00Z,14106
2022-11-14T09:48:30Z,13932
2022-11-14T09:49:00Z,13788
2022-11-14T09:49:30Z,13728
2022-11-14T09:50:00Z,13620
2022-11-14T09:50:30Z,13560
2022-11-14T09:51:00Z,13422
