"TOA5","LF_CO2","CR1000","68222","CR1000.Std.27.04","CPU:Little Fanning_04052023_hourlyc.CR1","10194","Test"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","cDOM"
"2023-04-08 16:00:00",94,12.28,24.28,74.43185
"2023-04-08 17:00:00",95,12.32,23.9,74.85999
"2023-04-08 18:00:00",96,12.31,23.18,75.50716
"2023-04-08 19:00:00",97,12.28,22.39,75.15223
"2023-04-08 20:00:00",98,12.31,21.95,74.5305
"2023-04-08 21:00:00",99,12.28,21.56,75.04675
"2023-04-08 22:00:00",100,12.27,20.99,73.72288
"2023-04-08 23:00:00",101,12.28,20.29,75.16106
"2023-04-09 00:00:00",102,12.27,19.42,73.99411
"2023-04-09 01:00:00",103,12.29,18.38,75.64049
"2023-04-09 02:00:00",104,12.26,16.89,74.53816
"2023-04-09 03:00:00",105,12.25,15.41,74.58739
"2023-04-09 04:00:00",106,12.27,14.35,74.57196
"2023-04-09 05:00:00",107,12.27,13.78,73.68314
"2023-04-09 06:00:00",108,12.22,13.45,73.93784
"2023-04-09 07:00:00",109,12.25,13.45,74.78189
"2023-04-09 08:00:00",110,12.22,14.25,77.04892
"2023-04-09 09:00:00",111,12.24,15.41,57.69734
"2023-04-09 10:00:00",112,12.25,16.54,64.45721
"2023-04-09 11:00:00",113,12.25,17.01,70.75809
"2023-04-09 12:00:00",114,12.25,17.14,74.70456
"2023-04-09 13:00:00",115,12.25,16.84,74.3532
"2023-04-09 14:00:00",116,12.25,16.56,72.93156
"2023-04-09 15:00:00",117,12.23,16.19,73.40556
"2023-04-09 16:00:00",118,12.21,15.8,73.05844
"2023-04-09 17:00:00",119,12.23,15.43,73.11617
"2023-04-09 18:00:00",120,12.25,15.29,71.50854
"2023-04-09 19:00:00",121,12.23,15.26,72.82726
"2023-04-09 20:00:00",122,12.23,15.26,72.44463
"2023-04-09 21:00:00",123,12.23,15.29,73.68196
"2023-04-09 22:00:00",124,12.21,15.26,71.93629
"2023-04-09 23:00:00",125,12.25,15.21,73.38139
"2023-04-10 00:00:00",126,12.25,15.24,72.08641
"2023-04-10 01:00:00",127,12.25,15.31,72.41142
"2023-04-10 02:00:00",128,12.25,15.31,72.48007
"2023-04-10 03:00:00",129,12.24,15.26,73.29974
"2023-04-10 04:00:00",130,12.25,15.48,72.52605
"2023-04-10 05:00:00",131,12.23,16.04,73.28995
"2023-04-10 06:00:00",132,12.23,16.84,72.34183
"2023-04-10 07:00:00",133,12.21,17.62,72.49197
"2023-04-10 08:00:00",134,12.25,18.35,71.78744
"2023-04-10 09:00:00",135,12.21,18.69,72.22594
"2023-04-10 10:00:00",136,12.26,19.47,70.95229
"2023-04-10 11:00:00",137,12.25,20.21,70.40553
"2023-04-10 12:00:00",138,12.24,20.69,71.13351
"2023-04-10 13:00:00",139,12.26,20.5,69.65445
"2023-04-10 14:00:00",140,12.26,20,69.11079
"2023-04-10 15:00:00",141,12.24,19.26,70.37091
"2023-04-10 16:00:00",142,12.26,18.66,71.56638
"2023-04-10 17:00:00",143,12.24,18.28,73.32578
"2023-04-10 18:00:00",144,12.21,17.89,71.20912
"2023-04-10 19:00:00",145,12.23,17.62,71.03605
"2023-04-10 20:00:00",146,12.23,17.36,70.02964
"2023-04-10 21:00:00",147,12.25,17.24,71.34732
"2023-04-10 22:00:00",148,12.2,17.14,71.72896
"2023-04-10 23:00:00",149,12.23,16.69,70.79254
"2023-04-11 00:00:00",150,12.24,16.34,70.34164
"2023-04-11 01:00:00",151,12.23,16.12,66.85014
"2023-04-11 02:00:00",152,12.23,15.92,66.16821
"2023-04-11 03:00:00",153,12.19,15.7,66.28378
"2023-04-11 04:00:00",154,12.2,15.92,65.28906
"2023-04-11 05:00:00",155,12.21,16.86,65.82083
"2023-04-11 06:00:00",156,12.23,20.64,62.14351
"2023-04-11 07:00:00",157,12.24,23.04,63.64976
"2023-04-11 08:00:00",158,12.21,23.07,67.4743
"2023-04-11 09:00:00",159,12.23,23.47,69.62362
"2023-04-11 10:00:00",160,12.23,24.1,68.29449
"2023-04-11 11:00:00",161,12.22,23.41,68.62988
"2023-04-11 12:00:00",162,12.21,23.32,68.04059
"2023-04-11 13:00:00",163,12.24,23.07,67.99413
"2023-04-11 14:00:00",164,12.23,22.98,69.26537
"2023-04-11 15:00:00",165,12.24,22.19,69.18567
"2023-04-11 16:00:00",166,12.24,21.12,69.49106
"2023-04-11 17:00:00",167,12.22,20.31,70.94878
"2023-04-11 18:00:00",168,12.2,19.57,71.14499
"2023-04-11 19:00:00",169,12.2,18.92,73.72813
"2023-04-11 20:00:00",170,12.19,18.33,75.30249
"2023-04-11 21:00:00",171,12.19,17.99,74.88573
"2023-04-11 22:00:00",172,12.19,17.62,75.75861
"2023-04-11 23:00:00",173,12.2,17.21,74.95488
"2023-04-12 00:00:00",174,12.21,16.98,75.93719
"2023-04-12 01:00:00",175,12.21,16.91,76.57835
"2023-04-12 02:00:00",176,12.2,16.79,75.4072
"2023-04-12 03:00:00",177,12.19,16.64,77.16385
"2023-04-12 04:00:00",178,12.2,16.74,75.91438
"2023-04-12 05:00:00",179,12.19,18.38,77.28107
"2023-04-12 06:00:00",180,12.17,21.45,75.33092
"2023-04-12 07:00:00",181,12.19,23.55,75.55381
"2023-04-12 08:00:00",182,12.19,24.66,75.3979
"2023-04-12 09:00:00",183,12.2,24.81,74.64488
"2023-04-12 10:00:00",184,12.19,24.04,74.33546
"2023-04-12 11:00:00",185,12.19,23.5,75.17166
"2023-04-12 12:00:00",186,12.22,23.9,74.45512
"2023-04-12 13:00:00",187,12.2,23.04,75.93389
"2023-04-12 14:00:00",188,12.22,23.04,76.09192
"2023-04-12 15:00:00",189,12.22,22.59,74.5697
"2023-04-12 16:00:00",190,12.18,22.08,76.24716
"2023-04-12 17:00:00",191,12.2,21.67,75.15965
"2023-04-12 18:00:00",192,12.19,21.26,75.0522
"2023-04-12 19:00:00",193,12.17,20.99,76.84361
"2023-04-12 20:00:00",194,12.19,20.88,76.95999
"2023-04-12 21:00:00",195,12.18,20.83,76.22074
"2023-04-12 22:00:00",196,12.18,20.74,76.19734
"2023-04-12 23:00:00",197,12.2,20.56,101.5098
"2023-04-13 00:00:00",198,12.18,20.37,75.98394
"2023-04-13 01:00:00",199,12.27,20.31,172.4596
"2023-04-13 02:00:00",200,12.26,20.31,367.9979
"2023-04-13 03:00:00",201,12.23,20.26,415.1773
"2023-04-13 04:00:00",202,12.26,20.48,431.1113
"2023-04-13 05:00:00",203,12.26,22.06,450.9878
"2023-04-13 06:00:00",204,12.23,24.33,459.932
"2023-04-13 07:00:00",205,12.25,26.04,476.5803
"2023-04-13 08:00:00",206,12.26,26.28,492.9329
"2023-04-13 09:00:00",207,12.27,25.46,511.1573
"2023-04-13 10:00:00",208,12.23,25.34,541.0886
"2023-04-13 11:00:00",209,12.24,26.25,562.7538
"2023-04-13 12:00:00",210,12.22,26.5,592.6187
"2023-04-13 13:00:00",211,12.26,26.96,614.8754
"2023-04-13 14:00:00",212,12.25,26.9,74.83443
"2023-04-13 15:00:00",213,12.25,26.25,75.6147
"2023-04-13 16:00:00",214,12.23,24.63,75.36148
"2023-04-13 17:00:00",215,12.21,23.24,75.77272
"2023-04-13 18:00:00",216,12.23,22.19,75.56552
"2023-04-13 19:00:00",217,12.2,21.37,77.0274
"2023-04-13 20:00:00",218,12.19,20.74,486.5675
"2023-04-13 21:00:00",219,12.2,20.26,75.8144
"2023-04-13 22:00:00",220,12.18,19.86,75.43474
"2023-04-13 23:00:00",221,12.19,19.49,75.63289
"2023-04-14 00:00:00",222,12.18,19.13,77.1698
"2023-04-14 01:00:00",223,12.19,18.61,76.31833
"2023-04-14 02:00:00",224,12.17,18.53,495.4411
"2023-04-14 03:00:00",225,12.19,18.79,527.6852
"2023-04-14 04:00:00",226,12.21,19.52,573.4177
"2023-04-14 05:00:00",227,12.18,21.29,644.2852
"2023-04-14 06:00:00",228,12.21,24.57,764.4628
"2023-04-14 07:00:00",229,12.21,26.62,75.37023
"2023-04-14 08:00:00",230,12.19,26.87,640.6832
"2023-04-14 09:00:00",231,12.19,27.63,409.6015
"2023-04-14 10:00:00",232,12.19,28.17,359.5313
"2023-04-14 11:00:00",233,12.24,27.56,304.8705
"2023-04-14 12:00:00",234,12.21,26.59,426.3908
"2023-04-14 13:00:00",235,12.2,26.87,927.9755
"2023-04-14 14:00:00",236,12.22,26.78,871.1334
"2023-04-14 15:00:00",237,12.19,26.44,882.8671
"2023-04-14 16:00:00",238,12.2,24.57,919.827
"2023-04-14 17:00:00",239,12.22,22.73,961.4538
"2023-04-14 18:00:00",240,12.16,21.31,1016.564
"2023-04-14 19:00:00",241,12.19,20.34,1092.859
"2023-04-14 20:00:00",242,12.19,19.63,57.286
"2023-04-14 21:00:00",243,12.16,19.05,56.82542
"2023-04-14 22:00:00",244,12.16,18.56,57.55595
"2023-04-14 23:00:00",245,12.16,18.1,56.56184
"2023-04-15 00:00:00",246,12.16,17.59,57.54387
"2023-04-15 01:00:00",247,12.16,16.98,56.19084
"2023-04-15 02:00:00",248,12.14,16.54,55.65895
"2023-04-15 03:00:00",249,12.13,16.14,342.1861
"2023-04-15 04:00:00",250,12.18,16.29,59.87891
"2023-04-15 05:00:00",251,12.17,18.35,973.4543
"2023-04-15 06:00:00",252,12.16,23.5,94.94485
"2023-04-15 07:00:00",253,12.19,26.13,62.54565
"2023-04-15 08:00:00",254,12.19,27.09,65.20044
"2023-04-15 09:00:00",255,12.17,27.44,67.34712
"2023-04-15 10:00:00",256,12.2,27.75,71.7713
"2023-04-15 11:00:00",257,12.2,28.2,75.15768
"2023-04-15 12:00:00",258,12.2,28.07,132.6012
"2023-04-15 13:00:00",259,12.17,28.07,75.25765
"2023-04-15 14:00:00",260,12.18,27.47,74.72012
"2023-04-15 15:00:00",261,12.19,26.53,75.38213
"2023-04-15 16:00:00",262,12.2,25.61,74.99087
"2023-04-15 17:00:00",263,12.19,25.07,74.33266
"2023-04-15 18:00:00",264,12.17,24.57,74.68438
"2023-04-15 19:00:00",265,12.16,23.32,937.4162
"2023-04-15 20:00:00",266,12.18,21.7,163.9147
"2023-04-15 21:00:00",267,12.18,20.99,74.63643
"2023-04-15 22:00:00",268,12.17,20.5,74.03534
"2023-04-15 23:00:00",269,12.15,20.24,74.41676
"2023-04-16 00:00:00",270,12.15,20.02,74.46266
"2023-04-16 01:00:00",271,12.15,19.76,74.10878
"2023-04-16 02:00:00",272,12.15,19.47,304.317
"2023-04-16 03:00:00",273,12.12,18.97,1085.34
"2023-04-16 04:00:00",274,12.15,19.02,75.4865
"2023-04-16 05:00:00",275,12.13,20.64,75.60916
"2023-04-16 06:00:00",276,12.13,23.21,563.9541
"2023-04-16 07:00:00",277,12.16,25.01,861.7859
"2023-04-16 08:00:00",278,12.13,26.28,192.1873
"2023-04-16 09:00:00",279,12.16,26.96,114.2334
"2023-04-16 10:00:00",280,12.16,27.06,71.56631
"2023-04-16 11:00:00",281,12.17,27.66,86.96033
"2023-04-16 12:00:00",282,12.13,27.56,1166.451
"2023-04-16 13:00:00",283,12.18,27.56,72.16673
"2023-04-16 14:00:00",284,12.14,26.44,73.26688
"2023-04-16 15:00:00",285,12.13,25.37,73.29239
"2023-04-16 16:00:00",286,12.16,24.45,73.64311
"2023-04-16 17:00:00",287,12.12,23.7,73.53068
"2023-04-16 18:00:00",288,12.16,23.21,73.42747
"2023-04-16 19:00:00",289,12.11,22.81,72.96469
"2023-04-16 20:00:00",290,12.12,22.53,73.76239
"2023-04-16 21:00:00",291,12.11,22.25,74.16824
"2023-04-16 22:00:00",292,12.11,21.95,73.38495
"2023-04-16 23:00:00",293,12.12,21.78,73.44484
"2023-04-17 00:00:00",294,12.12,21.45,69.86211
"2023-04-17 01:00:00",295,12.12,20.61,73.2037
"2023-04-17 02:00:00",296,12.11,19.92,72.79941
"2023-04-17 03:00:00",297,12.13,19.15,74.57027
"2023-04-17 04:00:00",298,12.1,18.69,74.58684
"2023-04-17 05:00:00",299,12.11,18.66,73.16371
"2023-04-17 06:00:00",300,12.1,19.78,73.8667
"2023-04-17 07:00:00",301,12.09,21.78,72.85555
"2023-04-17 08:00:00",302,12.1,22.31,70.18208
"2023-04-17 09:00:00",303,12.09,22.64,66.58519
"2023-04-17 10:00:00",304,12.12,23.81,67.97147
"2023-04-17 11:00:00",305,12.13,24.28,64.79335
"2023-04-17 12:00:00",306,12.1,24.33,67.2769
"2023-04-17 13:00:00",307,12.14,24.39,66.82669
"2023-04-17 14:00:00",308,12.13,24.57,67.72677
"2023-04-17 15:00:00",309,12.1,24.54,67.9453
"2023-04-17 16:00:00",310,12.1,22.17,69.57787
"2023-04-17 17:00:00",311,12.13,19.89,68.92546
"2023-04-17 18:00:00",312,12.11,18.17,67.6823
"2023-04-17 19:00:00",313,12.1,16.74,66.09891
"2023-04-17 20:00:00",314,12.08,15.53,68.73467
"2023-04-17 21:00:00",315,12.07,14.54,73.67567
"2023-04-17 22:00:00",316,12.08,13.66,72.64232
"2023-04-17 23:00:00",317,12.07,12.95,72.37634
"2023-04-18 00:00:00",318,12.05,12.12,73.28991
"2023-04-18 01:00:00",319,12.06,11.22,72.40015
"2023-04-18 02:00:00",320,12.07,10.52,72.00229
"2023-04-18 03:00:00",321,12.06,9.95,72.69049
"2023-04-18 04:00:00",322,12.04,10.11,72.76024
"2023-04-18 05:00:00",323,12.05,12.84,72.81923
"2023-04-18 06:00:00",324,12.07,17.77,71.90536
"2023-04-18 07:00:00",325,12.06,22.08,73.26278
"2023-04-18 08:00:00",326,12.07,23.38,73.3462
"2023-04-18 09:00:00",327,12.1,24.36,71.81937
"2023-04-18 10:00:00",328,12.09,25.98,72.39068
"2023-04-18 11:00:00",329,12.09,26.65,71.90057
"2023-04-18 12:00:00",330,12.11,26.65,72.34043
"2023-04-18 13:00:00",331,12.11,26.74,73.67165
"2023-04-18 14:00:00",332,12.1,27.15,72.66325
"2023-04-18 15:00:00",333,12.13,26.74,73.74121
"2023-04-18 16:00:00",334,12.11,23.55,73.12422
"2023-04-18 17:00:00",335,12.08,21.1,73.51172
"2023-04-18 18:00:00",336,12.07,19.31,73.5392
"2023-04-18 19:00:00",337,12.1,18.23,72.73554
"2023-04-18 20:00:00",338,12.07,17.56,75.99503
"2023-04-18 21:00:00",339,12.08,16.81,71.84471
"2023-04-18 22:00:00",340,12.07,16.04,72.96597
"2023-04-18 23:00:00",341,12.05,15.34,71.38231
"2023-04-19 00:00:00",342,12.05,14.71,72.71359
"2023-04-19 01:00:00",343,12.03,13.97,71.47415
"2023-04-19 02:00:00",344,12.04,13.49,72.19235
"2023-04-19 03:00:00",345,12.05,12.88,72.23767
"2023-04-19 04:00:00",346,12.02,13.05,70.96556
"2023-04-19 05:00:00",347,12.06,15,71.61438
"2023-04-19 06:00:00",348,12.05,17.92,72.19196
"2023-04-19 07:00:00",349,12.07,21.64,71.26277
"2023-04-19 11:00:00",350,12.68,23.07,70.14621
"2023-04-19 12:00:00",351,12.65,24.78,69.82877
"2023-04-19 13:00:00",352,12.67,25.28,70.61214
"2023-04-19 14:00:00",353,12.67,26.47,69.70969
"2023-04-19 15:00:00",354,12.68,27.75,70.16656
"2023-04-19 16:00:00",355,12.68,27.56,69.16093
"2023-04-19 17:00:00",356,12.68,27.69,70.02811
"2023-04-19 18:00:00",357,12.68,27.53,71.93546
"2023-04-19 19:00:00",358,12.69,26.68,71.46382
"2023-04-19 20:00:00",359,12.68,25.07,69.9529
"2023-04-19 21:00:00",360,12.67,23.78,70.96424
"2023-04-19 22:00:00",361,12.68,22.59,70.50291
"2023-04-19 23:00:00",362,12.67,21.29,70.9127
"2023-04-20 00:00:00",363,12.67,20.15,69.7354
"2023-04-20 01:00:00",364,12.66,19.21,83.94841
"2023-04-20 02:00:00",365,12.66,18.38,70.65466
"2023-04-20 03:00:00",366,12.66,17.66,70.37655
"2023-04-20 04:00:00",367,12.66,17.06,69.74055
"2023-04-20 05:00:00",368,12.65,16.44,70.18001
"2023-04-20 06:00:00",369,12.64,16,69.47491
"2023-04-20 07:00:00",370,12.64,15.75,69.58958
"2023-04-20 08:00:00",371,12.64,16.44,69.27821
"2023-04-20 09:00:00",372,12.65,19.1,69.57931
"2023-04-20 10:00:00",373,12.65,23.07,69.08545
"2023-04-20 11:00:00",374,12.65,26.28,69.15575
"2023-04-20 12:00:00",375,12.66,27.15,87.43076
"2023-04-20 13:00:00",376,12.67,27.85,69.1273
"2023-04-20 14:00:00",377,12.66,29.22,68.23635
"2023-04-20 15:00:00",378,12.67,29.15,67.89091
"2023-04-20 16:00:00",379,12.66,28.89,68.96504
"2023-04-20 17:00:00",380,12.68,28.76,69.65884
"2023-04-20 18:00:00",381,12.66,28.82,70.88332
"2023-04-20 19:00:00",382,12.68,27.88,70.32838
"2023-04-20 20:00:00",383,12.67,25.79,68.87814
"2023-04-20 21:00:00",384,12.68,24.45,70.06284
"2023-04-20 22:00:00",385,12.67,23.38,68.93077
"2023-04-20 23:00:00",386,12.67,22.28,68.44696
"2023-04-21 00:00:00",387,12.65,20.88,73.44588
"2023-04-21 01:00:00",388,12.65,19.55,73.06451
"2023-04-21 02:00:00",389,12.65,18.51,53.12756
"2023-04-21 03:00:00",390,12.64,17.74,74.4704
"2023-04-21 04:00:00",391,12.63,17.16,73.68295
"2023-04-21 05:00:00",392,12.64,16.74,74.28456
"2023-04-21 06:00:00",393,12.64,16.36,72.49226
"2023-04-21 07:00:00",394,12.63,16.19,73.59058
"2023-04-21 08:00:00",395,12.63,16.91,73.68307
"2023-04-21 09:00:00",396,12.64,19.57,72.46914
"2023-04-21 10:00:00",397,12.64,22.75,73.65996
"2023-04-21 11:00:00",398,12.65,25.67,75.91783
"2023-04-21 12:00:00",399,12.64,26.65,87.20222
"2023-04-21 13:00:00",400,12.64,28.07,75.36593
"2023-04-21 14:00:00",401,12.66,28.53,70.86086
"2023-04-21 15:00:00",402,12.65,28.66,72.52426
"2023-04-21 16:00:00",403,12.65,28.3,71.8195
"2023-04-21 17:00:00",404,12.65,27.94,73.26358
"2023-04-21 18:00:00",405,12.67,28.14,72.46571
"2023-04-21 19:00:00",406,12.66,26.5,73.31403
"2023-04-21 20:00:00",407,12.66,25.16,74.63422
"2023-04-21 21:00:00",408,12.65,23.61,74.37512
"2023-04-21 22:00:00",409,12.64,22.5,73.21872
"2023-04-21 23:00:00",410,12.65,21.59,74.15028
"2023-04-22 00:00:00",411,12.64,21.02,73.74686
"2023-04-22 01:00:00",412,12.62,20.61,73.33047
"2023-04-22 02:00:00",413,12.62,20.18,75.39636
"2023-04-22 03:00:00",414,12.63,19.57,76.29015
"2023-04-22 04:00:00",415,12.63,18.71,73.53269
"2023-04-22 05:00:00",416,12.63,17.89,73.30177
"2023-04-22 06:00:00",417,12.62,17.36,73.10512
"2023-04-22 07:00:00",418,12.61,17.16,73.57858
"2023-04-22 08:00:00",419,12.61,17.77,73.17445
"2023-04-22 09:00:00",420,12.62,20.37,73.74958
"2023-04-22 10:00:00",421,12.63,24.04,72.42238
"2023-04-22 11:00:00",422,12.63,27.25,72.26122
"2023-04-22 12:00:00",423,12.64,27.78,71.56493
"2023-04-22 13:00:00",424,12.63,27.66,72.32654
"2023-04-22 14:00:00",425,12.63,28.76,71.9577
"2023-04-22 15:00:00",426,12.64,28.56,71.31071
"2023-04-22 16:00:00",427,12.63,28.36,72.08446
"2023-04-22 17:00:00",428,12.64,28.04,73.19409
"2023-04-22 18:00:00",429,12.64,28.53,73.29706
"2023-04-22 19:00:00",430,12.63,27.66,73.1933
"2023-04-22 20:00:00",431,12.64,25.67,73.73128
"2023-04-22 21:00:00",432,12.63,24.81,73.99023
"2023-04-22 22:00:00",433,12.62,24.28,72.51287
"2023-04-22 23:00:00",434,12.62,23.75,72.79118
"2023-04-23 00:00:00",435,12.62,22.98,73.16057
"2023-04-23 01:00:00",436,12.62,22.14,73.22321
"2023-04-23 02:00:00",437,12.61,21.31,73.73375
"2023-04-23 03:00:00",438,12.62,20.45,76.47357
"2023-04-23 04:00:00",439,12.6,19.73,79.61259
"2023-04-23 05:00:00",440,12.6,19.21,51.45976
"2023-04-23 06:00:00",441,12.6,18.4,49.56678
"2023-04-23 07:00:00",442,12.6,17.69,67.86763
"2023-04-23 08:00:00",443,12.59,17.97,62.89663
"2023-04-23 09:00:00",444,12.6,19.36,50.3878
"2023-04-23 10:00:00",445,12.6,22.17,219.2986
"2023-04-23 11:00:00",446,12.61,25.34,55.01418
"2023-04-23 12:00:00",447,12.61,26.13,61.2513
"2023-04-23 13:00:00",448,12.62,27.37,61.9781
"2023-04-23 14:00:00",449,12.62,28.89,61.80238
"2023-04-23 15:00:00",450,12.62,28.59,57.0069
"2023-04-23 16:00:00",451,12.62,28.49,73.84053
"2023-04-23 17:00:00",452,12.62,28.56,72.96245
"2023-04-23 18:00:00",453,12.62,28.92,71.21811
"2023-04-23 19:00:00",454,12.62,27.5,72.72182
"2023-04-23 20:00:00",455,12.62,25.55,72.63308
"2023-04-23 21:00:00",456,12.61,24.22,72.72057
"2023-04-23 22:00:00",457,12.61,23.07,72.55975
"2023-04-23 23:00:00",458,12.6,22.11,72.75757
"2023-04-24 00:00:00",459,12.6,21.51,72.27851
"2023-04-24 01:00:00",460,12.59,20.85,82.77379
"2023-04-24 02:00:00",461,12.6,20.13,50.63834
"2023-04-24 03:00:00",462,12.59,19.47,49.96841
"2023-04-24 04:00:00",463,12.58,19.02,48.99933
"2023-04-24 05:00:00",464,12.58,18.69,49.68245
"2023-04-24 06:00:00",465,12.58,18.3,49.0465
"2023-04-24 07:00:00",466,12.58,18.2,52.00673
"2023-04-24 08:00:00",467,12.58,18.66,55.96012
"2023-04-24 09:00:00",468,12.59,19.68,50.38641
"2023-04-24 10:00:00",469,12.57,21.51,50.03781
"2023-04-24 11:00:00",470,12.58,22.75,395.5727
"2023-04-24 12:00:00",471,12.59,23.27,49.37531
"2023-04-24 13:00:00",472,12.59,22.67,49.76838
"2023-04-24 14:00:00",473,12.58,23.27,133.455
