Date,AbsPres,Temp
2023-01-25 13:00,15.016,72.545
2023-01-25 14:00,14.9406,72.545
2023-01-25 15:00,14.8826,72.372
2023-01-25 16:00,14.9166,72.545
2023-01-25 17:00,15.0089,72.199
2023-01-25 18:00,15.0744,72.028
2023-01-25 19:00,15.1327,71.512
2023-01-25 20:00,15.1988,70.995
2023-01-25 21:00,15.2045,70.651
2023-01-25 22:00,15.1913,70.48
2023-01-25 23:00,15.1704,70.48
2023-01-26 00:00,15.1303,70.48
2023-01-26 01:00,15.077,70.308
2023-01-26 02:00,15.0297,69.964
2023-01-26 03:00,14.9917,69.449
2023-01-26 04:00,15.0018,68.934
2023-01-26 05:00,15.0427,68.592
2023-01-26 06:00,15.0977,68.077
2023-01-26 07:00,15.1547,67.735
2023-01-26 08:00,15.1921,67.221
2023-01-26 09:00,15.1946,66.879
2023-01-26 10:00,15.1705,66.879
2023-01-26 11:00,15.1303,67.564
2023-01-26 12:00,15.0736,68.763
2023-01-26 13:00,15.0024,69.964
2023-01-26 14:00,14.9399,69.964
2023-01-26 15:00,14.8833,67.564
2023-01-26 16:00,14.8517,63.282
2023-01-26 17:00,14.8427,62.083
2023-01-26 18:00,14.8691,60.883
2023-01-26 19:00,14.9048,62.598
2023-01-26 20:00,14.9335,63.282
2023-01-26 21:00,14.9371,62.769
2023-01-26 22:00,14.9224,61.054
2023-01-26 23:00,14.9068,58.303
2023-01-27 00:00,14.8832,54.669
2023-01-27 01:00,14.8703,49.937
2023-01-27 02:00,14.8765,46.728
2023-01-27 03:00,14.8816,45.286
2023-01-27 04:00,14.8878,43.648
2023-01-27 05:00,14.8976,42.915
2023-01-27 06:00,14.9036,41.994
2023-01-27 07:00,14.9161,41.81
2023-01-27 08:00,14.9264,41.439
2023-01-27 09:00,14.9411,43.099
2023-01-27 10:00,14.9498,48.16
2023-01-27 11:00,14.9477,50.29
2023-01-27 12:00,14.9322,53.623
2023-01-27 13:00,14.9103,56.923
2023-01-27 14:00,14.8967,61.054
2023-01-27 15:00,14.89,62.425
2023-01-27 16:00,14.8896,60.712
2023-01-27 17:00,14.8962,60.883
2023-01-27 18:00,14.9031,55.711
2023-01-27 19:00,14.9121,50.819
2023-01-27 20:00,14.921,48.16
2023-01-27 21:00,14.9266,46.188
2023-01-27 22:00,14.9324,45.104
2023-01-27 23:00,14.9357,44.379
2023-01-28 00:00,14.9322,43.466
2023-01-28 01:00,14.9303,42.548
2023-01-28 02:00,14.9268,41.625
2023-01-28 03:00,14.9295,40.509
2023-01-28 04:00,14.926,39.573
2023-01-28 05:00,14.92,39.007
2023-01-28 06:00,14.9248,39.007
2023-01-28 07:00,14.9396,38.44
2023-01-28 08:00,14.9521,38.25
2023-01-28 09:00,14.9585,40.696
2023-01-28 10:00,14.9662,48.339
2023-01-28 11:00,14.9621,52.576
2023-01-28 12:00,14.9434,55.884
2023-01-28 13:00,14.9216,60.712
2023-01-28 14:00,14.9106,63.111
2023-01-28 15:00,14.9007,62.94
2023-01-28 16:00,14.8981,61.741
2023-01-28 17:00,14.9036,60.539
2023-01-28 18:00,14.9042,59.337
2023-01-28 19:00,14.9057,58.476
2023-01-28 20:00,14.9084,58.303
2023-01-28 21:00,14.9895,63.282
2023-01-28 22:00,15.0089,64.825
2023-01-28 23:00,15.0017,65.167
2023-01-29 00:00,14.9885,64.996
2023-01-29 01:00,14.9617,64.481
2023-01-29 02:00,14.9231,62.94
2023-01-29 03:00,14.8926,61.398
2023-01-29 04:00,14.8742,59.508
2023-01-29 05:00,14.8691,57.096
2023-01-29 06:00,14.8694,57.268
2023-01-29 07:00,14.8698,57.441
2023-01-29 08:00,14.8754,57.785
2023-01-29 09:00,14.8786,59.337
2023-01-29 10:00,14.8849,63.797
2023-01-29 11:00,14.9089,68.248
2023-01-29 12:00,14.9225,70.824
2023-01-29 13:00,14.9266,73.407
2023-01-29 14:00,14.9192,74.446
2023-01-29 15:00,14.9064,74.446
2023-01-29 16:00,14.9048,74.446
2023-01-29 17:00,14.9084,73.926
2023-01-29 18:00,14.9218,72.718
2023-01-29 19:00,14.976,71.856
2023-01-29 20:00,15.0391,71.339
2023-01-29 21:00,15.0929,70.995
2023-01-29 22:00,15.1419,70.651
2023-01-29 23:00,15.1656,70.48
2023-01-30 00:00,15.1749,70.308
2023-01-30 01:00,15.1665,70.137
2023-01-30 02:00,15.1403,69.964
2023-01-30 03:00,15.1035,69.964
2023-01-30 04:00,15.0601,69.964
2023-01-30 05:00,15.0197,69.793
2023-01-30 06:00,14.9849,69.278
