"Plot Title: Ichetucknee_SpC"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415360, SEN S/N: 21415360)","Temp, °F (LGR S/N: 21415360, SEN S/N: 21415360)","Coupler Detached (LGR S/N: 21415360, SEN S/N: 21415360)","Coupler Attached (LGR S/N: 21415360, SEN S/N: 21415360)","Stopped (LGR S/N: 21415360, SEN S/N: 21415360)","End Of File (LGR S/N: 21415360, SEN S/N: 21415360)"
1,12/14/23 04:00:00 PM,330.5,72.66,Logged,,,
2,12/14/23 05:00:00 PM,330.9,72.66,,,,
3,12/14/23 06:00:00 PM,331.3,72.61,,,,
4,12/14/23 07:00:00 PM,331.3,72.59,,,,
5,12/14/23 08:00:00 PM,331.3,72.45,,,,
6,12/14/23 09:00:00 PM,331.0,72.21,,,,
7,12/14/23 10:00:00 PM,330.3,71.87,,,,
8,12/14/23 11:00:00 PM,329.6,71.55,,,,
9,12/15/23 12:00:00 AM,328.5,71.33,,,,
10,12/15/23 01:00:00 AM,328.1,71.19,,,,
11,12/15/23 02:00:00 AM,327.7,71.04,,,,
12,12/15/23 03:00:00 AM,327.4,70.95,,,,
13,12/15/23 04:00:00 AM,327.0,70.92,,,,
14,12/15/23 05:00:00 AM,326.6,70.84,,,,
15,12/15/23 06:00:00 AM,326.6,70.79,,,,
16,12/15/23 07:00:00 AM,325.9,70.72,,,,
17,12/15/23 08:00:00 AM,325.5,70.63,,,,
18,12/15/23 09:00:00 AM,325.1,70.61,,,,
19,12/15/23 10:00:00 AM,325.1,70.75,,,,
20,12/15/23 11:00:00 AM,325.8,71.01,,,,
21,12/15/23 12:00:00 PM,327.3,71.35,,,,
22,12/15/23 01:00:00 PM,328.0,71.67,,,,
23,12/15/23 02:00:00 PM,329.1,72.01,,,,
24,12/15/23 03:00:00 PM,329.8,72.27,,,,
25,12/15/23 04:00:00 PM,330.2,72.45,,,,
26,12/15/23 05:00:00 PM,330.9,72.61,,,,
27,12/15/23 06:00:00 PM,331.7,72.75,,,,
28,12/15/23 07:00:00 PM,332.4,72.79,,,,
29,12/15/23 08:00:00 PM,332.5,72.68,,,,
30,12/15/23 09:00:00 PM,332.1,72.46,,,,
