"Plot Title: GilchristBlue_SpC"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10757734, SEN S/N: 10757734)","Full Range, μS/cm (LGR S/N: 10757734, SEN S/N: 10757734)","Temp, °F (LGR S/N: 10757734, SEN S/N: 10757734)"
1,05/29/23 10:00:00 AM,400.8,401.4,76.96
2,05/29/23 11:00:00 AM,402.8,403.6,77.59
3,05/29/23 12:00:00 PM,404.7,405.9,77.95
4,05/29/23 01:00:00 PM,403.5,404.7,77.83
5,05/29/23 02:00:00 PM,399.8,400.6,77.16
6,05/29/23 03:00:00 PM,398.6,399.6,76.46
7,05/29/23 04:00:00 PM,397.1,398.5,76.12
8,05/29/23 05:00:00 PM,395.7,397.0,75.74
9,05/29/23 06:00:00 PM,394.4,395.5,75.43
10,05/29/23 07:00:00 PM,393.2,394.4,75.11
11,05/29/23 08:00:00 PM,392.3,393.7,74.82
12,05/29/23 09:00:00 PM,391.8,393.3,74.71
13,05/29/23 10:00:00 PM,391.5,392.9,74.59
14,05/29/23 11:00:00 PM,390.8,391.8,74.50
15,05/30/23 12:00:00 AM,390.4,391.4,74.39
16,05/30/23 01:00:00 AM,390.0,391.4,74.34
17,05/30/23 02:00:00 AM,389.9,391.1,74.30
18,05/30/23 03:00:00 AM,389.7,391.1,74.25
19,05/30/23 04:00:00 AM,389.5,390.7,74.19
20,05/30/23 05:00:00 AM,389.5,390.7,74.16
21,05/30/23 06:00:00 AM,389.2,390.3,74.10
22,05/30/23 07:00:00 AM,390.0,391.1,74.26
23,05/30/23 08:00:00 AM,391.4,392.5,74.73
24,05/30/23 09:00:00 AM,393.3,394.4,75.29
25,05/30/23 10:00:00 AM,399.6,400.7,76.64
26,05/30/23 11:00:00 AM,403.2,404.8,77.38
27,05/30/23 12:00:00 PM,404.6,405.9,77.95
28,05/30/23 01:00:00 PM,402.4,404.0,77.40
29,05/30/23 02:00:00 PM,401.7,402.9,77.18
30,05/30/23 03:00:00 PM,400.3,401.4,76.80
31,05/30/23 04:00:00 PM,399.0,400.4,76.39
32,05/30/23 05:00:00 PM,397.3,398.5,75.94
33,05/30/23 06:00:00 PM,395.4,397.0,75.56
34,05/30/23 07:00:00 PM,394.5,395.9,75.24
35,05/30/23 08:00:00 PM,393.3,394.4,74.98
36,05/30/23 09:00:00 PM,393.0,394.0,74.89
37,05/30/23 10:00:00 PM,392.4,394.1,74.79
38,05/30/23 11:00:00 PM,392.0,393.3,74.71
39,05/31/23 12:00:00 AM,391.8,392.9,74.61
40,05/31/23 01:00:00 AM,391.2,392.6,74.52
41,05/31/23 02:00:00 AM,390.8,392.2,74.44
42,05/31/23 03:00:00 AM,390.8,392.2,74.43
43,05/31/23 04:00:00 AM,391.3,393.0,74.44
44,05/31/23 05:00:00 AM,391.0,392.6,74.43
45,05/31/23 06:00:00 AM,391.3,393.0,74.43
46,05/31/23 07:00:00 AM,392.3,393.3,74.61
47,05/31/23 08:00:00 AM,393.2,394.8,75.06
48,05/31/23 09:00:00 AM,395.6,396.6,75.69
49,05/31/23 10:00:00 AM,396.0,397.4,75.72
50,05/31/23 11:00:00 AM,399.1,399.9,76.48
51,05/31/23 12:00:00 PM,400.2,401.4,76.80
52,05/31/23 01:00:00 PM,400.7,401.5,76.60
53,05/31/23 02:00:00 PM,401.6,402.6,77.04
54,05/31/23 03:00:00 PM,399.9,401.1,76.60
55,05/31/23 04:00:00 PM,398.3,399.3,76.08
56,05/31/23 05:00:00 PM,397.4,398.5,75.76
57,05/31/23 06:00:00 PM,396.1,397.4,75.47
58,05/31/23 07:00:00 PM,394.8,396.0,75.13
59,05/31/23 08:00:00 PM,394.1,395.6,74.95
60,05/31/23 09:00:00 PM,393.8,395.2,74.86
61,05/31/23 10:00:00 PM,393.5,395.2,74.80
62,05/31/23 11:00:00 PM,393.1,394.5,74.71
63,06/01/23 12:00:00 AM,393.1,394.5,74.70
64,06/01/23 01:00:00 AM,392.7,394.1,74.64
65,06/01/23 02:00:00 AM,392.7,394.1,74.64
66,06/01/23 03:00:00 AM,392.8,394.1,74.61
67,06/01/23 04:00:00 AM,392.4,394.1,74.55
68,06/01/23 05:00:00 AM,392.4,394.1,74.55
69,06/01/23 06:00:00 AM,392.7,394.1,74.61
70,06/01/23 07:00:00 AM,392.9,394.1,74.71
71,06/01/23 08:00:00 AM,394.0,395.6,75.07
72,06/01/23 09:00:00 AM,397.4,398.5,75.78
73,06/01/23 10:00:00 AM,400.1,401.1,76.48
74,06/01/23 11:00:00 AM,402.9,404.1,77.09
75,06/01/23 12:00:00 PM,405.9,407.4,77.86
76,06/01/23 01:00:00 PM,405.9,407.8,77.85
77,06/01/23 02:00:00 PM,401.5,402.6,76.62
78,06/01/23 03:00:00 PM,400.2,401.5,76.46
79,06/01/23 04:00:00 PM,392.5,393.8,75.81
80,06/01/23 05:00:00 PM,394.9,396.3,75.51
81,06/01/23 06:00:00 PM,395.2,396.3,75.29
82,06/01/23 07:00:00 PM,394.8,396.0,75.06
83,06/01/23 08:00:00 PM,394.1,395.6,74.86
84,06/01/23 09:00:00 PM,393.6,394.9,74.77
85,06/01/23 10:00:00 PM,393.2,394.5,74.68
86,06/01/23 11:00:00 PM,392.7,394.1,74.55
87,06/02/23 12:00:00 AM,392.1,393.4,74.46
88,06/02/23 01:00:00 AM,392.1,393.0,74.39
89,06/02/23 02:00:00 AM,392.1,393.4,74.37
90,06/02/23 03:00:00 AM,391.9,393.4,74.35
91,06/02/23 04:00:00 AM,392.2,394.2,74.34
92,06/02/23 05:00:00 AM,391.9,393.0,74.25
93,06/02/23 06:00:00 AM,391.1,392.2,74.26
94,06/02/23 07:00:00 AM,391.8,393.0,74.39
95,06/02/23 08:00:00 AM,393.4,394.5,74.86
96,06/02/23 09:00:00 AM,396.9,398.2,75.69
97,06/02/23 10:00:00 AM,402.6,403.7,77.13
98,06/02/23 11:00:00 AM,404.6,405.9,77.56
99,06/02/23 12:00:00 PM,405.9,407.1,77.85
100,06/02/23 01:00:00 PM,404.7,405.9,77.56
101,06/02/23 02:00:00 PM,402.7,404.1,77.09
102,06/02/23 03:00:00 PM,400.8,401.8,76.86
103,06/02/23 04:00:00 PM,399.0,400.4,76.21
104,06/02/23 05:00:00 PM,397.6,398.5,75.90
105,06/02/23 06:00:00 PM,396.3,397.4,75.60
106,06/02/23 07:00:00 PM,394.9,395.9,75.20
107,06/02/23 08:00:00 PM,393.7,395.2,74.91
108,06/02/23 09:00:00 PM,393.6,394.5,74.73
109,06/02/23 10:00:00 PM,393.1,394.1,74.62
110,06/02/23 11:00:00 PM,392.5,393.7,74.53
111,06/03/23 12:00:00 AM,392.1,393.4,74.43
112,06/03/23 01:00:00 AM,391.5,392.6,74.30
113,06/03/23 02:00:00 AM,390.9,392.2,74.25
114,06/03/23 03:00:00 AM,391.1,392.3,74.19
115,06/03/23 04:00:00 AM,390.7,392.3,74.16
116,06/03/23 05:00:00 AM,390.9,392.3,74.17
117,06/03/23 06:00:00 AM,390.5,391.9,74.12
118,06/03/23 07:00:00 AM,389.9,391.5,74.28
119,06/03/23 08:00:00 AM,391.4,392.9,74.71
120,06/03/23 09:00:00 AM,392.4,393.5,75.43
121,06/03/23 10:00:00 AM,400.1,401.2,76.12
122,06/03/23 11:00:00 AM,405.2,406.8,77.47
123,06/03/23 12:00:00 PM,407.2,408.6,77.99
124,06/03/23 01:00:00 PM,406.8,408.2,77.95
125,06/03/23 02:00:00 PM,405.3,406.7,77.49
126,06/03/23 03:00:00 PM,402.0,403.0,76.77
127,06/03/23 04:00:00 PM,400.4,402.0,76.24
128,06/03/23 05:00:00 PM,398.3,399.3,75.78
129,06/03/23 06:00:00 PM,396.7,397.8,75.47
130,06/03/23 07:00:00 PM,395.7,397.1,75.16
131,06/03/23 08:00:00 PM,394.7,396.0,74.95
132,06/03/23 09:00:00 PM,394.1,396.0,74.88
133,06/03/23 10:00:00 PM,393.9,395.2,74.80
134,06/03/23 11:00:00 PM,393.4,394.9,74.68
135,06/04/23 12:00:00 AM,393.1,394.9,74.62
136,06/04/23 01:00:00 AM,393.0,394.1,74.61
137,06/04/23 02:00:00 AM,392.9,394.1,74.55
138,06/04/23 03:00:00 AM,392.6,394.1,74.50
139,06/04/23 04:00:00 AM,392.5,394.1,74.50
140,06/04/23 05:00:00 AM,392.7,394.1,74.55
141,06/04/23 06:00:00 AM,393.1,394.5,74.62
142,06/04/23 07:00:00 AM,393.5,394.5,74.77
143,06/04/23 08:00:00 AM,394.5,396.0,75.11
144,06/04/23 09:00:00 AM,394.4,395.8,75.69
145,06/04/23 10:00:00 AM,396.7,398.0,76.53
146,06/04/23 11:00:00 AM,405.4,406.7,77.74
147,06/04/23 12:00:00 PM,409.6,411.2,78.44
148,06/04/23 01:00:00 PM,407.8,409.3,78.13
149,06/04/23 02:00:00 PM,388.7,389.9,76.10
150,06/04/23 03:00:00 PM,394.0,395.4,75.74
151,06/04/23 04:00:00 PM,395.5,397.0,75.67
152,06/04/23 05:00:00 PM,395.9,397.4,75.58
153,06/04/23 06:00:00 PM,395.7,397.4,75.49
154,06/04/23 07:00:00 PM,394.4,395.6,74.95
155,06/04/23 08:00:00 PM,393.6,394.9,74.77
156,06/04/23 09:00:00 PM,393.1,394.1,74.62
157,06/04/23 10:00:00 PM,392.8,394.1,74.61
158,06/04/23 11:00:00 PM,392.5,393.7,74.52
159,06/05/23 12:00:00 AM,392.3,393.4,74.46
160,06/05/23 01:00:00 AM,392.2,393.8,74.44
161,06/05/23 02:00:00 AM,391.3,393.0,74.30
162,06/05/23 03:00:00 AM,391.4,392.6,74.28
163,06/05/23 04:00:00 AM,391.3,393.0,74.26
164,06/05/23 05:00:00 AM,391.1,392.6,74.21
165,06/05/23 06:00:00 AM,390.7,392.2,74.21
166,06/05/23 07:00:00 AM,390.5,391.8,74.34
167,06/05/23 08:00:00 AM,391.6,392.9,74.79
168,06/05/23 09:00:00 AM,386.8,388.1,75.42
169,06/05/23 10:00:00 AM,394.9,396.9,76.19
170,06/05/23 11:00:00 AM,402.9,404.8,77.59
171,06/05/23 12:00:00 PM,403.4,404.8,77.49
172,06/05/23 01:00:00 PM,404.8,406.3,77.85
173,06/05/23 02:00:00 PM,405.1,406.7,77.61
174,06/05/23 03:00:00 PM,402.5,403.7,76.98
175,06/05/23 04:00:00 PM,400.3,401.9,76.53
176,06/05/23 05:00:00 PM,398.5,400.1,75.92
177,06/05/23 06:00:00 PM,396.6,397.8,75.51
178,06/05/23 07:00:00 PM,395.6,397.1,75.22
179,06/05/23 08:00:00 PM,393.8,395.6,74.86
180,06/05/23 09:00:00 PM,393.0,394.1,74.62
181,06/05/23 10:00:00 PM,392.1,393.4,74.43
182,06/05/23 11:00:00 PM,391.4,393.0,74.30
183,06/06/23 12:00:00 AM,391.2,392.6,74.21
184,06/06/23 01:00:00 AM,390.7,392.3,74.12
185,06/06/23 02:00:00 AM,390.0,391.1,74.01
186,06/06/23 03:00:00 AM,389.7,391.1,73.92
187,06/06/23 04:00:00 AM,389.4,390.8,73.87
188,06/06/23 05:00:00 AM,389.4,390.8,73.85
189,06/06/23 06:00:00 AM,389.0,390.0,73.81
190,06/06/23 07:00:00 AM,387.8,388.8,73.94
191,06/06/23 08:00:00 AM,391.6,393.0,74.55
192,06/06/23 09:00:00 AM,386.4,387.6,75.81
193,06/06/23 10:00:00 AM,399.2,400.5,77.49
194,06/06/23 11:00:00 AM,408.4,410.1,78.37
195,06/06/23 12:00:00 PM,412.2,413.4,79.25
196,06/06/23 01:00:00 PM,411.7,413.4,79.09
197,06/06/23 02:00:00 PM,407.2,408.6,77.99
198,06/06/23 03:00:00 PM,404.5,406.0,77.32
199,06/06/23 04:00:00 PM,403.0,404.5,76.91
200,06/06/23 05:00:00 PM,400.3,401.5,76.33
201,06/06/23 06:00:00 PM,398.3,399.7,75.83
202,06/06/23 07:00:00 PM,396.6,397.8,75.47
203,06/06/23 08:00:00 PM,395.1,396.7,75.15
204,06/06/23 09:00:00 PM,394.5,395.6,74.95
205,06/06/23 10:00:00 PM,393.8,395.3,74.79
206,06/06/23 11:00:00 PM,393.0,394.9,74.64
207,06/07/23 12:00:00 AM,392.2,394.1,74.52
208,06/07/23 01:00:00 AM,392.1,393.4,74.44
209,06/07/23 02:00:00 AM,391.8,393.0,74.37
210,06/07/23 03:00:00 AM,391.8,393.4,74.39
211,06/07/23 04:00:00 AM,392.1,393.8,74.44
212,06/07/23 05:00:00 AM,392.1,393.8,74.44
213,06/07/23 06:00:00 AM,392.2,393.8,74.50
214,06/07/23 07:00:00 AM,392.4,393.7,74.59
215,06/07/23 08:00:00 AM,393.5,394.5,74.82
216,06/07/23 09:00:00 AM,394.8,396.3,75.38
217,06/07/23 10:00:00 AM,398.7,399.6,76.28
218,06/07/23 11:00:00 AM,398.4,399.2,76.26
219,06/07/23 12:00:00 PM,400.2,401.1,76.77
220,06/07/23 01:00:00 PM,405.5,406.7,77.86
221,06/07/23 02:00:00 PM,404.2,405.2,77.50
222,06/07/23 03:00:00 PM,402.7,403.7,77.00
223,06/07/23 04:00:00 PM,400.8,401.9,76.44
224,06/07/23 05:00:00 PM,398.9,399.7,75.92
225,06/07/23 06:00:00 PM,397.6,398.6,75.63
226,06/07/23 07:00:00 PM,396.5,397.5,75.31
227,06/07/23 08:00:00 PM,395.4,396.4,75.04
228,06/07/23 09:00:00 PM,394.5,395.6,74.89
229,06/07/23 10:00:00 PM,394.0,395.3,74.79
230,06/07/23 11:00:00 PM,393.6,394.9,74.70
231,06/08/23 12:00:00 AM,393.3,394.5,74.62
232,06/08/23 01:00:00 AM,392.8,394.1,74.53
233,06/08/23 02:00:00 AM,392.7,393.7,74.52
234,06/08/23 03:00:00 AM,392.6,393.8,74.50
235,06/08/23 04:00:00 AM,392.4,393.8,74.50
236,06/08/23 05:00:00 AM,392.4,393.8,74.46
237,06/08/23 06:00:00 AM,392.3,393.8,74.44
238,06/08/23 07:00:00 AM,392.6,393.7,74.53
239,06/08/23 08:00:00 AM,394.5,395.6,75.06
240,06/08/23 09:00:00 AM,400.2,400.8,76.35
241,06/08/23 10:00:00 AM,402.5,403.6,77.59
242,06/08/23 11:00:00 AM,411.8,413.0,79.14
243,06/08/23 12:00:00 PM,414.1,414.9,79.45
244,06/08/23 01:00:00 PM,409.7,410.8,78.44
245,06/08/23 02:00:00 PM,408.4,409.3,78.17
246,06/08/23 03:00:00 PM,405.3,406.4,77.34
247,06/08/23 04:00:00 PM,403.3,404.2,76.87
248,06/08/23 05:00:00 PM,400.9,401.9,76.28
249,06/08/23 06:00:00 PM,398.9,399.7,75.81
250,06/08/23 07:00:00 PM,396.9,397.5,75.38
251,06/08/23 08:00:00 PM,395.6,396.7,75.13
252,06/08/23 09:00:00 PM,394.9,395.6,74.97
253,06/08/23 10:00:00 PM,394.2,395.6,74.86
254,06/08/23 11:00:00 PM,393.9,394.9,74.77
255,06/09/23 12:00:00 AM,393.6,395.3,74.71
256,06/09/23 01:00:00 AM,393.8,394.9,74.73
257,06/09/23 02:00:00 AM,393.8,394.9,74.73
258,06/09/23 03:00:00 AM,393.7,395.3,74.73
259,06/09/23 04:00:00 AM,393.5,394.5,74.70
260,06/09/23 05:00:00 AM,393.5,394.9,74.64
261,06/09/23 06:00:00 AM,393.2,394.5,74.64
262,06/09/23 07:00:00 AM,393.5,394.5,74.80
263,06/09/23 08:00:00 AM,395.2,396.3,75.31
264,06/09/23 09:00:00 AM,400.5,401.1,76.46
