Date,GPPavg,ER,K600_1d,GPP_Rhat,ER_Rhat,K600_daily_Rhat
2022-07-23,NA,NA,NA,NA,NA,NA
2022-07-24,NA,NA,NA,NA,NA,NA
2022-07-25,0,-7.207363792964615,2.057251310255588,0.9999176100057153,0.9992917975808874,0.9998118313739427
2022-07-26,3.074060752076905,-10.970279267566623,2.018397891598202,0.9998610657103288,1.001180294225348,1.0012204924683827
2022-07-27,4.061363030282941,-9.838654990342354,1.9636896895927134,0.9996002982581745,1.0004619890924777,1.0013285415904465
2022-07-28,6.766698801785492,-10.104499427608369,1.5882525264638672,0.9996441020273659,1.0009519191366492,1.0015395906351645
2022-07-29,7.208113607053248,-10.52837537956622,1.6594374176089894,1.0008547783494939,1.0002441362470151,1.0003835095526978
2022-07-30,7.369727005082257,-10.940157880658521,1.8286245560375685,1.0003650157804596,1.001588320343338,1.0016716843783184
2022-07-31,6.573244236863399,-11.494351266014469,2.010351491450271,1.0013053123360711,1.000115906148247,1.0007815017501906
2022-08-01,6.142564873973812,-10.535071418403229,1.7771030625432715,0.9999227813320749,0.9999309775601031,0.999722201083613
2022-08-02,7.487593140624222,-11.377305232911702,1.7639198527168536,1.0000965221012454,1.0007979826331805,1.0001296837330116
2022-08-03,6.9256187375888105,-11.834102714534875,1.6445190493603847,0.9994322768220804,0.9995831277534803,1.0016582759305523
2022-08-04,7.459250193423743,-13.216874906063211,1.4295439628181006,0.9996196432598253,1.0001507471154383,0.9998384780438448
2022-08-05,10.476346413929098,-15.319022590269554,1.1081205065514004,0.9994454159486473,1.0001961644419093,0.9995713727732091
2022-08-06,9.014777886200337,-16.13597474102711,1.307377720936601,0.999780000392122,0.999405397587613,1.0008758965924731
2022-08-07,11.502945119678925,-14.95291858751378,0.9223254044535876,1.0001988419633023,0.9992822710826341,0.9994527534200218
2022-08-08,7.991058879275318,-14.607547990727076,1.2953172680318836,0.9996375955215235,0.9997976070219046,1.0003418430934734
2022-08-09,6.289489875869691,-14.197717048580547,1.7113832646571299,0.9994183011322594,0.9999390169364387,1.0007044053005882
2022-08-10,5.815539459053532,-12.66939763463381,1.8131100111203693,0.9994941774015367,1.0005779956762881,1.0004610887983802
2022-08-11,4.815540556189404,-11.021967187019913,1.6752417889949325,0.9999372503966759,0.9995405685017389,1.0019663876717289
2022-08-12,6.5810610355640495,-11.03319166189116,1.5612027861115891,0.9995028721786018,0.9995695356602657,0.9999619994368815
2022-08-13,7.090646131442039,-12.718465430181606,1.5166625754277003,0.9999582523312444,1.0003066464415256,1.0005746997678715
2022-08-14,9.502066644589632,-12.884951089467252,1.2961450189550863,0.9998358247369382,1.0002187070194513,0.9999446568860177
2022-08-15,10.403436994921224,-13.170822605235372,1.1035017144591086,1.0009067369007254,0.9997758503686518,0.9999228754513726
2022-08-16,8.943608274429808,-12.28352289187914,1.1344824074726816,0.9995551250418108,0.9998336414133531,1.0000613953987652
2022-08-17,9.176443553795442,-13.033960469581855,1.2037930662606409,0.9992566679732261,0.9995643003867472,1.0013110397779217
2022-08-18,6.232782159544631,-14.826465821266975,1.5825964372232453,0.999482326195116,1.000495079541767,1.000383257824268
2022-08-19,8.478594410980008,-14.624868257685595,1.4631286078337151,0.9997529885611574,0.9999691750320602,1.0008256077045734
2022-08-20,6.883673931825989,-15.129178175129676,1.5875300773840704,0.9999474967623342,0.9996273017114564,0.9996877030512349
2022-08-21,9.203841548384867,-16.355757409617237,1.5265299329419761,0.9998066956657252,1.0004512795765956,1.000002078374122
2022-08-22,10.313052639164592,-15.928458238469668,1.5238981564542462,0.9995360635049012,0.999879707364062,1.0003144744959758
2022-08-23,10.847948689495329,-15.42141634761557,1.489148446684799,0.9992146642296271,0.9998437929620191,1.0005698426110932
2022-08-24,9.018376664554866,-13.55272853976213,1.5556628936705192,0.9995390153063725,0.9999128723326464,1.000915800631546
2022-08-25,7.3333265980642635,-12.934956778195499,1.7385438323044393,0.9994222408234256,0.9997805692202439,1.0002927481212778
2022-08-26,7.949863331636233,-13.387571962517232,1.7270997978187212,0.9998910369755649,1.0000598325257815,1.0006018608224294
2022-08-27,9.522834222987816,-14.15746072915242,1.5908277882681627,0.9998884557568264,1.0001199445017712,1.000160530754029
2022-08-28,8.948793494684049,-13.470463139095202,1.704918098389647,0.9998143745778841,0.9997466374260918,0.9994285780868896
2022-08-29,7.516114902951477,-11.656349033889258,1.6383434107416028,1.0001101165160322,1.0006851337398803,1.0011885142175696
2022-08-30,1.5437462299006166,-9.416338362986659,2.0311954149281473,0.9996541333159145,0.9993037960232749,0.9995668716656345
2022-08-31,2.311555116005797,-9.593630537851123,1.9533213145541233,1.0009613899515306,0.9995652933495515,1.0011459750489011
2022-09-01,1.5524927136717859,-12.277253283889872,1.7223879713681858,1.000207909019998,1.0000655835975993,1.0005032167954684
2022-09-02,1.793439702885774,-13.4390057996524,1.391506193568677,0.9996135201500891,0.9998202560731083,1.0004592870132476
2022-09-03,0.12006050539463418,-12.356396636200882,1.2964959679128125,0.9997116803313407,0.9996689266289965,0.9994992695729794
2022-09-04,0,-12.526541656766074,1.2180957575868006,0.9997258750392038,1.0000729538324546,1.000547303904371
2022-09-05,0,-12.057563609639812,1.2281502909858648,1.0000309577335007,1.0014839419709927,1.001663616499526
2022-09-06,0,-11.83583141297902,1.2636600209469029,0.9997023809968794,0.9999085186127452,0.9998593524822698
2022-09-07,0.0629412182063307,-13.206033423354054,1.1698366030470368,0.9998961656698017,1.0001745779200932,1.0004519808179437
2022-09-08,0.6405777383113078,-13.424463666237017,1.000982511585277,0.9994055527787752,0.9998460831214981,1.0000574762893835
2022-09-09,1.6916233731542474,-13.596729097671497,1.0481104588281958,1.0001965647605398,1.0003082253064854,0.9999737781357777
2022-09-10,0.2892632667728522,-12.92236315773505,1.0605932070969442,0.9992724193333516,1.0012665984966802,1.0009783915654746
2022-09-11,0.830701764406949,-13.145070931835145,1.0100017159510712,0.9996067028031682,1.000200567573985,1.0010341671200755
2022-09-12,0.09131820333794106,-12.873269141520106,1.0385152213995144,0.9995174126176047,0.9994924269440305,0.9995731487102318
2022-09-13,1.5848440769358294,-13.409161859404312,0.9100942312423134,0.9993558875719981,1.0018959748588898,1.0018342336963681
2022-09-14,1.6466259486478183,-13.247622984409302,0.9401085260200712,0.9994217620455981,1.0004001759772516,1.0005333805647492
2022-09-15,1.80212912969795,-12.883295150500636,0.9405807300982469,0.9994586160942361,1.0005931610570753,1.001449607454319
2022-09-16,0.7740387224748048,-13.303055862418406,0.9236005606617151,0.9993642449896604,1.0003501646131467,1.0008806284237957
2022-09-17,0.47725099142233,-12.766992427924421,0.9594672983743249,0.9993185766888244,0.9999223464936824,1.000337983173257
2022-09-18,0.7357328432689736,-12.95488048004266,0.9449301741025191,0.9998173726805445,1.0008177684891326,1.0000471364173413
2022-09-19,0.3832964901923053,-12.76272029778018,0.9440880488363239,0.999561303689379,1.0000503199419677,1.0003366771226359
2022-09-20,0.6964054342675641,-13.122412373450842,0.9719694461179867,0.9994272929037142,0.9995914001041094,0.9999023788875151
