ID,date,K600_one,K600_rc,depth,method,ratio
AM,2022-07-16,2.432199577180852,7.075803115819111,0.5624217782693994,M6_breakpoint_stat,0.3437347729112577
AM,2022-07-17,2.2916002189743327,4.885327918287238,0.6789263380674444,M6_breakpoint_stat,0.46907807567966736
AM,2022-07-21,0.3250612948314391,3.5157877797112547,1.0861627904171798,M6_breakpoint_stat,0.09245759846691765
AM,2022-07-22,0.3260691075614455,3.5157877797112547,1.11701588138309,M6_breakpoint_stat,0.09274425192644165
AM,2022-07-23,0.3261099297701715,3.5157877797112547,1.111335509451395,M6_breakpoint_stat,0.09275586303930845
AM,2022-07-24,0.32584466298826764,3.5157877797112547,1.097832695711241,M6_breakpoint_stat,0.0926804128703777
AM,2022-07-25,0.32484179940947494,3.5157877797112547,1.0926645875155183,M6_breakpoint_stat,0.09239516710424246
AM,2022-07-26,0.3265185632691986,3.5157877797112547,1.0971510288450697,M6_breakpoint_stat,0.09287209118634998
AM,2022-07-27,0.3259422188225215,3.5157877797112547,1.0838578306859923,M6_breakpoint_stat,0.09270816080067568
AM,2022-07-29,1.7783407768265207,3.5157877797112547,0.9827496170485401,M6_breakpoint_stat,0.5058157341261857
AM,2022-07-30,2.0086257181322913,3.5157877797112547,0.9295936796350817,M6_breakpoint_stat,0.5713159735418547
AM,2022-07-31,2.080317144884976,3.5157877797112547,0.8758953922426108,M6_breakpoint_stat,0.5917072574431181
AM,2022-08-01,2.0431652541510816,3.5157877797112547,0.8189147656930802,M6_breakpoint_stat,0.5811400978016037
AM,2022-08-02,2.230785525952783,3.6505620234018497,0.7557794592564204,M6_breakpoint_stat,0.6110800231998197
AM,2022-08-03,2.38657269927685,4.362388032934306,0.6902303033673655,M6_breakpoint_stat,0.5470794164249417
AM,2022-08-04,2.372002977791439,5.25369546149336,0.6271854260523261,M6_breakpoint_stat,0.4514922867488018
AM,2022-08-05,2.4751540911456864,6.1730815743380365,0.571099243913663,M6_breakpoint_stat,0.40095923913189285
AM,2022-08-06,2.358312674395936,6.693932391248869,0.535396116184737,M6_breakpoint_stat,0.35230601932565264
AM,2022-08-07,2.523854045802733,6.776849632375955,0.5244214192864934,M6_breakpoint_stat,0.37242290779851245
AM,2022-08-08,2.4990525801964023,6.755789213431136,0.5269988557291998,M6_breakpoint_stat,0.36991275204798485
AM,2022-08-09,2.421576867032905,6.595269000043195,0.5346482176501837,M6_breakpoint_stat,0.36716877916837737
AM,2022-08-10,2.4386374849355867,6.4139137489173565,0.5456221254643789,M6_breakpoint_stat,0.38021052050274595
AM,2022-08-11,2.4234379082032467,6.018553192164571,0.5795784959823336,M6_breakpoint_stat,0.4026612095674871
AM,2022-08-12,2.4286954092006803,5.140883030487756,0.6251430766369412,M6_breakpoint_stat,0.47242767337778757
AM,2022-08-13,2.3644593952641837,4.733357745448448,0.6361587155935502,M6_breakpoint_stat,0.4995310987296123
AM,2022-08-14,2.471408200803184,4.883036196436027,0.624835866624824,M6_breakpoint_stat,0.5061212125781468
AM,2022-08-15,2.4670869598769283,4.932892236361495,0.6203077146829331,M6_breakpoint_stat,0.5001299119594499
AM,2022-08-16,2.3848265481493667,5.25136869200469,0.6102133856458476,M6_breakpoint_stat,0.4541342815598362
AM,2022-08-17,2.4821089614198804,5.920378539561222,0.5802434864294204,M6_breakpoint_stat,0.41924835461683796
AM,2022-08-18,2.491768366736771,6.632587677404269,0.5444388615534208,M6_breakpoint_stat,0.3756857033681838
AM,2022-08-19,2.536878639568017,7.2555655202691165,0.516315251084141,M6_breakpoint_stat,0.34964588666190166
AM,2022-08-20,2.537907308471599,7.814263813673954,0.494492918978953,M6_breakpoint_stat,0.3247788107730108
AM,2022-08-21,2.604068556127663,8.163329214915219,0.47903058485449235,M6_breakpoint_stat,0.31899590076188145
AM,2022-08-22,2.6093453191162648,8.192022181706749,0.4762311515681887,M6_breakpoint_stat,0.31852273605204356
AM,2022-08-23,2.569214316678353,7.903702232057703,0.4990297271875012,M6_breakpoint_stat,0.32506466479183976
AM,2022-08-24,2.604528170475313,6.848637486325852,0.5353187317515066,M6_breakpoint_stat,0.38029873470096415
AM,2022-08-25,2.5397791919211974,6.782264966258662,0.5365023638659995,M6_breakpoint_stat,0.3744736020424501
AM,2022-08-26,2.4959874648936693,7.047556856200307,0.516713129505201,M6_breakpoint_stat,0.3541635088332415
AM,2022-08-27,2.4628373868226676,6.838138817212577,0.5655089962088141,M6_breakpoint_stat,0.36016194649680877
AM,2022-08-28,2.200028324561376,4.708228991656419,0.7376860151607657,M6_breakpoint_stat,0.4672730082712855
AM,2022-08-30,0.32356093116808693,3.5157877797112547,1.1508254937959579,M6_breakpoint_stat,0.09203084811753354
AM,2022-08-31,0.3276259680884664,3.5157877797112547,1.2953289720931882,M6_breakpoint_stat,0.09318707175077949
AM,2022-09-02,0.32136933036378473,3.5157877797112547,1.4975445641611562,M6_breakpoint_stat,0.09140748830698144
AM,2022-09-03,0.3238431403602792,3.5157877797112547,1.4812043914460638,M6_breakpoint_stat,0.09211111723782027
AM,2022-09-04,0.32335766646108755,3.5157877797112547,1.41952910700606,M6_breakpoint_stat,0.09197303327780619
AM,2022-09-05,0.324105310054806,3.5157877797112547,1.3834824262632726,M6_breakpoint_stat,0.09218568649824027
AM,2022-09-06,0.32490116800874147,3.5157877797112547,1.3757054261981216,M6_breakpoint_stat,0.09241205339061308
AM,2022-09-09,0.32560977152626486,3.5157877797112547,1.3119747199861531,M6_breakpoint_stat,0.09261360239240794
AM,2022-09-11,0.3243225541764374,3.5157877797112547,1.262393429595429,M6_breakpoint_stat,0.09224747752069194
AM,2022-09-18,0.32364504604319083,3.5157877797112547,1.1879721131847965,M6_breakpoint_stat,0.09205477301868636
AM,2022-09-19,0.32547593532021135,3.5157877797112547,1.139384674849124,M6_breakpoint_stat,0.09257553518970991
AM,2022-09-20,0.3242019713190584,3.5157877797112547,1.0872584785928505,M6_breakpoint_stat,0.09221317998485237
AM,2022-09-22,0.7246497485627396,3.5157877797112547,0.9817319937503305,M6_breakpoint_stat,0.20611305174462316
AM,2022-09-27,2.339178753568166,3.5157877797112547,0.7705010244978494,M6_breakpoint_stat,0.6653355947895918
AM,2022-09-28,2.2134474856098776,3.930993845863121,0.7208358825550096,M6_breakpoint_stat,0.5630757951807159
AM,2022-09-29,2.4213020734789565,4.320283895096408,0.6771766246362496,M6_breakpoint_stat,0.5604497603102364
AM,2022-09-30,2.411555494615892,4.587988202725646,0.6528064133285756,M6_breakpoint_stat,0.5256237348612247
AM,2022-10-01,2.471392131944442,5.058813926923574,0.6267473470864182,M6_breakpoint_stat,0.4885319301410586
AM,2022-10-02,2.4501352315583804,5.722338169251184,0.5902615096855724,M6_breakpoint_stat,0.42817029666721024
AM,2022-10-03,2.3653981930664982,6.412829270829596,0.5540135906613712,M6_breakpoint_stat,0.3688540725426951
AM,2022-10-04,2.6474083439996443,7.017679455847012,0.5253052931664698,M6_breakpoint_stat,0.3772483996535163
AM,2022-10-05,2.4624219982851394,7.672177660339263,0.5019280642768864,M6_breakpoint_stat,0.320954767642366
AM,2022-10-06,2.53802444638278,8.485732899326644,0.47733622908429796,M6_breakpoint_stat,0.2990931339099981
AM,2022-10-07,2.5805434234612856,9.338121566929576,0.4531725854594314,M6_breakpoint_stat,0.27634502345740847
AM,2022-10-08,2.620823618395706,10.191474008690388,0.43193137595551967,M6_breakpoint_stat,0.25715844598739096
AM,2022-10-09,2.697739222155204,10.973510233348582,0.41373116015041445,M6_breakpoint_stat,0.24584104491530465
AM,2022-10-10,2.727105016805231,11.694978209474613,0.39988426165893926,M6_breakpoint_stat,0.2331859852971666
AM,2022-10-11,2.671438585186239,12.702158741849884,0.3848351510092394,M6_breakpoint_stat,0.21031374583476373
AM,2022-10-12,2.7310161553131,13.543619010337803,0.36918226001532883,M6_breakpoint_stat,0.20164596724321052
AM,2022-10-13,2.709083998684093,13.9894426338475,0.3602484907496323,M6_breakpoint_stat,0.19365203243547788
AM,2022-10-14,2.6886455757590806,15.04138673816797,0.352264252339932,M6_breakpoint_stat,0.17874984684334735
AM,2022-10-15,2.700987291639512,18.40655437430074,0.32686931135736164,M6_breakpoint_stat,0.14674051627015183
AM,2022-10-16,2.711799278415046,21.483933315294752,0.295388211965527,M6_breakpoint_stat,0.12622452502607953
AM,2022-10-17,2.763155210292565,22.119354525520933,0.2839259890043392,M6_breakpoint_stat,0.12492024607248298
AM,2022-10-18,2.7330536852578247,22.982761756538935,0.27847826214579957,M6_breakpoint_stat,0.11891754847435733
AM,2022-10-19,2.730322600166772,23.906779313041874,0.27280614272349596,M6_breakpoint_stat,0.1142070441365265
AM,2022-10-20,2.7391507846110614,24.561908410928385,0.2681106488887458,M6_breakpoint_stat,0.1115202751669054
AM,2022-10-21,2.7113786838887397,25.20159026296789,0.264667616982031,M6_breakpoint_stat,0.10758760282968871
AM,2022-10-22,2.715429742143945,26.06968908868584,0.2603993552546768,M6_breakpoint_stat,0.10416041913297816
AM,2022-10-23,2.707032210641977,26.27267063985913,0.2574510099500082,M6_breakpoint_stat,0.10303605018878628
AM,2022-10-24,2.7322014270752693,26.228555421360596,0.2587724247230423,M6_breakpoint_stat,0.10416896329906748
AM,2022-10-25,2.7007568764151335,25.69835306765693,0.26137168928440174,M6_breakpoint_stat,0.10509455097393824
AM,2022-10-27,2.728374986333968,25.057419946282423,0.2646022583493359,M6_breakpoint_stat,0.1088849128195561
AM,2022-10-28,2.759032456212501,24.73756075419647,0.26576841357910413,M6_breakpoint_stat,0.11153211440802464
AM,2022-10-29,2.717518132848895,24.825254875293066,0.2652714938794861,M6_breakpoint_stat,0.10946587040093035
AM,2022-10-30,2.729023797486388,24.82836400534638,0.2649812451228959,M6_breakpoint_stat,0.10991557063118365
AM,2022-10-31,2.7445143889960013,24.797844211064056,0.2655343184259738,M6_breakpoint_stat,0.11067552347036204
AM,2022-11-01,2.734930161805571,24.662279205901736,0.2659487321270254,M6_breakpoint_stat,0.11089527204570356
AM,2022-11-02,2.742458856518857,24.786172192012184,0.2655511602642849,M6_breakpoint_stat,0.11064471090064751
AM,2022-11-03,2.706922949149382,24.876401390365576,0.2648113176624056,M6_breakpoint_stat,0.10881489274400238
AM,2022-11-04,2.7382185648941517,24.931071724953544,0.26445930066946727,M6_breakpoint_stat,0.10983156260199857
AM,2022-11-05,2.744347457112828,24.930156875507382,0.2645108320130346,M6_breakpoint_stat,0.11008143554078516
AM,2022-11-09,2.756284068112828,24.198901795789645,0.27147504556742963,M6_breakpoint_stat,0.11390120474774572
AM,2022-11-10,2.5713098535562335,23.633691188529497,0.2732454507378359,M6_breakpoint_stat,0.10879848742392839
AM,2022-11-11,2.675515091162569,24.265499182133244,0.2693152480823466,M6_breakpoint_stat,0.11026004744763537
AM,2022-11-12,2.6993701158971226,24.268568754191335,0.26840175118909365,M6_breakpoint_stat,0.11122906106405324
AM,2022-11-13,2.762371031528704,24.12402519027634,0.26926817445268353,M6_breakpoint_stat,0.11450705302041103
AM,2022-11-14,2.7321283326325907,24.18940064997872,0.2692020064390179,M6_breakpoint_stat,0.11294733475072663
AM,2022-11-15,2.6659521378159257,24.43996856173486,0.2678380745623848,M6_breakpoint_stat,0.10908165168387124
AM,2022-11-16,2.7698570916094756,24.55027425904234,0.26671238892068794,M6_breakpoint_stat,0.11282387570840614
AM,2022-11-17,2.8090336995027787,24.54820978225245,0.2668227116910678,M6_breakpoint_stat,0.11442926895360075
AM,2022-11-18,2.759852358012125,24.408502548088016,0.26756306884565195,M6_breakpoint_stat,0.11306930249304915
AM,2022-11-19,2.751178873538723,24.662337510823445,0.2664253896034871,M6_breakpoint_stat,0.11155385706368369
AM,2022-11-20,2.644030771524168,24.715881486750156,0.2658214654662744,M6_breakpoint_stat,0.10697699667080847
AM,2022-11-21,2.74077544977291,25.046201224960328,0.26478996398007587,M6_breakpoint_stat,0.1094287882284333
AM,2022-11-22,2.770470131886699,25.219563655916687,0.2630558873113406,M6_breakpoint_stat,0.1098540073764015
AM,2022-11-23,2.7690752495301787,25.33135669455173,0.2625556255127337,M6_breakpoint_stat,0.10931413121373604
AM,2022-11-24,2.8047106512821336,25.576780756735403,0.2614367808732674,M6_breakpoint_stat,0.10965847023353553
AM,2022-11-25,2.7694455906808795,25.621472924580104,0.2607389625551978,M6_breakpoint_stat,0.1080908033208347
AM,2022-11-26,2.740877098652201,25.53891483232149,0.2617266957659847,M6_breakpoint_stat,0.1073215959506395
AM,2022-11-27,2.642975233242381,25.37015516609185,0.2620761594723758,M6_breakpoint_stat,0.1041765498058449
AM,2022-11-28,2.5305694411359005,25.358537447499938,0.2623957654537931,M6_breakpoint_stat,0.0997916163885621
AM,2022-11-29,2.7966264011177646,25.132943100612565,0.26366915234621285,M6_breakpoint_stat,0.11127333515705937
AM,2022-11-30,2.6559745991511705,25.1028210217162,0.2634982893097455,M6_breakpoint_stat,0.10580382965139709
AM,2022-12-01,2.7616538968582662,25.116401362671773,0.2634807128657738,M6_breakpoint_stat,0.10995420311138449
AM,2022-12-02,2.747246158341204,25.418652748201037,0.26251351452648003,M6_breakpoint_stat,0.108079927978702
AM,2022-12-03,2.7807844055426965,25.447538341053512,0.26157631753734556,M6_breakpoint_stat,0.10927518285949751
AM,2022-12-04,2.7931375371919613,25.607888498309556,0.261626824660679,M6_breakpoint_stat,0.10907332470525025
AM,2022-12-05,2.7870562514590445,26.439355160053907,0.25831809484753504,M6_breakpoint_stat,0.10541317042670877
AM,2022-12-07,2.790383680310729,26.752235673909443,0.25496522610657757,M6_breakpoint_stat,0.10430469117884217
AM,2022-12-08,2.7853736811961385,26.716623294585112,0.2550393062381569,M6_breakpoint_stat,0.10425620223348638
AM,2022-12-09,2.812208725155517,26.701016404918104,0.2551986693279113,M6_breakpoint_stat,0.10532216011962495
AM,2022-12-15,2.7513262052861633,27.260316521009987,0.25247603976416505,M6_breakpoint_stat,0.100927889196212
AM,2022-12-20,2.7075092292970786,27.69066213015071,0.25316089349988097,M6_breakpoint_stat,0.09777697682241529
AM,2022-12-21,2.732968169941151,27.993371357651423,0.24968651429177394,M6_breakpoint_stat,0.09762911851609289
AM,2023-01-04,2.657855757894912,26.892377161852693,0.254531395300674,M6_breakpoint_stat,0.098833053764586
AM,2023-01-21,2.65339244851969,14.058670890862594,0.3577964560383087,M6_breakpoint_stat,0.18873707686295277
AM,2023-02-10,1.7911454786725964,3.5157877797112547,0.9785505590996206,M6_breakpoint_stat,0.5094577917953
AM,2023-02-11,1.31651182439544,3.5157877797112547,1.0127626859735765,M6_breakpoint_stat,0.374457136461053
AM,2023-02-15,0.3261667138581263,3.5157877797112547,1.6113720417073063,M6_breakpoint_stat,0.09277201420983203
AM,2023-02-16,0.32507623413304454,3.5157877797112547,1.779742665294045,M6_breakpoint_stat,0.09246184767151744
AM,2023-02-17,0.3254513620262897,3.5157877797112547,1.9112971885111945,M6_breakpoint_stat,0.09256854577639452
AM,2023-02-18,0.32534823571819066,3.5157877797112547,2.019729908142836,M6_breakpoint_stat,0.0925392134291197
AM,2023-02-19,0.3255560688641749,3.5157877797112547,2.1050475447177353,M6_breakpoint_stat,0.09259832767577121
AM,2023-02-20,0.32637533965451926,3.5157877797112547,2.165629188013588,M6_breakpoint_stat,0.09283135391104974
AM,2023-02-21,0.32651764184446763,3.5157877797112547,2.197188468359487,M6_breakpoint_stat,0.09287182910433915
AM,2023-02-22,0.3248030816487645,3.5157877797112547,2.1973411758863834,M6_breakpoint_stat,0.09238415456220739
AM,2023-02-23,0.32592619932585404,3.5157877797112547,2.1624864796050782,M6_breakpoint_stat,0.09270360435481739
AM,2023-02-24,0.3238350790589124,3.5157877797112547,2.091587765352118,M6_breakpoint_stat,0.09210882435159622
AM,2023-02-26,0.32364119939069064,3.5157877797112547,1.9234759599829918,M6_breakpoint_stat,0.09205367891041213
AM,2023-03-01,0.3244685595969759,3.5157877797112547,1.6504740679456886,M6_breakpoint_stat,0.09228900602857887
AM,2023-03-02,0.3238165581089915,3.5157877797112547,1.5617053193867638,M6_breakpoint_stat,0.09210355641420029
AM,2023-03-03,0.322568957949686,3.5157877797112547,1.4805687193966999,M6_breakpoint_stat,0.0917486999104872
AM,2023-03-05,0.5551319832787048,3.5157877797112547,1.331406588830006,M6_breakpoint_stat,0.15789689766891926
AM,2023-03-06,0.7233926010387717,3.5157877797112547,1.2615785687083856,M6_breakpoint_stat,0.20575547967180846
AM,2023-03-07,0.8609738547142448,3.5157877797112547,1.1999350090823881,M6_breakpoint_stat,0.24488789103901915
AM,2023-03-10,1.8736514908925632,3.5157877797112547,1.0297756436683896,M6_breakpoint_stat,0.5329250820271191
AM,2023-03-16,2.171205890279167,3.5157877797112547,1.0050474225159907,M6_breakpoint_stat,0.6175588591577288
AM,2023-03-18,1.697101319472808,3.5157877797112547,0.9807890893371168,M6_breakpoint_stat,0.48270869170953995
AM,2023-03-20,1.718784192801505,3.5157877797112547,1.0213202310141376,M6_breakpoint_stat,0.48887597901107266
AM,2023-03-21,1.1334433202815812,3.5157877797112547,1.0364516732694313,M6_breakpoint_stat,0.32238672846592265
AM,2023-03-22,1.3334284187635392,3.5157877797112547,1.0343974480421225,M6_breakpoint_stat,0.379268744961919
AM,2023-03-23,0.93414997842068,3.5157877797112547,1.0148381815158962,M6_breakpoint_stat,0.2657014691874832
AM,2023-03-24,1.15373815351539,3.5157877797112547,0.9951526656075119,M6_breakpoint_stat,0.328159213753836
AM,2023-03-25,1.0171542849827488,3.5157877797112547,0.9783820349307984,M6_breakpoint_stat,0.28931048991423647
AM,2023-03-26,0.9717428672676796,3.5157877797112547,0.9439885357265955,M6_breakpoint_stat,0.2763940624844788
AM,2023-03-27,1.4974243316343128,3.5157877797112547,0.898618423687508,M6_breakpoint_stat,0.42591431151663356
AM,2023-03-28,1.710612099254042,3.5157877797112547,0.8743119979516145,M6_breakpoint_stat,0.4865515800258374
AM,2023-04-01,2.0640791181947056,3.5157877797112547,0.97790505470464,M6_breakpoint_stat,0.587088654811874
AM,2023-04-06,2.682335935305088,3.5157877797112547,0.8514076147596666,M6_breakpoint_stat,0.7629402294371088
AM,2023-04-08,2.1565152701826245,3.5157877797112547,0.7908770168791306,M6_breakpoint_stat,0.6133803873565244
AM,2023-04-09,1.7475546087682687,3.5157877797112547,0.772740920695807,M6_breakpoint_stat,0.4970591851001292
AM,2023-04-11,2.7439004269598577,3.5157877797112547,0.7518377394248574,M6_breakpoint_stat,0.7804510962789709
AM,2023-04-14,1.4603973659211205,4.261990385975889,0.6841885200986634,M6_breakpoint_stat,0.34265618494273675
AM,2023-04-18,1.660740181644894,5.612830298076978,0.5835871770853726,M6_breakpoint_stat,0.29588284224696465
AM,2023-04-19,1.62278978290533,5.930888933706608,0.5700378339994967,M6_breakpoint_stat,0.27361661987676783
AM,2023-04-20,1.6887027425680772,6.573683518050969,0.5467750702584334,M6_breakpoint_stat,0.2568883545931278
AM,2023-04-21,1.676520496419997,7.4700102449090195,0.5140620075345098,M6_breakpoint_stat,0.22443349359026427
AM,2023-04-23,1.734350423599287,10.20820603586924,0.44102146411495785,M6_breakpoint_stat,0.16989767031593864
AM,2023-04-24,2.146984887737666,11.958022105691857,0.4039335270438483,M6_breakpoint_stat,0.17954347874267015
AM,2023-04-25,2.6362352469118626,13.453204164459471,0.37566080811102204,M6_breakpoint_stat,0.19595593842812853
AM,2023-04-27,2.5054466979484924,15.259706425423593,0.3456811072209637,M6_breakpoint_stat,0.1641870838205817
AM,2023-04-28,2.7268942541379975,15.89635417898822,0.3378086595923528,M6_breakpoint_stat,0.17154211735810482
AM,2023-04-29,2.2932672536739465,16.01131615703848,0.33410989880446573,M6_breakpoint_stat,0.14322790401373967
AM,2023-04-30,1.7637223023305946,15.850196277429257,0.3379096128039752,M6_breakpoint_stat,0.1112744770764853
AM,2023-05-01,1.7821192776737238,15.394521428809387,0.3428124867075213,M6_breakpoint_stat,0.11576321394042537
AM,2023-05-02,1.942289925921996,14.921142976176494,0.34945225603730823,M6_breakpoint_stat,0.13017031798590156
AM,2023-05-06,2.7540281991385505,23.78213220652363,0.2747946062355895,M6_breakpoint_stat,0.11580240893552422
AM,2023-05-07,2.6918623884867,23.808259762110556,0.271831182832901,M6_breakpoint_stat,0.11306422289505765
AM,2023-05-17,2.61282408282285,32.18244531790259,0.23242721259891141,M6_breakpoint_stat,0.08118786677062656
AM,2023-05-26,2.7671188137671083,11.615060439201224,0.4021996347337713,M6_breakpoint_stat,0.23823542100805503
AM,2023-06-15,2.5630737907172714,28.08663567231817,0.2529457635304401,M6_breakpoint_stat,0.09125599166166434
AM,2023-06-16,2.707177340905973,27.28648074651016,0.2773747290102859,M6_breakpoint_stat,0.09921313657321715
AM,2023-06-17,2.4674757618562446,16.397191549056956,0.4394518843921384,M6_breakpoint_stat,0.15048160866292712
AM,2023-06-18,2.330190959832508,5.763486884969505,0.6810858584200327,M6_breakpoint_stat,0.4043022924038175
AM,2023-06-19,2.068963896916693,3.5157877797112547,0.8365961047035694,M6_breakpoint_stat,0.5884780386507326
AM,2023-06-20,1.4192511719866736,3.5157877797112547,0.90834405101015,M6_breakpoint_stat,0.4036794200653471
AM,2023-06-21,1.8297569815180268,3.5157877797112547,0.9474080615025358,M6_breakpoint_stat,0.5204401107703667
AM,2023-06-27,0.32465770810381755,3.5157877797112547,1.7143585147711013,M6_breakpoint_stat,0.09234280577950046
AM,2023-06-29,0.3258059345356319,3.5157877797112547,1.7276899286404999,M6_breakpoint_stat,0.0926693972872247
AM,2023-07-01,0.3263611061909151,3.5157877797112547,1.6574145155342759,M6_breakpoint_stat,0.09282730546885243
AM,2023-07-02,0.32469678401774166,3.5157877797112547,1.6242113822499176,M6_breakpoint_stat,0.09235392019151066
AM,2023-07-03,0.3248700203277943,3.5157877797112547,1.5871537722912856,M6_breakpoint_stat,0.09240319401601517
AM,2023-07-04,0.3239936575829925,3.5157877797112547,1.5347272834922818,M6_breakpoint_stat,0.09215392904335128
AM,2023-07-05,0.32314141846649713,3.5157877797112547,1.4672949132282929,M6_breakpoint_stat,0.09191152558503862
AM,2023-07-07,0.92235964652142,3.5157877797112547,1.3138090778805978,M6_breakpoint_stat,0.26234793005542895
AM,2023-07-08,1.055734904008676,3.5157877797112547,1.2270454307154612,M6_breakpoint_stat,0.30028402456515213
AM,2023-07-09,1.3768777297402448,3.5157877797112547,1.1268590778592176,M6_breakpoint_stat,0.3916270878708513
AM,2023-07-10,1.6649835278952618,3.5157877797112547,1.0307418456225548,M6_breakpoint_stat,0.4735733873083784
AM,2023-07-11,1.922423293600981,3.5157877797112547,0.9487228761205471,M6_breakpoint_stat,0.546797308044249
AM,2023-07-12,2.0671603377367767,3.5157877797112547,0.8865748102221488,M6_breakpoint_stat,0.587965050014068
AM,2023-07-13,2.2742538003971924,3.5157877797112547,0.8362742526679197,M6_breakpoint_stat,0.6468689075948642
AM,2023-07-14,2.2175788031293844,3.5157877797112547,0.7916181503874296,M6_breakpoint_stat,0.6307487658744607
AM,2023-07-15,2.2879606852793213,3.5298626519240326,0.7525960706850175,M6_breakpoint_stat,0.6481727225370131
AM,2023-07-16,2.1154005265271754,3.695075451119904,0.7262248621600007,M6_breakpoint_stat,0.5724918352847272
AM,2023-07-17,2.3902542293158504,3.796165166852578,0.7145161030038498,M6_breakpoint_stat,0.6296496923229564
AM,2023-07-18,2.5027535009391504,4.055906725981855,0.6982484764261119,M6_breakpoint_stat,0.6170638700605924
AM,2023-07-19,2.6277765431967635,4.5502854732416615,0.6650949773447985,M6_breakpoint_stat,0.577497073238509
AM,2023-07-22,2.463746102007593,5.606456452356775,0.5802927305684648,M6_breakpoint_stat,0.43944800480380314
AM,2023-07-23,2.392320364765077,5.606645168044232,0.5803145796949027,M6_breakpoint_stat,0.42669373449926934
AM,2023-07-24,2.5716421285686835,5.49107733529638,0.5914285547454409,M6_breakpoint_stat,0.46833107085166914
AM,2023-07-26,2.6497431833111778,4.8854019244977875,0.6252370296424762,M6_breakpoint_stat,0.542379772281186
AM,2023-07-27,2.7236653778637394,5.135402669385009,0.6162998280832164,M6_breakpoint_stat,0.5303703629904278
AM,2023-07-29,2.6022405658876124,6.002506789095859,0.5659991077263122,M6_breakpoint_stat,0.43352563475893724
AM,2023-08-05,2.263959524815853,3.918893943986016,0.6993968132640335,M6_breakpoint_stat,0.5777036983330854
AM,2023-08-09,2.498194248185966,3.5157877797112547,0.7969985791948802,M6_breakpoint_stat,0.7105645746317311
AM,2023-08-10,2.2979528948171346,3.5157877797112547,0.78493481378135,M6_breakpoint_stat,0.6536096712315956
AM,2023-08-11,2.4464584445310043,3.543860660535313,0.7555999068065238,M6_breakpoint_stat,0.6903370868315849
AM,2023-08-13,2.6257628793682737,4.631716650396741,0.6615658268253054,M6_breakpoint_stat,0.566909221258895
