Date,ID,depth,DO,Temp,source_file,remove,velocity,K600_1.d_daily,w,km,m,area,VentDO,VentTemp,discharge,change.DO.flux,Vent.DO.sat,stat2.DO.sat,DO.deficit.from.sat,K.flux,not.air.water.xchange,reach.km,reach.test,time,date,GPP,ER
2022-05-17T17:00:00Z,AM,0.34229477071764614,4.93,72.18,AllenMillPond_DO_05232022.csv,NA,0.28124072763717933,15.614496142310134,16.5,1,800,14850,0.975,22.19,137238.5636340508,36.55074203182969,8.711831849066149,8.690138474029585,5.748485161547867,30.72427571865943,5.826466313170261,1.556194874710653,passes,day,2022-05-17,6.612990258595608,-0.5276467542531478
2022-05-17T18:00:00Z,AM,0.34154829364217465,4.73,71.92,AllenMillPond_DO_05232022.csv,NA,0.2812407276371802,15.614496142310134,16.5,1,800,14850,0.975,22.19,136939.27351808286,34.62673212527954,8.711831849066149,8.713504582301143,5.860168215683646,31.25288956086339,3.3738425644161474,1.5561948747106578,passes,day,2022-05-17,6.612990258595608,-0.5276467542531478
2022-05-17T19:00:00Z,AM,0.34079887553707333,4.56,71.78,AllenMillPond_DO_05232022.csv,NA,0.2812407276371802,15.614496142310134,16.5,1,800,14850,0.975,22.19,136638.80423516093,32.98653960828632,8.711831849066149,8.72690716286343,5.95186950596479,31.6722946220346,1.3142449862517225,1.5561948747106578,passes,day,2022-05-17,6.612990258595608,-0.5276467542531478
2022-05-17T20:00:00Z,AM,0.3400531173262952,4.42,71.67,AllenMillPond_DO_05232022.csv,NA,0.2812407276371802,15.614496142310134,16.5,1,800,14850,0.975,22.19,136339.8023384889,31.6289979162353,8.711831849066149,8.73698333017752,6.0269075896218345,32.00142132367303,-0.3724234074377293,1.5561948747106578,passes,night,2022-05-17,6.612990258595608,-0.5276467542531478
2022-05-17T21:00:00Z,AM,0.3393176199337935,4.4,71.56,AllenMillPond_DO_05232022.csv,NA,0.28337904664123525,15.614496142310134,16.5,1,800,14850,0.975,22.19,137079.2859968985,31.615929598611277,8.711831849066149,8.747080341923198,6.041956095494673,32.011936880793904,-0.3960072821826266,1.5680268775025854,passes,night,2022-05-17,6.612990258595608,-0.5276467542531478
2022-05-17T22:00:00Z,AM,0.3385989842835214,4.41,71.53,AllenMillPond_DO_05232022.csv,NA,0.28337904664123525,15.614496142310134,16.5,1,800,14850,0.975,22.19,136788.96785235172,31.64108448301873,8.711831849066149,8.750450656183592,6.0386412526248705,31.92661353591387,-0.2855290528951393,1.5680268775025854,passes,night,2022-05-17,6.612990258595608,-0.5276467542531478
2022-05-17T23:00:00Z,AM,0.3379038112994319,4.42,71.53,AllenMillPond_DO_05232022.csv,NA,0.28337904664123525,15.614496142310134,16.5,1,800,14850,0.975,22.19,136508.12827696535,31.66804726694583,8.711831849066149,8.750450656183592,6.033641252624871,31.834684449717113,-0.16663718277128226,1.5680268775025854,passes,night,2022-05-17,6.612990258595608,-0.5276467542531478
2022-05-18T00:00:00Z,AM,0.3372000586796643,4.42,71.49,AllenMillPond_DO_05232022.csv,NA,0.28551736564529123,17.337048348175486,16.5,1,800,14850,0.975,22.19,137251.7391242287,31.840554968550027,8.711831849066149,8.753823296428832,6.035327572747491,35.282849210112644,-3.4422942415626174,1.4228892886688664,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T01:00:00Z,AM,0.3364569024222376,4.42,71.49,AllenMillPond_DO_05232022.csv,NA,0.28337904664123525,17.337048348175486,16.5,1,800,14850,0.975,22.19,135923.59854984103,31.53244424270723,8.711831849066149,8.753823296428832,6.035327572747491,35.20508922907051,-3.672644986363281,1.4122328748295476,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T02:00:00Z,AM,0.3356827709009247,4.46,71.42,AllenMillPond_DO_05232022.csv,NA,0.2855173656452904,17.337048348175486,16.5,1,800,14850,0.975,22.19,136634.15208346865,32.06532121285443,8.711831849066149,8.760575564843709,6.018703706954929,35.02734144171599,-2.9620202288615616,1.4228892886688622,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T03:00:00Z,AM,0.33488609248949897,4.47,71.38,AllenMillPond_DO_05232022.csv,NA,0.28337904664123525,17.337048348175486,16.5,1,800,14850,0.975,22.19,135289.01463386675,31.84074788857672,8.711831849066149,8.763955198005053,6.015393523535602,34.9249920779918,-3.0842441894150845,1.4122328748295476,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T04:00:00Z,AM,0.334075295561733,4.47,71.35,AllenMillPond_DO_05232022.csv,NA,0.28551736564529123,17.337048348175486,16.5,1,800,14850,0.975,22.19,135979.8556792298,32.00333977097024,8.711831849066149,8.767337167133048,6.0170845080995985,34.85022871961109,-2.8468889486408457,1.4228892886688664,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T05:00:00Z,AM,0.3332588084914002,4.5,71.28,AllenMillPond_DO_05232022.csv,NA,0.28551736564529123,17.337048348175486,16.5,1,800,14850,0.975,22.19,135647.51804318544,32.1991583233824,8.711831849066149,8.774108123305163,6.005469986185656,34.69794852250083,-2.4987901991184316,1.4228892886688664,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T06:00:00Z,AM,0.3324450596522732,4.54,71.24,AllenMillPond_DO_05232022.csv,NA,0.2855173656452904,17.337048348175486,16.5,1,800,14850,0.975,22.19,135316.2949591268,32.48502299860519,8.711831849066149,8.777497115359886,5.987164482213018,34.50771743720788,-2.0226944386026915,1.4228892886688622,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T07:00:00Z,AM,0.33164247741812525,4.65,71.24,AllenMillPond_DO_05232022.csv,NA,0.28337904664123525,17.337048348175486,16.5,1,800,14850,0.975,22.19,133978.64225143805,33.15633065818417,8.711831849066149,8.777497115359886,5.932164482213017,34.10817600225364,-0.9518453440694756,1.4122328748295476,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T08:00:00Z,AM,0.33085949016272953,4.77,71.46,AllenMillPond_DO_05232022.csv,NA,0.28337904664123525,17.337048348175486,16.5,1,800,14850,0.975,22.19,133662.32701282692,34.15815023661132,8.711831849066149,8.757198265151638,5.862015057108894,33.62526271103039,0.5328875255809322,1.4122328748295476,passes,day,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T09:00:00Z,AM,0.33010452625985875,4.95,71.85,AllenMillPond_DO_05232022.csv,NA,0.28337904664123525,17.337048348175486,16.5,1,800,14850,0.975,22.19,133357.33279301852,35.69665978803021,8.711831849066149,8.720201265215929,5.7535165571410385,32.92759464799326,2.7690651400369504,1.4122328748295476,passes,day,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T10:00:00Z,AM,0.32938601408328616,5.18,72.28,AllenMillPond_DO_05232022.csv,NA,0.28551736564529123,17.337048348175486,16.5,1,800,14850,0.975,22.19,134071.16076179716,37.964257980024044,8.711831849066149,8.680158700560774,5.618495274813462,32.08487377728734,5.879384202736702,1.4228892886688664,passes,day,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T11:00:00Z,AM,0.3286823834926196,5.48,72.93,AllenMillPond_DO_05232022.csv,NA,0.28337904664123525,17.337048348175486,16.5,1,800,14850,0.975,22.19,132782.8082070072,40.28192262441533,8.711831849066149,8.620707611048259,5.438769730057204,30.992189564942702,9.289733059472628,1.4122328748295476,passes,day,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T12:00:00Z,AM,0.3279675850040278,5.68,73.54,AllenMillPond_DO_05232022.csv,NA,0.2855173656452904,17.337048348175486,16.5,1,800,14850,0.975,22.19,133493.8125290744,42.29551434001987,8.711831849066149,8.56522330891188,5.311027578989015,30.198449055109393,12.097065284910478,1.4228892886688622,passes,day,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T13:00:00Z,AM,0.32724332797612676,5.7,73.83,AllenMillPond_DO_05232022.csv,NA,0.2855173656452904,17.337048348175486,16.5,1,800,14850,0.975,22.19,133199.01561521384,42.38150496847714,8.711831849066149,8.539332826272117,5.288082337669133,30.00158294981893,12.37992201865821,1.4228892886688622,passes,day,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T14:00:00Z,AM,0.3265113217675317,5.59,73.62,AllenMillPond_DO_05232022.csv,NA,0.2855173656452904,17.337048348175486,16.5,1,800,14850,0.975,22.19,132901.06452477572,41.30225001897912,8.711831849066149,8.558737590829866,5.352784719948008,30.300736341410513,11.00151367756861,1.4228892886688622,passes,day,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T15:00:00Z,AM,0.3257732757368581,5.45,73.15,AllenMillPond_DO_05232022.csv,NA,0.28551736564529123,17.337048348175486,16.5,1,800,14850,0.975,22.19,132600.65502407693,39.95878324799625,8.711831849066149,8.601051897312189,5.4439418731891696,30.74709534502343,9.211687902972823,1.4228892886688664,passes,day,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T16:00:00Z,AM,0.32503089924272144,5.22,72.61,AllenMillPond_DO_05232022.csv,NA,0.28551736564529123,17.337048348175486,16.5,1,800,14850,0.975,22.19,132298.4828794333,37.81865722715113,8.711831849066149,8.650341929403519,5.583586889234834,31.463938789636643,6.354718437514485,1.4228892886688664,passes,day,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T17:00:00Z,AM,0.32428590164373705,4.95,72.18,AllenMillPond_DO_05232022.csv,NA,0.28337904664123525,17.337048348175486,16.5,1,800,14850,0.975,22.19,131006.69474475693,35.06744859329352,8.711831849066149,8.690138474029585,5.738485161547867,32.26268377547286,2.8047648178206614,1.4122328748295476,passes,day,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T18:00:00Z,AM,0.3235399922985204,4.74,71.89,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,17.337048348175486,16.5,1,800,14850,0.975,22.19,132677.9090152047,33.6385405685014,8.711831849066149,8.716851773149923,5.856841811108036,32.852363942713346,0.7861766257880518,1.4335457025081808,passes,day,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T19:00:00Z,AM,0.32279488056568684,4.59,71.74,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,17.337048348175486,16.5,1,800,14850,0.975,22.19,132372.35214728018,32.22397663383285,8.711831849066149,8.730263573384951,5.93854771122555,33.233956619564225,-1.009979985731377,1.4335457025081808,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T20:00:00Z,AM,0.322052275803852,4.48,71.64,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,17.337048348175486,16.5,1,800,14850,0.975,22.19,132067.82334289647,31.171563691370515,8.711831849066149,8.740346681405066,5.998589265235608,33.492738510412586,-2.3211748190420707,1.4335457025081808,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T21:00:00Z,AM,0.321313887371631,4.42,71.53,AllenMillPond_DO_05232022.csv,NA,0.28979400365340147,17.337048348175486,16.5,1,800,14850,0.975,22.19,132744.51284019038,30.79493917403743,8.711831849066149,8.750450656183592,6.033641252624871,33.61120952095444,-2.8162703469170083,1.4442021163474956,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T22:00:00Z,AM,0.3205814246276397,4.46,71.53,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,17.337048348175486,16.5,1,800,14850,0.975,22.19,131464.65383316757,30.852142667245047,8.711831849066149,8.750450656183592,6.01364125262487,33.42343115416579,-2.571288486920743,1.4335457025081808,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-18T23:00:00Z,AM,0.31985659693049306,4.46,71.49,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,17.337048348175486,16.5,1,800,14850,0.975,22.19,131167.41508203043,30.782386637096028,8.711831849066149,8.753823296428832,6.015327572747491,33.35721276393572,-2.5748261268396924,1.4335457025081808,passes,night,2022-05-18,6.646083517550958,-2.521150949391145
2022-05-19T00:00:00Z,AM,0.3191411136388068,4.47,71.49,AllenMillPond_DO_05232022.csv,NA,0.28979400365340224,18.87421449029234,16.5,1,800,14850,0.975,22.19,131846.8741074393,31.03062794649834,8.711831849066149,8.753823296428832,6.0103275727474905,36.203435514089584,-5.172807567591246,1.3265824614069088,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T01:00:00Z,AM,0.3184366841111963,4.48,71.46,AllenMillPond_DO_05232022.csv,NA,0.2876556846493472,18.87421449029234,16.5,1,800,14850,0.975,22.19,130585.13447273184,30.821609180264318,8.711831849066149,8.757198265151638,6.007015057108894,36.103615857768006,-5.282006677503688,1.316793934205134,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T02:00:00Z,AM,0.31774501770627694,4.49,71.42,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,18.87421449029234,16.5,1,800,14850,0.975,22.19,130301.49456877765,30.842407636986763,8.711831849066149,8.760575564843709,6.003703706954929,36.00533752994866,-5.162929892961898,1.31679393420513,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T03:00:00Z,AM,0.3170678237826642,4.5,71.38,AllenMillPond_DO_05232022.csv,NA,0.28979400365340224,18.87421449029234,16.5,1,800,14850,0.975,22.19,130990.335181651,31.093665421907055,8.711831849066149,8.763955198005053,6.000393523535601,35.90879168891778,-4.815126267010726,1.3265824614069088,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T04:00:00Z,AM,0.31640681169897367,4.5,71.38,AllenMillPond_DO_05232022.csv,NA,0.28979400365340224,18.87421449029234,16.5,1,800,14850,0.975,22.19,130717.25104031884,31.02884241866154,8.711831849066149,8.763955198005053,6.000393523535601,35.83393027619565,-4.805087857534112,1.3265824614069088,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T05:00:00Z,AM,0.3157636908138204,4.5,71.38,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,18.87421449029234,16.5,1,800,14850,0.975,22.19,129488.98818494804,30.73728507420484,8.711831849066149,8.763955198005053,6.000393523535601,35.761095090271546,-5.0238100160667045,1.31679393420513,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T06:00:00Z,AM,0.31514017048582,4.54,71.38,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,18.87421449029234,16.5,1,800,14850,0.975,22.19,129233.29375669562,31.024693080311103,8.711831849066149,8.763955198005053,5.980393523535602,35.57151925720343,-4.546826176892324,1.31679393420513,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T07:00:00Z,AM,0.3145379600735879,4.65,71.38,AllenMillPond_DO_05232022.csv,NA,0.28979400365340147,18.87421449029234,16.5,1,800,14850,0.975,22.19,129945.17174859619,32.158148564046535,8.711831849066149,8.763955198005053,5.925393523535601,35.17702848754713,-3.0188799235005987,1.3265824614069053,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T08:00:00Z,AM,0.31394864671271006,4.88,71.6,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,18.87421449029234,16.5,1,800,14850,0.975,22.19,128744.67137145343,33.855080249530346,8.711831849066149,8.743712351159378,5.800272100112764,34.369710101053656,-0.5146298515233099,1.31679393420513,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T09:00:00Z,AM,0.3133631018686106,5.11,72,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,18.87421449029234,16.5,1,800,14850,0.975,22.19,128504.55000346483,35.782243384803174,8.711831849066149,8.706817094417758,5.666824471741954,33.51633359073852,2.2659097940646546,1.31679393420513,passes,day,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T10:00:00Z,AM,0.3127819613946635,5.24,72.28,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,18.87421449029234,16.5,1,800,14850,0.975,22.19,128266.23478815053,36.83875362770789,8.711831849066149,8.680158700560774,5.588495274813462,32.99175913289369,3.846994494814197,1.31679393420513,passes,day,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T11:00:00Z,AM,0.312205861144242,5.5,72.86,AllenMillPond_DO_05232022.csv,NA,0.28979400365340147,18.87421449029234,16.5,1,800,14850,0.975,22.19,128981.71094457217,39.302507880416776,8.711831849066149,8.6272773374117,5.432054593238925,32.00914428791162,7.293363592505159,1.3265824614069053,passes,day,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T12:00:00Z,AM,0.3116354369707197,5.69,73.54,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,18.87421449029234,16.5,1,800,14850,0.975,22.19,127796.06582349479,40.57632662341939,8.711831849066149,8.56522330891188,5.306027578989015,31.209386085476734,9.366940537942657,1.31679393420513,passes,day,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T13:00:00Z,AM,0.3110713247274708,5.65,73.69,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,18.87421449029234,16.5,1,800,14850,0.975,22.19,127564.7335781287,40.15926797829978,8.711831849066149,8.552260616811452,5.319546232938801,31.23226296354955,8.927005014750229,1.31679393420513,passes,day,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T14:00:00Z,AM,0.31051416026786827,5.59,73.54,AllenMillPond_DO_05232022.csv,NA,0.2876556846493463,18.87421449029234,16.5,1,800,14850,0.975,22.19,127336.25049338705,39.572848217305136,8.711831849066149,8.56522330891188,5.356027578989015,31.390129015612377,8.182719201692759,1.31679393420513,passes,day,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T15:00:00Z,AM,0.30996457944528577,5.44,72.97,AllenMillPond_DO_05232022.csv,NA,0.28979400365340224,18.87421449029234,16.5,1,800,14850,0.975,22.19,128055.76949305512,38.50296368932601,8.711831849066149,8.617426095409286,5.457128972237717,31.92604876167313,6.576914927652879,1.3265824614069088,passes,day,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T16:00:00Z,AM,0.3094232181130969,5.25,72.54,AllenMillPond_DO_05232022.csv,NA,0.29193232265745783,18.87421449029234,16.5,1,800,14850,0.975,22.19,128775.35859900845,37.071694142138796,8.711831849066149,8.656952049126414,5.5718919490962815,32.54051865138293,4.531175490755864,1.3363709886086859,passes,day,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T17:00:00Z,AM,0.30889071212467567,4.99,72.14,AllenMillPond_DO_05232022.csv,NA,0.28979400365340224,18.87421449029234,16.5,1,800,14850,0.975,22.19,127612.12233078817,34.50253677832421,8.711831849066149,8.693469625130573,5.720150737098361,33.34887666065348,1.1536601176707322,1.3265824614069088,passes,day,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T18:00:00Z,AM,0.3083676973333951,4.73,71.89,AllenMillPond_DO_05232022.csv,NA,0.294070641661513,18.87421449029234,16.5,1,800,14850,0.975,22.19,129276.09756905698,32.689006489684104,8.711831849066149,8.716851773149923,5.861841811108036,34.11708034493992,-1.4280738552558176,1.3461595158104611,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T19:00:00Z,AM,0.3078548095926291,4.62,71.74,AllenMillPond_DO_05232022.csv,NA,0.29193232265745717,18.87421449029234,16.5,1,800,14850,0.975,22.19,128122.62034980813,31.44827954040745,8.711831849066149,8.730263573384951,5.923547711225551,34.41887887096614,-2.970599330558688,1.336370988608683,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T20:00:00Z,AM,0.30735268475575106,4.51,71.64,AllenMillPond_DO_05232022.csv,NA,0.28979400365340224,18.87421449029234,16.5,1,800,14850,0.975,22.19,126976.71657384171,30.226443979025614,8.711831849066149,8.740346681405066,5.983589265235608,34.71104364054209,-4.484599661516473,1.3265824614069088,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T21:00:00Z,AM,0.30686195867613497,4.48,71.53,AllenMillPond_DO_05232022.csv,NA,0.2962089606655689,18.87421449029234,16.5,1,800,14850,0.975,22.19,129580.285289452,30.58443770636561,8.711831849066149,8.750450656183592,6.00364125262487,34.771759890187425,-4.187322183821816,1.3559480430122397,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T22:00:00Z,AM,0.3063832672071537,4.49,71.49,AllenMillPond_DO_05232022.csv,NA,0.294070641661513,18.87421449029234,16.5,1,800,14850,0.975,22.19,128444.17066868,30.40277844447207,8.711831849066149,8.753823296428832,6.000327572747491,34.69835527820304,-4.295576833730969,1.3461595158104611,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-19T23:00:00Z,AM,0.3059172462021815,4.51,71.49,AllenMillPond_DO_05232022.csv,NA,0.294070641661513,18.87421449029234,16.5,1,800,14850,0.975,22.19,128248.80203107954,30.529260281472464,8.711831849066149,8.753823296428832,5.990327572747491,34.587838237305135,-4.058577955832671,1.3461595158104611,passes,night,2022-05-19,5.793853685761015,-3.9844569367534026
2022-05-20T00:00:00Z,AM,0.30546453151459174,4.53,71.42,AllenMillPond_DO_05232022.csv,NA,0.29193232265745717,19.758980799685236,16.5,1,800,14850,0.975,22.19,127127.83748080539,30.433633821162505,8.711831849066149,8.760575564843709,5.983703706954929,36.11564786768367,-5.682014046521164,1.2765310586265717,passes,night,2022-05-20,4.760519070310872,-4.251489684105629
