"Plot Title: Otter_stage"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 21248127, SEN S/N: 21248127)","Temp, °F (LGR S/N: 21248127, SEN S/N: 21248127)"
1,04/19/23 10:00:00 AM,15.0230,68.934
2,04/19/23 11:00:00 AM,15.0013,68.421
3,04/19/23 12:00:00 PM,14.9663,68.592
4,04/19/23 01:00:00 PM,14.9479,68.934
5,04/19/23 02:00:00 PM,14.9501,69.278
6,04/19/23 03:00:00 PM,14.9734,69.793
7,04/19/23 04:00:00 PM,15.0028,70.137
8,04/19/23 05:00:00 PM,15.0403,70.480
9,04/19/23 06:00:00 PM,15.0630,70.651
10,04/19/23 07:00:00 PM,15.0778,70.824
11,04/19/23 08:00:00 PM,15.0874,70.824
12,04/19/23 09:00:00 PM,15.0890,70.824
13,04/19/23 10:00:00 PM,15.0810,70.824
14,04/19/23 11:00:00 PM,15.0583,70.651
15,04/20/23 12:00:00 AM,15.0294,70.651
16,04/20/23 01:00:00 AM,14.9968,70.308
17,04/20/23 02:00:00 AM,14.9722,69.964
18,04/20/23 03:00:00 AM,14.9785,69.107
19,04/20/23 04:00:00 AM,15.0140,68.421
20,04/20/23 05:00:00 AM,15.0485,68.077
21,04/20/23 06:00:00 AM,15.0796,68.421
22,04/20/23 07:00:00 AM,15.0974,68.592
23,04/20/23 08:00:00 AM,15.1077,68.934
24,04/20/23 09:00:00 AM,15.0997,68.934
25,04/20/23 10:00:00 AM,15.0841,69.107
26,04/20/23 11:00:00 AM,15.0588,69.278
27,04/20/23 12:00:00 PM,15.0163,69.622
28,04/20/23 01:00:00 PM,14.9821,70.137
29,04/20/23 02:00:00 PM,14.9799,70.651
30,04/20/23 03:00:00 PM,15.0036,71.339
31,04/20/23 04:00:00 PM,15.0250,71.683
32,04/20/23 05:00:00 PM,15.0577,72.028
33,04/20/23 06:00:00 PM,15.0817,72.028
34,04/20/23 07:00:00 PM,15.0961,72.028
35,04/20/23 08:00:00 PM,15.0993,72.028
36,04/20/23 09:00:00 PM,15.0961,72.028
37,04/20/23 10:00:00 PM,15.0813,71.856
38,04/20/23 11:00:00 PM,15.0593,72.028
39,04/21/23 12:00:00 AM,15.0306,72.028
40,04/21/23 01:00:00 AM,14.9915,71.683
41,04/21/23 02:00:00 AM,14.9553,71.168
42,04/21/23 03:00:00 AM,14.9312,70.308
43,04/21/23 04:00:00 AM,14.9293,69.278
44,04/21/23 05:00:00 AM,14.9532,68.421
