Date,GPPavg,ER,K600_1d,GPP_Rhat,ER_Rhat,K600_daily_Rhat,ID
2022-07-20,2.6428379165505613,-18.923773910395127,8.101225833886676,1.0021040705907933,1.0029481948255872,1.0025251733217317,GB
2022-07-21,1.74953195956261,-15.903968359546104,6.819381388461974,1.001742538128559,1.0038099881325844,1.003166335047668,GB
2022-07-22,1.9048884670507016,-16.92463773091062,7.187571568433239,1.0074109284157349,1.0094667631521697,1.0083428271345123,GB
2022-07-23,2.419553659120679,-17.389784746481542,7.263702120965973,1.000367492057755,1.0015229613365804,1.0013335525442466,GB
2022-07-24,1.982322002838936,-17.173219642162255,7.304833663825787,1.0014236609774143,1.0024857463073797,1.0024166211121055,GB
2022-07-25,2.137488993297209,-16.296460160299894,6.684457802104303,1.0011036094237549,1.0023457163573066,1.002226410405832,GB
2022-07-26,2.4010668677301337,-17.444317661435242,6.9886476837525064,0.999771095847117,0.9999403459286778,0.9999836288430896,GB
2022-07-27,2.3955720546175967,-17.75346404842036,6.869777376603254,0.999531054612482,1.0003772637504982,1.000530715026881,GB
2022-07-28,3.1474184230504263,-21.05505950649336,7.51376164760894,1.0025769656817785,1.0028411512932456,1.0029609441797145,GB
2022-07-29,2.648557773078443,-19.299277302571827,6.722963161348038,1.0027048900666875,1.0022699256906653,1.0020270368641178,GB
2022-07-30,2.01401591620771,-17.51531137031779,6.271233358671875,1.004828528883274,1.003965881710107,1.0031442825506482,GB
2022-07-31,2.0502206469407933,-17.18738952536969,6.204921035822669,1.0013418130361134,1.0017953736029466,1.0016638583898396,GB
2022-08-01,2.2636491451365295,-19.249226726424695,7.154252564995769,1.0009087569937387,1.0014826656661961,1.0015327902148834,GB
2022-08-02,2.2469587079076914,-17.49428307394967,6.556784691489416,1.0003080751392945,1.0007169625398378,1.00044448082462,GB
2022-08-03,2.9259376974497413,-18.90265981785305,7.1633164886008895,1.003067975413739,1.0055948096058842,1.0057075054804656,GB
2022-08-04,2.1080007485791903,-16.591773410652273,6.4128793390179295,1.0008741189699102,1.0009587311597645,1.0007615052299212,GB
2022-08-05,2.4802151918706046,-17.338831474265387,6.813116406433814,1.0001468868341872,1.0002512414744835,1.0000300732952894,GB
2022-08-06,1.9454203536769268,-16.066278347025836,6.458594672716768,1.0018361025271105,1.0027084983033545,1.0022080033738352,GB
2022-08-07,2.6748917064276623,-18.22005610945385,7.094744610993272,1.0006038499897103,1.0022798114750109,1.0025885702722714,GB
2022-08-08,3.066299360354124,-19.138757662801083,7.496359648814585,1.0019106984723607,1.0007268975839867,1.0004074493684028,GB
2022-08-09,2.2322931134894275,-18.232150100191994,7.4073210513150425,1.0050277335685558,1.0089714284034788,1.008827982725101,GB
2022-08-10,2.551809406804746,-17.749384389852374,7.149535127267111,1.0006732354260528,1.0013130510212958,1.0016716737153868,GB
2022-08-11,2.1104823167149784,-17.597930542785186,7.0714006877616695,1.0005463581537992,1.0011376366305311,1.0015449645606151,GB
2022-08-12,3.2068913204988188,-19.84270814080052,7.9176114238626285,1.0011515264494888,1.0013488910331765,1.0012940778202128,GB
2022-08-13,2.0425090526772833,-18.50685329126675,7.640378452824134,1.0039712950290673,1.005525340472505,1.0052838403968853,GB
2022-08-14,1.9846368698322956,-16.020455785349295,6.739856717080878,1.0046289085214084,1.0047248323322961,1.004291909337586,GB
2022-08-15,3.211000810762753,-17.097469728999542,6.8137387123659625,1.0029341961794866,1.0058925730222716,1.0054914130022738,GB
2022-08-16,2.312808638227814,-17.84263909701025,7.399727516808969,1.0007860993177504,1.0016066511012125,1.0018380101780213,GB
2022-08-17,2.4145721881931097,-17.508238436757235,7.298435316605123,1.0006052091321829,1.0002757497160395,1.0002211452723342,GB
2022-08-18,1.451490023529055,-15.226077415976224,6.543192112390406,1.0053984525268167,1.006183560542857,1.0052615191618244,GB
2022-08-19,2.289022591429965,-18.418481274063673,7.751027469436586,1.001404520919026,1.0018253126765948,1.0017516763688927,GB
2022-08-20,2.0394211800983117,-18.01922764388915,7.562983254102816,1.0002532564142947,1.0008077519712129,1.0007575932534671,GB
2022-08-21,1.9532652836365874,-17.506204454236787,7.344438702290488,1.001915661513545,1.0038255257349724,1.0033559984976999,GB
2022-08-22,2.4978816351625883,-18.12718996369118,7.453076378683635,1.0010169703247518,1.0015244629781912,1.0014128841491192,GB
2022-08-23,2.391597273220321,-18.94660303711722,7.952945802454364,1.0009527533537395,1.0018021804037696,1.0016068505859541,GB
2022-08-24,2.2071962502034754,-18.011594674874207,7.608425888110359,1.0011810639483232,1.0013319455554464,1.0012937912169364,GB
2022-08-25,1.7793601637753154,-13.526340661093569,5.80942721703885,1.001508801669039,1.0021466241073564,1.0021330841238927,GB
2022-08-26,2.3435477066894204,-18.764827987102162,7.6726046099240195,1.001394731887123,1.0032424131438344,1.0028857216954223,GB
2022-08-27,2.84080858741865,-20.683866101822282,7.550199023607443,0.9998983174382476,1.0002272936168806,1.0003573575967981,GB
2022-08-28,2.8051774461412022,-21.486062233970262,7.295737064379019,1.000609934576186,0.9997608665690996,0.9995856148753438,GB
2022-08-29,3.0290545306303756,-21.97477378877839,6.867593437133602,1.002519162828672,1.0031862623207772,1.0028050522826635,GB
2022-08-30,2.793639001110646,-22.439829965747624,6.50196505788699,1.0000081202671722,1.0008589712591998,1.0004890105960478,GB
2022-08-31,3.2845434372916498,-23.016301328478146,6.031102264927276,1.000256539561806,1.0004437696218156,1.000481654821056,GB
2022-09-01,2.777518862073245,-25.399750469835716,6.360066220951261,0.9998512884639913,1.0005533545648804,1.0003884469793456,GB
2022-09-02,2.2177783499891217,-25.192004456650224,6.155532149840022,0.9996957992508638,1.0004011841747373,1.000435814165462,GB
2022-09-03,2.069866482299564,-24.58704795992559,6.011693311382365,0.999848331108147,1.0002504670390562,1.000116895108049,GB
2022-09-04,NA,NA,NA,NA,NA,NA,GB
2022-09-05,1.8421640357862463,-23.749868391470816,6.021924822155202,1.0011294550175824,1.002708913365506,1.00253522099096,GB
2022-09-06,1.8762784282606308,-23.9128483133103,6.074728663676942,0.9993877202127227,1.0003965591402069,1.0004954468721703,GB
2022-09-07,2.202286938437248,-24.3711787928205,6.08473654183877,1.0012252320809076,1.0013971266563295,1.0013161893315274,GB
2022-09-08,1.2254818247994113,-20.32903657461594,5.089886875178995,1.0003474380784871,1.0026114609145633,1.0025204469435944,GB
2022-09-09,1.28555324618776,-22.21895885171743,5.71303038943299,1.0015076053680243,1.00215372223349,1.0017877943315958,GB
2022-09-10,1.1607806245331471,-21.911419579722217,5.823577741006088,0.999298595728326,1.0025070733006205,1.002408646570119,GB
2022-09-11,2.110307397486457,-23.50561208934197,5.985773475816823,1.0011449934926222,1.0008426892250786,1.0007818589869442,GB
2022-09-12,1.8288225233069417,-22.44207408562113,5.2727143662707014,0.9996823807042826,0.9997118795995772,0.9997882012346082,GB
2022-09-13,1.8594662515032183,-21.821739123024,4.562080691879323,0.9999153557870177,1.0017587078217791,1.0022732401941903,GB
2022-09-14,2.0545552990097775,-25.38310494082583,4.823866118701526,0.9996801562810987,1.0002070493403583,1.0000896170826041,GB
2022-09-15,1.713866514599472,-24.982228314225832,4.776774171567096,1.0009871526517395,1.0011304324814712,1.000962370400638,GB
2022-09-16,1.3652098078488106,-23.398862449471647,4.770423165699482,0.9999432622512013,1.0032889883159186,1.002861390327669,GB
2022-09-17,1.6353806303571925,-23.98161061234577,5.294407620714865,1.000290667514668,1.0024755582421676,1.0025900485936257,GB
2022-09-18,1.9040802838179698,-24.318451548199473,5.512588666872673,1.0000710751545647,1.0007246160097274,1.0005743078142313,GB
2022-09-19,2.0561671766688656,-25.072101361029645,5.796978019596946,0.9997940506404145,1.000589697218588,1.0006662292705955,GB
2022-09-20,2.1264937479021686,-24.752246662729256,5.829635250101827,1.0002264235781742,1.0027432053057979,1.0030687488827195,GB
2022-09-21,2.1407190922318233,-24.76271052739396,6.083727932525851,1.0007423696626163,1.0063249077341936,1.0065385040613148,GB
2022-09-22,2.180858252658416,-24.65032235092893,6.16330119290547,1.0004210536070237,1.0007083546862698,1.0008927811694202,GB
2022-09-23,2.3493812378364405,-23.88483566840251,6.220443732688458,1.002268170438872,1.0092906702630655,1.0090249990536526,GB
2022-09-24,1.901266937886556,-23.12928148137446,6.4943916645282345,1.0006163628901081,1.0010451038297803,1.0008666731502038,GB
2022-09-25,1.7378179943847523,-21.94999769157802,6.379347805848363,1.0029136276092987,1.0049769256436039,1.0048152396340941,GB
2022-09-26,2.1329808614005206,-22.856178161331197,6.780644253769731,0.9997761678263443,1.00085301007461,1.0008023431285973,GB
2022-09-27,3.0172175973048416,-24.044310499299367,7.4510893252785335,1.0005766588049447,1.0007651489425298,1.00057043669845,GB
2022-09-28,0.34442088703258106,-18.838278868465977,6.290638301538613,0.9997331526761035,1.0009608523199895,1.0010242228448143,GB
2022-09-29,2.2444869237048164,-21.592581224740155,6.920855567621884,0.9995813408717618,1.0001908869021858,1.0002642408763762,GB
2022-09-30,2.1560455796391462,-21.81955166170488,7.177357895253033,1.0033527048889381,1.0080511062939135,1.0076448790208166,GB
2022-10-01,1.5603161822120535,-19.934987579266718,6.7040155201546145,0.9998385700366517,1.0009966985380088,1.001069386922725,GB
2022-10-02,1.4421677608721966,-19.221743564981708,6.694350374648274,0.9996525099934739,0.999744527619303,0.9997165886972369,GB
2022-10-03,1.5081699025516864,-19.286407771879368,7.035367085036006,1.0013201612357827,1.0039025563856252,1.0036654617461882,GB
2022-10-04,1.5479903194532323,-18.973289289466926,7.126669708503494,1.002814750706116,1.0073696462002135,1.0065437615699304,GB
2022-10-05,1.3044942625332232,-17.52506745409178,6.62832452102953,1.000200755470832,1.001083482113696,1.0008376383966575,GB
2022-10-06,1.407975139117885,-18.299697560105,6.839572910460725,1.0015863916416874,1.0023908718458774,1.002108498907916,GB
2022-10-07,1.4278767908867,-18.478229558243843,6.950721179935212,1.0005840309051899,1.0019384049320128,1.001837310445938,GB
2022-10-08,1.3512351786466943,-17.687750980292627,6.762776705424329,1.0014763232705912,1.0049615490231383,1.005285018562277,GB
2022-10-09,1.7257557322521968,-18.841637458453082,7.197900446665519,0.999570370280398,0.9997303902797862,0.9997632245943715,GB
2022-10-10,1.9250557316280887,-18.980292751809003,7.218103508712586,0.9992830511391687,0.9992384541074774,0.999300091766979,GB
2022-10-11,2.280930277158906,-21.005702872328776,7.23438774021636,1.0031164417036929,1.0054766626803273,1.00515520571794,GB
2022-10-12,2.9872747438858975,-22.56213001857393,7.805399814462019,1.001996314904562,1.0024818539933316,1.0022957973531625,GB
2022-10-13,2.3520624087097746,-21.197695503863624,7.475750668763244,1.001326463967766,1.0022033666999075,1.0019159933998671,GB
2022-10-14,1.8095515745623398,-19.352114355367238,7.34067109893742,1.0013458805000806,1.0042956633862776,1.00417411833008,GB
2022-10-15,1.5521697555585263,-18.15719480021549,7.038881454044404,1.0003042259705774,1.0003138623602226,1.000312804717655,GB
2022-10-16,1.4746262030557724,-18.120170937746728,7.061621806131186,1.0006043256634176,1.0008837472775285,1.0005770362651873,GB
2022-10-17,2.046134198639974,-19.73847585783377,7.544179361055939,1.0022586068364916,1.0024793455628294,1.0021331087172307,GB
2022-10-18,1.9615461032676242,-18.359410406557373,7.731546856374487,1.0039252881376626,1.0036818640202927,1.0028376587892238,GB
2022-10-19,1.7086150440051235,-17.131470468181675,7.70139828284867,1.005061407374262,1.0072534396352393,1.0069428746869364,GB
2022-10-20,1.461249090389209,-16.390086536979915,7.396144163873861,1.0011962439865831,1.0032267236207524,1.0026998258065793,GB
2022-10-21,1.487493012800777,-16.543013161896095,7.441361718372795,1.0022374890638366,1.0025686365589246,1.002151970383928,GB
2022-10-22,1.3677974617792443,-16.07794530580427,7.178035446279881,1.0004532269716016,1.0008533147603664,1.0007181195499333,GB
2022-10-23,1.5736948334138825,-16.898684475405833,7.362484025319699,1.0002371114776631,1.0013649358857877,1.0014062895317788,GB
2022-10-24,1.7510049748559782,-17.78507903859708,7.723870063966452,1.0033935999656682,1.004472073355837,1.0038187411803368,GB
2022-10-25,1.9560811451736568,-18.291884567008154,7.7978696985579825,1.0033572083740057,1.004870486714006,1.0044447078656402,GB
2022-10-26,2.1467650810193537,-19.264389335285305,8.036360747795792,1.0019188645027106,1.0047000597635718,1.0051056650135046,GB
2022-10-27,2.2765087141916323,-19.06575615597932,8.107321068832762,1.002455911352154,1.0046013980128972,1.004089125896651,GB
2022-10-28,NA,NA,NA,NA,NA,NA,GB
2022-10-29,NA,NA,NA,NA,NA,NA,GB
2022-10-30,NA,NA,NA,NA,NA,NA,GB
2022-10-31,NA,NA,NA,NA,NA,NA,GB
2022-11-01,NA,NA,NA,NA,NA,NA,GB
2022-11-02,NA,NA,NA,NA,NA,NA,GB
2022-11-03,NA,NA,NA,NA,NA,NA,GB
2022-11-04,NA,NA,NA,NA,NA,NA,GB
2022-11-05,NA,NA,NA,NA,NA,NA,GB
2022-11-06,NA,NA,NA,NA,NA,NA,GB
2022-11-07,NA,NA,NA,NA,NA,NA,GB
2022-11-08,2.150666819694458,-17.754858352755114,8.59638010078842,1.003720198547568,1.0071092741592462,1.0061180289361764,GB
2022-11-09,2.9197394454377026,-18.584979679351974,9.067711547968512,1.0025879714070498,1.0014745484687464,1.0010238433845953,GB
2022-11-10,1.1535712687675344,-17.560624525139783,7.852877342533954,1.002932325476211,1.0042225941611203,1.003436626097187,GB
2022-11-11,2.267189948369516,-18.788219814471827,8.410256598421212,0.999996706446008,1.0005122525335164,1.0001213664638153,GB
2022-11-12,2.196010104743454,-18.338557247572425,8.437073127622458,1.0021649630611895,1.0027666929237493,1.0025908930675436,GB
2022-11-13,2.2504036749663476,-17.31114831853406,8.426233626622736,1.0008759995058338,1.0035446630272666,1.004269674983427,GB
2022-11-14,2.6424245350451097,-18.366446341966434,8.494153480531851,1.0013471991050182,1.001673147348275,1.0010894935031842,GB
2022-11-15,2.1290926532753027,-19.017422472998,8.282982842575313,1.0008405671115947,1.003787706716813,1.0040045998095477,GB
2022-11-16,2.567767558978526,-18.47987769126635,8.61916215674841,1.0008107929023802,1.0016017082824678,1.001609945989641,GB
2022-11-17,2.3787922323232276,-17.88652085328938,8.79014927058646,1.0037991283547982,1.0048784533745945,1.0041892422327445,GB
2022-11-18,2.047842382969685,-17.12463645545335,8.671534158804928,1.0027969066083275,1.0069505931463831,1.0062947665727366,GB
2022-11-19,2.2921503612096954,-17.976419711030697,8.573605527803522,1.0011750034595825,1.0017884340360927,1.0013011150629174,GB
2022-11-20,1.4452604900898691,-16.847459084881056,8.286070994101715,1.000851371574664,1.0020782993599362,1.002088727817334,GB
2022-11-21,2.2070965831636373,-17.371937880842744,8.278049145916135,1.0002193218936242,1.0018406720033182,1.0018801247875455,GB
2022-11-22,2.485599953532236,-18.92387745584335,8.693665193762596,1.0018712604938231,1.0043828140504398,1.0037489126423402,GB
2022-11-23,2.8516404073126953,-19.774697312476945,9.057818176113086,1.0002407932537098,1.000344647419221,1.000130356993532,GB
2022-11-24,2.6117396746632657,-19.701462329187045,8.768833490179718,1.0005059131612326,1.000608004680848,1.000467501598291,GB
2022-11-25,2.4332066583866983,-19.51426581879852,8.718972866412676,1.0002744339610905,1.0014540820091353,1.0011974949292104,GB
2022-11-26,2.196596883650337,-18.76353341271324,8.459367602474257,1.0003930004568133,1.0007050374113904,1.000542583935548,GB
2022-11-27,1.8079882643977225,-17.710982739025326,8.351425726467854,1.0012854713955974,1.0015160144959045,1.000947327053364,GB
2022-11-28,1.903702582940693,-17.437233917595773,8.40445959508591,0.9998772341444524,0.9999228777058139,1.0001445662941835,GB
2022-11-29,2.1826261623503243,-18.133100523641343,8.63733790182549,1.0005531993426966,1.0003512324898287,1.0004747477497125,GB
2022-11-30,1.5178336986979966,-16.298467706807795,7.921329697859298,0.9999326128552919,1.0001977827289628,1.000199491186435,GB
2022-12-01,2.007540570737874,-17.001330021400673,8.801697385096805,1.0010235769933749,1.0036398060431888,1.0038264307943665,GB
2022-12-02,1.9209337690812787,-16.962744635366565,8.549787666850658,1.0025506835721592,1.0046046364262635,1.0042413771701382,GB
2022-12-03,1.7237063485815958,-16.99933129249758,8.38561905876337,1.0006748640785614,1.001155396251948,1.0009538830320335,GB
2022-12-04,2.2536362966769685,-17.820551530675807,8.40845229733145,1.0009277911598993,1.0017190824427729,1.0012599465402285,GB
2022-12-05,2.315029556520544,-18.636757147399774,8.846533158429736,0.9995841610526951,0.999717156206722,0.9996699993144326,GB
2022-12-06,2.333499219522126,-18.344881859476278,9.001445395899191,0.9996389370730733,1.000333296568951,1.0008225730206948,GB
2022-12-07,2.023639980527161,-17.44126289882199,8.667238766292341,1.0009126957449461,1.0010296488466415,1.0008386535128357,GB
2022-12-08,2.159577873974542,-17.52926402652164,8.707722335271495,1.0000816117085245,1.0007159068805316,1.0007643202255316,GB
2022-12-09,2.1892754940319468,-17.809717906072237,8.93947372929854,1.0015347051864658,1.0037958779077574,1.0032264877292543,GB
2022-12-10,2.506396383429838,-18.237774714136997,9.089983777005413,1.00293116587133,1.0040810979595318,1.004143143230928,GB
2022-12-11,2.025521358753145,-17.195656480912874,8.580932945675457,1.0004681290147974,1.0008998353356862,1.00108474434838,GB
2022-12-12,2.6732356004479128,-18.29302456902944,9.28115911240005,1.0020466727824233,1.0035339909702583,1.004169642762238,GB
2022-12-13,2.1381025392249025,-17.08190042816486,8.934812086915523,0.9999053962650315,1.0000784278955472,1.000041990729749,GB
2022-12-14,2.5041323687962262,-17.925214846818182,8.909997808112296,1.002651057417661,1.0025778353277095,1.0019106105118027,GB
2022-12-15,1.4819824895767553,-14.779525393813186,7.476002841109839,1.001127246022923,1.0009127942010274,1.0005782782705075,GB
2022-12-16,1.8845465918578421,-15.725410808897335,8.816335035729754,1.0023324757747902,1.0036567041650482,1.003368211580107,GB
2022-12-17,1.7780713197271207,-15.239619189070952,8.334483631165709,1.0000716084423076,1.0010514115732745,1.00133420468683,GB
2022-12-18,1.844389784336147,-15.129645971148262,8.984583962258384,1.000777258976045,1.0017017058123356,1.0015954581590671,GB
2022-12-19,1.663575347008699,-14.821893848807774,8.353954437854144,1.0038951930341937,1.0051211760318652,1.0050129067986515,GB
2022-12-20,1.7151561056028481,-16.012282875582876,8.60191061146274,1.0007929813724636,1.0015177316258055,1.0012619416810424,GB
2022-12-21,1.8968515842801195,-16.627505116122094,8.986157429897089,1.0011701006382567,1.0021675420099447,1.0020952584369198,GB
2022-12-22,2.2872022549417874,-17.384635668752164,9.09904041196412,1.0027608494442286,1.0044523471325082,1.0035564355634583,GB
2022-12-23,1.74931869498821,-13.482148747560146,8.37377820387348,1.000513192412709,1.0014266049855798,1.001743245011985,GB
2022-12-24,1.8094460905606908,-13.553870973914401,9.231042689885607,1.0018908043193515,1.0026124781491437,1.0029451487525411,GB
2022-12-25,1.726986704416553,-13.660494056758536,8.971786247473178,1.0001065297475151,1.0018427352897359,1.0011604783344439,GB
2022-12-26,1.734937571881953,-14.155551358009768,9.153469588148369,1.0002957835860933,1.0010205260534037,1.0008073560525412,GB
2022-12-27,1.321383607126432,-13.518913044862195,8.524263069183675,1.0007612652953097,1.0019557039169815,1.0020753627088181,GB
2022-12-28,1.2648420371093179,-13.360309164957194,8.176024750399401,0.9998402092308998,1.0003643974860221,1.00022243321459,GB
2022-12-29,1.6789188489918254,-15.028743817240633,8.511219536162441,1.0012153053348407,1.0032013643700881,1.003933597527381,GB
2022-12-30,2.0433172143575296,-16.15554331267655,8.702212248459984,1.0001620653187826,1.0008358269801407,1.000709942467016,GB
2022-12-31,1.4441041327956095,-15.568510616692992,8.116812196992258,1.0007412600616081,1.0020022479050088,1.0022238072171694,GB
2023-01-01,2.328107636038783,-17.425610190159954,9.314834172004275,1.0010620827846017,1.0004430536177993,1.0004001119900048,GB
2023-01-02,1.6124384654294384,-15.125957934395515,8.1410039286850715,1.0010305561950728,1.0012219352810416,1.0011248563872495,GB
2023-01-03,1.795816801867884,-16.311294016929438,8.650914569819575,1.0012938886085934,1.004111644152625,1.0038583431385688,GB
2023-01-04,2.0683760300003198,-17.254400372532235,8.747833341766867,1.0012418063370623,1.0006027027315723,1.000273605076802,GB
2023-01-05,1.9622441115508864,-15.444621637414649,9.104211256343811,1.0037175885500158,1.0070623490538317,1.0065195027963283,GB
2023-01-06,1.3588591745207923,-13.140619348532892,8.659451763248166,0.9998329313119405,0.9997659484329032,0.9995616182285452,GB
2023-01-07,1.2536006627800629,-12.486847311187551,8.02816277734054,1.0038957796005379,1.0046452241211827,1.0040723496864201,GB
2023-01-08,1.97244704997191,-15.060413530850235,8.511191399465957,1.0037510153494682,1.0044394947059876,1.0040120771834142,GB
2023-01-09,1.8166854258653091,-15.341166421389701,8.9693264250164,1.001485839432709,1.0038654348721137,1.0030743828759001,GB
2023-01-10,2.0689969170173033,-14.79144479381535,9.212232977023296,1.003490734180064,1.0049339034190514,1.0043425569235949,GB
2023-01-11,1.6926893169711579,-13.726870941863345,8.082984666195117,1.0014098051358795,1.0030378991474915,1.0030429826675618,GB
2023-01-12,2.2595576014648997,-15.832358713646755,8.584534648479925,1.0029086409375985,1.002764328299577,1.0021659527559108,GB
2023-01-13,1.2302769312908404,-10.315801353742534,7.000769139411831,1.0010784986456358,1.0012812115412832,1.0013651682454618,GB
2023-01-14,0.6698590155951146,-6.585022136198061,6.519694700851797,1.0037513033108396,1.0031544147296425,1.0021589597495044,GB
2023-01-15,0.6396311250577622,-5.833203170944846,5.0649721925907984,1.0016686379382296,1.003171522683561,1.0024343795111668,GB
2023-01-16,1.1058162359084773,-9.881717354396777,7.248123535220869,1.0042734795218067,1.0046613311604338,1.0037670739107838,GB
2023-01-17,1.796933180020512,-11.903872897092972,7.104170681367646,0.9999392032908506,1.0000477063810669,1.0001521602698251,GB
2023-01-18,NA,NA,NA,NA,NA,NA,GB
2023-01-19,2.1066679763499754,-15.856947178818672,8.2260369319311,1.003182376859549,1.003437568297506,1.0039713660476077,GB
2023-01-20,2.251754936338173,-15.889021645933937,9.262771671382659,1.0025390284486757,1.0027115410096732,1.0026336166198873,GB
2023-01-21,1.5005247405153321,-15.24738146532925,8.392408605554014,0.999946416122394,1.0009232920584024,1.000698834077615,GB
2023-01-22,2.462928866491182,-16.840431727830858,8.783582650442758,1.0004800270917162,1.0009197737659041,1.000903931011316,GB
2023-01-23,1.3901964097636725,-9.90026545241938,7.212230831201375,1.0038052300282903,1.0068891570316127,1.00616438048722,GB
2023-01-24,1.099702672973282,-7.880203127737222,4.696511730054452,1.0015068136326963,1.0025138284920003,1.0020931263943584,GB
