ID,Date,DO,discharge,depth,Temp
GB,2023-02-26T21:00:00Z,5.06,106499.32595104055,0.4815998173082512,71.24
GB,2023-02-26T22:00:00Z,5.09,106073.71086844166,0.4815417003966866,70.81
GB,2023-02-26T23:00:00Z,5.09,106208.37985279143,0.4814804889275533,71.06
GB,2023-02-27T00:00:00Z,5.04,106194.21587779386,0.48141627857412894,71.13
GB,2023-02-27T01:00:00Z,5.2,106793.01918023225,0.4813491650096904,70.88
GB,2023-02-27T02:00:00Z,5.14,106015.49792756732,0.48127924390751486,71.06
GB,2023-02-27T03:00:00Z,5.1,106771.5690537526,0.4812066109408796,71.02
GB,2023-02-27T04:00:00Z,5.21,107209.58274660063,0.4811313617830618,70.99
GB,2023-02-27T05:00:00Z,5.09,106579.02257630797,0.4810535921073385,70.95
GB,2023-02-27T06:00:00Z,5.14,105948.12654105827,0.480973397586987,70.81
GB,2023-02-27T07:00:00Z,5.16,107927.95818168609,0.48089087389528423,70.63
GB,2023-02-27T08:00:00Z,5.42,109483.89323506036,0.4808061167055076,70.74
GB,2023-02-27T09:00:00Z,5.84,109876.56348185138,0.48071922169093423,71.78
GB,2023-02-27T10:00:00Z,6.09,110437.23573340866,0.48063028452484113,73.26
GB,2023-02-27T11:00:00Z,6.6,108229.69371330252,0.4805394008805058,73.76
GB,2023-02-27T12:00:00Z,6.73,109402.04316267627,0.48044666643120504,73.94
GB,2023-02-27T13:00:00Z,6.79,107669.41027782024,0.4803521768502162,74.98
GB,2023-02-27T14:00:00Z,6.66,108534.51381629841,0.4802560278108163,74.8
GB,2023-02-27T15:00:00Z,6.51,107741.6444669783,0.4801583149862827,74.91
GB,2023-02-27T16:00:00Z,6.1,108225.84178342912,0.4800591340498924,74.59
GB,2023-02-27T17:00:00Z,5.63,108815.00777433057,0.47995858067492264,73.69
GB,2023-02-27T18:00:00Z,5.35,107293.899996535,0.4798567505346508,73
GB,2023-02-27T19:00:00Z,4.93,107007.25769242865,0.4797537393023536,72.5
GB,2023-02-27T20:00:00Z,4.86,107173.79694006799,0.4796496426513085,72.36
GB,2023-02-27T21:00:00Z,4.9,105927.3040274878,0.4795445562547926,72.07
GB,2023-02-27T22:00:00Z,4.96,106967.67475908631,0.4794345452824681,72.14
GB,2023-02-27T23:00:00Z,4.94,107099.26253665442,0.4793160685783237,72.25
GB,2023-02-28T00:00:00Z,4.9,106301.81939049253,0.4791898123271263,72.39
GB,2023-02-28T01:00:00Z,4.86,106746.04492086587,0.4790564627136429,72.39
GB,2023-02-28T02:00:00Z,4.93,107020.15696544327,0.4789167059226399,72.5
GB,2023-02-28T03:00:00Z,4.88,106071.76882766096,0.4787712281388846,72.61
GB,2023-02-28T04:00:00Z,4.93,106038.42276194424,0.4786207155471437,72.61
GB,2023-02-28T05:00:00Z,4.92,105699.14718819642,0.4784658543321839,72.68
GB,2023-02-28T06:00:00Z,4.93,106431.9429023802,0.47830733067877235,72.54
GB,2023-02-28T07:00:00Z,4.94,107142.54454512047,0.4781458307716755,72.57
GB,2023-02-28T08:00:00Z,5.24,109239.23938943559,0.47798204079566065,72.79
GB,2023-02-28T09:00:00Z,5.75,108287.78302314453,0.4778166469354942,73.29
GB,2023-02-28T10:00:00Z,6.14,109300.30267504806,0.47765033537594326,73.65
GB,2023-02-28T11:00:00Z,6.17,109535.04943104916,0.47748379230177473,74.01
GB,2023-02-28T12:00:00Z,6.76,108395.0149242059,0.4773177038977553,75.09
GB,2023-02-28T13:00:00Z,6.65,108514.4690653346,0.4771527563486519,75.13
GB,2023-02-28T14:00:00Z,6.68,107837.47525231475,0.47698963583923143,75.67
GB,2023-02-28T15:00:00Z,6.5,107926.92642492043,0.4768290285542605,75.63
GB,2023-02-28T16:00:00Z,6.13,107734.14870327293,0.4766716206785063,75.27
GB,2023-02-28T17:00:00Z,5.67,107730.87040502862,0.4765180983967354,74.55
GB,2023-02-28T18:00:00Z,5.22,107288.86623225096,0.4763691478937149,73.58
GB,2023-02-28T19:00:00Z,4.89,107089.42920484103,0.4762254553542114,72.86
GB,2023-02-28T20:00:00Z,4.82,106179.49411713894,0.47608770696299174,72.57
GB,2023-02-28T21:00:00Z,4.87,107207.199288639,0.47595658890482306,72.43
GB,2023-02-28T22:00:00Z,4.94,106760.98552043729,0.47583278736447193,72.18
GB,2023-02-28T23:00:00Z,4.88,106431.7901389185,0.47571698852670535,72.18
GB,2023-03-01T00:00:00Z,4.95,106554.17272292361,0.4756098785762902,72.21
GB,2023-03-01T01:00:00Z,4.87,106835.35992688706,0.4755121436979931,72.14
GB,2023-03-01T02:00:00Z,4.99,106971.46068879837,0.4754202940937772,72
GB,2023-03-01T03:00:00Z,5.01,107097.49201150883,0.4753303895197913,71.89
GB,2023-03-01T04:00:00Z,5.06,107234.35444056199,0.47524244049208114,71.82
GB,2023-03-01T05:00:00Z,5.05,106306.3829762597,0.4751564575266926,71.42
GB,2023-03-01T06:00:00Z,5.13,107373.89715664534,0.4750724511396715,70.84
GB,2023-03-01T07:00:00Z,5.17,107658.5043625385,0.47499043184706385,70.63
GB,2023-03-01T08:00:00Z,5.43,109906.18514564662,0.47491041016491514,71.1
GB,2023-03-01T09:00:00Z,5.89,110034.63166696909,0.47483239660927146,72.18
GB,2023-03-01T10:00:00Z,7.69,109223.99587235528,0.4747564016961785,73.22
GB,2023-03-01T11:00:00Z,6.64,110490.22782160687,0.474682435941682,74.41
GB,2023-03-01T12:00:00Z,6.71,109722.03599646801,0.4746105098618278,75.45
GB,2023-03-01T13:00:00Z,6.89,109371.73465769558,0.47454063397266194,75.99
GB,2023-03-01T14:00:00Z,6.79,108719.58424693224,0.4744728187902299,76.1
GB,2023-03-01T15:00:00Z,6.47,108860.92279958907,0.4744070748305778,76.28
GB,2023-03-01T16:00:00Z,5.9,109617.79883722735,0.4743434126097514,75.74
GB,2023-03-01T17:00:00Z,5.5,108873.88255313692,0.4742818426437963,75.02
GB,2023-03-01T18:00:00Z,5.2,107223.4578092855,0.4742223754487586,73.72
GB,2023-03-01T19:00:00Z,4.94,107366.81304392584,0.474165021540684,72.64
GB,2023-03-01T20:00:00Z,4.9,106781.18891478707,0.4741097914356183,71.92
GB,2023-03-01T21:00:00Z,5.07,107269.3502948091,0.4740566956496073,71.35
GB,2023-03-01T22:00:00Z,5.11,107101.55047716205,0.4740057446986969,70.84
GB,2023-03-01T23:00:00Z,5.14,106183.85549243128,0.4739569490989327,70.48
GB,2023-03-02T00:00:00Z,5.15,106068.85617126043,0.4739103193663609,70.12
GB,2023-03-02T01:00:00Z,5.12,106662.97501793205,0.473865866017027,70.12
GB,2023-03-02T02:00:00Z,5.04,107111.67900110134,0.4738235995669769,70.02
GB,2023-03-02T03:00:00Z,4.98,105904.71471566366,0.4737835305322565,69.84
GB,2023-03-02T04:00:00Z,4.95,106833.36112854921,0.4737456694289115,69.76
GB,2023-03-02T05:00:00Z,5.01,105617.58428549007,0.4737100267729878,70.3
GB,2023-03-02T06:00:00Z,5.01,106474.62453241588,0.4736766130805312,70.74
GB,2023-03-02T07:00:00Z,5.03,107374.62060107959,0.4736495403976394,70.66
GB,2023-03-02T08:00:00Z,5.25,109786.6095419025,0.4736324278405242,70.77
GB,2023-03-02T09:00:00Z,5.9,110086.66297983992,0.4736245465304027,71.78
GB,2023-03-02T10:00:00Z,6.38,108847.66266613928,0.47362516758849194,73.94
GB,2023-03-02T11:00:00Z,6.71,109255.57657206891,0.4736335621360088,75.06
GB,2023-03-02T12:00:00Z,7.06,108623.7227590265,0.4736490012941706,75.74
GB,2023-03-02T13:00:00Z,7.07,108722.0151461352,0.47367075618419424,76.32
GB,2023-03-02T14:00:00Z,6.88,108873.65596982112,0.4736980979272967,76.39
GB,2023-03-02T15:00:00Z,6.45,108443.36017726435,0.4737302976446951,75.99
GB,2023-03-02T16:00:00Z,6.16,109211.80988952017,0.4737666264576065,75.7
GB,2023-03-02T17:00:00Z,5.72,108794.00802931869,0.473806355487248,74.91
GB,2023-03-02T18:00:00Z,5.24,107032.86996772765,0.4738487558548363,73.83
GB,2023-03-02T19:00:00Z,4.94,105720.10897623767,0.47389309868158896,72.75
GB,2023-03-02T20:00:00Z,4.94,106032.35259762133,0.47393865508872274,71.92
GB,2023-03-02T21:00:00Z,5.04,106824.3649147816,0.47398469619745465,71.49
GB,2023-03-02T22:00:00Z,5.1,105625.7370463219,0.4740304931290018,70.88
GB,2023-03-02T23:00:00Z,5.09,106896.49324522709,0.4740753170045814,70.34
GB,2023-03-03T00:00:00Z,5.2,106145.12530125957,0.47411843894541,69.87
GB,2023-03-03T01:00:00Z,5.25,106456.45622407703,0.4741591300727052,69.76
GB,2023-03-03T02:00:00Z,5.23,105755.77701391363,0.47419666150768375,69.66
GB,2023-03-03T03:00:00Z,5.12,106816.00099508352,0.4742303043715628,70.02
GB,2023-03-03T04:00:00Z,5.03,106384.35341012155,0.4742593297855593,70.66
GB,2023-03-03T05:00:00Z,4.95,106806.63053848702,0.4742830088708903,70.56
GB,2023-03-03T06:00:00Z,4.97,107154.6041756266,0.474300612748773,70.09
GB,2023-03-03T07:00:00Z,4.99,108210.33845202274,0.4743114125404242,69.84
GB,2023-03-03T08:00:00Z,5.42,110484.48435016154,0.4743146793670612,70.45
GB,2023-03-03T09:00:00Z,5.97,109534.67094613185,0.4743096843499009,72.1
GB,2023-03-03T10:00:00Z,6.4,109229.1330668241,0.4742956986101603,73.94
GB,2023-03-03T11:00:00Z,6.38,108233.54597220669,0.4742743404585162,74.8
GB,2023-03-03T12:00:00Z,6.6,108186.21773000452,0.47424792547599176,75.49
GB,2023-03-03T13:00:00Z,6.72,109210.95616074429,0.4742167706893242,75.99
GB,2023-03-03T14:00:00Z,6.75,109212.79133636547,0.4741811931252506,75.78
GB,2023-03-03T15:00:00Z,6.26,108598.83864891314,0.4741415098105081,75.63
GB,2023-03-03T16:00:00Z,5.88,109797.61007015359,0.4740980377718336,75.06
GB,2023-03-03T17:00:00Z,5.64,108275.58417244602,0.4740510940359643,74.55
GB,2023-03-03T18:00:00Z,5.14,106648.967683447,0.47400099562963754,73.98
GB,2023-03-03T19:00:00Z,4.84,106668.30754052397,0.4739480595795899,73.44
GB,2023-03-03T20:00:00Z,4.76,107104.08829748044,0.47389260291255886,73.26
GB,2023-03-03T21:00:00Z,4.74,106487.02773786691,0.4738349426552813,73.22
GB,2023-03-03T22:00:00Z,4.75,106005.06136815294,0.47377539583449446,73
GB,2023-03-03T23:00:00Z,4.77,106043.44505391577,0.4737142794769352,72.79
GB,2023-03-04T00:00:00Z,4.77,106175.22719173861,0.47365191060934086,72.86
GB,2023-03-04T01:00:00Z,4.77,106015.3124397711,0.47358860625844845,72.86
GB,2023-03-04T02:00:00Z,4.82,106146.70757186638,0.473524683450995,72.9
GB,2023-03-04T03:00:00Z,4.8,105986.62604654743,0.4734604592137176,73
GB,2023-03-04T04:00:00Z,4.6,107626.98427487665,0.4733962505733534,72.82
GB,2023-03-04T05:00:00Z,4.72,107466.81659918882,0.47333237455663946,72.68
GB,2023-03-04T06:00:00Z,4.77,106526.69645170374,0.4732691481903128,72.72
GB,2023-03-04T07:00:00Z,4.84,108479.15944758027,0.47320688850111065,72.68
GB,2023-03-04T08:00:00Z,5.06,110878.56787109721,0.47314591251576993,72.93
GB,2023-03-04T09:00:00Z,5.48,110105.61129712421,0.47308653726102784,73.54
GB,2023-03-04T10:00:00Z,5.53,108241.64782153444,0.47302907976362146,73.44
GB,2023-03-04T11:00:00Z,5.33,107002.3584097354,0.4729738570502878,72.68
GB,2023-03-04T12:00:00Z,6.12,108653.90782210612,0.47292118614776407,73.72
GB,2023-03-04T13:00:00Z,6.19,107706.69347265345,0.4728713840827873,74.08
GB,2023-03-04T14:00:00Z,6.59,108870.38150987614,0.4728247678820945,74.95
GB,2023-03-04T15:00:00Z,5.87,108714.97848555849,0.4727816545724228,74.01
GB,2023-03-04T16:00:00Z,5.94,109006.6193061886,0.4727395779411933,74.34
GB,2023-03-04T17:00:00Z,5.68,108238.15011944046,0.4726959782283912,74.08
GB,2023-03-04T18:00:00Z,5.24,107957.76334874352,0.4726510321396008,73.4
GB,2023-03-04T19:00:00Z,4.86,107188.96044657225,0.47260491638040575,72.64
GB,2023-03-04T20:00:00Z,4.89,106305.83348875248,0.47255780765638977,72.07
GB,2023-03-04T21:00:00Z,4.94,106596.61410990909,0.4725098826731371,71.85
GB,2023-03-04T22:00:00Z,5.01,107074.1026569382,0.4724613181362316,71.74
GB,2023-03-04T23:00:00Z,5.11,106294.64795004157,0.472412290751257,71.17
GB,2023-03-05T00:00:00Z,5.17,106283.55220985206,0.4723629772237973,70.66
GB,2023-03-05T01:00:00Z,5.11,107217.48109683931,0.47231355425943633,70.2
GB,2023-03-05T02:00:00Z,5.14,106001.83244558262,0.47226419856375806,69.8
GB,2023-03-05T03:00:00Z,5.15,106447.47134666349,0.4722150868423463,69.26
GB,2023-03-05T04:00:00Z,5.26,107661.44580480973,0.4721663958007851,68.79
GB,2023-03-05T05:00:00Z,5.24,106747.71894323906,0.47211830214465833,68.58
GB,2023-03-05T06:00:00Z,5.27,107193.93425138289,0.4720709825795498,68.11
GB,2023-03-05T07:00:00Z,5.24,107816.64129713362,0.47202461381104344,68.14
GB,2023-03-05T08:00:00Z,5.68,110047.76800363201,0.4719793725447232,68.68
GB,2023-03-05T09:00:00Z,5.84,109404.79853408047,0.4719354354861728,70.81
GB,2023-03-05T10:00:00Z,6.3,109042.3216146057,0.4718929793409763,72.64
GB,2023-03-05T11:00:00Z,6.59,108711.40207626285,0.4718521808147176,74.3
GB,2023-03-05T12:00:00Z,6.74,109220.91774378454,0.4718132166129806,75.31
GB,2023-03-05T13:00:00Z,6.69,108838.68654442634,0.4717762634413492,76.21
GB,2023-03-05T14:00:00Z,6.46,108353.33407502987,0.4717414980054072,76.32
GB,2023-03-05T15:00:00Z,5.93,108812.43244787137,0.47170909701073865,76.39
GB,2023-03-05T16:00:00Z,5.49,109137.28559386679,0.47167923716292726,75.88
GB,2023-03-05T17:00:00Z,5.12,108830.38237542029,0.47165209516755713,75.06
GB,2023-03-05T18:00:00Z,4.95,108254.66951223469,0.4716278477302121,73.8
GB,2023-03-05T19:00:00Z,4.81,107068.1629168124,0.4716066715564759,72.57
GB,2023-03-05T20:00:00Z,4.9,107251.41198649906,0.4715903243238261,72.32
GB,2023-03-05T21:00:00Z,5,107995.73760503593,0.47158009603616463,71.85
GB,2023-03-05T22:00:00Z,5.07,105921.35934368848,0.471575461888713,71.2
GB,2023-03-05T23:00:00Z,5.15,106377.50120330599,0.47157589707669273,70.66
GB,2023-03-06T00:00:00Z,5.26,107321.81662107007,0.47158087679532473,70.2
GB,2023-03-06T01:00:00Z,5.33,106577.19743252246,0.47158987623983106,69.8
GB,2023-03-06T02:00:00Z,5.42,106725.13419359553,0.4716023706054325,69.26
GB,2023-03-06T03:00:00Z,5.34,107226.18076622789,0.47161783508735067,69.22
GB,2023-03-06T04:00:00Z,5.5,107230.25270458087,0.47163574488080706,68.9
GB,2023-03-06T05:00:00Z,5.51,106633.51065910711,0.47165557518102286,68.5
GB,2023-03-06T06:00:00Z,5.47,107385.11440604554,0.4716768011832196,68.61
GB,2023-03-06T07:00:00Z,5.46,106322.30887802813,0.4716988980826184,68.9
GB,2023-03-06T08:00:00Z,5.65,108733.48796277649,0.4717213410744409,69.26
GB,2023-03-06T09:00:00Z,6.13,109641.05550438476,0.4717436053539084,70.52
GB,2023-03-06T10:00:00Z,6.74,109749.7545718118,0.47176516611624225,71.6
GB,2023-03-06T11:00:00Z,6.91,108229.81421282412,0.47178549855666385,74.3
GB,2023-03-06T12:00:00Z,6.92,109208.8238724792,0.47180407787039463,75.24
GB,2023-03-06T13:00:00Z,6.92,107801.49281058638,0.47182037925265574,76.06
GB,2023-03-06T14:00:00Z,6.68,108218.997987882,0.4718338778986689,76.32
GB,2023-03-06T15:00:00Z,6.12,107940.93507611736,0.4718440490036552,76.57
GB,2023-03-06T16:00:00Z,5.72,108720.18093655663,0.47185036776283623,75.88
GB,2023-03-06T17:00:00Z,5.22,108886.55973262533,0.4718523093714333,75.16
GB,2023-03-06T18:00:00Z,5.06,107412.8530653974,0.4718493490246676,74.05
GB,2023-03-06T19:00:00Z,4.9,108043.93350879767,0.4718409619177608,72.86
GB,2023-03-06T20:00:00Z,4.94,107314.73971780515,0.471826623245934,72.25
GB,2023-03-06T21:00:00Z,5.08,106708.56329602562,0.4718058082044088,71.49
GB,2023-03-06T22:00:00Z,5.19,106432.67599033538,0.4717779919884066,70.74
GB,2023-03-06T23:00:00Z,5.27,106891.27649975252,0.4717426497931485,70.12
GB,2023-03-07T00:00:00Z,5.33,106010.29364989072,0.47169969349014673,69.62
GB,2023-03-07T01:00:00Z,5.41,106766.1660364665,0.47164972060331034,69.4
GB,2023-03-07T02:00:00Z,5.39,105851.23159971109,0.4715932348064565,69.4
GB,2023-03-07T03:00:00Z,5.32,106738.84154348876,0.4715307397734023,69.76
GB,2023-03-07T04:00:00Z,5.27,106878.88075280392,0.4714627391779646,70.16
GB,2023-03-07T05:00:00Z,5.16,106406.4672740607,0.4713897366939609,70.63
GB,2023-03-07T06:00:00Z,5.16,107145.5596250895,0.4713122359952081,70.84
GB,2023-03-07T07:00:00Z,5.13,107262.06547867661,0.4712307407555232,71.02
GB,2023-03-07T08:00:00Z,5.46,109490.577534216,0.4711457546487235,71.46
GB,2023-03-07T09:00:00Z,6.06,109169.88893969108,0.4710577813486259,72.54
GB,2023-03-07T10:00:00Z,6.36,109407.70672110791,0.47096732452904777,74.59
GB,2023-03-07T11:00:00Z,6.62,108268.12572226481,0.4708748878638059,76.93
GB,2023-03-07T12:00:00Z,6.73,108070.24004459973,0.4707809750267176,76.32
GB,2023-03-07T13:00:00Z,6.49,109176.07256297674,0.4706860896916,76.57
GB,2023-03-07T14:00:00Z,6.24,108118.87580665982,0.4705907355322701,76.78
GB,2023-03-07T15:00:00Z,5.92,107341.70075623688,0.470495416222545,76.93
GB,2023-03-07T16:00:00Z,5.41,107516.51424277053,0.47040063543624183,75.67
GB,2023-03-07T17:00:00Z,5.19,108694.54184273804,0.4703068968471776,75.49
GB,2023-03-07T18:00:00Z,4.99,106605.90047889006,0.47021470412916955,74.7
GB,2023-03-07T19:00:00Z,4.63,106461.86049408933,0.4701245609560348,72.64
GB,2023-03-07T20:00:00Z,4.78,105677.54501884502,0.4700369710015903,72
GB,2023-03-07T21:00:00Z,4.84,106753.79887432542,0.46995243793965336,71.67
GB,2023-03-07T22:00:00Z,4.99,106291.33662602268,0.4698714654440408,71.28
GB,2023-03-07T23:00:00Z,5.02,106005.4762592916,0.46979455718857,70.81
GB,2023-03-08T00:00:00Z,5.07,106288.54624904203,0.4697222168470579,70.48
GB,2023-03-08T01:00:00Z,5.09,106417.83856792167,0.4696549480933216,70.2
GB,2023-03-08T02:00:00Z,5.11,106899.2706278825,0.46959325460117834,69.98
GB,2023-03-08T03:00:00Z,5.13,106886.61040439583,0.4695376400444451,69.87
GB,2023-03-08T04:00:00Z,5.13,105677.03183324511,0.46948393924552406,69.94
GB,2023-03-08T05:00:00Z,5.09,106861.62269822303,0.4694278726138743,69.8
GB,2023-03-08T06:00:00Z,5.27,107581.23262375486,0.4693697722038985,69.15
GB,2023-03-08T07:00:00Z,5.55,109094.90010880446,0.46930997006999914,68.36
GB,2023-03-08T08:00:00Z,5.91,110277.82374109843,0.46924879826657895,68.76
GB,2023-03-08T09:00:00Z,6.05,110542.02047967441,0.4691865888480405,70.7
GB,2023-03-08T10:00:00Z,6.57,109898.24221717108,0.4691236738687861,71.82
GB,2023-03-08T11:00:00Z,6.99,109398.8765733248,0.46906038538321887,72.72
GB,2023-03-08T12:00:00Z,7.23,108559.08040488604,0.468997055445741,72.86
GB,2023-03-08T13:00:00Z,7.12,110008.02211184177,0.4689340161107551,73
GB,2023-03-08T14:00:00Z,6.76,109663.22432330018,0.4688715994326638,73.22
GB,2023-03-08T15:00:00Z,6.42,109504.59522099677,0.46881013746587,73.15
GB,2023-03-08T16:00:00Z,6.03,108934.20297172987,0.4687499622647757,72.72
GB,2023-03-08T17:00:00Z,5.74,110146.83135673526,0.46869140588378394,71.74
GB,2023-03-08T18:00:00Z,5.53,107619.94049120655,0.4686348003772972,70.66
GB,2023-03-08T19:00:00Z,5.37,107339.69665989949,0.468580477799718,69.44
GB,2023-03-08T20:00:00Z,5.42,107966.69574372067,0.4685287702054491,68.47
GB,2023-03-08T21:00:00Z,5.7,106946.39314105784,0.4684800096488927,67.39
GB,2023-03-08T22:00:00Z,5.84,106936.01045988356,0.468434528184452,66.52
GB,2023-03-08T23:00:00Z,5.88,106504.37045594183,0.46839265786652906,66.09
GB,2023-03-09T00:00:00Z,6.09,106948.67552409034,0.4683547307495268,65.44
GB,2023-03-09T01:00:00Z,6.1,106539.17170938608,0.4683210788878474,64.69
GB,2023-03-09T02:00:00Z,6.31,106532.56431405993,0.468292034335894,64.15
GB,2023-03-09T03:00:00Z,6.31,105816.54874557967,0.4682679291480687,63.64
GB,2023-03-09T04:00:00Z,6.36,107160.87029773601,0.4682490953787744,63.82
GB,2023-03-09T05:00:00Z,6.43,106694.73717049531,0.4682358650824136,63.46
GB,2023-03-09T06:00:00Z,6.41,106548.99998060115,0.4682285703133889,63.79
GB,2023-03-09T07:00:00Z,6.38,107629.71446153881,0.4682275431261029,63.57
GB,2023-03-09T08:00:00Z,6.5,109679.71470229291,0.468233115574958,64.11
GB,2023-03-09T09:00:00Z,6.92,108932.25914194697,0.46824944899768856,67.39
GB,2023-03-09T10:00:00Z,6.84,108867.26858189578,0.468279774323501,70.34
GB,2023-03-09T11:00:00Z,7.13,108836.15176190858,0.4683230279940064,71.31
GB,2023-03-09T12:00:00Z,7.31,108189.73374660702,0.4683781464508161,72.28
GB,2023-03-09T13:00:00Z,7.2,108276.64249937508,0.468444066135541,73.11
GB,2023-03-09T14:00:00Z,7.14,108612.96292540355,0.4685197234897928,73.62
GB,2023-03-09T15:00:00Z,6.77,109198.97546234839,0.46860405495518215,73.54
GB,2023-03-09T16:00:00Z,6.33,109694.2624927522,0.4686959969733204,73.54
GB,2023-03-09T17:00:00Z,5.92,108686.573465887,0.4687944859858189,72.64
GB,2023-03-09T18:00:00Z,5.4,107102.58621815502,0.46889845843428857,72.03
GB,2023-03-09T19:00:00Z,5.25,106704.70929829015,0.4690068507603408,70.48
GB,2023-03-09T20:00:00Z,5.36,107627.54742464883,0.4691185994055866,69.01
GB,2023-03-09T21:00:00Z,5.54,106488.32688517058,0.4692326408116373,68.25
GB,2023-03-09T22:00:00Z,5.6,106091.54406737481,0.469347911420104,67.89
GB,2023-03-09T23:00:00Z,5.77,107035.95780192723,0.46946334767259784,67.32
GB,2023-03-10T00:00:00Z,5.81,107392.33533658937,0.46957788601073014,66.99
GB,2023-03-10T01:00:00Z,5.89,106364.7257176101,0.46969046287611194,66.38
GB,2023-03-10T02:00:00Z,5.9,107153.62944187714,0.4698000147103544,66.49
GB,2023-03-10T03:00:00Z,5.88,106764.17710673787,0.4699054779550689,66.7
GB,2023-03-10T04:00:00Z,5.91,106931.58995949723,0.4700057890518664,66.45
GB,2023-03-10T05:00:00Z,5.92,107417.94662700371,0.4700998844423582,66.56
GB,2023-03-10T06:00:00Z,5.79,107127.76095087784,0.4701867005681554,66.99
GB,2023-03-10T07:00:00Z,5.82,108489.68844179134,0.4702651738708693,67.17
GB,2023-03-10T08:00:00Z,6.16,110159.98803566766,0.47033424079211106,68.14
GB,2023-03-10T09:00:00Z,6.39,109542.66541047093,0.47039283777349167,70.88
GB,2023-03-10T10:00:00Z,6.69,108622.66471329778,0.4704399012566225,72.82
GB,2023-03-10T11:00:00Z,6.75,108858.11230225183,0.4704743676831147,74.62
GB,2023-03-10T12:00:00Z,6.89,108231.7420547072,0.4704951734945794,75.27
GB,2023-03-10T13:00:00Z,6.74,107902.1336233673,0.47050254336795944,75.13
GB,2023-03-10T14:00:00Z,6.5,109110.98858918618,0.47049802581923544,74.8
GB,2023-03-10T15:00:00Z,6.47,108206.98466289761,0.47048254304857534,75.02
GB,2023-03-10T16:00:00Z,6.15,108500.9753204424,0.4704570172561473,74.41
GB,2023-03-10T17:00:00Z,5.55,107313.9160427274,0.4704223706421194,73.29
GB,2023-03-10T18:00:00Z,5.22,107035.34513324196,0.4703795254066596,72.64
GB,2023-03-10T19:00:00Z,4.99,107654.90179855001,0.4703294037499358,72.07
GB,2023-03-10T20:00:00Z,4.86,105843.12060919474,0.4702729278721165,69.98
GB,2023-03-10T21:00:00Z,4.87,106004.87604805005,0.4702110199733693,69.8
GB,2023-03-10T22:00:00Z,5.05,106754.55814928382,0.47014460225386234,69.87
GB,2023-03-10T23:00:00Z,5.19,106439.04458742581,0.47007459691376374,69.91
GB,2023-03-11T00:00:00Z,5.25,105823.05729563304,0.47000192615324166,69.8
GB,2023-03-11T01:00:00Z,5.32,105837.28788009887,0.4699275121724637,69.48
GB,2023-03-11T02:00:00Z,5.3,105964.9180018674,0.4698522771715984,69.4
GB,2023-03-11T03:00:00Z,5.28,105803.42174574209,0.4697771433508135,69.48
GB,2023-03-11T04:00:00Z,5.46,106530.41039497039,0.4697030329102773,68.68
GB,2023-03-11T05:00:00Z,5.65,106214.70833470715,0.4696308680501576,67.93
GB,2023-03-11T06:00:00Z,5.76,106694.41326097691,0.4695615709706224,67.1
GB,2023-03-11T07:00:00Z,5.93,108609.94678755481,0.46949606387184,66.45
GB,2023-03-11T08:00:00Z,6.16,108926.43517692934,0.4694352689539783,66.6
GB,2023-03-11T09:00:00Z,6.32,108913.63588162605,0.4693801084172054,68.22
GB,2023-03-11T10:00:00Z,6.7,108427.85369711295,0.46933150446168914,69.55
GB,2023-03-11T11:00:00Z,7.06,107892.31799422659,0.4692903792875978,70.52
GB,2023-03-11T12:00:00Z,7.01,108905.84953205983,0.4692576550950994,71.24
GB,2023-03-11T13:00:00Z,7.12,108518.44201859887,0.4692342540843618,72.36
GB,2023-03-11T14:00:00Z,6.36,108638.76497070162,0.46922109845555326,72.9
GB,2023-03-11T15:00:00Z,6.12,107895.3910353908,0.4692191104088418,73.08
GB,2023-03-11T16:00:00Z,5.54,108083.34900759217,0.4692292121443952,73.18
GB,2023-03-11T17:00:00Z,5.3,109770.17415535249,0.46925232586238175,72.14
GB,2023-03-11T18:00:00Z,5.17,107878.69349488884,0.4692810598201461,70.88
GB,2023-03-11T19:00:00Z,5.33,107018.36746344711,0.4693076648954341,68.86
GB,2023-03-11T20:00:00Z,5.66,106900.25294279629,0.469332527219016,66.88
GB,2023-03-11T21:00:00Z,5.96,107535.26294774354,0.4693560329216617,65.84
GB,2023-03-11T22:00:00Z,6.16,107138.08861175786,0.4693785681341411,64.72
GB,2023-03-11T23:00:00Z,6.21,107318.48506404662,0.46940051898722457,64.33
GB,2023-03-12T00:00:00Z,6.29,107663.92940394065,0.4694222716116819,63.68
GB,2023-03-12T01:00:00Z,6.37,106502.66223417666,0.4694442121382833,63.28
GB,2023-03-12T02:00:00Z,6.48,106662.5443354193,0.46946672669779865,62.92
GB,2023-03-12T03:00:00Z,6.38,106863.5455308369,0.4694902014209979,63
GB,2023-03-12T04:00:00Z,6.58,106714.40504264545,0.46951502243865145,62.53
GB,2023-03-12T05:00:00Z,6.45,107019.71816641727,0.469541575881529,62.67
GB,2023-03-12T06:00:00Z,6.56,108223.82731653289,0.46957024788040086,62.78
GB,2023-03-12T07:00:00Z,6.41,108830.03430331107,0.4696014245660369,63.14
GB,2023-03-12T08:00:00Z,6.58,109891.16207699792,0.469635492069207,64.08
GB,2023-03-12T09:00:00Z,6.4,109848.28633670037,0.4696728365206817,68.14
GB,2023-03-12T10:00:00Z,6.57,109805.86912282865,0.46971384405123046,71.6
